"#","ML Number","Status","Address","City","Zip","Legal Subdivision Name","Heated Area","Tax ID","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Ownership","Tax","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP / SqFt","SP/SqFt","SP / LP","List Office","List Agent","List Agent ID","Selling Office ID","LSC List Side","List Office Primary Board ID"
"1","GC446628","SLD","14713 NW 103rd TER","Alachua","32615","Woodland Oaks","1,370","05852-003-001","$275,000","3","2","0","1989","None","Single Family Residence","","$2,725.00","42","42","3","Conventional","09/03/2021","$211.68","$200.73","0.95","Watson Realty Corp - NW 23rd Ave.","Jonathan Colon","259500568","259500037","Gainesville-Alachua","Ocala - Marion"
"1","GC446274","SLD","19266 NW 229TH ST","High Springs","32643","Bailey Estates","1,556","00236-100-014","$275,000","3","2","0","2014","None","Single Family Residence","","$3,743.00","78","78","16","USDA","09/30/2021","$176.09","$176.74","1.00","Coldwell Banker M.M. Parrish Realtors","Meghan N McGriff","259505817","259500060","Gainesville-Alachua","Gainesville-Alachua"
"1","GC445912","SLD","14160 NW 9th RD","Newberry","32669","Strawberry Fields","1,402","04292-020-034","$275,000","3","2","0","2018","None","Single Family Residence","","$4,984.00","46","46","18","Conventional","08/20/2021","$196.15","$196.15","1.00","Coldwell Banker M.M. Parrish Realtors","Mariela Varela","259503437","259500046","Gainesville-Alachua","Pinellas Suncoast"
"1","GC445457","SLD","19830 NW 29TH TER","Brooker","32622","Not In Subdivision","1,636","05671-001-000","$275,000","3","2","0","1981","None","Single Family Residence","","$920.00","123","123","123","Conventional","10/29/2021","$168.09","$168.09","1.00","UNITED COUNTRY SMITH & ASSOCIATES - NEWBERRY","Kristi Crane","259505576","259500054","Gainesville-Alachua","Gainesville-Alachua"
"1","GC445181","SLD","25423 NW 10TH AVE","Newberry","32669","NewTown 1894","1,913","01894-101-032","$275,000","3","2","0","2005","None","Single Family Residence","","$3,229.00","38","38","3","FHA","07/12/2021","$143.75","$143.75","1.00","Rabell Realty Group LLC","Skye Maze - Team K&R","259505968","275510980","Ocala - Marion","Ocala - Marion"
"1","GC445028","SLD","11552 NW 18th PL","Gainesville","32606","Fletchers Mill-Charleston Park","1,756","04321-601-035","$275,000","3","2","1","2005","None","Single Family Residence","","$2,971.00","56","56","2","Conventional","07/27/2021","$153.59","$156.61","1.02","Pepine Realty","Jeffrey Clarke","259505274","259505695","Gainesville-Alachua","Ocala - Marion"
"1","GC444716","SLD","424 NW 101st ST","Gainesville","32607","Hamilton Heights","2,182","06657-005-036","$275,000","4","2","0","1976","None","Single Family Residence","","$4,598.00","133","133","77","FHA","10/01/2021","$132.91","$126.03","0.95","Pepine Realty","C. Kimball Bosko","259505837","259504874","Gainesville-Alachua","Ocala - Marion"
"1","GC444513","SLD","12361 NW 162 DR","Alachua","32615","Savannah Station","1,457","03980-021-108","$275,000","3","2","0","2021","None","Single Family Residence","","$0.00","55","55","-8","Conventional","07/08/2021","$188.74","$188.74","1.00","Bosshardt Realty Services LLC","Henry & Linda Rabell","259503136","259500004","Ocala - Marion","Ocala - Marion"
"1","GC442092","SLD","4345 NW 36th ST","Gainesville","32605","Capri","1,616","06067-040-206","$275,500","4","2","0","2001","Community","Single Family Residence","","$2,372.00","77","77","5","Conventional","05/19/2021","$168.63","$170.48","1.01","Keller Williams Gainesville Realty Partners","Jahnava Rico Khurana","259505402","259505670","Gainesville-Alachua","Ocala - Marion"
"1","GC500155","SLD","10612 SW 10TH TER","MICANOPY","32667","EDGE CLIFF LEVY GRANT S1/2","2,038","16293-025-000","$276,000","3","2","0","1978","Private","Single Family Residence","Fee Simple","$3,498.00","2","2","6","Conventional","11/22/2021","$134.89","$135.43","1.00","MISNER REAL ESTATE SERVICES LLC","Marty Misner","259502017","259500043","Gainesville-Alachua","Gainesville-Alachua"
"1","GC447871","SLD","7616 SW 51st BLVD","Gainesville","32608","Stillwind","1,636","06858-010-063","$276,000","3","2","0","1998","None","Single Family Residence","","$2,536.00","35","35","3","Conventional","10/18/2021","$166.87","$168.7","1.01","Horizon Realty Of Alachua Inc","Patti Moser","259500210","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC444753","SLD","19420 NW 229TH ST","High Springs","32643","Bailey Estates","1,726","00236-100-020","$276,000","4","2","0","2019","None","Single Family Residence","","$4,624.00","35","35","3","Conventional","06/25/2021","$155.85","$159.91","1.03","BHHS Florida Realty - 53rd Ave","Cheryl Hartley","259503267","259504926","Gainesville-Alachua","Gainesville-Alachua"
"1","GC444239","SLD","8303 SW 64th PL","Gainesville","32608","Hickory Forest","1,676","07054-202-167","$276,000","3","2","0","2002","Community","Single Family Residence","","$4,483.00","47","47","4","Conventional","06/22/2021","$161.04","$164.68","1.02","Focus Real Estate Group","Beth Shealy","270520571","259504874","Gainesville-Alachua","Gainesville-Alachua"
"1","GC442432","SLD","4526 NW 36 TER","Gainesville","32605","Capri","1,927","06067-020-091","$276,000","3","2","0","1997","Community","Single Family Residence","","$3,236.00","40","40","4","FHA","04/21/2021","$142.71","$143.23","1.00","Watson Realty Corp - NW 23rd Ave.","Kathleen MacDowell","259500554","259500060","Gainesville-Alachua","Ocala - Marion"
"1","GC440983","SLD","14713 NW 146th AVE","Alachua","32615","C. A. Williams Addn","2,061","03817-000-000","$276,000","4","3","0","1980","None","Single Family Residence","","$1,693.00","44","44","28","Conventional","03/30/2021","$121.25","$133.92","1.10","RE/MAX Professionals","Jay Rist","259503537","259505695","Ocala - Marion","Ocala - Marion"
"1","GC445752","SLD","19132 NW 228th WAY","High Springs","32643","Bailey Estates","1,484","00236-100-081","$276,000","3","2","0","2009","None","Single Family Residence","","$3,700.00","44","44","2","Conventional","08/06/2021","$185.31","$185.98","1.00","G. Buzbee Realty","Kristyn Bagby","259505286","259500004","Gainesville-Alachua","Gainesville-Alachua"
"1","GC444644","SLD","5318 SW 81ST TER","Gainesville","32608","Valwood","1,356","06857-006-036","$276,000","3","2","0","1985","None","Single Family Residence","","$2,278.00","44","44","9","VA","07/02/2021","$202.80","$203.54","1.00","BHGRE Thomas Group","Kristen Thompson","259504942","259500046","Gainesville-Alachua","Ocala - Marion"
"1","GC440232","SLD","2019 NW 21 LN","Gainesville","32605","Forest Ridge","2,532","09013-003-015","$276,000","4","2","1","1982","None","Single Family Residence","","$3,562.00","52","52","6","Conventional","02/01/2021","$108.57","$109","1.00","CMP Real Estate","Chris Martin","259500583","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC440090","SLD","6288 SW 46th DR","Gainesville","32608","Finley Woods","1,269","06985-030-070","$276,452","2","2","0","2021","None","Single Family Residence","","$0.00","128","128","69","Conventional","04/14/2021","$214.34","$217.85","1.02","Norfleet Homes Realty, LLC","Niki Thomas-Schnyder","259503453","259500037","Gainesville-Alachua","Gainesville-Alachua"
"1","GC441457","SLD","9368 SW 68th LN","Gainesville","32608","Lugano","1,530","07071-100-082","$276,521","3","2","0","2021","None","Single Family Residence","","$1,203.00","88","88","-126","Conventional","05/07/2021","$180.73","$180.73","1.00","Emmer Development Corp","Lori Cain","259500890","259500065","Gainesville-Alachua","Gainesville-Alachua"
"1","GC432528","SLD","24633 SW 21st CIR","Newberry","32669","Countryway Town Square","1,700","02544-030-126","$277,000","3","2","0","2020","Community","Single Family Residence","","$450.00","385","385","293","Conventional","03/12/2021","$160.00","$162.94","1.02","Norfleet Homes Realty, LLC","Edward Norfleet","259504941","254017234","Gainesville-Alachua","Gainesville-Alachua"
"1","GC444209","SLD","5815 NW 246TH AVE","Alachua","32615","Out of Area","1,228","05369-001-002","$277,000","3","1","1","1996","None","Single Family Residence","","$123.00","62","62","2","Conventional","07/07/2021","$215.72","$225.57","1.05","Daniel Crapps Agency, Inc.","Tucker Smith","264000886","259505361","Gainesville-Alachua","Gainesville-Alachua"
"1","W7834596","SLD","12468 NW 162ND DR","ALACHUA","32615","N/A","1,457","03980-021-000","$277,000","3","2","0","2020","None","Single Family Residence","Fee Simple","$151.00","4","4","4","USDA","07/30/2021","$192.11","$190.12","0.99","KW REALTY ELITE PARTNERS","John Mamo","262000210","55055","West Pasco","West Pasco"
"1","GC443528","SLD","6505 SW 135TH PL","Archer","32618","Misty Oaks","1,780","07398-010-008","$277,500","3","2","0","1996","None","Single Family Residence","","$2,707.00","52","52","70","FHA","08/03/2021","$165.56","$155.9","0.94","Showcase Properties of Central FL","Tate Mikell","259504953","259504964","Gainesville-Alachua","Ocala - Marion"
"1","GC434731","SLD","6021 SW 84th ST","Gainesville","32608","Chesnut Village","1,619","07051-020-045","$277,990","3","2","0","2020","None","Single Family Residence","","$0.00","234","234","144","Cash","01/06/2021","$168.62","$171.7","1.02","D R Horton Realty of Tampa, LLC","Teddianne M Sherman","555511772","259500060","Tampa","Tampa"
"1","GC436784","SLD","4814 NW 166 AVE","Gainesville","32653","Not In Subdivision","2,158","05759-001-007","$278,375","4","3","1","1999","None","Single Family Residence","","$2,595.00","138","138","102","Conventional","01/15/2021","$138.97","$129","0.93","Watson Realty Corp -Tioga","Jean Calderwood","259500495","70002595","Gainesville-Alachua","Ocala - Marion"
"1","GC440091","SLD","6304 SW 46th DR","Gainesville","32608","Finley Woods","1,354","06985-030-069","$278,788","2","2","0","2021","None","Single Family Residence","","$0.00","123","123","30","Conventional","04/09/2021","$204.58","$205.9","1.01","Norfleet Homes Realty, LLC","Niki Thomas-Schnyder","259503453","254017234","Gainesville-Alachua","Gainesville-Alachua"
"1","GC443004","SLD","24512 NW 7th LN","Newberry","32669","Oak Park","1,774","01934-020-094","$278,990","4","2","0","2021","None","Single Family Residence","","$0.00","241","241","66","USDA","11/26/2021","$158.39","$157.27","0.99","D R HORTON REALTY LLC","Teddianne Sherman","555511772","259504964","Tampa","Tampa"
"1","GC438171","SLD","24393 NW 8th PL","Newberry","32669","Oak Park","2,516","01934-010-022","$278,990","5","3","0","2021","None","Single Family Residence","","$0.00","267","267","0","FHA","06/15/2021","$110.89","$110.89","1.00","D R Horton Realty of Tampa, LLC","Teddianne M Sherman","555511772","259500060","Tampa","Tampa"
"1","GC438170","SLD","765 NW 243rd TER","Newberry","32669","Oak Park","2,516","01934-010-012","$278,990","5","3","0","2021","None","Single Family Residence","","$0.00","120","120","0","Conventional","01/19/2021","$110.89","$110.89","1.00","D R Horton Realty of Tampa, LLC","Teddianne M Sherman","555511772","70002595","Tampa","Tampa"
"1","GC500215","SLD","14308 NW 161ST AVE","ALACHUA","32615","BAYWOOD PH 1B","2,804","03067-061-064","$279,000","5","2","1","2011","Private","Single Family Residence","Fee Simple","$3,945.79","15","15","15","","12/03/2021","$135.16","$99.5","0.74","FLORIDA HOMES REALTY & MORTGAGE LLC","Patricia Denham","259505939","259504044","Gainesville-Alachua","Gainesville-Alachua"
"1","GC447869","SLD","23366 NW 182nd RD","High Springs","32643","D.E. Whetstones Addn","1,679","01266-001-000","$279,000","3","2","0","2008","None","Single Family Residence","","$1,775.00","47","47","5","Conventional","10/29/2021","$169.68","$166.17","0.98","Horizon Realty Of Alachua Inc","Barry MacCallum","259506445","259500025","Gainesville-Alachua","Gainesville-Alachua"
"1","GC447070","SLD","12242 NW 162ND DR","Alachua","32615","Savannah Station","1,702","03980-020-005","$279,000","3","2","0","2007","None","Single Family Residence","","$2,883.00","45","45","1","VA","09/24/2021","$164.45","$163.92","1.00","Focus Real Estate Group","Ben Phillips","276509891","259504044","Gainesville-Alachua","Gainesville-Alachua"
"1","GC444383","SLD","8138 NW 52 ST","Gainesville","32653","Weschester","1,729","06009-010-081","$279,500","3","2","0","2013","Community","Single Family Residence","","$2,999.00","42","42","20","Cash","06/28/2021","$161.65","$161.65","1.00","Bosshardt Realty Services LLC","Henry & Linda Rabell","259503136","259500037","Ocala - Marion","Ocala - Marion"
"1","GC441016","SLD","10537 PALMETTO BLVD","Alachua","32615","Turkey Creek","1,845","05900-125-002","$279,500","3","2","0","1996","Private, Community","Single Family Residence","","$3,774.00","38","38","6","Cash","03/01/2021","$154.42","$151.49","0.98","Land and Home Real Estate Brokers LLC","L. Eugene Dukes","259503582","259505695","Ocala - Marion","Gainesville-Alachua"
"1","GC443409","SLD","1909 SW 48th AVE","Gainesville","32608","Serenola Estates (D L Clinch)","1,632","07199-003-014","$279,900","3","2","0","1972","None","Single Family Residence","","$2,811.00","39","39","1","Other","05/21/2021","$171.51","$171.51","1.00","TY Realty of North Florida","Tina Yakel","259503574","259505695","Ocala - Marion","Ocala - Marion"
"1","GC439866","SLD","7525 NW 38th PL","Gainesville","32606","Summit Oaks","1,767","06230036006","$279,900","4","2","0","1988","None","Single Family Residence","","$2,512.00","152","152","25","Conventional","04/26/2021","$158.40","$158.4","1.00","Keller Williams Gainesville Realty Partners","Jessica Law","259504108","259505695","Ocala - Marion","Ocala - Marion"
"1","GC439664","SLD","892 NW 251st DR","Newberry","32669","Newberry Corners","1,988","01894-020-111","$279,900","3","2","0","2021","None","Single Family Residence","","$500.00","98","98","57","FHA","02/23/2021","$144.82","$140.79","0.97","Adnoram Realty Corp","Jay Garick","261017253","259505695","Orlando Regional","Orlando Regional"
"1","GC445896","SLD","936 NW 120TH ST","Gainesville","32606","South Pointe","1,652","04321-101-017","$279,900","3","2","0","2000","Community","Single Family Residence","","$2,919.00","37","37","0","Cash","08/05/2021","$169.43","$169.43","1.00","Campus To Coast Realty, Inc","Jennifer Lee","259503897","259506544","Gainesville-Alachua","Gainesville-Alachua"
"1","GC445418","SLD","5111 NW 4th PL","Gainesville","32607","Beville Heights","1,930","06549-065-000","$279,900","4","3","0","1972","None","Single Family Residence","","$4,331.00","132","132","132","Conventional","11/30/2021","$155.39","$145.03","0.93","BOSSHARDT REALTY SERVICES LLC","Perry McDonald","259503206","271500503","Gainesville-Alachua","Gainesville-Alachua"
"1","GC445645","SLD","24368 NW 8th PL","Newberry","32669","Oak Park","1,396","01934-010-019","$279,990","3","2","0","2021","None","Single Family Residence","","$0.00","92","92","7","USDA","09/20/2021","$204.86","$200.57","0.98","D R HORTON REALTY LLC","Teddianne Sherman","555511772","259500060","Tampa","Tampa"
"1","GC443009","SLD","24460 NW 7th LN","Newberry","32669","Oak Park","1,774","01934-010-055","$279,990","4","2","0","2021","None","Single Family Residence","","$0.00","213","213","26","FHA","10/29/2021","$157.83","$157.83","1.00","D R HORTON REALTY LLC","Teddianne Sherman","555511772","270534868","Tampa","Tampa"
"1","GC437959","SLD","1447 NW 136th BLVD","Newberry","32669","Arbor Greens","1,448","04338-023-215","$279,990","3","2","1","2020","Community","Single Family Residence","","$0.00","183","183","125","Conventional","03/16/2021","$193.36","$193.36","1.00","D R Horton Realty of Tampa, LLC","Teddianne M Sherman","555511772","259506544","Tampa","Tampa"
"1","O5978663","SLD","3662 NW 7TH AVE","GAINESVILLE","32607","GOLF CLUB MANOR","1,415","06484-006-000","$280,000","3","2","0","1956","None","Single Family Residence","Fee Simple","$3,724.93","8","8","8","Conventional","11/19/2021","$197.81","$197.88","1.00","ELITE REAL ESTATE AND PROPERTY MANAGEMENT","William Dedelow, II","261207449","259500046","Orlando Regional","Orlando Regional"
"1","GC448036","SLD","903 SW 85TH WAY","Gainesville","32607","Cobblefield/Hedingham","1,944","06672-100-036","$280,000","3","2","0","2003","None","Single Family Residence","","$5,603.00","28","28","28","Conventional","11/12/2021","$162.04","$144.03","0.89","BHHS FLORIDA REALTY","Joe Freck","259500369","259506003","Gainesville-Alachua","Gainesville-Alachua"
"1","GC447732","SLD","105 NW 48th BLVD","Gainesville","32607","Madison Square","1,708","06583-011-000","$280,000","3","2","0","1998","Community","Single Family Residence","","$4,214.00","42","42","2","Conventional","10/19/2021","$163.93","$163.93","1.00","COLDWELL BANKER MM PARRISH","Cindy Birk","259503772","259500792","Gainesville-Alachua","Gainesville-Alachua"
"1","GC444003","SLD","11688 NW 17TH PL","Gainesville","32606","Fletchers Mill-Charleston Park","2,100","04321-600-010","$280,000","3","2","1","2005","None","Single Family Residence","","$4,117.00","48","48","23","VA","06/29/2021","$130.95","$133.33","1.02","Coldwell Banker M.M. Parrish Realtors","Michelle M Tell","259505571","259503707","Gainesville-Alachua","Pinellas Suncoast"
"1","GC443697","SLD","1405 NW 39 ST","Gainesville","32605","Fernwood Manor","1,400","06398-026-000","$280,000","3","2","0","1964","None","Single Family Residence","","$1,515.00","48","48","3","Conventional","06/08/2021","$189.29","$200","1.06","Engel & Volkers Gainesville","Anna Olcese","259505223","259500060","Gainesville-Alachua","Gainesville-Alachua"
"1","GC443628","SLD","1325 NW 9TH AVE","Gainesville","32605","Florida Park","2,213","09083-001-000","$280,000","3","2","0","1987","None","Single Family Residence","","$5,786.00","28","28","2","Cash","05/17/2021","$124.26","$126.53","1.02","Campus To Coast Realty, Inc","Megan L Ryals","259505357","259500023","Gainesville-Alachua","Gainesville-Alachua"
"1","GC442579","SLD","3947 NW 59th AVE","Gainesville","32653","Millhopper Stat-Grand Central","1,549","06020-030-096","$280,000","3","2","0","1995","None","Single Family Residence","","$4,022.00","44","44","3","Conventional","04/30/2021","$167.79","$180.76","1.08","RE/MAX Professionals","Christine Bohn","259500783","259500046","Gainesville-Alachua","Ocala - Marion"
"1","GC442543","SLD","9731 SW 93rd PL","Gainesville","32608","Hammock Ridge Unit III","1,668","07350-041-046","$280,000","3","2","0","2005","None","Single Family Residence","","$4,454.00","46","46","8","Conventional","04/30/2021","$170.86","$167.87","0.98","RE/MAX Professionals","Christine Bohn","259500783","259505695","Gainesville-Alachua","Ocala - Marion"
"1","GC441883","SLD","6702 NW 52nd TER","Gainesville","32653","Deer Run","2,163","06023-030-099","$280,000","3","3","0","1984","None","Single Family Residence","","$3,021.00","257","257","106","Conventional","11/08/2021","$138.23","$129.45","0.94","VISION REALTY & INVESTMENTS GROUP LLC","Hannah Austin","259506572","259504964","Gainesville-Alachua","Gainesville-Alachua"
"1","GC440720","SLD","3507 NW 65 LN","Gainesville","32653","Sutters Landing","1,863","06015-004-101","$280,000","4","2","1","1995","None","Single Family Residence","","$2,854.00","53","53","13","VA","03/05/2021","$147.61","$150.3","1.02","Gore-Rabell Real Estate Inc","Martha McCullough","259503852","259504120","Gainesville-Alachua","Gainesville-Alachua"
"1","GC440184","SLD","114 NW 84TH ST","Gainesville","32607","Buckingham East","1,983","06656-600-026","$280,000","4","2","0","1976","Private","Single Family Residence","","$4,399.00","54","54","9","Conventional","02/03/2021","$145.59","$141.2","0.97","Bosshardt Realty Services LLC","Heather Doughton","259502062","25950341","Ocala - Marion","Ocala - Marion"
"1","GC440009","SLD","3905 NW 26th TER","Gainesville","32605","Abbington Oaks","1,774","06078-010-002","$280,000","3","2","0","2012","None","Single Family Residence","","$4,537.00","38","38","3","Conventional","01/11/2021","$163.47","$157.84","0.97","Nemer Real Estate LLC","Silvia Moukhtara Nemer","259505183","259500037","Gainesville-Alachua","Gainesville-Alachua"
"1","GC439128","SLD","3114 SW 94th WAY","Gainesville","32608","HP/Carlton Court","2,054","06860-354-036","$280,000","3","2","0","2004","None","Single Family Residence","","$5,959.00","72","72","21","Conventional","01/08/2021","$139.58","$136.32","0.98","Keller Williams Gainesville Realty Partners","Craig Wilburn-Team Dynamo","259503108","259500046","Ocala - Marion","Ocala - Marion"
"1","GC438629","SLD","6422 NW 32nd ST","Gainesville","32653","Northwood Oaks","2,325","06014-013-026","$280,000","5","3","0","1979","None","Single Family Residence","","$2,254.00","125","125","51","FHA","03/01/2021","$119.87","$120.43","1.00","Keller Williams Gainesville Realty Partners","Craig Wilburn-Team Dynamo","259503108","259500046","Ocala - Marion","Ocala - Marion"
"1","GC447048","SLD","8414 SW 50TH LN","Gainesville","32608","HP/Laural Park 1","1,795","06860-010-007","$280,000","2","2","0","1982","None","Single Family Residence","","$4,872.00","52","52","18","Cash","09/30/2021","$167.08","$155.99","0.93","BHHS Florida Realty","Joseph Freck","259500369","259500004","Gainesville-Alachua","Ocala - Marion"
"1","GC445501","SLD","1844 NW 42 AVE","Gainesville","32605","Kylebrook","1,185","07897-003-008","$280,000","3","2","0","1986","Private","Single Family Residence","","$1,998.00","36","36","13","Conventional","07/21/2021","$236.29","$236.29","1.00","Broxson Real Estate Group","Jamie Williams LLC","259506813","259506269","Gainesville-Alachua","Ocala - Marion"
"1","GC444743","SLD","3912 NW 62nd AVE","Gainesville","32653","Millhopper Stat-Victoria Sq","1,555","06020010031","$280,000","4","2","0","1993","None","Single Family Residence","","$2,789.00","49","49","6","Conventional","07/09/2021","$180.00","$180.06","1.00","Coldwell Banker M.M. Parrish Realtors","Marion Mark","259503409","259506269","Gainesville-Alachua","Pinellas Suncoast"
"1","GC440335","SLD","6413 NW 168th ST","Alachua","32615","University Ave Properties Inc","1,300","04099-005-034","$280,500","3","2","0","1996","None","Single Family Residence","","$3,863.00","61","61","5","Conventional","02/19/2021","$214.62","$215.77","1.01","RE/MAX Reliance Group","Edgar Thurmond","259504829","259500004","Ocala - Marion","Ocala - Marion"
"1","GC446482","SLD","25097 SW 22nd AVE","Newberry","32669","Cottages of Country Way","1,524","02530-020-042","$280,500","4","2","0","2013","None","Single Family Residence","","$4,054.00","38","38","5","Conventional","08/27/2021","$177.17","$184.06","1.04","Pepine Realty","Jeffrey A Johnson","259505979","259500060","Ocala - Marion","Ocala - Marion"
"1","GC440052","SLD","22712 NW 192ND LN","HIGH SPRINGS","32643","BAILEY ESTATES","2,516","00236-100-143","$280,990","5","3","0","2021","None","Single Family Residence","","$962.47","318","318","10","Conventional","10/20/2021","$111.68","$111.68","1.00","D R HORTON REALTY LLC","Anne Peterson Eger","271513108","259505695","Tampa","Tampa"
"1","GC436216","SLD","5940 SW 83rd TER","Gainesville","32608","Chesnut Village","1,619","07051-020-056","$280,990","3","2","0","2020","None","Single Family Residence","","$0.00","184","184","164","Conventional","01/28/2021","$172.94","$173.56","1.00","D R Horton Realty of Tampa, LLC","Teddianne M Sherman","555511772","259505695","Tampa","Tampa"
"1","GC500034","SLD","2424 NW 68TH TER","GAINESVILLE","32606","HICKORY WOODS","1,738","06224-022-000","$281,000","3","2","0","1973","None","Single Family Residence","Fee Simple","$2,371.00","3","3","3","Conventional","11/16/2021","$158.06","$161.68","1.02","WATSON REALTY CORP-GVILLE","Pamela Gretter","259505619","259500060","Gainesville-Alachua","Gainesville-Alachua"
"1","OM626767","SLD","6025 SW 250TH ST","NEWBERRY","32669","N/A","2,565","02613-002-000","$281,000","4","2","1","1999","None","Single Family Residence","Fee Simple","$3,003.35","64","64","71","Cash","12/10/2021","$124.76","$109.55","0.88","LEGACY REALTY & ASSOCIATES","Judy Ray","271510668","271501107","Ocala - Marion","Lake and Sumter"
"1","GC442817","SLD","7437 NW 121st LN","Alachua","32615","Turkey Creek","1,810","05900-904-004","$281,000","3","2","0","2005","Community","Single Family Residence","","$3,507.00","43","43","4","Conventional","05/06/2021","$154.64","$155.25","1.00","Watson Realty Corp -Tioga","Mary Koenig","259504938","259505695","Gainesville-Alachua","Ocala - Marion"
"1","GC442123","SLD","4422 NW 32nd ST","Gainesville","32605","Northwood","1,947","06083-010-082","$281,000","4","3","0","1971","None","Single Family Residence","","$2,764.00","71","71","1","FHA","05/14/2021","$137.50","$144.32","1.05","Keller Williams Gainesville Realty Partners","Craig Wilburn-Team Dynamo","259503108","70002595","Ocala - Marion","Ocala - Marion"
"1","GC441528","SLD","8264 NW 51ST DR","Gainesville","32653","Weschester","1,876","06009-040-023","$281,000","3","2","0","2019","Community","Single Family Residence","","$4,005.00","43","43","5","Conventional","03/26/2021","$149.25","$149.79","1.00","Watson Realty Corp - NW 23rd Ave.","Rachel Diaz","259505344","259504926","Ocala - Marion","Ocala - Marion"
"1","GC440814","SLD","5204 SW 81st DR","Gainesville","32608","Stillwind","1,830","06858-020-102","$281,000","4","2","0","2002","None","Single Family Residence","","$3,892.00","40","40","3","Conventional","02/24/2021","$152.95","$153.55","1.00","Coldwell Banker M.M. Parrish Realtors","Wendy Wei","259505191","259505695","Gainesville-Alachua","Pinellas Suncoast"
