OID_,Join_Count,TARGET_FID,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,abs_subdv_cd,sl_price,effective_year_built,imprv_type_cd,base_area,actual_year_built,prop_val_yr,sup_num,CENTROID_X,CENTROID_y,sum_us_area,total_porch_area,total_garage_area,effective_age,actual_age,has_canal,has_lake,number_of_baths,MISC_Val,Name
1,1,1,6827,11.800000000000001,1440,3,SUWANNEE,0,370000,2004,100,1440.000000000000000,2004,2022,0,-82.596651530000003,29.714711730000001,0.000000000000000,768.000000000000000,0.000000000000000,17,17,0,0,2,3594,Jonesville
2,1,2,7471,1.010000000000000,1366,3,NEWBERRY,138503,281800,2004,100,1366.000000000000000,1999,2022,0,-82.601788360000000,29.676971089999999,0.000000000000000,94.000000000000000,380.000000000000000,17,22,0,0,2,2547,swNewberry_A
3,1,3,7475,1.050000000000000,2178,3,NEWBERRY,138503,404200,2006,100,2178.000000000000000,1999,2022,0,-82.603495400000000,29.680401950000000,0.000000000000000,90.000000000000000,0.000000000000000,15,22,0,0,2,14162,swNewberry_A
4,1,4,7524,10.000000000000000,2450,4,NEWBERRY,0,640600,2012,100,2450.000000000000000,2012,2022,0,-82.630990499999996,29.678560720000000,0.000000000000000,900.000000000000000,0.000000000000000,9,9,0,0,2,11936,swNewberry_A
5,1,5,7662,0.200000000000000,1661,3,NEWBERRY,241900,291300,2005,100,1541.000000000000000,2005,2022,0,-82.608636090000005,29.660254710000000,0.000000000000000,230.000000000000000,462.000000000000000,16,16,0,0,2,1360,swNewberry_A
6,1,6,7675,0.230000000000000,1716,3,NEWBERRY,241900,306300,2006,100,1716.000000000000000,2006,2022,0,-82.612163429999995,29.660209970000000,0.000000000000000,242.000000000000000,441.000000000000000,15,15,0,0,2,594,swNewberry_A
7,1,7,7692,0.190000000000000,1913,3,NEWBERRY,241900,320400,2005,100,1913.000000000000000,2005,2022,0,-82.611314609999994,29.660940369999999,0.000000000000000,300.000000000000000,441.000000000000000,16,16,0,0,2,1122,swNewberry_A
8,1,8,7716,0.240000000000000,1555,3,NEWBERRY,241901,300300,2010,100,1555.000000000000000,2006,2022,0,-82.613699850000003,29.660621910000000,0.000000000000000,207.000000000000000,483.000000000000000,11,15,0,0,2,1976,swNewberry_A
9,1,9,7733,0.230000000000000,1607,3,NEWBERRY,241901,320500,2006,100,1487.000000000000000,2006,2022,0,-82.614047929999998,29.661327969999999,0.000000000000000,220.000000000000000,400.000000000000000,15,15,0,0,2,843,swNewberry_A
10,1,10,7780,0.210000000000000,1525,3,NEWBERRY,241902,312400,2013,100,1525.000000000000000,2013,2022,0,-82.614363310000002,29.657630080000001,0.000000000000000,200.000000000000000,420.000000000000000,8,8,0,0,2,1375,swNewberry_A
11,1,11,7788,0.170000000000000,1546,3,NEWBERRY,241902,308000,2013,100,1546.000000000000000,2013,2022,0,-82.612520439999997,29.657185370000001,0.000000000000000,152.000000000000000,380.000000000000000,8,8,0,0,2,1461,swNewberry_A
12,1,12,7795,0.200000000000000,1232,3,NEWBERRY,241902,292500,2013,100,1232.000000000000000,2013,2022,0,-82.611574910000002,29.657216179999999,0.000000000000000,258.000000000000000,440.000000000000000,8,8,0,0,2,1472,swNewberry_A
13,1,13,7797,0.200000000000000,1365,3,NEWBERRY,241902,291600,2014,100,1365.000000000000000,2014,2022,0,-82.611588310000002,29.657694459999998,0.000000000000000,126.000000000000000,414.000000000000000,7,7,0,0,2,1448,swNewberry_A
14,1,14,7812,0.180000000000000,1298,3,NEWBERRY,241902,289000,2013,100,1298.000000000000000,2013,2022,0,-82.613248870000007,29.658517669999998,0.000000000000000,280.000000000000000,440.000000000000000,8,8,0,0,2,1540,swNewberry_A
15,1,15,7815,0.210000000000000,1468,3,NEWBERRY,241902,313000,2016,100,1468.000000000000000,2016,2022,0,-82.613530220000001,29.657879030000000,0.000000000000000,196.000000000000000,440.000000000000000,5,5,0,0,2,1488,swNewberry_A
16,1,16,7915,0.360000000000000,1956,3,NEWBERRY,236101,399400,2009,100,1955.500000000000000,2004,2022,0,-82.597548680000003,29.657374399999998,0.000000000000000,48.000000000000000,400.000000000000000,12,17,0,0,2,6652,swNewberry_A
17,1,17,7984,0.240000000000000,1876,3,NEWBERRY,236105,303500,2006,100,1876.000000000000000,2006,2022,0,-82.589075030000004,29.658896890000001,0.000000000000000,307.000000000000000,441.000000000000000,15,15,0,0,2,946,swNewberry_A
18,1,18,7998,0.240000000000000,1885,3,NEWBERRY,236105,334800,2006,100,1885.000000000000000,2006,2022,0,-82.589485620000005,29.660594090000000,0.000000000000000,500.000000000000000,552.000000000000000,15,15,0,0,2,1051,swNewberry_A
19,1,19,8061,0.260000000000000,1855,3,NEWBERRY,236106,353000,2014,100,1855.000000000000000,2014,2022,0,-82.585492479999999,29.663416829999999,0.000000000000000,248.000000000000000,420.000000000000000,7,7,0,0,2,1655,swNewberry_A
20,1,20,8251,2.000000000000000,1000,3,SUWANNEE,0,271700,2007,100,1000.000000000000000,2007,2022,0,-82.582758589999997,29.649764529999999,0.000000000000000,0.000000000000000,0.000000000000000,14,14,0,0,1,1910,swNewberry_A
21,1,21,8367,0.180000000000000,1874,3,NEWBERRY,249400,274100,2008,100,1874.000000000000000,2008,2022,0,-82.601472360000002,29.639523510000000,0.000000000000000,30.000000000000000,380.000000000000000,13,13,0,0,2,1291,swNewberry_A
22,1,22,8407,0.180000000000000,3002,3,NEWBERRY,249400,355300,2012,100,1322.000000000000000,2012,2022,0,-82.598632460000005,29.641465560000000,1460.000000000000000,238.000000000000000,420.000000000000000,9,9,0,0,3,3011,swNewberry_A
23,1,23,8547,0.410000000000000,1544,3,NEWBERRY,192200,268000,1985,100,1544.000000000000000,1958,2022,0,-82.604999730000003,29.648596730000001,0.000000000000000,192.000000000000000,0.000000000000000,36,63,0,0,1,507,swNewberry_A
24,1,24,8586,0.540000000000000,960,3,NEWBERRY,0,190600,1995,100,960.000000000000000,1964,2022,0,-82.621345739999995,29.645350810000000,0.000000000000000,32.000000000000000,0.000000000000000,26,57,0,0,1,221,swNewberry_A
25,1,25,8619,0.260000000000000,1236,3,NEWBERRY,124000,193800,1980,100,1056.000000000000000,1975,2022,0,-82.622477489999994,29.643750870000002,0.000000000000000,300.000000000000000,0.000000000000000,41,46,0,0,1,1167,swNewberry_A
26,1,26,8636,0.230000000000000,1056,3,NEWBERRY,124000,203900,2000,100,1056.000000000000000,1975,2022,0,-82.620670120000000,29.642185609999999,0.000000000000000,0.000000000000000,0.000000000000000,21,46,0,0,2,1775,swNewberry_A
27,1,27,24995,0.340000000000000,1201,3,ARCHER,246900,196000,2008,100,1201.000000000000000,1982,2022,0,-82.511554529999998,29.530368939999999,0.000000000000000,0.000000000000000,0.000000000000000,13,39,0,0,2,252,Archer
28,1,28,25015,0.240000000000000,1224,3,ARCHER,246900,164600,2007,100,984.000000000000000,1982,2022,0,-82.512838959999996,29.531505320000001,0.000000000000000,240.000000000000000,0.000000000000000,14,39,0,0,1,192,Archer
29,1,29,25027,0.820000000000000,1642,3,ARCHER,0,222300,2000,100,1642.000000000000000,1935,2022,0,-82.513304280000000,29.530383950000001,0.000000000000000,196.000000000000000,0.000000000000000,21,86,0,0,2,6154,Archer
30,1,30,25165,0.320000000000000,1124,2,ARCHER,216400,198100,2000,100,1124.000000000000000,1965,2022,0,-82.520342040000003,29.528035710000001,0.000000000000000,0.000000000000000,0.000000000000000,21,56,0,0,1,1796,Archer
31,1,31,25186,0.290000000000000,520,2,ARCHER,253600,84400,2000,100,520.000000000000000,1963,2022,0,-82.520973069999997,29.523705240000002,0.000000000000000,112.000000000000000,0.000000000000000,21,58,0,0,1,399,Archer
