OID_,Join_Count,TARGET_FID,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,abs_subdv_cd,sl_price,effective_year_built,imprv_type_cd,base_area,actual_year_built,prop_val_yr,sup_num,CENTROID_X,CENTROID_y,sum_us_area,total_porch_area,total_garage_area,effective_age,actual_age,has_canal,has_lake,number_of_baths,MISC_Val,Name
2402,1,2402,7686,0.190000000000000,1705,3,NEWBERRY,241900,295500,2006,100,1705,2006,2023,0,-82.610530769999997,29.660675560000001,0,199,441,16,16,0,0,2.000000000000000,400,Turkey_Creek
2403,1,2403,7697,0.180000000000000,1513,3,NEWBERRY,241900,303800,2005,100,1513,2005,2023,0,-82.610866509999994,29.661391380000001,0,168,440,17,17,0,0,2.000000000000000,334,Turkey_Creek
2404,1,2404,7711,0.200000000000000,1562,3,NEWBERRY,241900,311100,2005,100,1562,2005,2023,0,-82.609502910000003,29.660688929999999,0,230,441,17,17,0,0,2.000000000000000,833,Turkey_Creek
2405,1,2405,7713,0.210000000000000,1707,3,NEWBERRY,241900,303100,2005,100,1707,2005,2023,0,-82.608945230000003,29.660702470000000,0,287,462,17,17,0,0,2.000000000000000,1096,Turkey_Creek
2406,1,2406,7722,0.250000000000000,1663,3,NEWBERRY,241901,335200,2006,100,1663,2006,2023,0,-82.612501320000007,29.660900420000001,0,171,441,16,16,0,0,2.000000000000000,1483,Turkey_Creek
2407,1,2407,7739,0.320000000000000,1707,3,NEWBERRY,241901,360400,2006,100,1707,2006,2023,0,-82.614584530000002,29.660236330000000,0,287,484,16,16,0,0,2.000000000000000,1200,Turkey_Creek
2408,1,2408,7772,0.190000000000000,1628,3,NEWBERRY,241901,293000,2006,100,1628,2006,2023,0,-82.611651550000005,29.659951450000001,0,175,400,16,16,0,0,2.000000000000000,403,Turkey_Creek
2409,1,2409,7776,0.250000000000000,1677,3,NEWBERRY,241902,348200,2014,100,1677,2014,2023,0,-82.613765930000000,29.658319460000001,0,306,484,8,8,0,0,2.000000000000000,1324,Turkey_Creek
2410,1,2410,7794,0.200000000000000,1298,3,NEWBERRY,241902,283500,2013,100,1298,2013,2023,0,-82.611531979999995,29.656952109999999,0,280,440,9,9,0,0,2.000000000000000,1305,Turkey_Creek
2411,1,2411,7798,0.200000000000000,1446,3,NEWBERRY,241902,310500,2009,100,1446,2009,2023,0,-82.611592840000000,29.657934300000001,0,309,483,13,13,0,0,2.000000000000000,1078,Turkey_Creek
2412,1,2412,7804,0.200000000000000,1626,3,NEWBERRY,241902,312100,2009,100,1626,2009,2023,0,-82.612112220000000,29.658335940000001,0,272,441,13,13,0,0,2.000000000000000,1016,Turkey_Creek
2413,1,2413,7807,0.190000000000000,1509,3,NEWBERRY,241902,326200,2015,100,1509,2015,2023,0,-82.612437850000006,29.658796500000001,0,140,506,7,7,0,0,2.000000000000000,1307,Turkey_Creek
2414,1,2414,7808,0.190000000000000,1383,3,NEWBERRY,241902,286500,2011,100,1383,2011,2023,0,-82.612940120000005,29.658738790000001,0,192,400,11,11,0,0,2.000000000000000,519,Turkey_Creek
2415,1,2415,7916,0.230000000000000,1453,3,NEWBERRY,236101,271400,2004,100,1453,2004,2023,0,-82.597223979999995,29.657292170000002,0,110,380,18,18,0,0,2.000000000000000,1910,Turkey_Creek
2416,1,2416,7927,0.280000000000000,1470,3,NEWBERRY,236101,298800,2004,100,1470,2004,2023,0,-82.595873949999998,29.657133649999999,0,28,420,18,18,0,0,2.000000000000000,691,Turkey_Creek
2417,1,2417,7948,0.240000000000000,1811,3,NEWBERRY,236102,314600,2004,100,1811,2004,2023,0,-82.592739390000006,29.657766530000000,0,112,420,18,18,0,0,2.000000000000000,860,Turkey_Creek
2418,1,2418,7990,0.240000000000000,1674,3,NEWBERRY,236105,315300,2008,100,1674,2008,2023,0,-82.589103249999994,29.660360839999999,0,438,441,14,14,0,0,2.000000000000000,417,Turkey_Creek
2419,1,2419,8031,0.230000000000000,1747,3,NEWBERRY,236105,334300,2007,100,1747,2007,2023,0,-82.589187980000005,29.661785600000002,0,324,462,15,15,0,0,2.000000000000000,856,Turkey_Creek
2420,1,2420,8090,0.250000000000000,2916,3,NEWBERRY,236106,418500,2007,100,1256,2007,2023,0,-82.585981579999995,29.661192459999999,1382,278,560,15,15,0,0,2.000000000000000,1224,Turkey_Creek
2421,1,2421,8266,10.289999999999999,2518,4,SUWANNEE,0,680300,2002,100,2518,2002,2023,0,-82.578907590000000,29.642413130000001,0,687,375,20,20,0,0,2.000000000000000,10502,Turkey_Creek
2422,1,2422,8323,5.000000000000000,2544,3,NEWBERRY,0,492000,2007,100,2544,2007,2023,0,-82.595937190000001,29.642969610000002,0,1284,0,15,15,0,0,2.000000000000000,5264,Turkey_Creek
2423,1,2423,8345,0.180000000000000,2336,3,NEWBERRY,249400,416900,2012,100,2336,2012,2023,0,-82.600469849999996,29.641413480000001,0,24,504,10,10,0,0,3.000000000000000,1874,Turkey_Creek
2424,1,2424,8349,0.170000000000000,2200,3,NEWBERRY,249400,337000,2008,100,1120,2008,2023,0,-82.600232320000003,29.640739900000000,1080,28,441,14,14,0,0,2.500000000000000,1233,Turkey_Creek
2425,1,2425,8422,0.180000000000000,3908,3,NEWBERRY,249400,482900,2015,100,1724,2015,2023,0,-82.600266970000007,29.642159710000001,2184,36,616,7,7,0,0,4.500000000000000,1341,Turkey_Creek
2426,1,2426,8493,1.000000000000000,1431,3,NEWBERRY,0,380000,1974,100,1431,1959,2023,0,-82.603792150000004,29.646289589999999,0,126,0,48,63,0,0,1.000000000000000,1547,Turkey_Creek
2427,1,2427,8632,0.230000000000000,1014,3,NEWBERRY,124000,202300,1995,100,1014,1972,2023,0,-82.621127920000006,29.642997059999999,0,0,198,27,50,0,0,1.000000000000000,642,Turkey_Creek
2428,1,2428,8719,0.720000000000000,2290,3,NEWBERRY,0,384900,2010,100,2290,1970,2023,0,-82.612114669999997,29.641792490000000,0,446,520,12,52,0,0,2.500000000000000,1618,Turkey_Creek
2429,1,2429,8725,0.220000000000000,1056,3,NEWBERRY,21100,208400,1990,100,1056,1984,2023,0,-82.613828659999996,29.641165579999999,0,64,0,32,38,0,0,1.500000000000000,384,Turkey_Creek
2430,1,2430,8742,0.800000000000000,1000,3,NEWBERRY,0,146000,1975,100,1000,1975,2023,0,-82.610540470000004,29.639975360000001,0,120,300,47,47,0,0,1.500000000000000,1186,Turkey_Creek
2431,1,2431,8748,0.260000000000000,1248,3,NEWBERRY,7600,230400,1999,100,1248,1979,2023,0,-82.610040740000002,29.641465790000002,0,104,0,23,43,0,0,2.000000000000000,2232,Turkey_Creek
2432,1,2432,8841,0.240000000000000,1184,3,NEWBERRY,138300,194100,2013,100,975,1975,2023,0,-82.609089429999997,29.649865429999998,0,353,0,9,47,0,0,1.000000000000000,44,Turkey_Creek
2433,1,2433,9073,0.670000000000000,820,3,NEWBERRY,138300,147900,1956,100,820,1956,2023,0,-82.609409319999997,29.644838480000001,0,0,0,66,66,0,0,1.000000000000000,826,Turkey_Creek
2434,1,2434,9503,0.350000000000000,864,3,NEWBERRY,20700,183400,1994,100,864,1992,2023,0,-82.627169210000005,29.649796460000001,0,80,284,28,30,0,0,1.000000000000000,1206,Turkey_Creek
2435,1,2435,9513,0.240000000000000,1629,3,NEWBERRY,20800,303600,2005,100,1629,2003,2023,0,-82.623396499999998,29.649932589999999,0,136,380,17,19,0,0,2.000000000000000,2376,Turkey_Creek
2436,1,2436,9688,0.250000000000000,1477,3,NEWBERRY,247100,305300,2008,100,1477,2008,2023,0,-82.607463629999998,29.637034880000002,0,313,441,14,14,0,0,2.000000000000000,3064,Turkey_Creek
2437,1,2437,9709,0.190000000000000,1248,3,NEWBERRY,247100,277600,2015,100,1248,2009,2023,0,-82.607624700000002,29.635362760000000,0,171,340,7,13,0,0,2.000000000000000,484,Turkey_Creek
2438,1,2438,26166,5.000000000000000,2436,3,SUWANNEE,0,355400,1991,100,2436,1991,2023,0,-82.435272979999993,29.916274600000001,0,0,0,31,31,0,0,2.000000000000000,11356,Turkey_Creek
2439,1,2439,27547,8.990000000000000,1858,3,SUWANNEE,0,389000,1995,100,1858,1994,2023,0,-82.392384329999999,29.812518099999998,0,380,490,27,28,0,0,2.000000000000000,6565,Turkey_Creek
2440,1,2440,27565,5.000000000000000,3650,4,SUWANNEE,400,629400,2012,100,3650,2006,2023,0,-82.384532250000007,29.808630330000000,0,40,950,10,16,0,0,3.000000000000000,2090,Turkey_Creek
2441,1,2441,27568,6.700000000000000,1800,3,SUWANNEE,400,396700,2001,100,1800,2001,2023,0,-82.381966680000005,29.810933290000001,0,36,0,21,21,0,0,2.000000000000000,7334,Turkey_Creek
2442,1,2442,27854,38.799999999999997,1234,3,SUWANNEE,0,700000,1965,100,1234,1940,2023,0,-82.428931030000001,29.798401080000001,0,0,0,57,82,0,0,1.000000000000000,4580,Turkey_Creek
2443,1,2443,27871,5.370000000000000,2701,4,SUWANNEE,0,589400,1995,100,2376,1995,2023,0,-82.442427679999994,29.795544289999999,0,605,483,27,27,0,0,2.000000000000000,2297,Turkey_Creek
2444,1,2444,27900,4.990000000000000,1500,3,SUWANNEE,170400,517500,2015,100,1500,1977,2023,0,-82.447917009999998,29.798984699999998,0,8,0,7,45,0,0,2.000000000000000,14801,Turkey_Creek
2445,1,2445,27927,0.500000000000000,1300,3,ALACHUA,221400,301200,2005,100,1300,1989,2023,0,-82.456183559999999,29.790169540000001,0,104,364,17,33,0,0,2.000000000000000,6356,Turkey_Creek
2446,1,2446,27934,0.500000000000000,1792,4,ALACHUA,221400,329700,2002,100,1600,1997,2023,0,-82.458205010000000,29.789220860000000,0,222,484,20,25,0,0,2.000000000000000,4029,Turkey_Creek
2447,1,2447,27936,0.510000000000000,1278,3,ALACHUA,221400,241300,1982,100,1278,1980,2023,0,-82.458888220000006,29.789204489999999,0,50,400,40,42,0,0,2.000000000000000,927,Turkey_Creek
2448,1,2448,27953,0.620000000000000,2278,4,ALACHUA,221100,418600,1995,100,2090,1995,2023,0,-82.456943809999999,29.791758410000000,0,265,441,27,27,0,0,3.000000000000000,1572,Turkey_Creek
2449,1,2449,27964,0.500000000000000,1845,3,ALACHUA,221100,280600,2000,100,1091,1980,2023,0,-82.457663120000007,29.791202729999998,466,288,0,22,42,0,0,2.000000000000000,4874,Turkey_Creek
2450,1,2450,28299,0.690000000000000,1995,3,ALACHUA,0,343000,2000,100,1995,2000,2023,0,-82.407753029999995,29.749635770000001,0,121,462,22,22,0,0,2.000000000000000,4395,Turkey_Creek
2451,1,2451,39516,0.630000000000000,3955,4,GAINESVILLE,57300,784600,2005,100,893,1986,2023,0,-82.356862609999993,29.676953090000001,2752,967,747,17,36,0,0,3.000000000000000,4382,Turkey_Creek
2452,1,2452,39578,0.130000000000000,1148,3,GAINESVILLE,149101,255300,2005,100,1148,1998,2023,0,-82.359101999999993,29.687695049999999,0,42,370,17,24,0,0,2.000000000000000,2462,Turkey_Creek
2453,1,2453,39591,0.160000000000000,1234,3,GAINESVILLE,149102,287000,2010,100,1234,2001,2023,0,-82.359317180000005,29.684758380000002,0,248,266,12,21,0,0,2.000000000000000,1664,Turkey_Creek
2454,1,2454,39604,0.130000000000000,1229,3,GAINESVILLE,149102,254600,2008,100,1229,2001,2023,0,-82.359740059999993,29.683825179999999,0,42,249,14,21,0,0,2.000000000000000,2181,Turkey_Creek
2455,1,2455,39633,0.110000000000000,1224,3,GAINESVILLE,149102,263400,2010,100,1224,2000,2023,0,-82.358668410000007,29.684351379999999,0,42,254,12,22,0,0,2.000000000000000,657,Turkey_Creek
2456,1,2456,39654,0.090000000000000,1292,3,GAINESVILLE,237600,285200,2015,100,1292,2004,2023,0,-82.362387909999995,29.687763480000001,0,260,440,7,18,0,0,2.000000000000000,560,Turkey_Creek
2457,1,2457,39668,0.090000000000000,1409,3,GAINESVILLE,237600,280200,2010,100,1409,2004,2023,0,-82.361547450000003,29.687122309999999,0,100,308,12,18,0,0,2.000000000000000,1162,Turkey_Creek
2458,1,2458,39704,0.120000000000000,1536,3,GAINESVILLE,237600,292000,2007,100,1536,2005,2023,0,-82.360579540000003,29.688162630000001,0,80,400,15,17,0,0,2.000000000000000,1761,Turkey_Creek
2459,1,2459,39706,0.100000000000000,1536,3,GAINESVILLE,237600,326700,2007,100,1536,2005,2023,0,-82.360070570000005,29.688046459999999,0,80,400,15,17,0,0,2.000000000000000,950,Turkey_Creek
2460,1,2460,39744,1.020000000000000,2585,4,GAINESVILLE,37200,531800,1995,100,2585,1980,2023,0,-82.368639999999999,29.683985119999999,0,18,576,27,42,0,0,3.000000000000000,11974,Turkey_Creek
2461,1,2461,39776,0.230000000000000,1668,3,GAINESVILLE,93100,255200,1995,100,1396,1983,2023,0,-82.364146579999996,29.686066990000000,272,92,372,27,39,0,0,3.000000000000000,1026,Turkey_Creek
2462,1,2462,39783,0.230000000000000,1744,3,GAINESVILLE,93100,368900,2012,100,1744,1977,2023,0,-82.364136459999997,29.688030319999999,0,0,462,10,45,0,0,2.000000000000000,1453,Turkey_Creek
2463,1,2463,39788,0.240000000000000,2132,3,GAINESVILLE,93100,216500,1977,100,2132,1977,2023,0,-82.364596070000005,29.687541299999999,0,39,0,45,45,0,0,2.000000000000000,3011,Turkey_Creek
2464,1,2464,39796,0.240000000000000,1856,3,GAINESVILLE,93100,365800,2005,100,1856,1976,2023,0,-82.364602619999999,29.686254430000002,0,49,483,17,46,0,0,2.000000000000000,5567,Turkey_Creek
2465,1,2465,39831,0.320000000000000,2633,3,GAINESVILLE,53200,456100,2000,100,2633,1987,2023,0,-82.365722020000007,29.684219570000000,0,25,441,22,35,0,0,2.000000000000000,6255,Turkey_Creek
2466,1,2466,39858,0.400000000000000,2258,4,GAINESVILLE,217700,472300,1990,100,2258,1987,2023,0,-82.370159860000001,29.685204259999999,0,270,508,32,35,0,0,2.500000000000000,4848,Turkey_Creek
2467,1,2467,39881,0.550000000000000,1098,3,GAINESVILLE,0,233900,2012,100,1098,1953,2023,0,-82.369895150000005,29.682285300000000,0,180,0,10,69,0,0,1.000000000000000,3778,Turkey_Creek
2468,1,2468,39910,0.260000000000000,1539,3,GAINESVILLE,164600,232000,1980,100,1539,1964,2023,0,-82.370337680000006,29.679476720000000,0,60,0,42,58,0,0,2.000000000000000,544,Turkey_Creek
2469,1,2469,39922,0.260000000000000,1450,3,GAINESVILLE,164700,355600,2013,100,1450,1964,2023,0,-82.370329560000002,29.678740040000001,0,50,0,9,58,0,0,2.000000000000000,5025,Turkey_Creek
2470,1,2470,39929,0.270000000000000,1392,3,GAINESVILLE,164700,302100,2005,100,1392,1967,2023,0,-82.371686639999993,29.678291959999999,0,144,0,17,55,0,0,2.000000000000000,963,Turkey_Creek
2471,1,2471,39934,0.270000000000000,1852,3,GAINESVILLE,164700,300700,2000,100,1612,1964,2023,0,-82.370340240000004,29.678003889999999,0,408,0,22,58,0,0,2.000000000000000,2528,Turkey_Creek
2472,1,2472,39971,0.270000000000000,1450,3,GAINESVILLE,164800,325300,2005,100,1450,1965,2023,0,-82.371670320000007,29.676818300000001,0,204,360,17,57,0,0,2.000000000000000,8365,Turkey_Creek
2473,1,2473,39997,0.580000000000000,1852,4,GAINESVILLE,114300,293800,1990,100,640,1978,2023,0,-82.370342859999994,29.674277770000000,1052,160,0,32,44,0,0,2.000000000000000,6669,Turkey_Creek
2474,1,2474,40008,0.300000000000000,1982,3,GAINESVILLE,114400,326700,2000,100,1822,1968,2023,0,-82.370674570000006,29.675271530000000,0,260,400,22,54,0,0,2.000000000000000,1622,Turkey_Creek
2475,1,2475,40020,0.380000000000000,1920,3,GAINESVILLE,37300,349500,1990,100,1920,1974,2023,0,-82.369953989999999,29.677670100000000,0,0,528,32,48,0,0,2.000000000000000,2511,Turkey_Creek
2476,1,2476,40057,0.330000000000000,2068,3,GAINESVILLE,37400,423900,2008,100,2068,1978,2023,0,-82.368370260000006,29.675283790000002,0,56,506,14,44,0,0,2.000000000000000,2721,Turkey_Creek
2477,1,2477,40251,0.060000000000000,1274,3,GAINESVILLE,235300,311300,2007,100,1274,2007,2023,0,-82.357591069999998,29.683024140000001,0,81,546,15,15,0,0,2.000000000000000,600,Turkey_Creek
2478,1,2478,40253,0.070000000000000,1600,3,GAINESVILLE,235300,398600,2008,100,1301,2008,2023,0,-82.357421549999998,29.683253250000000,299,374,480,14,14,0,0,2.000000000000000,698,Turkey_Creek
2479,1,2479,40382,0.360000000000000,2156,3,GAINESVILLE,206400,377400,2004,100,1776,1976,2023,0,-82.382203160000003,29.682446970000001,0,420,440,18,46,0,0,2.000000000000000,1710,Turkey_Creek
2480,1,2480,40399,0.360000000000000,2763,3,GAINESVILLE,206400,512000,2015,100,2762,1977,2023,0,-82.382556480000005,29.681540519999999,0,742,0,7,45,0,0,2.000000000000000,7203,Turkey_Creek
2481,1,2481,40602,0.290000000000000,2002,3,GAINESVILLE,213200,365600,2005,100,2002,1967,2023,0,-82.373086569999998,29.683900489999999,0,115,360,17,55,0,0,3.000000000000000,578,Turkey_Creek
2482,1,2482,40606,0.220000000000000,1456,3,GAINESVILLE,213200,288700,1998,100,1456,1966,2023,0,-82.373650850000004,29.685113560000001,0,0,240,24,56,0,0,2.000000000000000,2280,Turkey_Creek
2483,1,2483,40609,0.290000000000000,2100,3,GAINESVILLE,213200,304700,1995,100,1700,1967,2023,0,-82.373633699999999,29.686574010000001,0,400,0,27,55,0,0,2.000000000000000,627,Turkey_Creek
2484,1,2484,40864,0.360000000000000,1526,3,GAINESVILLE,153000,300600,1995,100,1526,1983,2023,0,-82.387314849999996,29.681184819999999,0,63,441,27,39,0,0,2.000000000000000,2104,Turkey_Creek
2485,1,2485,41289,0.450000000000000,2142,3,GAINESVILLE,0,438200,2020,100,1702,1963,2023,0,-82.374638039999994,29.683029420000000,0,548,440,2,59,0,0,2.500000000000000,2820,Turkey_Creek
2486,1,2486,41363,0.220000000000000,1008,3,ST. JOHN'S,8700,278600,2008,100,1008,1985,2023,0,-82.394867919999996,29.687530219999999,0,52,400,14,37,0,0,2.000000000000000,2546,Turkey_Creek
2487,1,2487,41375,0.190000000000000,1162,3,ST. JOHN'S,8700,256300,2000,100,1162,1986,2023,0,-82.396857710000006,29.687026339999999,0,96,506,22,36,0,0,2.000000000000000,1223,Turkey_Creek
2488,1,2488,54270,0.260000000000000,2640,4,ST. JOHN'S,237200,619500,2010,100,2640,2004,2023,0,-82.433234760000005,29.638052340000002,0,468,484,12,18,0,0,3.500000000000000,2959,Turkey_Creek
2489,1,2489,54578,0.260000000000000,2007,4,GAINESVILLE,241000,368100,2006,100,2007,2006,2023,0,-82.410811929999994,29.638240889999999,0,419,420,16,16,0,0,2.000000000000000,736,Turkey_Creek
2490,1,2490,54594,0.190000000000000,1919,4,GAINESVILLE,241000,450800,2006,100,1918,2006,2023,0,-82.412788340000006,29.635096220000001,0,220,462,16,16,0,0,2.000000000000000,6643,Turkey_Creek
2491,1,2491,54636,0.280000000000000,2714,4,GAINESVILLE,241001,493500,2007,100,1391,2007,2023,0,-82.414424199999999,29.632833990000002,1323,270,462,15,15,0,0,3.500000000000000,807,Turkey_Creek
2492,1,2492,54645,0.170000000000000,1754,4,GAINESVILLE,241001,370700,2015,100,885,2015,2023,0,-82.414047650000001,29.634526449999999,869,152,420,7,7,0,0,2.000000000000000,1083,Turkey_Creek
2493,1,2493,54685,0.260000000000000,2099,3,ST. JOHN'S,155900,328000,1985,100,1400,1981,2023,0,-82.420699690000006,29.636626360000001,0,741,0,37,41,0,0,2.000000000000000,11436,Turkey_Creek
2494,1,2494,54686,0.250000000000000,1279,3,ST. JOHN'S,155900,246600,2005,100,1279,1981,2023,0,-82.420383389999998,29.636624350000002,0,15,548,17,41,0,0,2.000000000000000,1196,Turkey_Creek
2495,1,2495,54709,0.230000000000000,1321,3,ST. JOHN'S,155900,281100,1999,100,1321,1982,2023,0,-82.420922279999999,29.635479220000001,0,88,249,23,40,0,0,2.000000000000000,2392,Turkey_Creek
2496,1,2496,54727,0.130000000000000,1158,3,ST. JOHN'S,153700,250900,1994,100,1158,1994,2023,0,-82.419072470000003,29.633602490000001,0,126,264,28,28,0,0,2.000000000000000,428,Turkey_Creek
2497,1,2497,54735,0.120000000000000,1075,3,ST. JOHN'S,153700,242300,2010,100,1075,1986,2023,0,-82.419575190000003,29.633432790000001,0,60,317,12,36,0,0,2.000000000000000,873,Turkey_Creek
2498,1,2498,54752,0.130000000000000,1108,3,ST. JOHN'S,153700,241300,1987,100,1108,1986,2023,0,-82.419898959999998,29.633724260000001,0,50,264,35,36,0,0,2.000000000000000,260,Turkey_Creek
2499,1,2499,54777,0.130000000000000,1008,3,ST. JOHN'S,153700,227900,1987,100,1008,1985,2023,0,-82.420701249999993,29.634434840000001,0,20,352,35,37,0,0,2.000000000000000,2027,Turkey_Creek
2500,1,2500,54782,0.120000000000000,1350,3,ST. JOHN'S,153700,254300,1999,100,1046,1985,2023,0,-82.420704569999998,29.633684580000001,0,304,0,23,37,0,0,2.000000000000000,338,Turkey_Creek
2501,1,2501,54794,0.120000000000000,1158,3,ST. JOHN'S,153700,257500,1998,100,1158,1995,2023,0,-82.420376599999997,29.634731100000000,0,126,264,24,27,0,0,2.000000000000000,634,Turkey_Creek
2502,1,2502,55590,0.350000000000000,1700,3,ST. JOHN'S,189100,327200,1990,100,1700,1990,2023,0,-82.426626780000007,29.635752530000001,0,30,528,32,32,0,0,2.000000000000000,4614,Turkey_Creek
2503,1,2503,55595,0.350000000000000,1920,3,ST. JOHN'S,189100,365600,2005,100,1920,1980,2023,0,-82.426736950000006,29.635752839999999,0,312,484,17,42,0,0,2.000000000000000,1657,Turkey_Creek
2504,1,2504,55597,0.450000000000000,1862,4,ST. JOHN'S,189100,422900,1986,100,1862,1979,2023,0,-82.426746030000004,29.635919210000001,0,222,484,36,43,0,0,2.000000000000000,5812,Turkey_Creek
2505,1,2505,55601,0.350000000000000,1398,3,ST. JOHN'S,189100,323300,2005,100,1398,1987,2023,0,-82.426878880000004,29.635674190000000,0,50,441,17,35,0,0,2.000000000000000,3880,Turkey_Creek
2506,1,2506,55610,0.370000000000000,1902,3,ST. JOHN'S,189100,360000,2000,100,1902,1977,2023,0,-82.427140859999994,29.635788980000001,0,128,470,22,45,0,0,2.000000000000000,1472,Turkey_Creek
2507,1,2507,55618,0.350000000000000,2330,3,ST. JOHN'S,189100,350500,1990,100,2330,1978,2023,0,-82.427240909999995,29.635637769999999,0,148,616,32,44,0,0,2.000000000000000,7977,Turkey_Creek
2508,1,2508,55626,0.350000000000000,1531,3,ST. JOHN'S,189100,305500,1986,100,1531,1975,2023,0,-82.427380180000000,29.635504760000000,0,138,552,36,47,0,0,2.000000000000000,1878,Turkey_Creek
2509,1,2509,55648,0.440000000000000,1822,3,ST. JOHN'S,189100,430100,2010,100,1822,1978,2023,0,-82.427643829999994,29.635220720000000,0,336,483,12,44,0,0,2.000000000000000,6276,Turkey_Creek
2510,1,2510,55667,0.350000000000000,2020,3,ST. JOHN'S,189100,353900,1992,100,1830,1981,2023,0,-82.426956559999994,29.635092499999999,0,390,528,30,41,0,0,2.500000000000000,2897,Turkey_Creek
2511,1,2511,69233,5.910000000000000,2961,4,ST. JOHN'S,56900,815100,2005,100,2961,1999,2023,0,-82.417931920000001,29.571401269999999,0,709,745,17,23,0,0,3.000000000000000,5715,Turkey_Creek
2512,1,2512,69374,3.320000000000000,3431,3,ST. JOHN'S,195700,744600,2010,100,3431,1980,2023,0,-82.425258389999996,29.558571959999998,0,24,616,12,42,0,0,3.000000000000000,18008,Turkey_Creek
2513,1,2513,69399,1.520000000000000,1596,3,ST. JOHN'S,106900,352900,2009,100,1596,1996,2023,0,-82.425427470000002,29.563564130000000,0,435,440,13,26,0,0,2.000000000000000,5672,Turkey_Creek
2514,1,2514,69492,1.030000000000000,1351,3,ST. JOHN'S,107100,366100,2010,100,1351,2001,2023,0,-82.438476870000002,29.562905300000001,0,695,594,12,21,0,0,2.000000000000000,3907,Turkey_Creek
2515,1,2515,69510,1.000000000000000,2046,3,ST. JOHN'S,107100,417600,2010,100,2046,2002,2023,0,-82.436273880000002,29.562535740000001,0,511,598,12,20,0,0,2.000000000000000,1776,Turkey_Creek
2516,1,2516,69513,1.050000000000000,2021,3,ST. JOHN'S,107100,358800,2012,100,2021,2000,2023,0,-82.435512439999997,29.561568560000001,0,176,441,10,22,0,0,2.000000000000000,4437,Turkey_Creek
2517,1,2517,69529,1.670000000000000,1656,3,ST. JOHN'S,125100,319900,2005,100,1656,1994,2023,0,-82.426949859999993,29.571277819999999,0,14,400,17,28,0,0,2.000000000000000,1668,Turkey_Creek
2518,1,2518,69555,1.120000000000000,1623,3,ST. JOHN'S,125100,388900,2008,100,1623,1993,2023,0,-82.424775109999999,29.566053680000000,0,15,484,14,29,0,0,2.000000000000000,3472,Turkey_Creek
2519,1,2519,69602,1.380000000000000,2152,4,ST. JOHN'S,125100,639900,2015,100,1468,1983,2023,0,-82.427034300000003,29.567371930000000,684,312,0,7,39,0,0,2.500000000000000,23751,Turkey_Creek
2520,1,2520,69660,1.300000000000000,2611,4,ST. JOHN'S,231400,611600,2012,100,2386,2006,2023,0,-82.437668919999993,29.569145110000001,225,464,626,10,16,0,0,2.500000000000000,3386,Turkey_Creek
2521,1,2521,69676,1.550000000000000,2569,3,ST. JOHN'S,231400,515500,2010,100,2569,2005,2023,0,-82.437500600000007,29.567585410000000,0,394,648,12,17,0,0,2.000000000000000,16677,Turkey_Creek
2522,1,2522,69898,1.010000000000000,1447,3,ST. JOHN'S,227400,357300,2004,100,1447,2004,2023,0,-82.444602509999996,29.570341769999999,0,172,447,18,18,0,0,2.000000000000000,7159,Turkey_Creek
2523,1,2523,69910,1.060000000000000,1624,4,ST. JOHN'S,227401,440700,2003,100,1624,2003,2023,0,-82.447739200000001,29.568880390000000,0,700,529,19,19,0,0,2.000000000000000,12682,Turkey_Creek
2524,1,2524,69931,1.100000000000000,1367,3,ST. JOHN'S,227401,349300,2005,100,1367,2005,2023,0,-82.444538190000003,29.567578529999999,0,172,447,17,17,0,0,2.000000000000000,1984,Turkey_Creek
2525,1,2525,69945,1.030000000000000,1625,3,ST. JOHN'S,227402,370400,2004,100,1625,2004,2023,0,-82.450916559999996,29.567159740000001,0,348,504,18,18,0,0,2.000000000000000,2043,Turkey_Creek
2526,1,2526,69966,1.100000000000000,1782,3,ST. JOHN'S,227403,389000,2005,100,1782,2005,2023,0,-82.447857790000000,29.565478169999999,0,346,420,17,17,0,0,2.000000000000000,3372,Turkey_Creek
2527,1,2527,84821,0.140000000000000,832,3,GAINESVILLE,136600,117500,2000,100,832,1957,2023,0,-82.308054270000000,29.653545000000001,0,0,0,22,65,0,0,1.000000000000000,72,Turkey_Creek
2528,1,2528,84854,0.140000000000000,768,3,GAINESVILLE,136600,123900,2005,100,768,1954,2023,0,-82.303411980000007,29.652213150000001,0,143,0,17,68,0,0,2.000000000000000,0,Turkey_Creek
2529,1,2529,84878,0.140000000000000,1264,3,GAINESVILLE,136600,165200,1992,100,1264,1950,2023,0,-82.304036179999997,29.651608790000001,0,0,0,30,72,0,0,2.000000000000000,0,Turkey_Creek
2530,1,2530,84879,0.170000000000000,1134,3,GAINESVILLE,136600,135000,1997,100,1134,1950,2023,0,-82.304209330000006,29.651609069999999,0,126,0,25,72,0,0,1.000000000000000,0,Turkey_Creek
2531,1,2531,85083,0.180000000000000,1362,3,GAINESVILLE,113300,241400,2021,100,1362,2021,2023,0,-82.304651160000006,29.652575769999999,0,22,266,1,1,0,0,2.000000000000000,693,Turkey_Creek
2532,1,2532,85254,0.230000000000000,2458,4,GAINESVILLE,49000,613400,2000,100,1229,1900,2023,0,-82.317229400000002,29.655133350000000,1229,592,0,22,122,0,0,2.500000000000000,2939,Turkey_Creek
