OID_,Join_Count,TARGET_FID,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,abs_subdv_cd,sl_price,effective_year_built,imprv_type_cd,base_area,actual_year_built,prop_val_yr,sup_num,CENTROID_X,CENTROID_y,geo_id,sum_us_area,total_porch_area,total_garage_area,effective_age,actual_age,has_canal,has_lake,number_of_baths,MISC_Val,Name
472,1,472,58151,1.570000000000000,2334,3,ST. JOHN'S,107900,391600,1973,100,2334.000000000000000,1973,2023,0,-82.423276610000002,29.617250510000002,06849-002-008,0,24.000000000000000,530,49,49,0,0,2,5456,Haile_Like
473,1,473,58153,1.730000000000000,2715,3,ST. JOHN'S,107900,631900,2015,100,2715.000000000000000,1974,2023,0,-82.423280309999996,29.616206569999999,06849-002-010,0,15.000000000000000,1286,7,48,0,0,3,20109,Haile_Like
474,1,474,58160,1.060000000000000,3309,3,ST. JOHN'S,107900,560300,1980,100,3309.000000000000000,1973,2023,0,-82.425291970000004,29.616693460000000,06849-002-017,0,144.000000000000000,0,42,49,0,0,2,16176,Haile_Like
475,1,475,58182,1.020000000000000,2826,3,ST. JOHN'S,108000,579200,2015,100,2574.000000000000000,1979,2023,0,-82.430114200000006,29.622613210000001,06849-003-004,0,328.000000000000000,572,7,43,0,0,3,4860,Haile_Like
476,1,476,58341,5.500000000000000,6375,5,ST. JOHN'S,0,1154800,1985,100,4986.000000000000000,1974,2023,0,-82.431997440000004,29.629379250000000,06850-025-000,1389,340.000000000000000,858,37,48,0,0,5,19499,Haile_Like
477,1,477,58435,0.480000000000000,2777,4,ST. JOHN'S,232100,714200,2004,100,2777.000000000000000,2004,2023,0,-82.451563329999999,29.629508110000000,06852-010-006,0,358.000000000000000,680,18,18,0,0,3,7951,WildsPlantation
478,1,478,58497,0.460000000000000,3278,3,ST. JOHN'S,232102,799800,2007,100,3277.500000000000000,2007,2023,0,-82.453167100000002,29.619568829999999,06852-030-066,0,603.500000000000000,844,15,15,0,0,3,12293,WildsPlantation
479,1,479,58505,0.530000000000000,2778,4,ST. JOHN'S,232102,682700,2007,100,2777.500000000000000,2007,2023,0,-82.454212100000007,29.620116500000002,06852-030-074,0,396.000000000000000,794,15,15,0,0,2,1401,WildsPlantation
480,1,480,58507,0.490000000000000,3319,4,ST. JOHN'S,232102,862700,2011,100,2829.000000000000000,2011,2023,0,-82.454158699999994,29.620759379999999,06852-030-076,490,475.000000000000000,715,11,11,0,0,4,13360,WildsPlantation
481,1,481,58527,0.440000000000000,2673,4,ST. JOHN'S,232103,793600,2014,100,2673.000000000000000,2014,2023,0,-82.453238020000001,29.616321070000001,06852-040-095,0,531.000000000000000,715,8,8,0,0,2,17344,WildsPlantation
482,1,482,58557,0.580000000000000,2995,4,ST. JOHN'S,232103,944100,2016,100,2994.500000000000000,2016,2023,0,-82.452704940000004,29.618085940000000,06852-040-125,0,587.500000000000000,758,6,6,0,0,3,22448,WildsPlantation
483,1,483,58865,0.500000000000000,1726,3,ST. JOHN'S,219200,393600,2000,100,1726.000000000000000,1984,2023,0,-82.450639310000000,29.619101010000001,06855-300-022,0,622.000000000000000,400,22,38,0,0,3,6869,WildsPlantation
484,1,484,58909,0.250000000000000,1454,3,ST. JOHN'S,206600,326800,2005,100,1064.000000000000000,1979,2023,0,-82.423608650000006,29.604700789999999,06857-002-038,390,174.000000000000000,400,17,43,0,0,2,1757,Valwood
485,1,485,58918,0.280000000000000,1373,3,ST. JOHN'S,206600,320900,1979,100,1373.000000000000000,1979,2023,0,-82.426148209999994,29.604423180000001,06857-002-047,0,54.000000000000000,594,43,43,0,0,2,1510,Valwood
486,1,486,58985,0.440000000000000,1166,3,ST. JOHN'S,206800,254800,1991,100,1166.000000000000000,1980,2023,0,-82.427873509999998,29.601654790000001,06857-005-022,0,125.000000000000000,315,31,42,0,0,2,2276,Valwood
487,1,487,58988,0.280000000000000,1244,3,ST. JOHN'S,206800,315300,1999,100,1244.000000000000000,1981,2023,0,-82.428814020000004,29.601755630000000,06857-005-025,0,22.000000000000000,348,23,41,0,0,2,1332,Valwood
488,1,488,59030,0.300000000000000,1346,3,ST. JOHN'S,206800,297500,1999,100,1346.000000000000000,1981,2023,0,-82.426041470000001,29.602228980000000,06857-005-067,0,22.000000000000000,276,23,41,0,0,2,1677,Valwood
489,1,489,59061,0.340000000000000,1805,3,ST. JOHN'S,206700,315700,2010,100,1365.000000000000000,1984,2023,0,-82.430887850000005,29.602152069999999,06857-006-019,0,617.000000000000000,0,12,38,0,0,2,3341,Valwood
490,1,490,59107,0.490000000000000,1403,3,ST. JOHN'S,206700,370400,2010,100,1403.000000000000000,1983,2023,0,-82.428403430000003,29.600447410000001,06857-006-065,0,8.000000000000000,480,12,39,0,0,2,5532,Valwood
491,1,491,59171,0.210000000000000,2580,3,ST. JOHN'S,185301,445400,2010,100,2384.500000000000000,2000,2023,0,-82.429849270000005,29.608262119999999,06858-010-043,0,479.000000000000000,420,12,22,0,0,3,877,Valwood
492,1,492,59206,0.170000000000000,1707,3,ST. JOHN'S,226400,334300,2002,100,1707.000000000000000,2002,2023,0,-82.429641430000004,29.605204610000001,06858-020-077,0,158.000000000000000,441,20,20,0,0,2,264,Valwood
493,1,493,59220,0.180000000000000,1639,3,ST. JOHN'S,226400,365700,2004,100,1638.500000000000000,2000,2023,0,-82.427965749999998,29.606254260000000,06858-020-091,0,182.500000000000000,420,18,22,0,0,2,867,Valwood
494,1,494,59269,0.170000000000000,1851,3,ST. JOHN'S,185303,373300,2012,100,1850.500000000000000,2000,2023,0,-82.424412649999994,29.608218269999998,06858-030-139,0,175.500000000000000,441,10,22,0,0,2,2743,Valwood
495,1,495,59298,0.260000000000000,1853,3,ST. JOHN'S,185303,362700,1999,100,1853.000000000000000,1999,2023,0,-82.426733569999996,29.607347000000001,06858-030-168,0,39.000000000000000,420,23,23,0,0,2,1056,Valwood
496,1,496,72576,0.720000000000000,1350,3,ST. JOHN'S,0,261400,2014,100,1350.000000000000000,2011,2023,0,-82.259518619999994,29.725769050000000,07837-007-000,0,80.000000000000000,0,8,11,0,0,2,1346,WaldoRural
497,1,497,72587,0.610000000000000,1260,3,ST. JOHN'S,0,219200,2005,100,672.000000000000000,1974,2023,0,-82.259520480000006,29.725352260000001,07837-018-000,0,756.000000000000000,0,17,48,0,0,2,2698,WaldoRural
498,1,498,73067,0.100000000000000,1335,3,GAINESVILLE,236400,304900,2003,100,1335.000000000000000,2003,2023,0,-82.353108710000001,29.702520629999999,07891-010-002,0,219.000000000000000,528,19,19,0,0,2,519,Sorrento
499,1,499,73120,0.110000000000000,1422,3,GAINESVILLE,236400,298000,2004,100,1421.500000000000000,2004,2023,0,-82.351922130000005,29.700650230000001,07891-010-055,0,262.500000000000000,457,18,18,0,0,2,640,Sorrento
500,1,500,73267,0.050000000000000,1184,3,GAINESVILLE,236402,271300,2017,100,1184.000000000000000,2017,2023,0,-82.353976720000006,29.701189490000001,07891-030-199,0,125.000000000000000,240,5,5,0,0,2,202,Sorrento
501,1,501,73328,0.100000000000000,1487,3,GAINESVILLE,236402,347400,2012,100,1487.000000000000000,2006,2023,0,-82.354423909999994,29.700317699999999,07891-030-260,0,166.500000000000000,420,10,16,0,0,2,229,Sorrento
502,1,502,73338,0.300000000000000,1244,3,GAINESVILLE,110400,237100,2000,100,1244.000000000000000,1987,2023,0,-82.346942769999998,29.692899789999998,07897-003-001,0,104.000000000000000,286,22,35,0,0,2,2574,Westchester
503,1,503,73402,0.240000000000000,1867,3,GAINESVILLE,163700,286300,1991,100,1615.000000000000000,1991,2023,0,-82.352057520000002,29.697521420000001,07902-030-022,0,385.000000000000000,424,31,31,0,0,2,346,Sorrento
504,1,504,73477,0.180000000000000,1337,3,GAINESVILLE,220400,296700,2012,100,1217.000000000000000,1980,2023,0,-82.351183000000006,29.695210400000001,07915-002-003,0,174.000000000000000,0,10,42,0,0,2,360,Springtree
505,1,505,73507,0.170000000000000,1008,3,GAINESVILLE,203300,210100,2005,100,1008.000000000000000,1965,2023,0,-82.348703189999995,29.692632119999999,07915-003-012,0,0.000000000000000,0,17,57,0,0,1,288,Springtree
506,1,506,73561,0.180000000000000,1025,3,GAINESVILLE,206900,222900,2005,100,1025.000000000000000,1981,2023,0,-82.350048779999995,29.695402770000001,07915-005-025,0,0.000000000000000,0,17,41,0,0,2,3202,Springtree
507,1,507,73589,0.180000000000000,1459,3,GAINESVILLE,206900,236100,1990,100,1459.000000000000000,1980,2023,0,-82.350375920000005,29.693049569999999,07915-005-053,0,211.000000000000000,294,32,42,0,0,2,749,Springtree
508,1,508,73681,0.230000000000000,1040,3,GAINESVILLE,150500,299000,2015,100,1040.000000000000000,1959,2023,0,-82.350040530000001,29.689437219999999,07916-019-000,0,56.000000000000000,0,7,63,0,0,2,5670,Springtree
509,1,509,73685,0.310000000000000,1118,3,GAINESVILLE,150500,247900,2015,100,1118.000000000000000,1963,2023,0,-82.350044010000005,29.688838250000000,07916-023-000,0,145.000000000000000,0,7,59,0,0,2,288,Springtree
510,1,510,73712,0.180000000000000,1040,3,GAINESVILLE,196200,208900,1983,100,1040.000000000000000,1978,2023,0,-82.354173799999998,29.692405279999999,07916-041-026,0,96.000000000000000,312,39,44,0,0,1,2110,Springtree
511,1,511,73722,0.180000000000000,1215,3,GAINESVILLE,196200,249700,1984,100,1215.000000000000000,1978,2023,0,-82.354149489999998,29.693354729999999,07916-041-036,0,0.000000000000000,360,38,44,0,0,2,1805,Springtree
512,1,512,73724,0.180000000000000,1210,3,GAINESVILLE,196300,280300,1999,100,1210.000000000000000,1985,2023,0,-82.353334739999994,29.695641590000001,07916-042-002,0,56.000000000000000,288,23,37,0,0,2,1907,Springtree
513,1,513,73760,0.520000000000000,1343,3,GAINESVILLE,196400,314200,2007,100,1343.000000000000000,1989,2023,0,-82.355283740000004,29.695512369999999,07916-043-038,0,40.000000000000000,415,15,33,0,0,2,1440,Springtree
514,1,514,73767,0.220000000000000,1302,3,GAINESVILLE,196400,305900,2000,100,1302.000000000000000,1990,2023,0,-82.354640700000004,29.694963909999998,07916-043-045,0,270.000000000000000,350,22,32,0,0,2,976,Springtree
515,1,515,73792,0.230000000000000,1271,3,GAINESVILLE,89600,210900,1990,100,1271.000000000000000,1960,2023,0,-82.352846779999993,29.691390240000000,07917-025-000,0,0.000000000000000,0,32,62,0,0,2,1876,Springtree
516,1,516,73794,0.230000000000000,1396,3,GAINESVILLE,89600,291300,2015,100,1040.000000000000000,1959,2023,0,-82.352849910000003,29.690823380000001,07917-027-000,0,356.000000000000000,0,7,63,0,0,2,1727,Springtree
517,1,517,73796,0.230000000000000,1412,3,GAINESVILLE,89600,314700,2017,100,1118.000000000000000,1960,2023,0,-82.352853049999993,29.690256519999998,07917-029-000,0,294.000000000000000,0,5,62,0,0,2,890,Springtree
518,1,518,73799,0.230000000000000,1118,3,GAINESVILLE,89600,280300,2010,100,1118.000000000000000,1960,2023,0,-82.352857760000006,29.689406240000000,07917-032-000,0,56.000000000000000,0,12,62,0,0,2,1675,Springtree
519,1,519,73804,0.230000000000000,1118,3,GAINESVILLE,89600,199300,1995,100,1118.000000000000000,1960,2023,0,-82.353383690000001,29.689406370000000,07917-037-000,0,0.000000000000000,0,27,62,0,0,2,1348,Springtree
520,1,520,73856,0.230000000000000,1412,3,GAINESVILLE,89400,250900,2005,100,1412.000000000000000,1961,2023,0,-82.352020060000001,29.690537540000001,07918-005-000,0,160.000000000000000,0,17,61,0,0,3,2582,Springtree
521,1,521,73866,0.230000000000000,1777,3,GAINESVILLE,89400,300400,2005,100,1468.000000000000000,1962,2023,0,-82.352550690000001,29.689689260000002,07918-015-000,0,454.000000000000000,0,17,60,0,0,2,9892,Springtree
522,1,522,73883,0.250000000000000,1410,3,GAINESVILLE,89500,321400,2012,100,1319.000000000000000,1972,2023,0,-82.350365010000004,29.690057350000000,07918-025-008,0,91.000000000000000,484,10,50,0,0,2,898,Springtree
523,1,523,74114,0.210000000000000,1202,3,GAINESVILLE,255000,227900,2000,100,1202.000000000000000,1974,2023,0,-82.347574910000006,29.689391720000000,07931-003-023,0,0.000000000000000,0,22,48,0,0,2,653,Springtree
524,1,524,74501,0.400000000000000,1080,3,GAINESVILLE,0,170200,1998,100,984.000000000000000,1953,2023,0,-82.337507869999996,29.689265310000000,08021-000-000,0,96.000000000000000,0,24,69,0,0,1,1119,Westchester
525,1,525,74511,0.270000000000000,1172,3,GAINESVILLE,145500,191800,2010,100,1172.000000000000000,1947,2023,0,-82.333641159999999,29.691954169999999,08035-009-000,0,0.000000000000000,0,12,75,0,0,1,461,Westchester
526,1,526,89460,0.410000000000000,2653,3,GAINESVILLE,75800,706000,1999,100,2653.000000000000000,1946,2023,0,-82.348652020000003,29.655551180000000,15059-000-000,0,25.000000000000000,0,23,76,0,0,2,5457,EastMidtownEastA
527,1,527,89549,0.410000000000000,2690,3,GAINESVILLE,158200,629400,1990,100,2690.000000000000000,1951,2023,0,-82.354717609999994,29.655616550000001,15130-000-000,0,88.000000000000000,600,32,71,0,0,4,2303,EastMidtownEastA
528,1,528,89605,0.220000000000000,2054,3,GAINESVILLE,40300,689500,2000,100,2054.000000000000000,1936,2023,0,-82.349588449999999,29.653862239999999,15165-000-000,0,81.000000000000000,0,22,86,0,0,2,2212,EastMidtownEastA
529,1,529,89630,0.530000000000000,1805,3,GAINESVILLE,0,557200,1982,100,1585.000000000000000,1941,2023,0,-82.353244919999995,29.657866009999999,15182-000-000,0,255.000000000000000,480,40,81,0,0,2,6625,EastMidtownEastA
530,1,530,89661,0.300000000000000,1561,3,GAINESVILLE,204500,397800,1975,100,1561.000000000000000,1954,2023,0,-82.340015930000007,29.658069080000001,15204-002-000,0,270.000000000000000,0,47,68,0,0,2,2774,EastMidtownEastA
531,1,531,89731,1.030000000000000,2126,3,GAINESVILLE,61500,491300,1977,100,2126.000000000000000,1959,2023,0,-82.344873879999994,29.659885310000000,15251-000-000,0,217.000000000000000,0,45,63,0,0,2,6708,EastMidtownEastA
532,1,532,89757,0.240000000000000,1794,3,GAINESVILLE,61500,379400,1979,100,1794.000000000000000,1946,2023,0,-82.346058819999996,29.657808339999999,15271-000-000,0,162.000000000000000,0,43,76,0,0,2,5598,EastMidtownEastA
533,1,533,89781,0.230000000000000,1391,3,GAINESVILLE,61500,394200,1981,100,1391.000000000000000,1942,2023,0,-82.345575580000002,29.656430990000000,15294-000-000,0,130.000000000000000,0,41,80,0,0,2,1918,EastMidtownEastA
534,1,534,89829,0.450000000000000,3180,3,GAINESVILLE,61500,558000,1985,100,2608.000000000000000,1955,2023,0,-82.343009600000002,29.657294850000000,15341-000-000,572,200.000000000000000,0,37,67,0,0,4,3721,EastMidtownEastA
535,1,535,89873,0.310000000000000,2360,3,GAINESVILLE,204400,523100,1990,100,2192.000000000000000,1963,2023,0,-82.354794920000003,29.657394119999999,15385-001-000,0,203.000000000000000,0,32,59,0,0,4,1656,EastMidtownEastA
536,1,536,89876,0.480000000000000,3406,4,GAINESVILLE,204400,1001000,2016,100,3406.000000000000000,2016,2023,0,-82.355522600000000,29.657402340000001,15387-001-000,0,788.000000000000000,672,6,6,0,0,3,22117,EastMidtownEastA
537,1,537,89887,0.480000000000000,2644,3,GAINESVILLE,48100,605200,2015,100,2644.000000000000000,1954,2023,0,-82.355567690000001,29.656010909999999,15398-000-000,0,384.000000000000000,418,7,68,0,0,2,5094,EastMidtownEastA
538,1,538,90519,0.300000000000000,2093,3,GAINESVILLE,8500,428000,1985,100,1507.000000000000000,1951,2023,0,-82.337274489999999,29.640426819999998,15600-022-000,0,641.000000000000000,0,37,71,0,0,2,3908,MidtownEast_A
539,1,539,502745,0.140000000000000,1437,3,HIGH SPRINGS,2467,315000,2021,100,1437.000000000000000,2021,2023,0,-82.550268590000002,29.805598520000000,03034-030-153,0,25.000000000000000,400,1,1,0,0,2,616,High_Springs_Main
540,1,540,504928,1.900000000000000,1534,3,SUWANNEE,77101,408800,1982,100,1534.000000000000000,1977,2023,0,-82.492530660000000,29.747205829999999,04031-006-001,0,456.000000000000000,0,40,45,0,0,2,2892,HSBUI_2
541,1,541,85695,0.140000000000000,1102,3,GAINESVILLE,96700,346500,2005,100,1102.000000000000000,1959,2023,1,-82.319733639999995,29.659449429999999,12303-000-000,0,238.000000000000000,0,17,63,0,0,2,1396,Duck_Pond
542,1,542,105744,0.330000000000000,2695,4,SUWANNEE,255200,770400,2016,100,2337.000000000000000,2016,2023,1,-82.464429229999993,29.624078570000002,04427-111-038,358,359.000000000000000,712,6,6,0,0,3,3562,Tioga_B
543,1,543,3390,0.430000000000000,1416,3,HIGH SPRINGS,64600,207100,1998,100,1416.000000000000000,1951,2023,3,-82.602808980000006,29.833735319999999,00823-000-000,0,40.000000000000000,0,24,71,0,0,2,1163,High_Springs_Main
544,1,544,8767,0.210000000000000,1296,3,NEWBERRY,7600,206200,1982,100,1056.000000000000000,1979,2023,3,-82.610176420000002,29.640497860000000,01989-020-022,0,308.000000000000000,0,40,43,0,0,2,840,swNewberry_A
545,1,545,15599,0.320000000000000,1392,3,ALACHUA,101200,263300,1997,100,1392.000000000000000,1997,2023,4,-82.492678269999999,29.781051990000002,03931-010-067,0,156.000000000000000,400,25,25,0,0,2,1308,Alachua_Main
546,1,546,31326,0.150000000000000,1635,3,GAINESVILLE,245800,330400,2009,100,1635.000000000000000,2009,2023,4,-82.396770239999995,29.728845600000000,06009-010-032,0,201.000000000000000,470,13,13,0,0,2,862,QuailCreek
547,1,547,18835,0.170000000000000,1822,3,SUWANNEE,239800,373600,2005,100,1821.500000000000000,2005,2023,10,-82.497138559999996,29.673368610000001,04227-010-043,0,303.500000000000000,420,17,17,0,0,2,1583,swNewberry_B
548,1,548,41511,0.310000000000000,1884,3,GAINESVILLE,134700,332600,1995,100,1884.000000000000000,1973,2023,0,-82.387273489999998,29.686671470000000,06114-037-000,0,64.000000000000000,400,27,49,0,0,2,884,Montery
549,1,549,41595,0.170000000000000,1177,3,ST. JOHN'S,173300,240700,2000,100,1177.000000000000000,1990,2023,0,-82.399149480000005,29.686744040000001,06118-010-021,0,20.000000000000000,460,22,32,0,0,2,395,Gainesvilleish_Region
550,1,550,41597,0.160000000000000,1237,3,ST. JOHN'S,173300,272700,2005,100,1237.000000000000000,1991,2023,0,-82.399183629999996,29.686368829999999,06118-010-023,0,20.000000000000000,400,17,31,0,0,2,1515,Gainesvilleish_Region
551,1,551,41643,0.660000000000000,2499,3,ST. JOHN'S,0,356100,1980,100,1515.000000000000000,1963,2023,0,-82.390743709999995,29.684797360000001,06122-003-000,984,112.000000000000000,0,42,59,0,0,4,3739,Gainesvilleish_Region
552,1,552,41731,0.270000000000000,1394,3,ST. JOHN'S,108700,291800,2000,100,1394.000000000000000,1987,2023,0,-82.394489930000006,29.683771430000000,06124-002-035,0,108.000000000000000,476,22,35,0,0,2,1624,Gainesvilleish_Region
553,1,553,41962,0.220000000000000,1438,3,ST. JOHN'S,89800,318500,1995,100,1438.000000000000000,1981,2023,0,-82.404621719999994,29.687092900000000,06134-010-000,0,45.000000000000000,500,27,41,0,0,2,1953,Gainesvilleish_Region
554,1,554,41970,0.200000000000000,1340,3,ST. JOHN'S,89800,288700,1990,100,1340.000000000000000,1982,2023,0,-82.404816980000007,29.687749669999999,06134-018-000,0,24.000000000000000,476,32,40,0,0,2,1503,Gainesvilleish_Region
555,1,555,42178,0.230000000000000,1595,3,ST. JOHN'S,28200,300700,2000,100,1595.000000000000000,2000,2023,0,-82.399560390000005,29.681690710000002,06150-001-034,0,250.000000000000000,441,22,22,0,0,2,928,Gainesvilleish_Region
556,1,556,42327,0.230000000000000,1409,3,ST. JOHN'S,28100,307200,1993,100,1409.000000000000000,1993,2023,0,-82.395621340000005,29.680146550000000,06155-001-029,0,16.000000000000000,420,29,29,0,0,2,1214,Gainesvilleish_Region
557,1,557,42336,0.190000000000000,1437,3,ST. JOHN'S,28100,274100,1994,100,1437.000000000000000,1992,2023,0,-82.395555090000002,29.680854780000001,06155-001-038,0,42.000000000000000,0,28,30,0,0,2,1396,Gainesvilleish_Region
558,1,558,42475,0.220000000000000,1170,3,ST. JOHN'S,16300,264400,1980,100,1170.000000000000000,1980,2023,0,-82.400651089999997,29.677180950000000,06172-017-000,0,0.000000000000000,286,42,42,0,0,2,2221,Gainesvilleish_Region
559,1,559,42567,0.380000000000000,1944,3,ST. JOHN'S,0,331900,2010,100,1944.000000000000000,1959,2023,0,-82.394974779999998,29.675429630000000,06175-003-000,0,20.000000000000000,0,12,63,0,0,2,7879,Gainesvilleish_Region
560,1,560,42585,0.320000000000000,1584,3,ST. JOHN'S,0,312300,2000,100,1584.000000000000000,1962,2023,0,-82.393364259999998,29.674390939999999,06177-012-000,0,44.000000000000000,0,22,60,0,0,2,520,Gainesvilleish_Region
561,1,561,42696,0.360000000000000,1636,3,ST. JOHN'S,89900,334300,2000,100,908.000000000000000,1984,2023,0,-82.406967870000003,29.685242740000000,06196-014-000,728,64.000000000000000,380,22,38,0,0,2,4321,Gainesvilleish_Region
562,1,562,42733,2.000000000000000,2680,3,ST. JOHN'S,0,405200,1995,100,2680.000000000000000,1982,2023,0,-82.413339989999997,29.680503500000000,06210-001-003,0,450.000000000000000,480,27,40,0,0,3,1490,Gainesvilleish_Region
563,1,563,42777,0.300000000000000,1718,3,ST. JOHN'S,223400,238100,1978,100,1718.000000000000000,1976,2023,0,-82.410053030000000,29.676194190000000,06221-001-007,0,0.000000000000000,518,44,46,0,0,2,723,Gainesvilleish_Region
564,1,564,42855,0.500000000000000,2160,3,ST. JOHN'S,133500,419500,2010,100,2160.000000000000000,1997,2023,0,-82.406615439999996,29.675471810000001,06221-020-005,0,32.000000000000000,528,12,25,0,0,2,3152,Gainesvilleish_Region
565,1,565,42872,0.390000000000000,2225,3,ST. JOHN'S,133500,362400,1986,100,2225.000000000000000,1986,2023,0,-82.409374430000000,29.674999900000000,06221-020-022,0,429.000000000000000,586,36,36,0,0,2,1252,Gainesvilleish_Region
566,1,566,42925,0.300000000000000,1643,3,ST. JOHN'S,92300,299000,2000,100,1643.000000000000000,1974,2023,0,-82.415252870000003,29.675861640000001,06224-039-000,0,32.000000000000000,546,22,48,0,0,2,1387,Gainesvilleish_Region
567,1,567,42946,1.960000000000000,2490,4,ST. JOHN'S,162900,589600,2012,100,2490.000000000000000,1998,2023,0,-82.419745520000006,29.677451479999998,06228-015-002,0,368.000000000000000,554,10,24,0,0,2,5085,Gainesvilleish_Region
568,1,568,42965,0.210000000000000,1502,3,ST. JOHN'S,11405,313200,2012,100,1502.000000000000000,1993,2023,0,-82.416915630000005,29.677628909999999,06228-020-018,0,159.000000000000000,400,10,29,0,0,2,456,Gainesvilleish_Region
569,1,569,43004,0.180000000000000,1482,3,ST. JOHN'S,140700,280200,2001,100,1482.000000000000000,1994,2023,0,-82.433406620000000,29.686681029999999,06230-001-025,0,16.000000000000000,276,21,28,0,0,2,1308,Gainesvilleish_Region
570,1,570,43161,0.250000000000000,1920,3,ST. JOHN'S,187700,367400,1995,100,1920.000000000000000,1988,2023,0,-82.423143499999995,29.687660770000001,06230-036-007,0,240.000000000000000,400,27,34,0,0,2,1505,Gainesvilleish_Region
571,1,571,70008,1.010000000000000,2040,3,ST. JOHN'S,227406,455900,2005,100,2040.000000000000000,2005,2023,0,-82.446904390000000,29.561581759999999,07350-044-124,0,342.000000000000000,528,17,17,0,0,2,3350,HighSpringsB
572,1,572,70044,1.110000000000000,1760,3,ST. JOHN'S,227407,381900,2007,100,1759.500000000000000,2007,2023,0,-82.452931849999999,29.558492860000001,07350-045-013,0,237.500000000000000,420,15,15,0,0,2,2094,HighSpringsB
573,1,573,70102,1.010000000000000,1781,3,ST. JOHN'S,227407,422800,2006,100,1781.000000000000000,2006,2023,0,-82.450080170000007,29.561985759999999,07350-045-071,0,244.000000000000000,504,16,16,0,0,2,2084,HighSpringsB
574,1,574,70150,10.000000000000000,3818,4,ST. JOHN'S,0,987200,2018,100,2321.500000000000000,1989,2023,0,-82.436491119999999,29.544286360000001,07353-009-000,1496,159.000000000000000,0,4,33,0,0,2,9547,HighSpringsB
575,1,575,70325,1.340000000000000,1748,3,ST. JOHN'S,71300,322200,2000,100,1748.000000000000000,1985,2023,0,-82.415011530000001,29.531034120000001,07398-010-015,0,36.000000000000000,550,22,37,0,0,2,2499,HighSpringsB
576,1,576,72119,0.110000000000000,1666,3,GAINESVILLE,92900,300300,2017,100,1666.000000000000000,2017,2023,0,-82.352944870000002,29.723763909999999,07814-030-010,0,30.000000000000000,400,5,5,0,0,2,641,Buck_Bay
577,1,577,72164,0.110000000000000,1185,3,GAINESVILLE,28000,257000,2017,100,1185.000000000000000,2017,2023,0,-82.351278449999995,29.724539100000001,07814-100-022,0,20.000000000000000,380,5,5,0,0,2,179,Buck_Bay
578,1,578,72174,0.110000000000000,1576,3,GAINESVILLE,28000,280600,2017,100,736.000000000000000,2017,2023,0,-82.352853659999994,29.724540500000000,07814-100-032,840,240.000000000000000,420,5,5,0,0,2,351,Buck_Bay
579,1,579,72186,0.130000000000000,1185,3,GAINESVILLE,28000,247200,2015,100,1185.000000000000000,2015,2023,0,-82.352578120000004,29.724141660000001,07814-100-044,0,20.000000000000000,380,7,7,0,0,2,473,Buck_Bay
580,1,580,72194,0.130000000000000,1185,3,GAINESVILLE,28000,250300,2016,100,1185.000000000000000,2016,2023,0,-82.351318090000007,29.724140750000000,07814-100-052,0,20.000000000000000,380,6,6,0,0,2,426,Buck_Bay
581,1,581,72230,0.210000000000000,1241,3,GAINESVILLE,28000,250300,2015,100,1241.000000000000000,2015,2023,0,-82.353489280000005,29.726521139999999,07814-100-088,0,45.000000000000000,400,7,7,0,0,2,1357,Buck_Bay
582,1,582,87281,0.180000000000000,1627,3,GAINESVILLE,66100,300900,1975,100,1627.000000000000000,1927,2023,0,-82.333473150000003,29.646594740000001,13435-000-000,0,101.000000000000000,0,47,95,0,0,2,778,MidtownEast_A
583,1,583,87651,0.110000000000000,1134,3,GAINESVILLE,69100,286900,2005,100,1134.000000000000000,1930,2023,0,-82.329880520000003,29.647374410000001,13495-001-000,0,84.000000000000000,0,17,92,0,0,2,559,MidtownEast_A
584,1,584,87700,0.310000000000000,1729,3,GAINESVILLE,25500,290700,1990,100,1729.000000000000000,1930,2023,0,-82.331501309999993,29.657147429999998,13549-000-000,0,77.000000000000000,0,32,92,0,0,5,870,MidtownEast_A
585,1,585,87794,0.090000000000000,1242,3,GAINESVILLE,23400,236600,1978,100,1066.000000000000000,1940,2023,0,-82.332029250000005,29.654317070000001,13640-000-000,0,288.000000000000000,0,44,82,0,0,1,1110,MidtownEast_A
586,1,586,87800,0.100000000000000,1291,3,GAINESVILLE,23400,276900,2012,100,1291.000000000000000,2012,2023,0,-82.332426389999995,29.654662070000001,13651-000-000,0,245.000000000000000,0,10,10,0,0,2,329,MidtownEast_A
587,1,587,88001,0.170000000000000,1048,3,GAINESVILLE,24500,204800,2005,100,1048.000000000000000,1995,2023,0,-82.334728010000006,29.656079819999999,13812-000-000,0,84.000000000000000,0,17,27,0,0,2,0,MidtownEast_A
588,1,588,88110,0.120000000000000,752,3,GAINESVILLE,24400,209800,1975,100,752.000000000000000,1940,2023,0,-82.336274500000002,29.654682500000000,13939-000-000,0,0.000000000000000,0,47,82,0,0,1,1207,MidtownEast_A
589,1,589,88416,0.200000000000000,1509,3,GAINESVILLE,72600,333600,2000,100,1509.000000000000000,1930,2023,0,-82.328511689999999,29.653640930000002,14276-001-000,0,343.000000000000000,0,22,92,0,0,1,1170,MidtownEast_A
590,1,590,88417,0.120000000000000,1030,3,GAINESVILLE,72600,250200,2006,100,1030.000000000000000,1917,2023,0,-82.328682619999995,29.653550020000001,14276-002-000,0,176.000000000000000,0,16,105,0,0,1,1030,MidtownEast_A
