OID_,Join_Count,TARGET_FID,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,abs_subdv_cd,sl_price,effective_year_built,imprv_type_cd,base_area,actual_year_built,prop_val_yr,sup_num,CENTROID_X,CENTROID_y,geo_id,sum_us_area,total_porch_area,total_garage_area,effective_age,actual_age,has_canal,has_lake,number_of_baths,MISC_Val,Name
1268,1,1268,46991,0.210000000000000,1955,3,GAINESVILLE,149500,327300,1985,100,1955,1973,2022,0,-82.387494970000006,29.667059179999999,06392-002-020,0,0,552,36,48,0,0,2,2759,HighSpringsAGNV
1269,1,1269,46993,0.350000000000000,1454,3,GAINESVILLE,149500,278400,1983,100,1454,1973,2022,0,-82.388322430000002,29.666969340000001,06392-002-022,0,36,441,38,48,0,0,2,1895,HighSpringsAGNV
1270,1,1270,46999,0.230000000000000,1674,3,GAINESVILLE,149500,294500,1990,100,1674,1973,2022,0,-82.387375680000005,29.666326750000000,06392-002-028,0,77,484,31,48,0,0,2,1571,HighSpringsAGNV
1271,1,1271,47005,0.340000000000000,1712,3,GAINESVILLE,149500,327100,1988,100,1712,1973,2022,0,-82.385787620000002,29.666335839999999,06392-002-034,0,24,572,33,48,0,0,2,9921,HighSpringsAGNV
1272,1,1272,47022,0.290000000000000,1915,3,GAINESVILLE,149600,407800,2005,100,1467,1974,2022,0,-82.383885469999996,29.668087400000001,06392-003-011,0,448,441,16,47,0,0,2,3077,HighSpringsAGNV
1273,1,1273,47076,0.350000000000000,2529,3,GAINESVILLE,215400,392100,1975,100,1747,1958,2022,0,-82.387166109999995,29.663504369999998,06394-018-000,782,80,0,46,63,0,0,2,541,HighSpringsAGNV
1274,1,1274,47081,0.350000000000000,1200,3,GAINESVILLE,215400,216700,1975,100,1200,1957,2022,0,-82.386775880000002,29.662992790000001,06394-023-000,0,100,0,46,64,0,0,1,768,HighSpringsAGNV
1275,1,1275,47119,0.360000000000000,1735,3,GAINESVILLE,215500,312400,1988,100,1735,1959,2022,0,-82.385498310000003,29.661516030000001,06395-014-000,0,214,0,33,62,0,0,2,1587,HighSpringsAGNV
1276,1,1276,47145,0.290000000000000,1827,3,GAINESVILLE,37900,266600,1977,100,1419,1959,2022,0,-82.385011500000005,29.671370769999999,06396-003-000,0,408,0,44,62,0,0,2,688,HighSpringsAGNV
1277,1,1277,47147,0.290000000000000,1399,3,GAINESVILLE,37900,253700,1974,100,1399,1960,2022,0,-82.385015589999995,29.670820840000001,06396-005-000,0,135,0,47,61,0,0,2,480,HighSpringsAGNV
1278,1,1278,47214,0.310000000000000,1294,3,GAINESVILLE,216200,249500,1988,100,1294,1961,2022,0,-82.388685629999998,29.665158030000001,06397-060-000,0,64,0,33,60,0,0,2,507,HighSpringsAGNV
1279,1,1279,47234,0.230000000000000,1398,3,GAINESVILLE,57900,246300,1982,100,1170,1961,2022,0,-82.382257640000006,29.667121720000001,06398-007-000,0,258,0,39,60,0,0,2,2658,HighSpringsAGNV
1280,1,1280,47250,0.230000000000000,2308,3,GAINESVILLE,57900,346000,1988,100,2080,1961,2022,0,-82.381952810000001,29.666020169999999,06398-023-000,0,228,0,33,60,0,0,2,1628,HighSpringsAGNV
1281,1,1281,47253,0.230000000000000,1400,3,GAINESVILLE,57900,331800,2010,100,1068,1964,2022,0,-82.382584109999996,29.665750140000000,06398-026-000,0,412,0,11,57,0,0,2,864,HighSpringsAGNV
1282,1,1282,47289,0.230000000000000,1525,3,GAINESVILLE,188900,295100,2005,100,1525,1959,2022,0,-82.381337369999997,29.668077090000001,06399-009-000,0,194,0,16,62,0,0,2,440,HighSpringsAGNV
1283,1,1283,47319,0.230000000000000,1295,3,GAINESVILLE,188900,261000,1995,100,1295,1960,2022,0,-82.382583089999997,29.669463539999999,06399-039-000,0,0,0,26,61,0,0,2,996,HighSpringsAGNV
1284,1,1284,47343,0.320000000000000,1629,3,GAINESVILLE,115300,363800,2000,100,1629,1961,2022,0,-82.374565959999998,29.664233820000000,06400-019-000,0,16,0,21,60,0,0,2,3824,MidtownEast_B
1285,1,1285,47374,0.310000000000000,2224,5,GAINESVILLE,115300,524200,2002,100,2224,1962,2022,0,-82.372743880000002,29.662004369999998,06400-050-000,0,308,0,19,59,0,0,2,6562,MidtownEast_B
1286,1,1286,47442,0.350000000000000,2236,3,GAINESVILLE,117100,300000,1976,100,2236,1962,2022,0,-82.380368180000005,29.659821860000001,06401-021-000,0,175,0,45,59,0,0,2,2261,HighSpringsAGNV
1287,1,1287,47445,0.330000000000000,2498,3,GAINESVILLE,117100,493400,2007,100,2035,1962,2022,0,-82.378746059999997,29.659817250000000,06401-024-000,0,503,0,14,59,0,0,2,2633,HighSpringsAGNV
1288,1,1288,47529,0.430000000000000,1502,3,GAINESVILLE,156000,343300,2005,100,1502,1963,2022,0,-82.380421709999993,29.661913490000000,06404-004-000,0,15,400,16,58,0,0,2,1392,HighSpringsAGNV
1289,1,1289,47540,0.680000000000000,3042,4,GAINESVILLE,216300,413600,1976,100,2412,1969,2022,0,-82.374562139999995,29.665694800000001,06405-001-004,630,18,0,45,52,0,0,2,3591,MidtownEast_B
1290,1,1290,47551,0.580000000000000,2403,3,GAINESVILLE,0,392000,1985,100,1215,1970,2022,0,-82.373872930000005,29.666700160000001,06405-006-000,1188,676,486,36,51,0,0,3,2959,MidtownEast_B
1291,1,1291,47553,0.750000000000000,2020,3,GAINESVILLE,148900,328300,1985,100,2020,1962,2022,0,-82.375142479999994,29.667364610000000,06406-001-000,0,116,0,36,59,0,0,2,1639,MidtownEast_B
1292,1,1292,47615,0.280000000000000,2738,3,GAINESVILLE,119400,335000,1978,100,2278,1961,2022,0,-82.376710950000003,29.672390430000000,06410-006-000,0,523,0,43,60,0,0,3,2532,MidtownEast_B
1293,1,1293,47638,0.280000000000000,2296,3,GAINESVILLE,119400,337800,1975,100,2296,1962,2022,0,-82.377308400000004,29.672119089999999,06410-029-000,0,55,0,46,59,0,0,2,2227,MidtownEast_B
1294,1,1294,47646,0.280000000000000,1949,3,GAINESVILLE,119400,276100,1982,100,1508,1963,2022,0,-82.377675769999996,29.673526720000002,06410-037-000,0,561,0,39,58,0,0,2,2171,MidtownEast_B
1295,1,1295,47689,0.240000000000000,1561,3,GAINESVILLE,119400,299600,1984,100,1561,1962,2022,0,-82.379948799999994,29.673038779999999,06410-080-000,0,18,0,37,59,0,0,2,662,MidtownEast_B
1296,1,1296,47719,0.250000000000000,1972,3,GAINESVILLE,214600,306300,2002,100,1972,1962,2022,0,-82.379545329999999,29.671427359999999,06411-015-000,0,101,0,19,59,0,0,2,2613,MidtownEast_B
1297,1,1297,47732,0.610000000000000,2068,4,GAINESVILLE,131200,409900,1985,100,2068,1985,2022,0,-82.381894299999999,29.673653280000000,06412-004-000,0,376,529,36,36,0,0,2,2205,Montery
1298,1,1298,47827,0.240000000000000,2512,3,GAINESVILLE,75600,407800,1984,100,2512,1971,2022,0,-82.374053210000000,29.671683040000001,06415-002-023,0,60,620,37,50,0,0,2,464,MidtownEast_B
1299,1,1299,47847,0.360000000000000,1986,4,GAINESVILLE,217800,521400,2003,100,1986,2001,2022,0,-82.374541219999998,29.668000589999998,06415-010-002,0,206,497,18,20,0,0,2,9120,MidtownEast_B
1300,1,1300,47858,0.210000000000000,2752,4,GAINESVILLE,217800,586600,2002,100,2488,2002,2022,0,-82.375405200000003,29.669845810000002,06415-010-013,264,172,480,19,19,0,0,3,5014,MidtownEast_B
1301,1,1301,47905,0.300000000000000,1649,3,GAINESVILLE,75100,340200,1984,100,1649,1978,2022,0,-82.374961619999993,29.670589629999998,06416-001-000,0,0,638,37,43,0,0,2,1152,MidtownEast_B
1302,1,1302,47926,0.310000000000000,1928,3,GAINESVILLE,75100,339600,1985,100,1928,1978,2022,0,-82.376373839999999,29.670513990000000,06416-022-000,0,216,0,36,43,0,0,2,3223,MidtownEast_B
1303,1,1303,47969,1.610000000000000,3564,5,GAINESVILLE,120200,669900,1988,100,2443,1964,2022,0,-82.356460709999993,29.671692740000001,06423-002-000,851,966,675,33,57,0,0,2,6981,MidtownEast_B
1304,1,1304,47971,0.870000000000000,2494,4,GAINESVILLE,120200,510300,1993,100,2494,1964,2022,0,-82.357517490000006,29.670992729999998,06423-004-000,0,610,440,28,57,0,0,2,2420,MidtownEast_B
1305,1,1305,47975,0.700000000000000,2996,4,GAINESVILLE,120200,664100,2014,100,1856,2014,2022,0,-82.356739030000000,29.670627679999999,06423-008-000,1140,576,0,7,7,0,0,4,2499,MidtownEast_B
1306,1,1306,48000,0.580000000000000,2819,4,GAINESVILLE,27800,458000,2000,100,2819,1978,2022,0,-82.363075570000007,29.667519899999999,06426-002-000,0,566,568,21,43,0,0,2,3978,MidtownEast_B
1307,1,1307,48031,0.430000000000000,3106,4,GAINESVILLE,27800,629500,2011,100,1706,1965,2022,0,-82.361858029999993,29.670427719999999,06426-034-000,1400,691,0,10,56,0,0,4,2410,MidtownEast_B
1308,1,1308,48050,0.310000000000000,2168,4,GAINESVILLE,27800,395300,1998,100,1182,1972,2022,0,-82.363129950000001,29.670282680000000,06426-054-000,986,312,506,23,49,0,0,2,2190,MidtownEast_B
1309,1,1309,48083,0.560000000000000,2180,4,GAINESVILLE,27800,373600,2000,100,1829,1973,2022,0,-82.363800609999998,29.667511860000001,06426-089-000,0,351,600,21,48,0,0,2,6835,MidtownEast_B
1310,1,1310,48098,0.460000000000000,2400,4,GAINESVILLE,27900,429400,2008,100,1401,1974,2022,0,-82.363739980000005,29.673051980000000,06426-100-014,999,36,480,13,47,0,0,3,3138,MidtownEast_B
1311,1,1311,48104,0.610000000000000,3194,4,GAINESVILLE,27900,559500,1988,100,1784,1975,2022,0,-82.362351840000002,29.672926069999999,06426-100-020,1410,497,616,33,46,0,0,3,15608,MidtownEast_B
1312,1,1312,60591,0.100000000000000,1945,4,ST. JOHN'S,78700,456800,2001,100,1945,1998,2022,0,-82.450247559999994,29.608841999999999,06860-182-023,0,121,492,20,23,0,0,3,1159,Haile_Like
1313,1,1313,60596,0.110000000000000,2805,5,ST. JOHN'S,78700,613700,2003,100,1887,1998,2022,0,-82.450603169999994,29.608078230000000,06860-182-028,918,184,402,18,23,0,0,4,1659,Haile_Like
1314,1,1314,60599,0.110000000000000,2353,4,ST. JOHN'S,78700,421600,1998,100,1047,1998,2022,0,-82.450143069999996,29.608029580000000,06860-182-031,1306,530,519,23,23,0,0,3,1438,Haile_Like
1315,1,1315,60600,0.130000000000000,2240,5,ST. JOHN'S,78700,442100,1997,100,2240,1997,2022,0,-82.449970989999997,29.608115670000000,06860-182-032,0,470,504,24,24,0,0,2,1155,Haile_Like
1316,1,1316,60602,0.580000000000000,4133,5,ST. JOHN'S,78800,1096100,2012,100,3307,1997,2022,0,-82.449315519999999,29.608742370000002,06860-183-033,826,442,720,9,24,0,0,4,11779,Haile_Like
1317,1,1317,60632,0.210000000000000,1791,4,ST. JOHN'S,78900,358500,1994,100,1791,1994,2022,0,-82.450864839999994,29.612523029999998,06860-191-021,0,364,441,27,27,0,0,2,1834,Haile_Like
1318,1,1318,60669,0.210000000000000,1816,4,ST. JOHN'S,79001,405300,1995,100,1816,1995,2022,0,-82.452537120000002,29.612044019999999,06860-193-056,0,60,440,26,26,0,0,2,1068,Haile_Like
1319,1,1319,60672,0.200000000000000,1636,4,ST. JOHN'S,79001,462200,2001,100,1636,1996,2022,0,-82.453109990000002,29.612102159999999,06860-193-059,0,145,420,20,25,0,0,2,5085,Haile_Like
1320,1,1320,60755,0.860000000000000,4577,5,ST. JOHN'S,254600,1032900,1995,100,3282,1995,2022,0,-82.453024470000003,29.614566069999999,06860-220-019,1295,0,775,26,26,0,0,4,14270,Haile_Like
1321,1,1321,60757,0.800000000000000,3811,5,ST. JOHN'S,254600,910400,2000,100,2991,1994,2022,0,-82.452006560000001,29.614757139999998,06860-220-021,820,374,744,21,27,0,0,4,12509,Haile_Like
1322,1,1322,60792,0.110000000000000,1426,3,ST. JOHN'S,79300,279500,1997,100,1426,1992,2022,0,-82.436038890000006,29.607001770000000,06860-240-008,0,24,440,24,29,0,0,2,1027,Valwood
1323,1,1323,60793,0.110000000000000,1482,3,ST. JOHN'S,79300,354000,2000,100,1482,1991,2022,0,-82.436027469999999,29.607020930000001,06860-240-009,0,148,400,21,30,0,0,2,689,Valwood
1324,1,1324,60794,0.110000000000000,1292,3,ST. JOHN'S,79300,296300,1995,100,1292,1991,2022,0,-82.436016050000006,29.607040099999999,06860-240-010,0,124,400,26,30,0,0,2,703,Valwood
1325,1,1325,60808,0.100000000000000,1806,3,ST. JOHN'S,79300,360100,1992,100,1806,1992,2022,0,-82.435989469999996,29.607208060000001,06860-240-024,0,56,400,29,29,0,0,2,1356,Valwood
1326,1,1326,60848,0.630000000000000,2644,5,ST. JOHN'S,79400,710500,2000,100,2644,1991,2022,0,-82.441878880000004,29.614367980000001,06860-251-015,0,312,678,21,30,0,0,3,8937,Haile_Like
1327,1,1327,60915,0.520000000000000,2832,5,ST. JOHN'S,79600,785400,1993,100,2832,1993,2022,0,-82.444779920000002,29.611182289999999,06860-261-028,0,344,538,28,28,0,0,3,11619,Haile_Like
1328,1,1328,60929,0.550000000000000,4263,5,ST. JOHN'S,79700,1144600,2001,100,3974,2001,2022,0,-82.446147650000000,29.611528759999999,06860-262-041,288,996,864,20,20,0,0,5,21475,Haile_Like
1329,1,1329,60956,0.840000000000000,3870,5,ST. JOHN'S,79800,1021300,2008,100,3870,1994,2022,0,-82.445170989999994,29.614279809999999,06860-270-017,0,933,840,13,27,0,0,4,13729,Haile_Like
1330,1,1330,60959,1.540000000000000,3418,5,ST. JOHN'S,79800,918600,2004,100,3418,1993,2022,0,-82.444532390000006,29.613219220000001,06860-270-020,0,356,593,17,28,0,0,4,17260,Haile_Like
1331,1,1331,60995,0.040000000000000,2086,4,ST. JOHN'S,80000,385900,2000,100,1117,2000,2022,0,-82.437832069999999,29.607423149999999,06860-290-019,969,97,0,21,21,0,0,3,48,Haile_Like
1332,1,1332,61014,0.070000000000000,2060,4,ST. JOHN'S,80000,503500,2004,100,994,1999,2022,0,-82.437952920000001,29.608765739999999,06860-290-039,1066,354,528,17,22,0,0,3,1210,Haile_Like
1333,1,1333,61034,0.060000000000000,2926,4,ST. JOHN'S,80000,592000,2005,100,1102,2005,2022,0,-82.437397680000004,29.608525510000000,06860-290-059,1824,516,672,16,16,0,0,4,244,Haile_Like
1334,1,1334,61110,0.120000000000000,1791,4,ST. JOHN'S,80400,401900,1999,100,1791,1999,2022,0,-82.453750700000001,29.606331890000000,06860-310-010,0,55,529,22,22,0,0,2,975,Haile_Like
1335,1,1335,61178,0.270000000000000,2221,4,ST. JOHN'S,80500,510000,2000,100,2221,1997,2022,0,-82.455774860000005,29.604546670000001,06860-320-009,0,263,506,21,24,0,0,2,1718,Haile_Like
1336,1,1336,61189,0.210000000000000,1998,4,ST. JOHN'S,80500,442700,2001,100,1998,1996,2022,0,-82.454533350000005,29.605164680000001,06860-320-020,0,290,440,20,25,0,0,2,7417,Haile_Like
1337,1,1337,61191,0.230000000000000,2326,4,ST. JOHN'S,80500,500200,2002,100,2326,1997,2022,0,-82.454227619999998,29.604805920000000,06860-320-022,0,52,540,19,24,0,0,2,1041,Haile_Like
1338,1,1338,61219,0.230000000000000,2160,4,ST. JOHN'S,81000,463100,1997,100,2160,1997,2022,0,-82.446668790000004,29.617281890000001,06860-331-023,0,356,506,24,24,0,0,2,951,Haile_Like
1339,1,1339,61241,0.650000000000000,3890,5,ST. JOHN'S,81000,857600,1998,100,3294,1998,2022,0,-82.445794609999993,29.616834890000000,06860-331-045,596,1020,744,23,23,0,0,4,13142,Haile_Like
1340,1,1340,61251,1.250000000000000,4262,5,ST. JOHN'S,81000,993000,1998,100,4262,1998,2022,0,-82.441959409999996,29.616498770000000,06860-331-055,0,768,1086,23,23,0,0,4,16290,Haile_Like
1341,1,1341,61256,0.780000000000000,4111,5,ST. JOHN'S,81000,914500,2004,100,3703,1997,2022,0,-82.440125850000001,29.617459700000001,06860-331-060,408,507,904,17,24,0,0,4,14972,Haile_Like
1342,1,1342,61260,0.900000000000000,6504,6,ST. JOHN'S,81000,1631000,1999,100,4009,1999,2022,0,-82.441397769999995,29.617183250000000,06860-331-064,2495,696,2415,22,22,0,0,4,23933,Haile_Like
1343,1,1343,61263,0.140000000000000,2069,4,ST. JOHN'S,80700,455600,2002,100,1795,1998,2022,0,-82.442535340000006,29.618303990000001,06860-331-067,274,307,485,19,23,0,0,2,1427,Haile_Like
1344,1,1344,61277,0.300000000000000,2224,4,ST. JOHN'S,80700,518400,2004,100,2224,1998,2022,0,-82.442670980000003,29.619239140000001,06860-331-081,0,244,489,17,23,0,0,2,1779,Haile_Like
1345,1,1345,61279,0.280000000000000,2426,4,ST. JOHN'S,80700,526100,2004,100,2426,1998,2022,0,-82.442840129999993,29.619715070000002,06860-331-083,0,415,458,17,23,0,0,2,13297,Haile_Like
1346,1,1346,61287,0.270000000000000,2488,4,ST. JOHN'S,80700,569000,2010,100,2488,2000,2022,0,-82.444215920000005,29.620634650000000,06860-331-091,0,265,473,11,21,0,0,2,6535,Haile_Like
1347,1,1347,61309,0.110000000000000,1744,4,ST. JOHN'S,83300,374600,2005,100,1744,1999,2022,0,-82.446675350000007,29.620171890000002,06860-332-107,0,268,420,16,22,0,0,2,1321,Haile_Like
1348,1,1348,61341,0.200000000000000,2224,4,ST. JOHN'S,83300,482400,2004,100,2224,1999,2022,0,-82.443138110000007,29.621562610000002,06860-332-139,0,244,489,17,22,0,0,2,1421,Haile_Like
1349,1,1349,61385,0.110000000000000,1894,4,ST. JOHN'S,83300,390300,2000,100,1894,2000,2022,0,-82.445805390000004,29.620236750000000,06860-332-183,0,428,420,21,21,0,0,2,1323,Haile_Like
1350,1,1350,61391,0.190000000000000,3238,4,ST. JOHN'S,81100,610700,2005,100,1849,2001,2022,0,-82.444720820000001,29.619768189999998,06860-332-902,1389,301,441,16,20,0,0,2,8043,Haile_Like
1351,1,1351,61401,0.800000000000000,4233,5,ST. JOHN'S,81300,962200,2004,100,3676,1999,2022,0,-82.441025879999998,29.621089470000001,06860-341-007,557,642,768,17,22,0,0,4,17325,Haile_Like
1352,1,1352,61415,0.290000000000000,3342,5,ST. JOHN'S,81300,795300,2000,100,2833,2000,2022,0,-82.438774089999995,29.619340780000002,06860-341-021,509,709,768,21,21,0,0,3,7839,Haile_Like
1353,1,1353,61417,0.350000000000000,2397,4,ST. JOHN'S,81300,562900,2004,100,2397,1998,2022,0,-82.439242280000002,29.618798590000001,06860-341-023,0,338,648,17,23,0,0,2,7345,Haile_Like
1354,1,1354,61443,0.360000000000000,2832,4,ST. JOHN'S,81400,668900,2001,100,2396,2001,2022,0,-82.441625130000006,29.623589129999999,06860-342-019,436,286,462,20,20,0,0,2,1862,Haile_Like
1355,1,1355,61492,0.610000000000000,3573,5,ST. JOHN'S,230500,934300,2003,100,3573,2003,2022,0,-82.433188830000006,29.617385639999998,06860-344-018,0,643,805,18,18,0,0,3,9492,Haile_Like
1356,1,1356,61503,0.560000000000000,3697,5,ST. JOHN'S,230500,965800,2002,100,3098,2002,2022,0,-82.435214110000004,29.618881519999999,06860-344-029,598,886,1014,19,19,0,0,4,2771,Haile_Like
1357,1,1357,61505,0.450000000000000,3366,5,ST. JOHN'S,230500,770300,2006,100,3366,2006,2022,0,-82.434292180000000,29.618923850000002,06860-344-031,0,464,600,15,15,0,0,3,10399,Haile_Like
1358,1,1358,61509,0.630000000000000,3608,5,ST. JOHN'S,230500,1006100,2004,100,3022,2003,2022,0,-82.434310019999998,29.617694010000001,06860-344-035,586,426,690,17,18,0,0,4,18586,Haile_Like
1359,1,1359,61514,0.630000000000000,4043,5,ST. JOHN'S,230500,964400,2003,100,3288,2003,2022,0,-82.435233640000007,29.617037950000000,06860-344-040,755,492,836,18,18,0,0,4,9052,Haile_Like
1360,1,1360,61518,0.620000000000000,3978,5,ST. JOHN'S,230500,959400,2002,100,3978,2002,2022,0,-82.435998769999998,29.618245640000001,06860-344-044,0,904,784,19,19,0,0,3,14790,Haile_Like
1361,1,1361,61543,0.690000000000000,4129,5,ST. JOHN'S,81501,1048500,2004,100,4128,2004,2022,0,-82.435307879999996,29.622835880000000,06860-346-004,0,870,672,17,17,0,0,4,12918,Haile_Like
1362,1,1362,61567,0.770000000000000,3616,5,ST. JOHN'S,81501,1001900,2008,100,3616,2008,2022,0,-82.434522610000002,29.620932939999999,06860-346-028,0,354,805,13,13,0,0,4,13681,Haile_Like
1363,1,1363,61578,0.450000000000000,3448,5,ST. JOHN'S,81600,838800,2000,100,2808,2000,2022,0,-82.443547159999994,29.621885570000000,06860-351-006,480,670,744,21,21,0,0,4,24612,Haile_Like
1364,1,1364,61598,0.320000000000000,3129,5,ST. JOHN'S,81600,743000,2001,100,2733,2001,2022,0,-82.443121710000000,29.623106419999999,06860-351-026,396,432,506,20,20,0,0,3,8948,Haile_Like
1365,1,1365,61624,0.260000000000000,2591,4,ST. JOHN'S,81700,553400,2002,100,2590,2002,2022,0,-82.447301210000006,29.629762740000000,06860-352-006,0,338,504,19,19,0,0,3,1095,Haile_Like
1366,1,1366,61635,0.160000000000000,1993,4,ST. JOHN'S,81700,420500,2001,100,1993,2001,2022,0,-82.447297620000001,29.627543060000001,06860-352-017,0,189,462,20,20,0,0,2,872,Haile_Like
1367,1,1367,61637,0.150000000000000,1991,4,ST. JOHN'S,81700,401900,2002,100,1991,2002,2022,0,-82.447230129999994,29.627215010000000,06860-352-019,0,175,399,19,19,0,0,2,1537,Haile_Like
1368,1,1368,61651,0.110000000000000,2218,4,ST. JOHN'S,81700,437000,2003,100,2218,2003,2022,0,-82.446855009999993,29.627778930000002,06860-352-033,0,278,506,18,18,0,0,3,812,Haile_Like
1369,1,1369,61663,0.120000000000000,1725,4,ST. JOHN'S,81800,363300,2001,100,1724,2001,2022,0,-82.446081930000005,29.625667040000000,06860-353-044,0,328,420,20,20,0,0,2,736,Haile_Like
1370,1,1370,61683,0.330000000000000,2647,4,ST. JOHN'S,81800,612000,2010,100,2189,2001,2022,0,-82.447135020000005,29.624005380000000,06860-353-064,458,550,658,11,20,0,0,2,8020,Haile_Like
1371,1,1371,61684,0.300000000000000,3695,5,ST. JOHN'S,81800,739100,2002,100,3694,2002,2022,0,-82.446904939999996,29.624260100000001,06860-353-065,0,594,812,19,19,0,0,2,8641,Haile_Like
1372,1,1372,61690,0.130000000000000,2115,4,ST. JOHN'S,81800,430900,2001,100,1894,2001,2022,0,-82.447313690000001,29.625344160000001,06860-353-071,0,430,420,20,20,0,0,2,711,Haile_Like
1373,1,1373,61745,0.150000000000000,2938,3,ST. JOHN'S,232500,526800,2004,100,2242,2004,2022,0,-82.443854360000003,29.624574200000001,06860-354-034,695,390,500,17,17,0,0,3,2625,Haile_Like
1374,1,1374,61763,0.190000000000000,2327,3,ST. JOHN'S,229000,564200,2010,100,2327,2003,2022,0,-82.445084050000006,29.627160730000000,06860-355-008,0,399,447,11,18,0,0,3,8289,Haile_Like
1375,1,1375,61764,0.180000000000000,2386,3,ST. JOHN'S,229000,567400,2010,100,2386,2003,2022,0,-82.445311869999998,29.627100779999999,06860-355-009,0,295,432,11,18,0,0,3,7356,Haile_Like
1376,1,1376,61791,0.260000000000000,2706,4,ST. JOHN'S,81801,523000,2004,100,2390,2004,2022,0,-82.441986400000005,29.628257500000000,06860-356-010,316,401,420,17,17,0,0,3,1699,Haile_Like
1377,1,1377,61815,0.430000000000000,3435,5,ST. JOHN'S,232601,808500,2003,100,2915,2003,2022,0,-82.440868510000001,29.625263499999999,06860-362-004,520,427,682,18,18,0,0,4,8183,Haile_Like
1378,1,1378,61820,0.340000000000000,3302,5,ST. JOHN'S,232601,828300,2006,100,2259,2004,2022,0,-82.439350640000001,29.624714520000001,06860-362-009,1043,405,592,15,17,0,0,4,8486,Haile_Like
1379,1,1379,61884,0.200000000000000,2724,4,ST. JOHN'S,228602,588000,2005,100,2724,2005,2022,0,-82.440895240000003,29.627574209999999,06860-364-008,0,418,428,16,16,0,0,3,996,Haile_Like
1380,1,1380,61894,0.270000000000000,2743,4,ST. JOHN'S,228602,673100,2010,100,2743,2010,2022,0,-82.439214230000005,29.627375460000000,06860-364-018,0,1346,643,11,11,0,0,4,1690,Haile_Like
1381,1,1381,61904,0.180000000000000,2356,4,ST. JOHN'S,228602,528900,2015,100,2356,2015,2022,0,-82.440160129999995,29.627757949999999,06860-364-028,0,210,473,6,6,0,0,3,1505,Haile_Like
1382,1,1382,61916,0.160000000000000,2582,4,ST. JOHN'S,228604,634000,2007,100,2085,2007,2022,0,-82.438769629999996,29.627271919999998,06860-365-009,497,322,473,14,14,0,0,3,1050,Haile_Like
1383,1,1383,61929,0.190000000000000,2389,4,ST. JOHN'S,228605,504700,2008,100,2389,2008,2022,0,-82.433256869999994,29.628393859999999,06860-366-007,0,288,644,13,13,0,0,3,2150,Haile_Like
1384,1,1384,75994,0.490000000000000,1512,3,GAINESVILLE,159700,204500,1986,100,1323,1960,2022,0,-82.307961440000000,29.674082110000001,08230-022-003,0,189,0,35,61,0,0,2,4824,MidtownEast_C
1385,1,1385,76013,0.440000000000000,1653,3,GAINESVILLE,96000,244500,1985,100,1653,1964,2022,0,-82.309734169999999,29.683152660000001,08231-003-013,0,102,0,36,57,0,0,2,1048,MidtownEast_C
1386,1,1386,76024,0.240000000000000,1183,3,GAINESVILLE,96000,174800,1985,100,952,1970,2022,0,-82.308988639999995,29.682757360000000,08231-003-025,0,331,0,36,51,0,0,2,393,MidtownEast_C
1387,1,1387,76025,0.240000000000000,1396,3,GAINESVILLE,96000,203800,1985,100,1252,1970,2022,0,-82.308697670000001,29.682755790000002,08231-003-026,0,236,0,36,51,0,0,2,722,MidtownEast_C
1388,1,1388,76028,0.240000000000000,1252,3,GAINESVILLE,96000,248700,2002,100,1252,1970,2022,0,-82.307824760000003,29.682751079999999,08231-003-029,0,92,0,19,51,0,0,2,843,MidtownEast_C
1389,1,1389,76087,0.240000000000000,1286,3,GAINESVILLE,96000,156200,1980,100,1044,1964,2022,0,-82.308120680000002,29.681667120000000,08231-003-088,0,290,0,41,57,0,0,2,213,MidtownEast_C
1390,1,1390,76093,0.260000000000000,1633,3,GAINESVILLE,96000,234500,1990,100,1633,1964,2022,0,-82.310154030000007,29.681658140000000,08231-003-094,0,122,0,31,57,0,0,2,767,MidtownEast_C
1391,1,1391,76096,0.260000000000000,1270,3,GAINESVILLE,96000,215700,1989,100,1270,1964,2022,0,-82.311517830000000,29.681685989999998,08231-003-097,0,195,0,32,57,0,0,2,356,MidtownEast_C
1392,1,1392,76097,0.240000000000000,1286,3,GAINESVILLE,96000,186600,1985,100,1044,1964,2022,0,-82.311815949999996,29.681685829999999,08231-003-098,0,290,0,36,57,0,0,1,2942,MidtownEast_C
1393,1,1393,76149,0.240000000000000,1153,3,GAINESVILLE,96100,171000,1982,100,933,1972,2022,0,-82.307906540000005,29.687406020000001,08231-005-045,0,220,0,39,49,0,0,1,2949,MidtownEast_C
1394,1,1394,76194,0.210000000000000,1129,3,GAINESVILLE,96100,242900,2000,100,975,1971,2022,0,-82.311013770000002,29.685945940000000,08231-005-090,0,262,0,21,50,0,0,2,200,MidtownEast_C
1395,1,1395,76208,0.220000000000000,1173,3,GAINESVILLE,96100,248500,2005,100,975,1971,2022,0,-82.310683789999999,29.684351220000000,08231-006-004,0,262,0,16,50,0,0,2,200,MidtownEast_C
1396,1,1396,76444,0.770000000000000,2754,3,GAINESVILLE,0,384700,1992,100,1494,1924,2022,0,-82.330306109999995,29.682688120000002,08258-000-000,1260,0,0,29,97,0,0,3,2681,MidtownEast_C
