prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,abs_subdv_cd,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,sum_us_area,total_porch_area,total_garage_area,effective_age
28781,0.19,2008,4,ALACHUA,201600,429900,3848,2006,100,1870,0,228,462,18
28791,0.18,2079,4,ALACHUA,201600,379600,3325,2000,100,1901,0,268,441,24
28797,0.24,2304,4,ALACHUA,201600,450600,28275,2003,100,2040,264,298,484,21
28807,0.24,1966,4,ALACHUA,201600,368600,922,2005,100,1966,0,570,460,19
28811,0.21,1897,4,ALACHUA,201600,365300,1165,2004,100,1896.5,0,235.5,483,20
28815,0.21,1754,4,ALACHUA,201600,378300,22710,2000,100,1754,0,468,420,24
28829,0.28,3192,4,ALACHUA,201800,495000,3370,1999,100,2808.5,0,432.5,550,25
28840,0.28,2449,4,ALACHUA,201800,424200,1248,1997,100,2448.5,0,451.5,665,27
28857,0.18,1845,4,ALACHUA,201800,350800,3245,2000,100,1844.5,0,277.5,462,24
28870,0.22,1816,4,ALACHUA,0,332000,3607,2004,100,1815.5,0,232.5,486,20
28885,0.2,1731,4,ALACHUA,0,337300,3483,2004,100,1731,0,264,496,20
28903,0.7,3957,5,ALACHUA,0,686800,28216,2007,100,3957,0,470,761,17
28906,0.19,1575,3,ALACHUA,0,330400,2704,2001,100,1575,0,232,440,23
28914,0.48,2663,3,ALACHUA,0,440400,4360,2001,100,5326,0,402,968,23
28917,0.42,2261,3,ALACHUA,0,418500,1044,2000,100,2260.5,0,120,545.5,24
28921,0.34,1891,4,ALACHUA,0,358100,4392,2006,100,3781,0,695,1014,18
28998,0.26,2305,4,ALACHUA,202605,433500,24545,2006,100,2304.5,0,339.5,484,18
29005,0.26,2300,4,ALACHUA,202605,414900,3716,2001,100,2300,0,336,660,23
29013,0.24,2350,4,ALACHUA,202605,474400,1902,2009,100,2350,0,239,624,15
29028,0.18,2081,4,ALACHUA,202605,407000,1128,2003,100,2080.5,0,229.5,559,21
29032,0.24,2344,4,ALACHUA,202605,392700,3583,1998,100,2344,0,32,462,26
29050,0.11,2025,4,ALACHUA,202100,331300,3226,2001,100,1120,905,32,440,23
29052,0.2,1845,4,ALACHUA,202100,316000,5163,2000,100,1845,0,49,462,24
29114,0.14,1577,3,ALACHUA,202200,316800,795,2011,100,1577,0,231,400,13
29128,0.1,1279,4,ALACHUA,202100,245000,824,2006,100,1279,0,199,340,18
29138,0.09,1182,3,ALACHUA,202100,233000,348,2003,100,1182,0,123,247,21
29145,0.14,2311,3,ALACHUA,202100,277200,837,2008,100,4621,0,439,840,16
29153,0.1,1116,3,ALACHUA,202100,259100,200,2003,100,1116,0,252,240,21
29161,0.09,1323,3,ALACHUA,202100,311500,800,2012,100,1323,0,199,252,12
29162,0.14,1269,4,ALACHUA,202100,281900,800,2004,100,1269,0,130,548,20
29163,0.1,1260,4,ALACHUA,202100,273800,880,2005,100,1260,0,190,340,19
29224,0.04,1259,3,ALACHUA,225200,220300,630,2000,100,1259,0,0,0,24
29233,0.04,1259,3,ALACHUA,225200,220200,732,2002,100,1259,0,51,156,22
29278,0.14,1552,3,ALACHUA,202201,282800,755,2005,100,1552,0,161,440,19
29280,0.17,1373,3,ALACHUA,202201,306300,730,2005,100,1373,0,114,308,19
29317,0.29,2015,4,ALACHUA,202300,387200,3775,2004,100,2014.5,0,233.5,626,20
29319,0.3,1896,4,ALACHUA,202300,367500,4259,2004,100,1895.5,0,311.5,462,20
29322,0.24,2221,4,ALACHUA,202300,398400,3872,2003,100,1995,0,357,506,21
29331,0.18,1675,3,ALACHUA,202300,335800,3248,2003,100,1675,0,84,498,21
29333,0.18,1530,3,ALACHUA,202300,300800,1035,2003,100,1530,0,115,380,21
29341,0.14,1259,3,ALACHUA,202300,264600,595,2003,100,1259,0,78,400,21
29353,0.14,1546,3,ALACHUA,202300,286000,336,2002,100,1546,0,82,441,22
29354,0.11,1342,3,ALACHUA,202300,279000,400,2003,100,1342,0,60,400,21
29383,0.09,1293,3,ALACHUA,202300,263300,1708,2003,100,1293,0,186,320,21
29384,0.09,1420,3,ALACHUA,202300,258300,1897,2005,100,1420,0,74,320,19
29386,0.09,1309,4,ALACHUA,202300,263800,1864,2003,100,1309,0,186,304,21
29393,0.2,1894,4,ALACHUA,202300,296300,12872,2000,100,1894,0,40,420,24
29420,0.2,1645,3,ALACHUA,202400,326700,567,1997,100,1644.5,0,266.5,420,27
29436,0.2,1231,3,ALACHUA,202400,280000,558,2002,100,1231,0,72,334,22
29444,0.27,1232,3,ALACHUA,202400,277100,3058,2003,100,1231.5,0,14,484,21
29460,0.09,1382,3,ALACHUA,202400,292500,541,2017,100,1382,0,92,294,7
29464,0.18,1608,4,ALACHUA,202400,307900,547,2004,100,1608,0,88,420,20
29478,0.19,1810,4,ALACHUA,202400,338600,1123,2005,100,1810,0,319,483,19
29497,0.24,1502,3,ALACHUA,202400,297600,872,2002,100,1501.5,0,212.5,441,22
29532,0.14,2194,4,ALACHUA,202400,375600,1291,1997,100,940,1254,14,440,27
29541,0.1,1486,3,ALACHUA,202400,281700,829,2005,100,1486,0,217,420,19
29545,0.18,1434,3,ALACHUA,202400,305600,864,2004,100,1434,0,212,441,20
29567,2.7,2391,3,ALACHUA,253700,392700,8188,1998,100,2391,0,123,462,26
29577,0.5,1568,3,ALACHUA,253700,292500,4723,1999,100,1568,0,64,0,25
29580,0.51,1248,3,ALACHUA,253700,259800,4952,1994,100,1248,0,0,600,30
29592,0.5,1619,3,ALACHUA,77000,288000,5990,2004,100,1355,0,411,228,20
29618,0.4,1635,3,ALACHUA,50500,283900,2780,2001,100,1451,0,292,550,23
29625,0.39,1625,3,ALACHUA,50500,324200,11200,2003,100,1625,0,90,506,21
29630,0.7,2025,3,ALACHUA,50500,373300,6344,2005,100,2025,0,172,576,19
29640,0.36,2542,3,ALACHUA,50500,387100,3958,1994,100,5084,0,176,1068,30
29648,0.34,2181,3,ALACHUA,50500,371300,2880,1994,100,1917,0,339,492,30
29660,0.4,1642,3,ALACHUA,50500,313300,9923,1994,100,1422,0,220,528,30
29661,0.4,1460,3,ALACHUA,50500,305800,6467,1999,100,1460,0,140,584,25
29665,0.38,2174,4,ALACHUA,50500,335600,3894,1996,100,3770,0,686,800,28
29666,0.54,1483,3,ALACHUA,50500,315000,3336,1999,100,1483,0,12,519,25
29672,0.55,1994,3,ALACHUA,50500,442400,26726,2009,100,1994,0,256,438,15
29675,0.36,2396,4,ALACHUA,50500,319300,11146,1994,100,1452,0,964,528,30
29687,0.35,2025,4,ALACHUA,50500,385600,24662,2001,100,2025,0,282,441,23
29689,0.35,2028,3,ALACHUA,50500,397200,29644,2005,100,2028,0,377,462,19
29691,0.38,2094,3,ALACHUA,50500,321000,3916,1994,100,1884,0,235,441,30
29695,0.19,1344,3,ALACHUA,50500,245000,5772,1994,100,1344,0,0,264,30
29697,0.2,1445,3,ALACHUA,50500,271300,582,1999,100,1445,0,10,420,25
29700,0.19,1550,3,ALACHUA,50500,289400,720,2009,100,1550,0,14,420,15
29701,0.21,1467,3,ALACHUA,50500,311600,6486,2009,100,1467,0,10,441,15
29703,0.35,1493,3,ALACHUA,50500,281400,437,1999,100,1493,0,208,441,25
29708,0.19,1499,3,ALACHUA,50500,291300,2856,2004,100,1391,0,108,483,20
29722,0.2,1001,3,ALACHUA,50500,220400,2720,1999,100,1001,0,35,273,25
29751,0.23,1023,3,ALACHUA,50500,251200,4234,1994,100,1023,0,0,702,30
29760,0.22,1855,3,ALACHUA,50500,282600,4284,1994,100,1855,0,87,0,30
29761,0.22,1074,3,ALACHUA,50500,198100,352,1994,100,1074,0,237,363,30
29768,0.21,1409,3,ALACHUA,50500,287500,1646,2000,100,1409,0,180,420,24
29772,0.2,1597,3,ALACHUA,50500,319500,646,2008,100,1597,0,10,420,16
29776,0.2,1712,3,ALACHUA,50500,318500,430,1999,100,1572,0,152,400,25
29777,0.23,1456,3,ALACHUA,50500,285300,1948,2002,100,1456,0,30,391,22
29778,0.2,1480,3,ALACHUA,50500,278500,595,1997,100,1480,0,36,399,27
29779,0.2,1401,3,ALACHUA,50500,302800,2635,2003,100,1401,0,38,441,21
29809,0.39,2274,4,ALACHUA,33500,396100,2822,2004,100,2008,0,320,504,20
29821,0.25,1837,3,ALACHUA,33500,283200,2018,2005,100,1837,0,313,495,19
29834,0.24,1885,3,ALACHUA,33600,358400,666,2005,100,1885,0,100,420,19
29836,0.31,1653,3,ALACHUA,33600,298100,952,2003,100,1652.5,0,168,400,21
29838,0.27,1857,3,ALACHUA,33600,320900,2976,2002,100,1857,0,96,441,22
29841,0.32,1851,3,ALACHUA,33600,337600,585,2003,100,3702,0,200,840,21
29845,0.25,1535,3,ALACHUA,33600,340700,336,2007,100,1535,0,490,0,17
29899,0.51,1736,3,ALACHUA,184100,297100,7102,2004,100,1736,0,156,400,20
29954,1,2234,4,ALACHUA,21300,431200,7862,2004,100,4468,0,680,1150,20
29957,1.97,2313,4,ALACHUA,21300,445600,5084,2006,100,2313,0,350,529,18
29961,1.42,3380,4,ALACHUA,21300,739200,9649,2007,100,5766,0,1114,1850,17
29965,1.06,2278,4,ALACHUA,21300,490000,26327,1994,100,2278,0,404,480,30
30086,16.1,616,2,ALACHUA,110600,740600,0,1994,100,616,0,0,0,30
30107,0.12,1312,3,GAINESVILLE,201100,210200,461,1999,100,1312,0,0,0,25
30126,0.1,1372,3,GAINESVILLE,201100,212600,135,1995,100,1227.5,0,164.5,0,29
30147,0.13,912,3,GAINESVILLE,200400,197400,240,1994,100,912,0,0,0,30
30154,0.1,1152,3,GAINESVILLE,200400,197400,298,1994,100,1152,0,0,0,30
30188,0.1,1304,3,GAINESVILLE,200400,223400,260,1994,100,1056,0,248,0,30
30194,0.1,1200,3,GAINESVILLE,200402,189600,2508,1994,100,1200,0,252,528,30
30197,0.1,1548,3,GAINESVILLE,200402,244000,3556,1994,100,2592,0,576,0,30
30297,0.12,960,3,GAINESVILLE,200500,166300,360,1994,100,1920,0,0,0,30
30304,0.1,1224,3,GAINESVILLE,200500,198100,3080,1994,100,1224,0,368,552,30
30310,0.33,1416,3,GAINESVILLE,200500,213800,4991,1994,100,1152,0,384,0,30
30312,0.17,1152,3,GAINESVILLE,200500,192200,2560,1994,100,2304,0,0,0,30
30315,0.1,1368,3,GAINESVILLE,200500,203300,320,1994,100,1368,0,9,0,30
30319,0.11,1320,3,GAINESVILLE,200500,203200,600,1994,100,1320,0,240,0,30
30320,0.11,936,3,GAINESVILLE,200500,196800,640,1997,100,936,0,240,0,27
30323,0.15,1216,3,GAINESVILLE,200500,225300,5448,1994,100,1056,0,160,288,30
30325,0.12,1392,3,GAINESVILLE,200500,144300,1536,1994,100,1152,0,240,0,30
30328,0.13,1610,3,GAINESVILLE,200500,227000,6327,2000,100,1610,0,0,528,24
30329,0.14,1152,3,GAINESVILLE,200500,220200,514,2004,100,1032,0,120,0,20
30333,0.1,1152,3,GAINESVILLE,200500,189600,368,1994,100,2304,0,0,0,30
30340,0.1,1922,3,GAINESVILLE,200500,214900,289,2000,100,1502,0,426,0,24
30342,0.09,1248,3,GAINESVILLE,200500,168800,566,1994,100,1248,0,240,0,30
30346,0.1,1272,3,GAINESVILLE,200500,203800,462,1994,100,1272,0,168,0,30
30349,0.1,1488,3,GAINESVILLE,200500,202300,384,1994,100,2496,0,480,0,30
30354,0.13,1196,3,GAINESVILLE,200500,211400,264,1994,100,1196,0,100,0,30
30365,0.1,1032,3,GAINESVILLE,200500,177300,460,1994,100,1032,0,240,0,30
30370,0.11,1392,3,GAINESVILLE,200500,205900,511,1994,100,1152,0,240,0,30
30383,0.12,1392,3,GAINESVILLE,200500,214500,1033,1994,100,1152,0,240,240,30
30384,0.11,1152,3,GAINESVILLE,200500,200000,432,1994,100,2304,0,0,528,30
30391,0.11,912,3,GAINESVILLE,201000,192200,272,1995,100,912,0,0,240,29
30393,0.12,1410,3,GAINESVILLE,201000,233200,4753,2009,100,1410,0,30,0,15
30414,0.15,1248,3,GAINESVILLE,201000,124400,760,1996,100,912,0,436,0,28
30420,0.11,1200,3,GAINESVILLE,201000,172100,352,1994,100,1200,0,384,0,30
30421,0.11,1392,3,GAINESVILLE,201000,174400,4368,1997,100,1152,0,240,0,27
30425,0.1,1200,3,GAINESVILLE,201000,195000,482,1996,100,1200,0,240,0,28
30431,0.11,1466,3,GAINESVILLE,201000,174600,560,1994,100,1266,0,230,0,30
30440,0.1,1056,3,GAINESVILLE,201000,168800,481,1994,100,2112,0,480,0,30
30444,0.11,1296,3,GAINESVILLE,201000,193900,1028,1994,100,1056,0,240,0,30
30445,0.1,1392,3,GAINESVILLE,201000,213600,1037,1994,100,1032,0,360,0,30
30446,0.11,1216,3,GAINESVILLE,201000,232700,173,2004,100,2432,0,0,0,20
30451,0.1,1056,3,GAINESVILLE,201000,167800,328,1994,100,1056,0,0,0,30
30475,0.15,1152,3,GAINESVILLE,200900,196000,368,1994,100,1152,0,240,0,30
30477,0.1,1152,3,GAINESVILLE,200900,197300,360,1995,100,1152,0,160,0,29
30496,0.1,1152,3,GAINESVILLE,200900,190800,295,1994,100,1152,0,0,0,30
30500,0.1,1372,3,GAINESVILLE,200900,230300,247,1994,100,2064,0,944,0,30
30502,0.11,864,3,GAINESVILLE,200600,148200,344,1994,100,864,0,0,0,30
30505,0.12,1072,3,GAINESVILLE,200600,200200,816,2000,100,912,0,160,0,24
30506,0.11,1072,3,GAINESVILLE,200600,188900,360,2002,100,912,0,160,0,22
30519,0.1,1392,3,GAINESVILLE,200600,191400,816,1994,100,1152,0,240,0,30
30526,0.11,1152,3,GAINESVILLE,200800,203800,168,1995,100,2304,0,0,0,29
30527,0.11,1032,3,GAINESVILLE,200800,189600,344,1994,100,1032,0,120,0,30
30528,0.11,960,3,GAINESVILLE,200800,190000,352,1994,100,1920,0,480,0,30
30531,0.11,1152,3,GAINESVILLE,200800,171500,382,1994,100,1152,0,0,0,30
30533,0.11,1152,3,GAINESVILLE,200800,203000,270,1994,100,1152,0,0,0,30
30535,0.11,912,3,GAINESVILLE,200800,204000,390,2000,100,912,0,0,0,24
30538,0.11,672,3,GAINESVILLE,200800,152200,408,1994,100,672,0,0,0,30
30542,0.11,672,3,GAINESVILLE,200800,156000,451,1994,100,672,0,0,0,30
30548,0.15,1056,3,GAINESVILLE,200800,184600,605,1994,100,1056,0,160,0,30
30549,0.1,672,3,GAINESVILLE,200800,139400,368,1994,100,672,0,0,0,30
30552,0.16,1296,3,GAINESVILLE,200700,216400,296,2000,100,1056,0,240,0,24
30559,0.09,720,3,GAINESVILLE,200700,132800,280,1994,100,720,0,0,0,30
30563,0.11,960,3,GAINESVILLE,200700,186100,306,1994,100,960,0,160,0,30
30566,0.12,1152,3,GAINESVILLE,200700,206700,607,2000,100,1152,0,0,0,24
30569,0.12,1152,3,GAINESVILLE,200700,186700,320,1994,100,1152,0,0,0,30
30580,2.44,1440,3,SUWANNEE,0,229300,4435,2000,100,1440,0,80,0,24
30608,1.35,2252,4,SUWANNEE,172300,549900,6088,2015,100,2252,0,1016,628,9
30635,1,2073,3,SUWANNEE,0,473300,25526,2013,100,2073,0,78,374,11
30661,0.5,1896,4,ALACHUA,181000,326200,800,1998,100,1224,672,0,0,26
30717,0.54,2548,4,SUWANNEE,17900,511900,23787,2006,100,2548,0,184,484,18
30729,0.6,2166,4,GAINESVILLE,18000,428600,10402,2004,100,2166,0,169,528,20
30730,0.64,1950,4,GAINESVILLE,18000,381200,3170,1994,100,3900,0,170,1108,30
30735,0.89,3260,4,GAINESVILLE,18000,378800,7187,1998,100,2386,874,64,484,26
30739,0.43,2383,4,GAINESVILLE,18000,489200,3807,2003,100,2173,0,313,483,21
30741,0.44,2183,4,GAINESVILLE,18000,416400,7931,2000,100,2183,0,212,522,24
30744,0.39,2282,4,GAINESVILLE,18100,454500,15746,1994,100,2281.5,0,297.5,520,30
30748,0.39,2595,4,GAINESVILLE,18100,513000,7822,2005,100,2219.5,0,429.5,420,19
30755,0.47,2894,4,GAINESVILLE,18100,523100,18746,1994,100,2138,756,58,462,30
30758,0.63,2279,4,GAINESVILLE,18100,426100,12527,1994,100,2279,0,392,508,30
30764,0.31,2481,4,GAINESVILLE,18200,495100,4080,2002,100,2481,0,319,484,22
30770,0.54,3008,4,GAINESVILLE,18200,489300,21279,1997,100,2216,792,75,441,27
30776,0.95,2256,4,GAINESVILLE,18200,454500,3531,1999,100,2255.5,0,487.5,400,25
30793,0.49,2573,4,GAINESVILLE,18300,545700,3848,2000,100,2573,0,532.5,513,24
30799,0.54,2042,4,GAINESVILLE,18100,428600,3754,2005,100,2042,0,328,524,19
30803,0.36,2022,4,GAINESVILLE,18100,430300,2684,1999,100,2022,0,150,506,25
30804,0.35,2575,4,GAINESVILLE,18100,480200,23094,2001,100,2574.5,0,301.5,466,23
30811,0.67,2967,4,GAINESVILLE,18100,623700,33405,2000,100,4782,1152,150,968,24
30812,0.46,2915,4,GAINESVILLE,18300,571300,27560,2001,100,2914.5,0,50,441,23
30815,0.5,2796,4,GAINESVILLE,18300,625600,13440,2016,100,2796,0,217,496,8
30817,0.48,2678,4,GAINESVILLE,18300,555800,27846,2003,100,2401.5,276,309.5,529,21
30825,0.39,2982,4,GAINESVILLE,18100,512400,11225,1998,100,2982,0,270,528,26
30827,0.37,2291,4,GAINESVILLE,18100,455400,3704,2001,100,2290.5,0,303.5,440,23
30832,0.42,2151,4,GAINESVILLE,18300,432500,3667,1996,100,2151,0,566.5,490,28
30849,0.35,2701,4,GAINESVILLE,17300,548100,33823,1998,100,2412.5,288,328.5,552,26
30858,0.35,2200,4,GAINESVILLE,17300,450300,19000,1994,100,2200,0,384,625,30
30859,0.35,2327,4,GAINESVILLE,17300,477900,3979,2010,100,2326.5,0,323.5,539,14
30877,0.06,1380,3,GAINESVILLE,18700,238800,224,2003,100,1379.5,0,204.5,412,21
30883,0.06,1327,3,GAINESVILLE,18700,173300,224,1999,100,2653,0,27,868,25
30886,0.06,1545,3,GAINESVILLE,18700,282200,224,2010,100,1544.5,0,39.5,412,14
30895,0.06,1380,3,GAINESVILLE,18700,245800,224,1999,100,1379.5,0,204.5,412,25
30897,0.06,1545,3,GAINESVILLE,18700,267300,224,1999,100,1544.5,0,39.5,412,25
30902,0.06,1380,3,GAINESVILLE,18700,259700,224,1999,100,2759,0,409,824,25
30904,0.06,1545,3,GAINESVILLE,18600,283600,464,2000,100,1544.5,0,39.5,412,24
30909,0.06,1380,3,GAINESVILLE,18600,279300,704,2007,100,1379.5,0,204.5,412,17
30910,0.06,1380,3,GAINESVILLE,18600,278200,208,2004,100,2759,0,409,824,20
30912,0.06,1545,3,GAINESVILLE,18600,259300,688,2001,100,1379.5,0,204.5,406,23
30922,0.06,1380,3,GAINESVILLE,18600,271900,184,2011,100,1379.5,0,204.5,412,13
30929,0.06,1545,3,GAINESVILLE,230100,258800,300,2001,100,1379.5,0,204.5,412,23
30930,0.06,1380,3,GAINESVILLE,230100,269000,300,2001,100,2759,0,79,824,23
30938,0.06,1380,3,GAINESVILLE,230100,241900,780,2001,100,1379.5,0,204.5,412,23
30940,0.06,1380,3,GAINESVILLE,230100,254500,224,2001,100,1379.5,0,204.5,412,23
30942,0.06,1207,3,GAINESVILLE,230100,240100,224,2001,100,2413,0,267,868,23
30943,0.06,1545,3,GAINESVILLE,230100,252400,224,2001,100,1379.5,0,204.5,412,23
30954,0.06,1545,3,GAINESVILLE,230100,247200,208,2002,100,1379.5,0,204.5,412,22
30955,0.06,1380,3,GAINESVILLE,230100,253100,208,2002,100,1379.5,0,204.5,412,22
30964,0.06,1514,3,GAINESVILLE,230000,283800,208,2003,100,2703,0,381,912,21
30965,0.06,1343,3,GAINESVILLE,230000,253000,208,2002,100,1342.5,0,207.5,446,22
30971,0.06,1348,3,GAINESVILLE,230000,226600,224,2002,100,1347.5,0,202.5,446,22
30973,0.06,1348,3,GAINESVILLE,230000,246800,224,2002,100,1347.5,0,202.5,446,22
30974,0.06,1545,3,GAINESVILLE,230000,253700,300,2005,100,1379.5,0,204.5,412,19
30977,0.06,1207,3,GAINESVILLE,230000,220600,184,2002,100,1206.5,0,133.5,434,22
30981,0.06,1545,3,GAINESVILLE,230000,263800,688,2002,100,1544.5,0,39.5,412,22
30984,0.06,1352,3,GAINESVILLE,230000,260200,208,2003,100,1351.5,0,28.5,456,21
30991,0.06,1488,3,GAINESVILLE,230000,292500,200,2010,100,1487.5,0,27,476.5,14
31018,0.06,1545,3,GAINESVILLE,230003,257600,200,2005,100,1379.5,0,204.5,412,19
31028,0.06,1545,3,GAINESVILLE,230003,262700,224,2006,100,1544.5,0,39.5,412,18
31037,0.06,1207,3,GAINESVILLE,230003,227700,224,2006,100,1206.5,0,133.5,434,18
31044,0.06,1327,3,GAINESVILLE,230002,236400,200,2005,100,1326.5,0,13.5,434,19
31046,0.06,1380,3,GAINESVILLE,230002,281900,200,2015,100,1379.5,0,204.5,412,9
31052,0.06,1380,3,GAINESVILLE,230002,282300,262,2008,100,2759,0,409,824,16
31056,0.06,1545,3,GAINESVILLE,230002,253700,262,2004,100,1544.5,0,39.5,412,20
31057,0.06,1545,3,GAINESVILLE,230002,269500,262,2004,100,3089,0,79,824,20
31062,0.06,1327,3,GAINESVILLE,230002,228000,200,2005,100,1326.5,0,13.5,434,19
31069,0.06,1380,3,GAINESVILLE,230002,260300,200,2004,100,1379.5,0,204.5,412,20
31070,0.06,1380,3,GAINESVILLE,230002,261100,200,2004,100,1379.5,0,204.5,412,20
31072,0.06,1380,3,GAINESVILLE,230002,272300,200,2004,100,1379.5,0,204.5,412,20
31076,0.06,1380,3,GAINESVILLE,230002,235500,200,2005,100,1379.5,0,204.5,412,19
31079,0.06,1207,3,GAINESVILLE,230002,233600,200,2010,100,1206.5,0,133.5,434,14
31100,0.06,1207,3,GAINESVILLE,18502,239700,231,2005,100,1206.5,0,133.5,434,19
31101,0.06,1207,3,GAINESVILLE,18502,237400,184,2003,100,1206.5,0,133.5,434,21
31132,0.48,2024,3,SUWANNEE,17500,377300,3041,2006,100,4048,0,0,1120,18
31134,0.34,1654,3,SUWANNEE,17500,324000,10582,2005,100,1654,0,18,529,19
31139,0.34,1611,4,SUWANNEE,17500,358400,7984,2005,100,1611,0,15,462,19
31179,0.06,1605,3,GAINESVILLE,17800,264500,298,2005,100,1196.5,408,93.5,260,19
31183,0.04,1418,3,GAINESVILLE,17800,237200,837,1996,100,946,390,142,380,28
31212,0.05,1038,3,GAINESVILLE,17400,221900,223,1995,100,1038,0,378,338,29
31213,0.05,1572,3,GAINESVILLE,17400,304200,135,2008,100,960,612,124,400,16
31217,0.26,2321,4,GAINESVILLE,184700,450000,1312,2006,100,4642,0,554,882,18
31219,0.25,2253,4,GAINESVILLE,184700,393800,3475,1996,100,3939,0,675,882,28
31230,0.29,2218,4,GAINESVILLE,184700,421400,3809,1994,100,2218,0,282,441,30
31245,0.39,2014,4,GAINESVILLE,184800,486100,19108,2015,100,2014,0,314,420,9
31246,0.29,2553,4,GAINESVILLE,184800,518200,3752,1997,100,2552.5,0,385.5,464,27
31257,0.32,2553,4,GAINESVILLE,184800,489400,423,2000,100,2552.5,0,421,484,24
31262,0.28,2233,4,GAINESVILLE,184800,390300,3040,1996,100,2233,0,270,546,28
31283,0.26,2476,4,GAINESVILLE,184900,495100,10405,2004,100,2475.5,0,320.5,484,20
31288,0.37,2292,4,GAINESVILLE,184900,450300,908,2000,100,2292,0,273,441,24
31297,0.24,2676,3,GAINESVILLE,245800,433100,4120,2008,100,1713,963,204.5,441,16
31307,0.2,2412,3,GAINESVILLE,245800,444400,23406,2008,100,2070,342,252,441,16
31310,0.16,2448,3,GAINESVILLE,245800,401000,880,2007,100,1460,988,250,420,17
31311,0.14,2137,3,GAINESVILLE,245800,420400,6605,2013,100,1439,698,140,495,11
31318,0.16,1991,3,GAINESVILLE,245800,392700,773,2009,100,1991,0,255,442,15
31321,0.16,2037,3,GAINESVILLE,245800,425300,1076,2014,100,2037,0,244,400,10
31326,0.15,1635,3,GAINESVILLE,245800,330400,820,2009,100,1635,0,201,470,15
31327,0.15,1977,3,GAINESVILLE,245800,425600,1173,2013,100,1977,0,305,288,11
31338,0.13,1882,3,GAINESVILLE,245800,349500,850,2009,100,1882,0,174,399,15
31339,0.13,2078,3,GAINESVILLE,245800,376700,4199,2008,100,1546,532,131,460,16
31342,0.15,1713,3,GAINESVILLE,245800,336600,850,2009,100,1713,0,243,420,15
31344,0.13,1604,3,GAINESVILLE,245800,324600,1048,2012,100,1604,0,216,400,12
31349,0.13,2145,3,GAINESVILLE,245800,419400,1273,2014,100,1613,532,21,483,10
31350,0.13,1711,3,GAINESVILLE,245800,339600,814,2011,100,1711,0,215,400,13
31354,0.13,1616,3,GAINESVILLE,245800,325900,894,2011,100,1616,0,156,400,13
31355,0.13,1535,3,GAINESVILLE,245800,325400,1034,2013,100,1535,0,143,456,11
31356,0.13,1720,3,GAINESVILLE,245800,357000,1050,2013,100,830,890,200,420,11
31364,0.13,1846,3,GAINESVILLE,245800,354800,795,2008,100,1846,0,74,440,16
31366,0.13,1624,3,GAINESVILLE,245800,334300,972,2012,100,1624,0,186,426,12
31368,0.13,1922,3,GAINESVILLE,245800,348300,1083,2012,100,1922,0,208,380,12
31369,0.15,2655,3,GAINESVILLE,245800,461800,1077,2013,100,1520,1135,170,440,11
31371,0.13,1897,3,GAINESVILLE,245800,382200,1172,2014,100,3794,0,392,836,10
31375,0.13,1729,3,GAINESVILLE,245800,331200,1113,2013,100,1729,0,172,418,11
31378,0.13,1645,3,GAINESVILLE,245800,276900,898,2007,100,1645,0,43,400,17
31386,0.13,2797,3,GAINESVILLE,245800,476000,1276,2014,100,1232,1565,172,500,10
31396,0.15,2122,3,GAINESVILLE,245800,415800,974,2011,100,4244,0,324,840,13
31400,0.13,1543,3,GAINESVILLE,245800,335000,1039,2014,100,3086,0,374,648,10
31411,0.13,1942,3,GAINESVILLE,245800,383600,1184,2015,100,1942,0,167,418,9
31415,0.15,1565,3,GAINESVILLE,245800,297300,916,2010,100,1565,0,121,400,14
31416,0.13,1761,3,GAINESVILLE,245800,317200,892,2010,100,1761,0,220,400,14
31432,0.15,1836,3,GAINESVILLE,245800,367000,848,2008,100,1836,0,193,440,16
31433,0.15,2420,3,GAINESVILLE,245800,452000,768,2008,100,1947,473,246,506,16
31444,0.17,1766,3,GAINESVILLE,245800,379300,858,2008,100,1766,0,324,456,16
31447,0.26,2016,3,GAINESVILLE,245800,400800,770,2008,100,2016,0,256,483,16
31454,0.14,2572,3,GAINESVILLE,245800,480300,1087,2014,100,1568,1004,214,400,10
31462,0.21,1895,3,GAINESVILLE,245800,366200,974,2011,100,1895,0,196,380,13
31463,0.29,2121,3,GAINESVILLE,245800,430300,1070,2014,100,2121,0,262,529,10
31468,0.28,1682,3,GAINESVILLE,245800,363800,884,2010,100,3364,0,228,800,14
31474,0.11,1697,3,GAINESVILLE,245800,357800,970,2009,100,1697,0,253,496,15
31482,0.11,1649,3,GAINESVILLE,245800,320600,762,2009,100,1439,0,234,420,15
31483,0.11,1535,3,GAINESVILLE,245800,330600,1034,2013,100,1535,0,213,456,11
31487,0.11,1659,3,GAINESVILLE,245800,351500,788,2010,100,1659,0,175,454,14
31488,0.11,1462,3,GAINESVILLE,245800,314700,932,2010,100,1462,0,141,380,14
31491,0.11,1537,3,GAINESVILLE,245800,321100,1200,2012,100,1537,0,63,400,12
31506,0.21,2348,4,GAINESVILLE,245801,433700,1074,2013,100,2348,0,459,400,11
31508,0.18,1945,4,GAINESVILLE,245801,426600,41415,2014,100,1944.5,0,274.5,464,10
31512,0.2,1821,4,GAINESVILLE,245801,402900,1198,2014,100,1821,0,310,462,10
