"#","ML Number","Status","Address","City","Zip","Legal Subdivision Name","Heated Area","Tax ID","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Ownership","Tax","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP / SqFt","SP/SqFt","SP / LP","List Office","List Agent","List Agent ID","Selling Office ID","LSC List Side","List Office Primary Board ID"
"1","GC443956","SLD","3923 NW 14 ST","Gainesville","32605","Floral Park","2,496","07960-032-000","$320,000","4","3","0","1958","None","Single Family Residence","","$4,392.00","71","71","26","Conventional","07/09/2021","$140.18","$128.21","0.91","Keller Williams Gainesville Realty Partners","Darren Jones","259505414","70002595","Gainesville-Alachua","Ocala - Marion"
"1","O5948518","SLD","818 NW 21ST ST","GAINESVILLE","32603","FLORIDA PARK 4","2,582","09189000000","$320,000","4","3","0","1948","None","Single Family Residence","Fee Simple","$5,574.00","2","2","13","Conventional","07/27/2021","$123.93","$123.93","1.00","PRESTIGE PROPERTY SHOP LLC","Karen Pfannerstill","261071798","55055","Orlando Regional","Orlando Regional"
"1","GC445146","SLD","5021 NW 64TH LN","Gainesville","32653","Deer Run","1,824","06023-030-050","$320,300","4","2","0","1984","None","Single Family Residence","","$2,567.00","47","47","2","Conventional","07/21/2021","$169.41","$175.6","1.04","Bosshardt Realty Services LLC","Missie Schneider","259503060","259504921","Gainesville-Alachua","Ocala - Marion"
"1","GC439560","SLD","631 NW 3rd ST","Gainesville","32601","Brush Addn","1,493","14385-000-000","$320,777","3","2","0","2020","None","Single Family Residence","","$249.00","217","98","52","Conventional","02/19/2021","$217.62","$214.85","0.99","Sage Real Estate","Michelle Hazen","259504971","259506015","Gainesville-Alachua","Gainesville-Alachua"
"1","GC442070","SLD","9447 SW 66 RD","Gainesville","32608","Lugano","1,559","07071-100-021","$321,000","3","2","0","2018","None","Single Family Residence","","$4,375.00","86","86","3","Cash","05/28/2021","$201.99","$205.9","1.02","Pepine Realty","Betsy Pepine","259503892","259500037","Ocala - Marion","Ocala - Marion"
"1","GC440624","SLD","7871 SW 82 DR","Gainesville","32608","LongLeaf","1,833","07098-408-508","$321,000","3","2","1","2015","Community","Single Family Residence","","$4,243.00","43","43","8","Conventional","02/19/2021","$171.52","$175.12","1.02","Watson Realty Corp - NW 23rd Ave.","Lindsey T Johnson","259505655","259504926","Gainesville-Alachua","Ocala - Marion"
"1","GC439558","SLD","1822 NW 7 AVE","Gainesville","32603","Forest Park","2,304","15268-000-000","$321,000","4","3","0","1941","None","Single Family Residence","","$4,354.00","63","63","7","Conventional","01/15/2021","$138.45","$139.32","1.01","Campus Realty","Jordan Fennell","259504917","259505695","Sarasota - Manatee","Gainesville-Alachua"
"1","GC442584","SLD","7522 NW COUNTY ROAD 236","Alachua","32615","Not In Subdivision","2,530","05385-004-000","$321,100","4","3","0","1966","Private","Single Family Residence","","$3,588.00","71","71","13","Conventional","05/27/2021","$134.39","$126.92","0.94","Mitchell Realty Services Inc","Robert Mitchell","259500378","259505610","Gainesville-Alachua","Gainesville-Alachua"
"1","GC441437","SLD","6592 SW Lugano CT","Gainesville","32608","Lugano","1,614","07071-100-029","$321,500","3","2","0","2017","None","Single Family Residence","","$4,558.00","51","51","6","Conventional","03/31/2021","$199.19","$199.19","1.00","Florida Homes Realty & Mortgage","Deanna Nelson","259500728","259500004","Gainesville-Alachua","Gainesville-Alachua"
"1","GC438124","SLD","2225 NW 38th DR","Gainesville","32605","Woodcreek","2,068","06412-004-000","$321,500","3","2","0","1985","None","Single Family Residence","","$3,603.00","109","109","48","Conventional","01/26/2021","$161.99","$155.46","0.96","Miller Real Estate","Barbara Miller","259503553","259500037","Ocala - Marion","Ocala - Marion"
"1","GC441516","SLD","1717 NW 12TH ST","GAINESVILLE","32609","ILEX PARK","2,016","09952-000-000","$321,600","3","2","0","1977","None","Single Family Residence","","$1,942.00","56","56","3","Cash","04/08/2021","$153.77","$159.52","1.04","BHGRE THOMAS GROUP","Tiffany Thomas","259503896","259504926","Gainesville-Alachua","Gainesville-Alachua"
"1","GC444581","SLD","6219 SW 46 DR","Gainesville","32608","Finley Woods","1,716","06985-030-082","$321,604","3","2","0","2021","None","Single Family Residence","","$0.00","257","257","1","Cash","05/17/2021","$162.46","$187.41","1.15","Norfleet Homes Realty, LLC","Niki Thomas-Schnyder","259503453","25950341","Gainesville-Alachua","Gainesville-Alachua"
"1","GC447964","SLD","19908 NW 247th ST","High Springs","32643","Laurel Pointe at Spanish Gates","1,700","00206-040-040","$322,000","3","2","0","2021","None","Single Family Residence","","$420.00","57","57","3","Conventional","11/12/2021","$189.41","$189.41","1.00","G. BUZBEE REALTY","Joel Buzbee","254000316","259506003","Gainesville-Alachua","Gainesville-Alachua"
"1","GC447514","SLD","10907 NW 33rd PL","Gainesville","32606","Countryside Forest","1,906","04211-010-102","$322,000","3","2","0","1992","None","Single Family Residence","","$4,476.00","68","68","3","Conventional","11/03/2021","$167.84","$168.94","1.01","MOMENTUM REALTY - GAINESVILLE","K.C. Harder","259506085","259500037","Gainesville-Alachua","Gainesville-Alachua"
"1","GC443523","SLD","5201 NW 65TH LN","Gainesville","32653","Deer Run","2,065","06023-030-074","$322,000","4","3","0","1983","None","Single Family Residence","","$4,801.00","40","40","3","Conventional","05/25/2021","$152.54","$155.93","1.02","Bosshardt Realty Services LLC","Kevin Banes","259505057","259500004","Gainesville-Alachua","Ocala - Marion"
"1","GC447505","SLD","8544 SW 77th AVE","Gainesville","32608","LongLeaf","1,707","07098-102-097","$322,500","3","2","0","2006","Community","Single Family Residence","","$2,340.00","46","46","1","Conventional","10/12/2021","$187.40","$188.93","1.01","BHGRE THOMAS GROUP","Matt Thomas","259503883","259503240","Ocala - Marion","Ocala - Marion"
"1","GC445085","SLD","3324 NW 114th TER","Gainesville","32606","Wellington","1,967","04211-322-069","$322,500","4","2","0","1997","Community","Single Family Residence","","$2,962.00","72","72","52","Conventional","09/02/2021","$167.77","$163.96","0.98","Horizon Realty Of Alachua Inc","Sue Reichert","259500466","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC435899","SLD","1682 SW 71st CIR","Gainesville","32607","Grand Oaks (Gainesville)","1,800","06677-003-027","$322,516","3","2","0","2020","Community","Single Family Residence","","$0.00","295","295","215","Conventional","04/23/2021","$178.00","$179.18","1.01","Watson Realty Corp - NW 23rd Ave.","Allison Ables","259504715","259505695","Gainesville-Alachua","Ocala - Marion"
"1","GC440692","SLD","1725 SW 67th CIR","Gainesville","32607","Grand Oaks (Gainesville)","1,800","06677-003-099","$322,600","3","2","1","2021","Community","Single Family Residence","","$0.00","129","129","0","Conventional","05/18/2021","$180.00","$179.22","1.00","Watson Realty Corp - NW 23rd Ave.","Allison Ables","259504715","259505361","Gainesville-Alachua","Ocala - Marion"
"1","GC448012","SLD","8091 SW 60th RD","Gainesville","32608","Chesnut Village","1,774","07051-020-098","$322,900","4","2","0","2021","None","Single Family Residence","","$1,096.00","0","0","0","Conventional","09/18/2021","$182.07","$182.02","1.00","Out Of Area Firm (See Remarks)"," Reciprocal- Out Of Area Agent","259500000000000","259500046","","Gainesville-Alachua"
"1","GC445552","SLD","9971 SW 93rd PL","Gainesville","32608","Hammock Ridge","1,788","07350-041-041","$322,900","3","2","0","2004","None","Single Family Residence","","$2,592.00","42","42","1","VA","07/29/2021","$178.91","$180.59","1.01","Keller Williams Gainesville Realty Partners","Darren Jones","259505414","259503620","Gainesville-Alachua","Ocala - Marion"
"1","GC443137","SLD","929 SW 83rd TER","Gainesville","32607","Cobblefield","1,944","06672-100-023","$322,950","3","2","0","2004","Community","Single Family Residence","","$5,007.00","63","63","5","Conventional","06/03/2021","$169.75","$166.13","0.98","RE/MAX Metro","Doug Baril","259503331","259504964","Pinellas Suncoast","Pinellas Suncoast"
"1","GC440172","SLD","8133 SW 60th RD","Gainesville","32608","Chesnut Village","1,744","07051-020-100","$322,990","4","2","0","2021","None","Single Family Residence","","$0.00","171","171","50","Conventional","06/18/2021","$185.20","$185.2","1.00","D R Horton Realty of Tampa, LLC","Teddianne M Sherman","555511772","259504926","Tampa","Tampa"
"1","GC441253","SLD","5424 SW 91ST TER","Gainesville","32608","HP/Grahams Mill 8-I-Iii","2,104","06860-081-028","$323,000","3","2","0","1989","Community","Single Family Residence","","$4,359.00","44","44","1","Cash","03/18/2021","$153.04","$153.52","1.00","Keller Williams Gainesville Realty Partners","Lisa Fetrow","259505107","259504964","Gainesville-Alachua","Ocala - Marion"
"1","GC440205","SLD","9969 NW 16th RD","Gainesville","32606","Ellis Park","1,980","06308-030-139","$323,000","3","2","0","2015","Community","Single Family Residence","","$3,900.00","64","64","2","Conventional","02/16/2021","$164.09","$163.13","0.99","Flat Fee.com, Inc.","Cliff Glansen","278017259","259500046","Sarasota - Manatee","Sarasota - Manatee"
"1","GC445106","SLD","1343 NW 120th WAY","Gainesville","32606","South Pointe","1,839","04321-052-078","$323,000","4","3","0","2020","Community","Single Family Residence","","$1,183.00","71","71","64","Cash","08/13/2021","$179.39","$175.64","0.98","Watson Realty Corp - NW 23rd Ave.","Jonathan Colon","259500568","259500004","Gainesville-Alachua","Ocala - Marion"
"1","GC444283","SLD","8166 SW 51st RD","Gainesville","32608","Stillwind","2,267","06858-020-122","$323,000","4","2","0","2003","None","Single Family Residence","","$5,055.00","208","208","118","Conventional","12/01/2021","$149.54","$142.48","0.95","RE/MAX PROFESSIONALS","Robert Ryczek","278000920","259504964","Ocala - Marion","Gainesville-Alachua"
"1","GC440865","SLD","1607 SW 71st CIR","Gainesville","32607","Grand Oaks (Gainesville)","1,788","06677-030-048","$323,540","3","2","1","2021","Community","Single Family Residence","","$0.00","106","106","8","VA","05/03/2021","$179.98","$180.95","1.01","Rabell Realty Group LLC","Kristen Rabell - Team K&R","259504030","259504837","Ocala - Marion","Ocala - Marion"
"1","GC447368","SLD","1800 NW 10th AVE","Gainesville","32605","Florida Park 430","1,908","09169-001-000","$324,000","3","2","0","1951","None","Single Family Residence","","$2,072.00","12","12","1","Cash","08/13/2021","$169.81","$169.81","1.00","Out Of Area Firm (See Remarks)"," Reciprocal- Out Of Area Agent","259500000000000","259500792","","Gainesville-Alachua"
"1","GC441881","SLD","5500 SW 17 CT","Gainesville","32608","Malore Gardens","1,950","07136-016-000","$324,000","3","2","1","1980","None","Single Family Residence","","$2,194.00","19","19","2","Cash","03/15/2021","$158.46","$166.15","1.05","Campus Realty","Jordan Fennell","259504917","259500004","Sarasota - Manatee","Gainesville-Alachua"
"1","GC439756","SLD","14621 NW 25TH RD","Newberry","32669","Belmont","1,963","04227-020-130","$324,000","4","3","0","2007","Community","Single Family Residence","","$3,329.00","61","61","15","VA","01/20/2021","$163.02","$165.05","1.01","Broxson Real Estate Group","Tammy Broxson","259504773","259500046","Ocala - Marion","Ocala - Marion"
"1","GC446082","SLD","4203 NW 69th ST","Gainesville","32606","Emerald Woods","1,990","06049-013-031","$324,000","3","2","0","1978","None","Single Family Residence","","$2,374.00","30","30","0","VA","06/11/2021","$162.81","$162.81","1.00","Out Of Area Firm (See Remarks)"," Reciprocal- Out Of Area Agent","259500000000000","259505695","","Gainesville-Alachua"
"1","GC445872","SLD","800 SW 25TH PL","Gainesville","32601","Kirkwood","2,467","15655-000-000","$324,000","5","2","0","1940","None","Single Family Residence","","$1,766.00","105","105","65","Conventional","10/11/2021","$141.87","$131.33","0.93","WATSON REALTY CORP-GVILLE","Mark Robinson","259506101","259506015","Ocala - Marion","Ocala - Marion"
"1","GC437699","SLD","1621 SW 71st CIR","Gainesville","32607","Grand Oaks (Gainesville)","1,750","06677-003-052","$324,365","4","2","0","2021","Community","Single Family Residence","","$0.00","234","234","138","Conventional","04/23/2021","$178.00","$185.35","1.04","Rabell Realty Group LLC","Kristen Rabell - Team K&R","259504030","259500004","Ocala - Marion","Ocala - Marion"
"1","GC446928","SLD","2807 NW 30th TER","Gainesville","32605","Edgewood Hills","1,815","06096-014-000","$324,500","3","2","0","1959","None","Single Family Residence","","$2,553.00","40","40","34","Cash","09/22/2021","$178.51","$178.79","1.00","Bosshardt Realty Services LLC","Alexandra Douglass","259506232","259504874","Gainesville-Alachua","Ocala - Marion"
"1","GC443541","SLD","8968 SW 63RD PL","Gainesville","32608","Eloise Gardens","1,926","07054-031-024","$324,700","3","2","0","2005","None","Single Family Residence","","$4,932.00","38","38","3","Cash","05/24/2021","$159.40","$168.59","1.06","Bosshardt Realty Services LLC","Emily A White","259505624","259500004","Gainesville-Alachua","Ocala - Marion"
"1","GC500191","SLD","2540 NW 44TH PL","GAINESVILLE","32605","SPRINGTREE III","1,898","06076-060-028","$324,900","5","3","0","1980","None","Single Family Residence","Fee Simple","$2,795.14","13","13","14","Conventional","11/29/2021","$171.18","$171.18","1.00","RIZE REALTY GROUP LLC","Shawn Hicks","259503386","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC442877","SLD","3602 NW 61 PL","Gainesville","32653","Mile Run Vista Palms","1,954","06015-120-036","$324,900","4","2","0","1997","Community","Single Family Residence","","$2,560.00","43","43","-362","FHA","05/07/2021","$166.27","$166.27","1.00","Bosshardt Realty Services LLC","Kenneth Cornell","259503253","259500004","Gainesville-Alachua","Ocala - Marion"
"1","GC439544","SLD","16823 NW 167TH DR","Alachua","32615","Heritage Oaks","1,886","03053-020-077","$324,900","4","3","0","2017","None","Single Family Residence","","$4,700.00","85","63","29","FHA","01/15/2021","$172.27","$172.27","1.00","RE/MAX Professionals","Saveela & Ace","259505179","259500037","Orlando Regional","Ocala - Marion"
"1","GC436209","SLD","8381 SW 60th RD","Gainesville","32608","Chesnut Village","2,516","07051-020-021","$324,990","5","3","0","2020","None","Single Family Residence","","$0.00","226","226","190","Conventional","02/26/2021","$140.10","$129.17","0.92","D R Horton Realty of Tampa, LLC","Teddianne M Sherman","555511772","270534868","Tampa","Tampa"
"1","GC500804","SLD","5567 SW 91ST TER","GAINESVILLE","32608","HAILE PLANTATION UNIT 8 PH 1","1,755","06860-081-020","$325,000","3","2","0","1993","None","Single Family Residence","Fee Simple","$3,205.00","3","3","3","Cash","12/17/2021","$186.89","$185.19","0.99","PEPINE REALTY","Jennifer Figueroa","259506024","259504874","Gainesville-Alachua","Gainesville-Alachua"
"1","A4516261","SLD","8438 SW 78TH RD","GAINESVILLE","32608","LONGLEAF UNIT 2 PH 4","1,611","07098-204-175","$325,000","3","2","0","2008","Community","Single Family Residence","Fee Simple","$5,192.42","10","10","10","FHA","12/18/2021","$204.84","$201.74","0.98","FLATFEE.COM","Cliff Glansen","278017259","259506269","Sarasota - Manatee","Sarasota - Manatee"
"1","GC448153","SLD","1106 NW 51st TER","Gainesville","32605","Kingswood","2,216","06366-002-010","$325,000","5","2","0","1966","None","Single Family Residence","","$4,028.00","34","34","3","Conventional","10/28/2021","$146.66","$146.66","1.00","MOMENTUM REALTY - GAINESVILLE","K.C. Harder","259506085","259500060","Gainesville-Alachua","Gainesville-Alachua"
"1","GC447973","SLD","1505 NW 91ST TER","Gainesville","32606","Oakcrest","1,886","06304-200-032","$325,000","3","2","0","1982","None","Single Family Residence","","$2,723.00","63","63","17","Conventional","11/18/2021","$172.32","$172.32","1.00","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Lindsey Johnson","259505655","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC447778","SLD","7977 SW 77TH AVE","Gainesville","32608","LongLeaf","1,603","07098-306-278","$325,000","3","2","0","2010","Community","Single Family Residence","","$4,019.00","23","23","2","Cash","10/01/2021","$199.63","$202.74","1.02","Momentum Realty - Gainesville","Kelly Crews","259505122","259504926","Gainesville-Alachua","Gainesville-Alachua"
"1","GC447503","SLD","1817 SW 78th ST","Gainesville","32607","Sunrise","2,838","06681-035-000","$325,000","5","3","0","1975","None","Single Family Residence","","$4,807.00","77","77","18","FHA","11/12/2021","$118.04","$114.52","0.97","EXP REALTY LLC","Sam Scarlett","261207664","259500060","Orlando Regional","Orlando Regional"
"1","GC447318","SLD","11922 NW 13th RD","Gainesville","32606","South Pointe","1,865","04321-204-122","$325,000","4","2","0","2006","Community","Single Family Residence","","$4,367.00","74","74","25","Cash","11/01/2021","$181.77","$174.26","0.96","RE/MAX Metro","Deanna Moore","259505266","259504874","Pinellas Suncoast","Pinellas Suncoast"
"1","GC447305","SLD","4034 NW 20th TER","Gainesville","32605","Hazel Heights","2,530","07916-010-000","$325,000","5","3","0","1959","None","Single Family Residence","","$2,994.00","26","26","3","Conventional","09/13/2021","$137.85","$128.46","0.93","Rabell Realty Group LLC","Cyndall Carver - Team K&R","259506643","259504234","Gainesville-Alachua","Tampa"
"1","GC447203","SLD","6712 SW 75th ST","Gainesville","32608","Arrowhead","1,796","07062-012-000","$325,000","3","2","0","1977","None","Single Family Residence","","$2,270.00","74","74","36","Conventional","10/26/2021","$189.31","$180.96","0.96","RIZE REALTY GROUP LLC","Zoma De Las Estrellas","259506610","259500046","Gainesville-Alachua","Gainesville-Alachua"
"1","GC447181","SLD","21349 NW 205 ST","High Springs","32643","Not In Subdivision","2,285","00071007000","$325,000","3","2","0","2005","None","Single Family Residence","","$1,676.00","35","35","5","Cash","09/17/2021","$161.88","$142.23","0.88","Keller Williams Gainesville Realty Partners","Marquis Richardson","259505809","261011242","Ocala - Marion","Ocala - Marion"
"1","GC447166","SLD","4000 SW 18th ST","Gainesville","32608","Idylwild (Napier Grant)","1,640","07268-000-000","$325,000","3","2","0","1949","None","Single Family Residence","","$3,706.00","64","64","7","Cash","10/15/2021","$170.73","$198.17","1.16","KELLER WILLIAMS GAINESVILLE RLTY PARTNERS, LLC","Ben Zuber","264000563","259500046","Gainesville-Alachua","Ocala - Marion"
"1","GC445687","SLD","8609 SW 66 LN","Gainesville","32608","Mentone","1,676","07061-070-018","$325,000","3","2","0","2003","Community","Single Family Residence","","$3,771.00","0","0","-46","Conventional","06/22/2021","$193.91","$193.91","1.00","Out Of Area Firm (See Remarks)"," Reciprocal- Out Of Area Agent","259500000000000","259500060","","Gainesville-Alachua"
"1","GC445590","SLD","8952 SW 79th AVE","Gainesville","32608","Willow Oak Plantation","1,910","07098-001-175","$325,000","4","2","0","2007","Community","Single Family Residence","","$3,567.00","39","39","7","Conventional","07/27/2021","$177.96","$170.16","0.96","Freeman Realty Inc","Carolyne Freeman","259500499","259500037","Gainesville-Alachua","Gainesville-Alachua"
"1","GC444832","SLD","415 SW 27th ST","Gainesville","32607","Golfview (400)","1,310","06460-077-000","$325,000","3","2","0","1952","None","Single Family Residence","","$3,067.00","38","38","0","Conventional","05/20/2021","$248.09","$248.09","1.00","Coldwell Banker M.M. Parrish Realtors","Gail Riley","259500611","259500037","Gainesville-Alachua","Pinellas Suncoast"
"1","GC444232","SLD","2207 NW 49TH AVE","Gainesville","32605","Sorrento","1,846","07891-010-036","$325,000","3","2","0","2004","Community","Single Family Residence","","$3,677.00","36","36","2","Conventional","06/11/2021","$162.51","$176.06","1.08","Keller Williams Gainesville Realty Partners","Donavan Arnold","259504887","259506123","Gainesville-Alachua","Ocala - Marion"
"1","GC443856","SLD","7802 NE 100th Ave","Gainesville","32609","Sherwin Acres","2,785","17549-002-002","$325,000","3","2","1","1974","None","Single Family Residence","","$2,502.00","50","50","7","Conventional","06/15/2021","$118.46","$116.7","0.99","Coldwell Banker M.M. Parrish Realtors","Jamie Vascotto","258020231","259504874","Gainesville-Alachua","Pinellas Suncoast"
"1","GC443750","SLD","12814 SW 1ST PL","Newberry","32669","Town Of Tioga","1,672","04333-050-140","$325,000","3","2","0","2003","Community","Single Family Residence","","$5,126.00","7","7","34","Conventional","06/23/2021","$203.29","$194.38","0.96","Exit Realty Producers","Debra Oberlin","259500627","259506003","Gainesville-Alachua","Ocala - Marion"
"1","GC443688","SLD","10321 SW 52nd AVE","Gainesville","32608","HP/Chickasaw Way 31","2,145","06860-310-047","$325,000","3","2","1","1999","Community","Single Family Residence","","$3,533.00","31","31","2","Cash","05/21/2021","$149.18","$151.52","1.02","Florida Homes Realty & Mortgage","Heather Damron","259505195","259504926","Gainesville-Alachua","Gainesville-Alachua"
"1","GC443036","SLD","1209 NW 90TH DR","Gainesville","32606","Eagle Point","2,063","06326-010-060","$325,000","4","3","0","1996","None","Single Family Residence","","$2,719.00","35","35","4","Conventional","05/04/2021","$152.69","$157.54","1.03","BHGRE Thomas Group","Kristen Thompson","259504942","259504115","Gainesville-Alachua","Ocala - Marion"
"1","GC442021","SLD","1245 SW 9th RD Unit#302","Gainesville","32601","Campus Edge Condominium","1,349","15520-010-302","$325,000","3","3","0","2005","None","Single Family Residence","","$1,300.00","7","7","1","Cash","02/08/2021","$240.92","$240.92","1.00","Out Of Area Firm (See Remarks)"," Reciprocal- Out Of Area Agent","259500000000000","259500046","","Gainesville-Alachua"
"1","GC441887","SLD","1029 NE 10th PL","Gainesville","32601","Fairfield(795)","1,653","10600-054-000","$325,000","3","2","0","1949","None","Single Family Residence","","$3,268.00","37","37","4","Conventional","04/02/2021","$199.03","$196.61","0.99","Sage Real Estate","Megan Atwater","259505974","259506015","Gainesville-Alachua","Gainesville-Alachua"
"1","GC441715","SLD","7505 SW 84th DR","Gainesville","32608","LongLeaf","1,926","07098-103-142","$325,000","4","2","0","2005","Community","Single Family Residence","","$4,426.00","91","91","1","Conventional","05/19/2021","$168.74","$168.74","1.00","Coldwell Banker M.M. Parrish Realtors","Lynne & Bill Saunders","259505115","259500037","Gainesville-Alachua","Pinellas Suncoast"
"1","GC441502","SLD","3537 NW 104th DR","Gainesville","32606","Meadowbrook","2,280","06234-240-045","$325,000","3","2","0","1998","Community","Single Family Residence","","$3,634.00","71","71","11","VA","04/23/2021","$142.11","$142.54","1.00","Pepine Realty","Jennifer M Figueroa","259506024","259505695","Gainesville-Alachua","Ocala - Marion"
"1","GC441221","SLD","14001 NW 166th TER","Alachua","32615","Brandon Estates","2,277","03864-025-006","$325,000","2","2","0","2012","None","Single Family Residence","","$4,331.00","53","53","7","USDA","03/26/2021","$142.73","$142.73","1.00","Engel & Volkers Gainesville","Lynn Haller","259505337","70002595","Gainesville-Alachua","Gainesville-Alachua"
"1","GC440960","SLD","6503 NW 191st TER","Alachua","32615","Scattered Oaks Estates","1,364","04081-001-010","$325,000","3","2","0","2011","None","Single Family Residence","","$4,304.00","42","42","10","Cash","02/25/2021","$230.87","$238.27","1.03","Pepine Realty","Betsy Pepine","259503892","259500057","Ocala - Marion","Ocala - Marion"
