OID_,Join_Count,TARGET_FID,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,abs_subdv_cd,sl_price,effective_year_built,imprv_type_cd,base_area,actual_year_built,prop_val_yr,sup_num,CENTROID_X,CENTROID_y,geo_id,sum_us_area,total_porch_area,total_garage_area,effective_age,actual_age,has_canal,has_lake,number_of_baths,MISC_Val,Name
1,1,1,17281,5.310000000000000,3232,4,SUWANNEE,130700,953000,2015,100,3232.000000000000000,2004,2023,0,-82.483956530000000,29.715815060000001,04119-010-045,0,510,726,7,18,0,0,3.500000000000000,25233,HSBUI_2
2,1,2,17298,5.340000000000000,2082,4,SUWANNEE,130700,514000,1990,100,2082.000000000000000,1986,2023,0,-82.487833140000006,29.709763939999998,04119-010-063,0,98,480,32,36,0,0,2.000000000000000,33636,HSBUI_2
3,1,3,17511,5.500000000000000,1802,3,SUWANNEE,219400,451100,2008,100,1802.000000000000000,1993,2023,0,-82.526096100000004,29.702268020000002,04138-002-002,0,184,622,14,29,0,0,2.000000000000000,4351,HSBUI_2
4,1,4,17806,5.010000000000000,621,3,SUWANNEE,0,233300,2005,100,621.000000000000000,1989,2023,0,-82.520817249999993,29.693008849999998,04165-005-000,0,0,0,17,33,0,0,1.000000000000000,884,HSBUI_2
5,1,5,17835,1.780000000000000,2973,4,SUWANNEE,184200,713200,2005,100,2624.500000000000000,1997,2023,0,-82.497594469999996,29.691940209999999,04170-010-003,348,938,594,17,25,0,0,3.500000000000000,10670,Jonesville
6,1,6,17894,14.619999999999999,1844,3,SUWANNEE,0,440000,1999,100,1844.000000000000000,1968,2023,0,-82.506040729999995,29.685851540000002,04176-000-000,0,120,630,23,54,0,0,2.000000000000000,5277,Jonesville
7,1,7,18070,0.280000000000000,1554,3,SUWANNEE,43600,318700,1990,100,1554.000000000000000,1983,2023,0,-82.456360399999994,29.687052000000001,04210-001-014,0,165,528,32,39,0,0,2.000000000000000,3415,Gainesvilleish_Region
8,1,8,18076,0.200000000000000,1224,3,SUWANNEE,43600,290400,1995,100,1224.000000000000000,1984,2023,0,-82.456067399999995,29.688354149999999,04210-001-020,0,80,488,27,38,0,0,2.000000000000000,1219,Gainesvilleish_Region
9,1,9,18115,0.230000000000000,1698,3,SUWANNEE,43700,329900,1997,100,1698.000000000000000,1985,2023,0,-82.457959880000004,29.686600640000002,04210-001-059,0,98,500,25,37,0,0,2.000000000000000,1901,Gainesvilleish_Region
10,1,10,18253,1.000000000000000,1755,3,SUWANNEE,43300,384000,2000,100,1755.000000000000000,1992,2023,0,-82.458555029999999,29.682352040000001,04211-010-073,0,83,441,22,30,0,0,2.000000000000000,3353,Gainesvilleish_Region
11,1,11,18331,0.190000000000000,1452,4,SUWANNEE,212600,329200,2015,100,1451.500000000000000,1995,2023,0,-82.461359619999996,29.686057380000001,04211-301-037,0,28,512,7,27,0,0,2.000000000000000,1832,Gainesvilleish_Region
12,1,12,18353,0.190000000000000,1846,4,SUWANNEE,212701,373500,2010,100,1846.000000000000000,1997,2023,0,-82.461367609999996,29.685375650000001,04211-321-057,0,8,0,12,25,0,0,2.000000000000000,3630,Gainesvilleish_Region
13,1,13,18354,0.200000000000000,1274,4,SUWANNEE,212701,305200,2010,100,1274.000000000000000,1997,2023,0,-82.461093969999993,29.685370030000001,04211-321-058,0,62,506,12,25,0,0,2.000000000000000,1805,Gainesvilleish_Region
14,1,14,18391,1.000000000000000,1487,4,SUWANNEE,212800,341300,2010,100,1487.000000000000000,1998,2023,0,-82.463724420000005,29.684323480000000,04211-331-095,0,96,484,12,24,0,0,2.000000000000000,972,Gainesvilleish_Region
15,1,15,18425,0.190000000000000,1867,4,SUWANNEE,229800,347400,2002,100,1867.000000000000000,2002,2023,0,-82.461653020000000,29.683333609999998,04211-332-126,0,264,420,20,20,0,0,2.000000000000000,311,Gainesvilleish_Region
16,1,16,18546,5.960000000000000,2933,4,SUWANNEE,0,401100,1980,100,2933.000000000000000,1973,2023,0,-82.488114859999996,29.683164020000000,04215-001-031,0,60,0,42,49,0,0,2.000000000000000,11506,swNewberry_B
17,1,17,18593,1.030000000000000,2325,4,SUWANNEE,179800,658500,2012,100,1689.000000000000000,2002,2023,0,-82.494282420000005,29.675080980000001,04222-010-005,636,644,1245,10,20,0,0,3.000000000000000,6667,swNewberry_B
18,1,18,18652,0.390000000000000,2469,4,SUWANNEE,240000,569000,2007,100,2469.000000000000000,2007,2023,0,-82.495167620000004,29.681493870000001,04222-100-054,0,447,550,15,15,0,0,3.000000000000000,3479,swNewberry_B
19,1,19,18692,0.500000000000000,3760,5,SUWANNEE,240001,781500,2007,100,3195.500000000000000,2007,2023,0,-82.489300970000002,29.678204550000000,04222-200-093,564,336,792,15,15,0,0,4.500000000000000,2794,swNewberry_B
20,1,20,18698,0.330000000000000,2816,4,SUWANNEE,240001,668900,2017,100,2374.000000000000000,2017,2023,0,-82.489897130000003,29.680408509999999,04222-200-099,442,485,483,5,5,0,0,4.000000000000000,4566,swNewberry_B
21,1,21,18703,0.520000000000000,2684,4,SUWANNEE,240001,691300,2007,100,2684.000000000000000,2007,2023,0,-82.491715049999996,29.681273019999999,04222-200-104,0,388,796,15,15,0,0,3.500000000000000,2726,swNewberry_B
22,1,22,18776,0.250000000000000,2068,3,SUWANNEE,242200,425000,2013,100,2068.000000000000000,2013,2023,0,-82.497344870000006,29.680934529999998,04223-010-034,0,375,506,9,9,0,0,2.000000000000000,1151,swNewberry_B
23,1,23,18812,0.180000000000000,1444,3,SUWANNEE,239800,349000,2005,100,1443.500000000000000,2005,2023,0,-82.498381269999996,29.672916330000000,04227-010-020,0,296,460,17,17,0,0,2.000000000000000,816,swNewberry_B
24,1,24,18813,0.180000000000000,1631,3,SUWANNEE,239800,359500,2005,100,1630.500000000000000,2005,2023,0,-82.498380960000006,29.672423819999999,04227-010-021,0,424,420,17,17,0,0,2.000000000000000,1578,swNewberry_B
25,1,25,18836,0.170000000000000,2137,3,SUWANNEE,239800,435300,2008,100,1857.000000000000000,2005,2023,0,-82.497138309999997,29.673533590000002,04227-010-044,280,273,462,14,17,0,0,3.000000000000000,1098,swNewberry_B
26,1,26,18861,0.170000000000000,1459,3,SUWANNEE,239800,329200,2005,100,1459.000000000000000,2005,2023,0,-82.499462769999994,29.676084360000001,04227-010-069,0,305,462,17,17,0,0,2.000000000000000,811,swNewberry_B
27,1,27,18868,0.160000000000000,1521,3,SUWANNEE,239800,350500,2005,100,1521.000000000000000,2005,2023,0,-82.498798219999998,29.674115770000000,04227-010-076,0,292,420,17,17,0,0,2.000000000000000,1131,swNewberry_B
28,1,28,18963,0.140000000000000,1569,3,SUWANNEE,239802,366100,2010,100,1569.000000000000000,2010,2023,0,-82.498979149999997,29.678356239999999,04227-030-169,0,282,420,12,12,0,0,2.000000000000000,865,swNewberry_B
29,1,29,34202,0.480000000000000,1816,3,SUWANNEE,47200,338000,1986,100,1816.000000000000000,1984,2023,0,-82.400133330000003,29.716406370000001,06023-030-005,0,0,484,36,38,0,0,2.000000000000000,2871,Gainesvilleish_Region
30,1,30,34216,0.400000000000000,1861,3,SUWANNEE,47200,355200,1995,100,1861.000000000000000,1984,2023,0,-82.400218269999996,29.712221240000002,06023-030-019,0,50,504,27,38,0,0,2.000000000000000,2313,Gainesvilleish_Region
31,1,31,34218,0.650000000000000,1860,3,SUWANNEE,47200,430400,1995,100,1860.000000000000000,1983,2023,0,-82.400217380000001,29.711427570000001,06023-030-021,0,140,440,27,39,0,0,2.000000000000000,8163,Gainesvilleish_Region
32,1,32,34264,0.350000000000000,1354,3,SUWANNEE,47200,309200,1990,100,1354.000000000000000,1983,2023,0,-82.399499419999998,29.717328150000000,06023-030-067,0,22,322,32,39,0,0,2.000000000000000,1886,Gainesvilleish_Region
33,1,33,34270,0.470000000000000,1953,3,SUWANNEE,47200,417300,1995,100,1474.000000000000000,1983,2023,0,-82.398900240000003,29.716396400000001,06023-030-073,479,32,308,27,39,0,0,2.000000000000000,10171,Gainesvilleish_Region
34,1,34,34455,1.180000000000000,2120,4,SUWANNEE,182100,400400,1993,100,2120.000000000000000,1982,2023,0,-82.403897830000005,29.710329099999999,06024-043-000,0,0,0,29,40,0,0,2.000000000000000,3400,Gainesvilleish_Region
35,1,35,34501,1.050000000000000,2916,3,SUWANNEE,182100,369000,1990,100,1728.000000000000000,1979,2023,0,-82.403661080000006,29.709218480000001,06024-089-000,1188,246,0,32,43,0,0,3.000000000000000,4505,Gainesvilleish_Region
36,1,36,34796,1.010000000000000,3016,4,SUWANNEE,172200,633100,2006,100,2752.000000000000000,2006,2023,0,-82.427770620000004,29.713087649999999,06035-100-004,264,416,517,16,16,0,0,3.000000000000000,6358,Gainesvilleish_Region
37,1,37,34893,1.740000000000000,3095,4,SUWANNEE,85200,604100,2000,100,3095.000000000000000,1994,2023,0,-82.447358980000004,29.712436759999999,06036-030-038,0,523,528,22,28,0,0,3.000000000000000,2888,Gainesvilleish_Region
38,1,38,34932,1.960000000000000,2576,4,SUWANNEE,84600,461500,1981,100,1856.000000000000000,1981,2023,0,-82.445780450000001,29.707602110000000,06037-028-000,720,160,2099,41,41,0,0,3.000000000000000,11799,Gainesvilleish_Region
39,1,39,34944,1.760000000000000,3030,5,SUWANNEE,84600,819200,2005,100,3030.000000000000000,1994,2023,0,-82.444629809999995,29.703877620000000,06037-040-000,0,710,638,17,28,0,0,3.000000000000000,13436,Gainesvilleish_Region
40,1,40,34966,2.820000000000000,2588,4,SUWANNEE,85100,506500,2000,100,2588.000000000000000,1980,2023,0,-82.443169170000004,29.707378450000000,06037-060-011,0,358,581,22,42,0,0,2.500000000000000,2111,Gainesvilleish_Region
41,1,41,35044,0.650000000000000,2375,4,ST. JOHN'S,167600,425000,1985,100,2375.000000000000000,1974,2023,0,-82.422664659999995,29.691263129999999,06040-001-001,0,0,598,37,48,0,0,2.500000000000000,9390,Gainesvilleish_Region
42,1,42,35075,1.030000000000000,2920,4,ST. JOHN'S,167600,481200,1997,100,2728.000000000000000,1973,2023,0,-82.421742789999996,29.691201650000000,06040-001-032,0,212,552,25,49,0,0,2.500000000000000,12585,Gainesvilleish_Region
43,1,43,35093,0.520000000000000,2253,4,ST. JOHN'S,167900,361900,1985,100,2253.000000000000000,1979,2023,0,-82.424411950000007,29.692377359999998,06040-010-004,0,392,469,37,43,0,0,2.500000000000000,2205,Gainesvilleish_Region
44,1,44,35097,1.140000000000000,2082,4,ST. JOHN'S,167900,435300,2000,100,1154.000000000000000,1980,2023,0,-82.424544479999994,29.693928119999999,06040-010-008,928,40,460,22,42,0,0,2.500000000000000,3299,Gainesvilleish_Region
45,1,45,35267,5.020000000000000,4857,5,ST. JOHN'S,218600,1341300,2010,100,4338.000000000000000,2005,2023,0,-82.406577679999998,29.696498620000000,06047-010-002,519,985,957,12,17,0,0,4.500000000000000,18721,Gainesvilleish_Region
46,1,46,35322,0.220000000000000,1208,3,ST. JOHN'S,187601,269600,1995,100,1208.000000000000000,1989,2023,0,-82.408904120000003,29.694084910000001,06048-010-037,0,48,400,27,33,0,0,2.000000000000000,1319,SummerCreek
47,1,47,35443,0.180000000000000,1522,3,ST. JOHN'S,187605,336300,2005,100,1522.000000000000000,1992,2023,0,-82.406271120000000,29.691036350000001,06048-050-009,0,234,420,17,30,0,0,2.000000000000000,1015,SummerCreek
48,1,48,35533,1.250000000000000,2975,4,ST. JOHN'S,172600,666100,2006,100,2783.000000000000000,2001,2023,0,-82.418848080000004,29.695671019999999,06049-010-015,192,276,600,16,21,0,0,3.000000000000000,4014,Gainesvilleish_Region
49,1,49,35553,0.580000000000000,2195,3,ST. JOHN'S,0,430500,2010,100,2195.000000000000000,1990,2023,0,-82.417091189999994,29.689820640000001,06049-012-002,0,426,552,12,32,0,0,2.000000000000000,3573,Gainesvilleish_Region
50,1,50,35576,0.400000000000000,2255,3,ST. JOHN'S,54400,358400,1982,100,1935.000000000000000,1978,2023,0,-82.416995520000000,29.694276869999999,06049-013-023,0,338,594,40,44,0,0,2.000000000000000,11089,Gainesvilleish_Region
51,1,51,35622,0.410000000000000,1799,3,ST. JOHN'S,54400,320300,1979,100,1799.000000000000000,1979,2023,0,-82.417978039999994,29.693718400000002,06049-013-069,0,20,528,43,43,0,0,2.000000000000000,4250,Gainesvilleish_Region
52,1,52,35658,3.010000000000000,4039,5,ST. JOHN'S,195500,890200,2008,100,3454.000000000000000,1997,2023,0,-82.414677650000002,29.699144050000001,06050-010-020,585,761,964,14,25,0,0,3.500000000000000,4192,Gainesvilleish_Region
53,1,53,35687,1.900000000000000,3721,4,ST. JOHN'S,92700,683200,1984,100,3721.000000000000000,1984,2023,0,-82.419916639999997,29.697450719999999,06051-017-000,0,932,967,38,38,0,0,2.500000000000000,16036,Gainesvilleish_Region
54,1,54,35688,2.060000000000000,3174,4,ST. JOHN'S,0,724300,2010,100,2234.000000000000000,1985,2023,0,-82.418888670000001,29.696331239999999,06051-018-000,940,24,0,12,37,0,0,3.000000000000000,8505,Gainesvilleish_Region
55,1,55,35702,0.420000000000000,2214,3,ST. JOHN'S,54500,376900,1995,100,1118.000000000000000,1980,2023,0,-82.412057300000001,29.694016349999998,06052-092-000,1096,0,572,27,42,0,0,2.500000000000000,2561,Gainesvilleish_Region
56,1,56,35756,0.400000000000000,2168,4,ST. JOHN'S,54500,367600,1982,100,2168.000000000000000,1982,2023,0,-82.413834429999994,29.692118210000000,06052-146-000,0,379,576,40,40,0,0,3.000000000000000,5857,Gainesvilleish_Region
57,1,57,35804,0.640000000000000,2834,5,GAINESVILLE,107600,549000,1995,100,2833.500000000000000,1995,2023,0,-82.394317889999996,29.701421310000001,06053-010-024,0,246,588,27,27,0,0,2.500000000000000,13349,San_Felasco
58,1,58,35866,0.440000000000000,2918,4,ST. JOHN'S,130600,591000,2005,100,2917.500000000000000,1999,2023,0,-82.400358769999997,29.702040640000000,06054-010-007,0,430,708,17,23,0,0,3.500000000000000,2305,Gainesvilleish_Region
59,1,59,35925,0.240000000000000,2341,4,ST. JOHN'S,234200,584200,2010,100,1969.000000000000000,2003,2023,0,-82.403729470000002,29.702362709999999,06054-020-081,372,532,594,12,19,0,0,3.000000000000000,8724,Gainesvilleish_Region
60,1,60,35988,0.470000000000000,3124,3,ST. JOHN'S,101300,509500,1991,100,3123.500000000000000,1991,2023,0,-82.399941799999993,29.699877829999998,06055-025-000,0,474,874,31,31,0,0,3.500000000000000,7851,Gainesvilleish_Region
61,1,61,36031,0.510000000000000,3102,4,ST. JOHN'S,101502,625300,2000,100,3102.000000000000000,1995,2023,0,-82.401658170000005,29.695638970000001,06059-020-006,0,904,864,22,27,0,0,3.000000000000000,10371,Gainesvilleish_Region
62,1,62,48889,0.390000000000000,4187,4,GAINESVILLE,72900,906300,2005,100,3153.000000000000000,1934,2023,0,-82.363890540000000,29.645444139999999,06460-109-000,578,535,414,17,88,0,0,4.000000000000000,4784,Golfview
63,1,63,48953,0.370000000000000,2743,3,GAINESVILLE,16101,635500,2015,100,2743.000000000000000,1958,2023,0,-82.367702070000007,29.651664660000002,06461-010-000,0,18,0,7,64,0,0,4.000000000000000,6538,HighSpringsAGNV
64,1,64,48962,0.330000000000000,1744,3,GAINESVILLE,16101,386300,2000,100,1744.000000000000000,1958,2023,0,-82.368759900000001,29.650774720000001,06461-019-000,0,168,0,22,64,0,0,2.000000000000000,1835,HighSpringsAGNV
65,1,65,49009,0.280000000000000,2145,3,GAINESVILLE,16102,538700,2007,100,1885.000000000000000,1972,2023,0,-82.367014280000006,29.653053660000001,06462-044-000,260,256,440,15,50,0,0,2.000000000000000,6596,HighSpringsAGNV
66,1,66,49049,0.330000000000000,1544,3,GAINESVILLE,16103,338100,2005,100,1544.000000000000000,1958,2023,0,-82.367034640000000,29.651970179999999,06463-005-000,0,316,0,17,64,0,0,2.000000000000000,400,HighSpringsAGNV
67,1,67,49088,0.290000000000000,1774,3,GAINESVILLE,16400,347500,2000,100,1774.000000000000000,1979,2023,0,-82.364801330000006,29.653683760000000,06466-017-000,0,20,630,22,43,0,0,2.000000000000000,3855,HighSpringsAGNV
68,1,68,49097,0.540000000000000,3483,3,GAINESVILLE,16400,683800,2000,100,3483.000000000000000,1981,2023,0,-82.365493220000005,29.655740510000001,06466-026-000,0,309,624,22,41,0,0,2.000000000000000,5521,HighSpringsAGNV
69,1,69,49115,0.260000000000000,1706,3,GAINESVILLE,16400,373700,2000,100,1706.000000000000000,1981,2023,0,-82.365939350000005,29.655287080000001,06466-044-000,0,10,477,22,41,0,0,2.000000000000000,2157,HighSpringsAGNV
70,1,70,49121,1.320000000000000,3860,4,GAINESVILLE,16105,605000,1976,100,2964.000000000000000,1968,2023,0,-82.364251390000007,29.657923910000001,06468-001-000,896,72,0,46,54,0,0,3.000000000000000,9332,HighSpringsAGNV
71,1,71,49190,0.280000000000000,1416,3,GAINESVILLE,221700,338300,2010,100,1416.000000000000000,1956,2023,0,-82.373482129999999,29.654968390000001,06481-003-000,0,32,0,12,66,0,0,2.000000000000000,1620,HighSpringsAGNV
72,1,72,49254,0.430000000000000,1349,3,GAINESVILLE,221700,257800,1990,100,1309.000000000000000,1956,2023,0,-82.375414770000006,29.652598829999999,06481-067-000,0,40,0,32,66,0,0,2.000000000000000,1811,HighSpringsAGNV
73,1,73,49268,0.260000000000000,1032,3,GAINESVILLE,221800,283500,2010,100,1032.000000000000000,1957,2023,0,-82.373962250000005,29.658131250000000,06482-005-000,0,28,0,12,65,0,0,2.000000000000000,862,HighSpringsAGNV
74,1,74,49269,0.260000000000000,1077,3,GAINESVILLE,221800,258100,1990,100,1077.000000000000000,1957,2023,0,-82.374279290000004,29.658132150000000,06482-006-000,0,56,310,32,65,0,0,2.000000000000000,2010,HighSpringsAGNV
75,1,75,49333,0.240000000000000,1600,3,GAINESVILLE,221800,246400,1975,100,1300.000000000000000,1957,2023,0,-82.375398399999995,29.656282059999999,06482-069-000,0,336,0,47,65,0,0,2.000000000000000,1001,HighSpringsAGNV
76,1,76,49392,0.260000000000000,1249,3,GAINESVILLE,72800,251700,1990,100,1249.000000000000000,1956,2023,0,-82.377150860000000,29.658143219999999,06484-002-000,0,28,0,32,66,0,0,1.000000000000000,6875,HighSpringsAGNV
77,1,77,49398,0.250000000000000,1328,3,GAINESVILLE,72800,252600,1990,100,1328.000000000000000,1956,2023,0,-82.378010840000002,29.657701480000000,06484-008-000,0,64,0,32,66,0,0,2.000000000000000,872,HighSpringsAGNV
78,1,78,49412,0.260000000000000,1236,3,GAINESVILLE,72800,334300,1985,100,1236.000000000000000,1956,2023,0,-82.376861719999994,29.656848979999999,06484-022-000,0,24,0,37,66,0,0,2.000000000000000,360,HighSpringsAGNV
79,1,79,49431,0.260000000000000,2078,3,GAINESVILLE,72800,290400,1975,100,1394.000000000000000,1956,2023,0,-82.376866899999996,29.656008210000000,06484-041-000,0,684,0,47,66,0,0,2.000000000000000,716,HighSpringsAGNV
80,1,80,49439,0.250000000000000,1209,3,GAINESVILLE,72800,250200,1995,100,999.000000000000000,1955,2023,0,-82.377698699999996,29.655436689999998,06484-049-000,0,278,0,27,67,0,0,1.000000000000000,220,HighSpringsAGNV
81,1,81,49441,0.250000000000000,1498,3,GAINESVILLE,72800,337500,2008,100,1080.000000000000000,1956,2023,0,-82.376869780000007,29.655434750000001,06484-051-000,0,486,0,14,66,0,0,1.500000000000000,8353,HighSpringsAGNV
82,1,82,49509,0.260000000000000,2092,3,GAINESVILLE,0,315300,1990,100,1732.000000000000000,1961,2023,0,-82.372738319999996,29.659199409999999,06485-011-000,0,556,0,32,61,0,0,2.000000000000000,1025,HighSpringsAGNV
83,1,83,49555,0.220000000000000,1890,3,GAINESVILLE,44000,326100,1990,100,1890.000000000000000,1966,2023,0,-82.380467699999997,29.658548159999999,06487-031-000,0,60,0,32,56,0,0,2.000000000000000,935,HighSpringsAGNV
84,1,84,49560,0.250000000000000,2324,3,GAINESVILLE,215701,302600,1990,100,1574.000000000000000,1963,2023,0,-82.375256179999994,29.659216810000000,06488-006-000,750,15,0,32,59,0,0,2.000000000000000,768,HighSpringsAGNV
85,1,85,49618,0.260000000000000,1949,3,GAINESVILLE,11902,416900,2005,100,1949.000000000000000,1992,2023,0,-82.385200420000004,29.657717349999999,06490-010-029,0,225,441,17,30,0,0,3.500000000000000,648,HighSpringsAGNV
86,1,86,50034,0.300000000000000,2296,3,GAINESVILLE,4000,398800,1995,100,2296.000000000000000,1972,2023,0,-82.385740650000002,29.652004020000000,06527-002-000,0,120,0,27,50,0,0,2.000000000000000,691,HighSpringsAGNV
87,1,87,50155,0.340000000000000,1692,3,GAINESVILLE,4000,324100,1986,100,1530.000000000000000,1986,2023,0,-82.383135929999995,29.646606720000001,06532-007-000,0,177,312,36,36,0,0,2.000000000000000,7831,HighSpringsAGNV
88,1,88,50178,0.360000000000000,1536,3,GAINESVILLE,146400,288700,1980,100,1536.000000000000000,1957,2023,0,-82.380639380000005,29.650230590000000,06533-006-000,0,96,0,42,65,0,0,2.000000000000000,1941,HighSpringsAGNV
89,1,89,50192,0.300000000000000,1837,3,GAINESVILLE,58700,372600,2000,100,1837.000000000000000,1963,2023,0,-82.385323639999996,29.649101819999998,06534-008-000,0,0,0,22,59,0,0,2.000000000000000,2125,HighSpringsAGNV
90,1,90,50247,0.340000000000000,2268,3,GAINESVILLE,58700,303800,1978,100,1428.000000000000000,1964,2023,0,-82.384128970000006,29.646994329999998,06535-039-000,0,1020,0,44,58,0,0,2.000000000000000,2709,HighSpringsAGNV
91,1,91,50254,0.340000000000000,1820,3,GAINESVILLE,58700,260700,1970,100,1820.000000000000000,1963,2023,0,-82.381815239999995,29.646988159999999,06535-046-000,0,144,567,52,59,0,0,2.000000000000000,1783,HighSpringsAGNV
92,1,92,50354,0.480000000000000,1652,4,GAINESVILLE,0,368200,2005,100,1036.000000000000000,1977,2023,0,-82.394241480000005,29.651349660000001,06539-002-000,616,470,0,17,45,0,0,2.000000000000000,8761,HighSpringsAGNV
93,1,93,50355,1.590000000000000,3199,4,GAINESVILLE,0,511900,1974,100,3199.000000000000000,1974,2023,0,-82.393630669999993,29.651283289999999,06539-002-001,0,978,0,48,48,0,0,3.000000000000000,9121,HighSpringsAGNV
94,1,94,50584,0.370000000000000,1552,3,GAINESVILLE,13800,312100,2000,100,1552.000000000000000,1973,2023,0,-82.400625950000006,29.657628989999999,06549-040-000,0,48,520,22,49,0,0,2.000000000000000,3657,HighSpringsAGNV
95,1,95,50620,0.580000000000000,2395,4,GAINESVILLE,50800,498500,2005,100,2395.000000000000000,1976,2023,0,-82.401838470000001,29.658273569999999,06550-004-001,0,155,330,17,46,0,0,3.000000000000000,9743,HighSpringsAGNV
96,1,96,50626,0.730000000000000,1734,3,GAINESVILLE,50800,326100,1970,100,1734.000000000000000,1964,2023,0,-82.402613830000007,29.657775130000001,06551-003-000,0,108,420,52,58,0,0,2.000000000000000,1532,HighSpringsAGNV
97,1,97,62994,0.140000000000000,1316,3,ST. JOHN'S,147200,298300,2010,100,952.000000000000000,1991,2023,0,-82.405028700000003,29.610889570000001,06909-001-010,364,32,384,12,31,0,0,2.000000000000000,3601,Kanapaha
98,1,98,63003,0.140000000000000,930,3,ST. JOHN'S,147200,230400,2005,100,930.000000000000000,1990,2023,0,-82.404758430000001,29.609422710000000,06909-001-019,0,56,270,17,32,0,0,2.000000000000000,283,Kanapaha
99,1,99,63004,0.140000000000000,1164,3,ST. JOHN'S,147200,226400,2000,100,1164.000000000000000,1990,2023,0,-82.404684270000004,29.609271390000000,06909-001-020,0,56,276,22,32,0,0,2.000000000000000,408,Kanapaha
100,1,100,63014,0.130000000000000,768,3,ST. JOHN'S,147200,194600,2000,100,768.000000000000000,1984,2023,0,-82.404105240000007,29.608837630000000,06909-001-030,0,0,0,22,38,0,0,1.000000000000000,342,Kanapaha
101,1,101,63304,0.280000000000000,962,3,ST. JOHN'S,165500,220200,2000,100,962.000000000000000,1959,2023,0,-82.391297960000003,29.611680549999999,06974-027-001,0,59,0,22,63,0,0,1.000000000000000,543,HighSpringsA
102,1,102,63596,0.120000000000000,3377,3,ST. JOHN'S,246500,594700,2016,100,1493.500000000000000,2016,2023,0,-82.421363080000006,29.593007230000001,07027-002-054,1883,174,660,6,6,0,0,5.000000000000000,241,HighSpringsB
103,1,103,63716,1.240000000000000,2658,4,ST. JOHN'S,254800,692300,2010,100,2253.000000000000000,1998,2023,0,-82.437682980000005,29.598025419999999,07054-010-012,405,448,600,12,24,0,0,4.000000000000000,11950,Hickory_Forest
104,1,104,63763,0.150000000000000,1884,4,ST. JOHN'S,241500,387200,2005,100,1884.000000000000000,2005,2023,0,-82.437305390000006,29.596098479999998,07054-031-030,0,154,420,17,17,0,0,2.000000000000000,772,Hickory_Forest
105,1,105,63764,0.240000000000000,2637,4,ST. JOHN'S,241500,483800,2005,100,2636.500000000000000,2005,2023,0,-82.436870690000006,29.594222230000000,07054-031-031,0,308,504,17,17,0,0,3.000000000000000,2244,Hickory_Forest
106,1,106,63799,0.220000000000000,2461,4,ST. JOHN'S,241501,468700,2006,100,2461.000000000000000,2006,2023,0,-82.438612699999993,29.591981100000002,07054-032-065,0,56,462,16,16,0,0,2.000000000000000,900,Hickory_Forest
107,1,107,63943,0.260000000000000,1633,3,ST. JOHN'S,91800,358400,2001,100,1633.000000000000000,2001,2023,0,-82.432980349999994,29.599610609999999,07054-201-103,0,192,420,21,21,0,0,2.000000000000000,1803,Hickory_Forest
108,1,108,64024,0.280000000000000,1380,3,ST. JOHN'S,225300,305900,2001,100,1380.000000000000000,2001,2023,0,-82.432399790000005,29.595535250000001,07054-202-183,0,15,420,21,21,0,0,2.000000000000000,447,Hickory_Forest
109,1,109,64071,0.230000000000000,1673,4,ST. JOHN'S,125707,337000,1997,100,1673.000000000000000,1997,2023,0,-82.427806300000000,29.593342230000001,07061-010-009,0,100,440,25,25,0,0,2.000000000000000,1197,HighSpringsB
110,1,110,64101,0.220000000000000,1558,4,ST. JOHN'S,125707,335600,1997,100,1558.000000000000000,1997,2023,0,-82.428628529999997,29.593904970000001,07061-010-039,0,202,448,25,25,0,0,2.000000000000000,1639,HighSpringsB
111,1,111,64121,0.240000000000000,1558,4,ST. JOHN'S,125702,360400,2010,100,1558.000000000000000,1998,2023,0,-82.432450930000002,29.589889690000000,07061-020-014,0,208,448,12,24,0,0,2.000000000000000,1035,HighSpringsB
112,1,112,64137,0.210000000000000,1672,4,ST. JOHN'S,125702,356500,1998,100,1672.000000000000000,1998,2023,0,-82.428331330000006,29.591318210000001,07061-020-030,0,94,448,24,24,0,0,2.000000000000000,1478,HighSpringsB
113,1,113,64139,0.190000000000000,1778,4,ST. JOHN'S,125702,351600,1998,100,1778.000000000000000,1998,2023,0,-82.428325760000007,29.590854550000000,07061-020-032,0,190,440,24,24,0,0,2.000000000000000,867,HighSpringsB
114,1,114,64142,0.290000000000000,2431,4,ST. JOHN'S,125702,485500,1997,100,2431.000000000000000,1997,2023,0,-82.428523069999997,29.590180449999998,07061-020-035,0,301,444,25,25,0,0,3.000000000000000,1495,HighSpringsB
115,1,115,64187,0.250000000000000,1702,4,ST. JOHN'S,125703,379900,1998,100,1702.000000000000000,1998,2023,0,-82.430900240000000,29.592297360000000,07061-030-031,0,204,440,24,24,0,0,2.000000000000000,1983,HighSpringsB
116,1,116,64226,0.190000000000000,1795,4,ST. JOHN'S,125704,347300,2000,100,1691.000000000000000,2000,2023,0,-82.429031960000003,29.589494450000000,07061-040-031,0,204,440,22,22,0,0,2.000000000000000,2855,HighSpringsB
117,1,117,64236,0.220000000000000,1797,4,ST. JOHN'S,125704,413200,1999,100,1797.000000000000000,1999,2023,0,-82.429199859999997,29.588821360000001,07061-040-041,0,140,451,23,23,0,0,2.000000000000000,940,HighSpringsB
