prop_id,legal_acreage,city_id,yr_blt,living_area,land_type_cd,condition_cd,sl_price,prop_val_yr,CENTROID_X,CENTROID_Y
38348,0.21,1016,1980,1058,UN,3,258200,2023,-82.36343874,29.6964473
38349,0.24,1016,1980,1041,UN,3,227500,2022,-82.36344467,29.69618593
38392,0.2,1016,1986,1198,UN,3,253100,2022,-82.35940817,29.70174414
38402,0.2,1016,1985,1196,UN,3,280000,2024,-82.35968303,29.70147267
38404,0.25,1016,1985,1350,UN,3,308500,2024,-82.35905463,29.70150164
38411,0.2,1016,1984,1260,UN,3,275600,2022,-82.360506,29.70105391
38418,0.18,1016,1983,1440,UN,3,258800,2023,-82.35943401,29.70078001
38441,0.26,1016,1989,1340,UN,3,256000,2023,-82.36374799,29.70238683
38447,0.21,1016,1988,1349,UN,3,250500,2022,-82.36377143,29.70086535
38448,0.38,1016,1988,1264,UN,3,329000,2024,-82.36373474,29.70055256
38480,0.2,1016,1989,1335,UN,3,275400,2022,-82.36120691,29.70216368
38490,0.37,1016,1987,1272,UN,3,269800,2022,-82.36269499,29.70105589
38518,0.03,1016,1983,1355,UN,3,187200,2022,-82.35759894,29.69655189
38538,0.02,1016,1983,1621,UN,3,206100,2022,-82.35748553,29.69790574
38540,0.03,1016,1982,1615,UN,3,222400,2023,-82.35717883,29.69793674
38544,0.03,1016,1995,1632,UN,4,215700,2022,-82.35634422,29.69676519
38575,0.13,1016,2020,2066,LT,NULL,443100,2023,-82.35993566,29.69117084
38597,0.13,1016,2020,1862,LT,3,394100,2023,-82.36053628,29.69175401
38600,0.13,1016,2017,1852,LT,3,395800,2024,-82.36054343,29.69151808
38622,0.27,1016,1970,1172,UN,3,277200,2024,-82.36901457,29.69080215
38624,0.26,1016,1967,1411,UN,3,302300,2022,-82.36843738,29.69055298
38631,0.23,1016,1969,1182,UN,3,225900,2022,-82.36941476,29.68985508
38636,0.3,1016,1970,1189,UN,3,246000,2023,-82.36999928,29.68890047
38648,0.34,1016,1967,1666,UN,3,331800,2022,-82.36843253,29.69157356
38711,0.28,1016,1970,1528,UN,3,294000,2024,-82.36996664,29.69443938
38733,0.25,1016,1978,1152,UN,3,216500,2023,-82.36545792,29.6949834
38734,0.22,1016,1978,1308,UN,3,285400,2022,-82.36544681,29.69470865
38741,0.22,1016,1978,1501,UN,3,263200,2023,-82.36578003,29.69418479
38742,0.22,1016,1978,1474,UN,3,297600,2022,-82.36577888,29.69441856
38761,0.2,1016,1978,1092,UN,3,191300,2022,-82.36730128,29.69525293
38790,0.2,1016,1978,1152,UN,3,282200,2024,-82.3651778,29.6933156
38802,0.2,1016,1978,1501,UN,3,300900,2024,-82.364962,29.69416839
38822,0.24,1016,1977,1429,LT,3,281800,2022,-82.36554376,29.69215985
38842,0.2,1016,1977,1032,UN,3,218400,2022,-82.3651611,29.69099303
38872,0.47,1016,1977,960,UN,3,0,2024,-82.36645427,29.69007429
38872,0.47,1016,1977,960,UN,3,227000,2024,-82.36645427,29.69007429
38872,0.47,1016,1977,960,UN,3,100,2024,-82.36645427,29.69007429
38882,0.48,1016,1976,1509,UN,3,282700,2024,-82.36722199,29.69007761
38893,0.2,1016,1977,1276,UN,3,260800,2023,-82.36792679,29.68988362
38895,0.2,1016,1976,1160,UN,3,270000,2023,-82.367925,29.69035154
38906,0.31,1016,1976,1152,UN,3,233000,2022,-82.36788677,29.6930422
38908,0.36,1016,1976,1350,UN,3,256000,2023,-82.3673498,29.69268895
38909,0.34,1016,1976,1500,UN,3,267700,2024,-82.36733474,29.6924243
38948,0.23,1016,1976,1093,UN,3,225400,2024,-82.36407353,29.70132504
38965,0.26,1016,1976,1150,UN,3,269500,2024,-82.36457858,29.69992518
38966,0.24,1016,1976,874,UN,3,211200,2023,-82.36457565,29.70021114
38972,0.24,1016,1976,1233,UN,3,228400,2022,-82.36456244,29.70185859
39002,0.24,1016,1966,1144,UN,3,252500,2022,-82.36839254,29.7018871
39007,0.23,1016,1967,1428,UN,3,240500,2022,-82.36973258,29.70216138
39009,0.23,1016,1967,1436,UN,3,283100,2022,-82.37027056,29.70216533
39014,0.26,1016,1966,1148,UN,3,291300,2022,-82.371379,29.70184926
39018,0.23,1016,1966,1340,UN,3,246000,2023,-82.37027406,29.70184729
39046,0.28,1016,1971,1345,UN,3,280500,2022,-82.3673101,29.70083621
39050,0.28,1016,1970,1820,UN,3,263300,2023,-82.3673202,29.69976983
39060,0.24,1016,1970,1200,UN,3,254800,2023,-82.36790841,29.6979738
39065,0.24,1016,1970,1305,UN,3,265500,2022,-82.36789893,29.6992107
39073,0.25,1016,1971,1750,UN,3,257600,2024,-82.36799209,29.70116072
39076,0.23,1016,1971,1446,UN,3,296500,2022,-82.3650946,29.69906762
39087,0.24,1016,1971,1350,UN,3,265500,2022,-82.36698177,29.69788805
39096,0.24,1016,1971,1167,UN,3,285000,2024,-82.36608006,29.69812556
39112,0.24,1016,1971,1125,UN,3,259100,2022,-82.36464782,29.69836612
39113,0.24,1016,1971,1267,UN,3,253600,2022,-82.36464505,29.69861296
39118,0.24,1016,1972,1446,UN,3,300400,2023,-82.36427895,29.697886
39138,0.26,1016,1971,1446,UN,3,259500,2022,-82.36555387,29.6961868
39156,0.24,1016,1971,1289,UN,3,294900,2022,-82.36698357,29.69740732
39164,0.24,1016,1973,1323,UN,3,275000,2024,-82.36735364,29.69668442
39193,0.24,1016,1972,1315,UN,3,290000,2024,-82.37033058,29.69566567
39195,0.33,1016,1971,2297,UN,3,338600,2022,-82.36996299,29.69542217
39199,0.3,1016,1971,1473,UN,3,266400,2024,-82.36938305,29.69567506
39204,0.31,1016,1971,1324,UN,3,290600,2023,-82.36841183,29.69542093
39205,0.29,1016,1971,1338,UN,3,271400,2022,-82.36840794,29.69569349
39209,0.3,1016,1971,1502,UN,3,308700,2024,-82.36698672,29.69566402
39213,0.24,1016,1973,1025,UN,3,241000,2022,-82.36563909,29.69566553
39230,0.25,1016,1971,984,UN,3,222000,2024,-82.37087915,29.69484756
39238,0.34,1016,1972,1554,UN,3,251800,2023,-82.36835243,29.69772387
39243,0.41,1016,1972,1356,UN,3,215000,2022,-82.36833455,29.69898936
39256,0.32,1016,1973,1200,UN,3,277900,2023,-82.37143108,29.6982437
39261,0.33,1016,1972,1324,UN,3,308900,2024,-82.37183155,29.69698736
39292,0.26,1016,1972,1440,UN,3,262800,2023,-82.36892646,29.69780522
39349,0.36,1016,1984,2115,UN,4,425600,2022,-82.36072809,29.67817975
39365,0.46,1016,1987,2111,LT,4,429400,2022,-82.36086104,29.68049706
39397,0.43,1016,1989,2066,UN,4,484800,2024,-82.3637082,29.67915929
39409,0.35,1016,1988,2102,UN,4,409100,2024,-82.36276009,29.67966914
39423,1.05,1016,1984,3912,UN,4,704600,2024,-82.36351157,29.67612193
39451,0.35,1016,1988,2504,UN,4,426100,2022,-82.35895073,29.68013185
39453,0.5,1016,1987,2494,UN,3,595000,2024,-82.35867821,29.67820794
39483,0.57,1016,1996,1995,UN,4,428400,2024,-82.35700309,29.68079488
39495,3.41,1016,1979,6709,LT,4,882000,2024,-82.35935403,29.67854176
39504,1.53,1016,1983,3844,LT,4,720000,2024,-82.35854764,29.67751145
39515,0.83,1016,1982,3801,LT,5,976000,2023,-82.35688104,29.67658086
39516,0.63,1016,1986,3955,LT,4,784600,2023,-82.35686261,29.67695309
39561,0.1,1016,1999,1380,LT,3,250900,2022,-82.35861013,29.68624055
39570,0.1,1016,2000,1495,LT,3,266200,2023,-82.35879062,29.68694794
39583,0.11,1016,1998,1270,LT,3,238800,2022,-82.35877426,29.68815193
39587,0.13,1016,1999,1407,LT,3,279600,2022,-82.3596926,29.68526178
39591,0.16,1016,2001,1234,LT,3,287000,2023,-82.35931718,29.68475838
39592,0.2,1016,2001,1376,LT,3,210900,2022,-82.35970459,29.68475525
39596,0.14,1016,2000,1224,LT,3,269100,2022,-82.35930243,29.68430245
39604,0.13,1016,2001,1229,LT,3,254600,2023,-82.35974006,29.68382518
39607,0.12,1016,2001,1229,LT,3,260100,2022,-82.35932075,29.68357289
39619,0.13,1016,2001,1155,LT,3,253100,2022,-82.35890543,29.68210177
39636,0.12,1016,2000,1248,LT,3,248900,2022,-82.35879828,29.68480679
39658,0.09,1016,2005,1256,LT,3,246900,2023,-82.36191382,29.68785672
39669,0.09,1016,2004,1410,LT,3,274200,2022,-82.36154551,29.68724604
39670,0.09,1016,2004,1634,LT,3,301300,2022,-82.36154377,29.68735601
39689,0.1,1016,2005,2100,LT,3,315300,2024,-82.36102403,29.68694828
39694,0.1,1016,2005,1409,LT,3,244100,2023,-82.36059627,29.68714169
39706,0.1,1016,2005,1536,LT,3,326700,2023,-82.36007057,29.68804646
39710,0.1,1016,2004,1292,LT,3,270300,2022,-82.36007288,29.68765048
39719,0.12,1016,2005,1409,LT,3,272000,2022,-82.3600809,29.68674439
39732,1,1016,1981,2027,UN,4,392000,2024,-82.36751346,29.68575524
39735,1,1016,1983,3268,UN,4,572900,2024,-82.36751465,29.68756225
39748,1.01,1016,1981,2200,UN,4,469800,2022,-82.36867951,29.68229503
39772,0.25,1016,1975,1552,UN,3,308700,2022,-82.36457599,29.68516519
39782,0.23,1016,1975,1766,UN,3,310500,2024,-82.36413792,29.68774986
39785,0.24,1016,1980,1591,UN,3,297100,2022,-82.36459598,29.68786667
39788,0.24,1016,1977,2132,UN,3,216500,2023,-82.36459607,29.6875413
39796,0.24,1016,1976,1856,UN,3,365800,2023,-82.36460262,29.68625443
39813,0.32,1016,1980,1637,UN,3,306300,2022,-82.36707355,29.68170718
39831,0.32,1016,1987,2633,UN,3,456100,2023,-82.36572202,29.68421957
39833,0.31,1016,1977,1767,UN,3,315300,2024,-82.36608871,29.68476327
39858,0.4,1016,1987,2258,LT,4,472300,2023,-82.37015986,29.68520426
39885,0.62,1016,1985,1680,LT,3,363200,2022,-82.3689098,29.68048555
39910,0.26,1016,1964,1539,UN,3,232000,2023,-82.37033768,29.67947672
39912,0.27,1016,1967,2427,UN,3,100,2022,-82.3710321,29.67947148
39912,0.27,1016,1967,2427,UN,3,325400,2022,-82.3710321,29.67947148
39914,0.27,1016,1964,1830,UN,3,349200,2024,-82.37169967,29.6794657
39917,0.27,1016,1964,1618,UN,3,302000,2024,-82.37169483,29.67902885
39922,0.26,1016,1964,1450,UN,3,355600,2023,-82.37032956,29.67874004
39929,0.27,1016,1967,1392,UN,3,302100,2023,-82.37168664,29.67829196
39934,0.27,1016,1964,1852,LT,3,300700,2023,-82.37034024,29.67800389
39956,0.25,1016,1967,1560,UN,3,230900,2022,-82.37172974,29.68159508
39957,0.27,1016,1965,1503,UN,3,266600,2022,-82.37205635,29.68159323
39960,0.24,1016,1965,1166,UN,3,265500,2022,-82.3713993,29.68113674
39965,0.26,1016,1965,2279,UN,3,355500,2022,-82.37067617,29.67726621
39970,0.27,1016,1966,1200,UN,3,264600,2024,-82.37200861,29.67681394
39971,0.27,1016,1965,1450,UN,3,325300,2023,-82.37167032,29.6768183
39972,0.27,1016,1965,1792,UN,3,356400,2024,-82.37133655,29.67682112
39981,0.27,1016,1967,1771,UN,3,343500,2022,-82.37200532,29.67651737
39992,0.42,1016,1976,1711,UN,3,279600,2022,-82.37193888,29.67489585
39997,0.58,1016,1978,1852,UN,4,293800,2023,-82.37034286,29.67427777
39998,0.31,1016,1968,2422,UN,3,410400,2022,-82.37029962,29.67576706
40008,0.3,1016,1968,1982,UN,3,326700,2023,-82.37067457,29.67527153
40061,0.38,1016,1978,1440,UN,3,409800,2022,-82.36892964,29.67476631
40068,0.38,1016,1979,1960,UN,3,405300,2023,-82.3693683,29.67657787
40153,0.35,1016,1973,2094,UN,3,318500,2024,-82.36315262,29.68622826
40173,0.36,1016,1973,2000,UN,3,316900,2022,-82.36292392,29.68278304
40232,0.14,1016,2009,2034,LT,4,455000,2024,-82.35645496,29.68174507
40238,0.11,1016,2008,1655,LT,4,395900,2024,-82.35709587,29.68213499
40251,0.06,1016,2007,1274,LT,3,311300,2023,-82.35759107,29.68302414
40253,0.07,1016,2008,1600,LT,3,398600,2023,-82.35742155,29.68325325
40282,3.47,1016,1950,4107,AC,4,486600,2022,-82.38057283,29.68809543
40296,1.25,1016,1977,1420,LT,3,288700,2023,-82.37491388,29.68161505
40316,0.99,1016,1960,3702,LT,4,600000,2022,-82.37784031,29.68592442
40340,0.34,1016,1965,1716,UN,3,277200,2022,-82.37273646,29.68450795
40347,0.39,1016,1975,2426,UN,3,402900,2022,-82.38088224,29.68388834
40369,0.34,1016,1976,1960,UN,3,336600,2024,-82.3808245,29.68296454
40382,0.36,1016,1976,2156,UN,3,377400,2023,-82.38220316,29.68244697
40435,0.03,1016,1985,988,UN,3,143400,2022,-82.37357362,29.68741119
40439,0.03,1016,1985,988,UN,3,137300,2023,-82.37404822,29.68707535
40441,0.03,1016,1985,988,UN,3,137400,2022,-82.37388707,29.68707307
40446,0.02,1016,1985,1000,UN,3,142100,2023,-82.37399923,29.68739252
40447,0.02,1016,1985,1000,UN,3,139100,2023,-82.37399687,29.68744544
40504,0.38,1016,1973,2130,UN,3,382500,2022,-82.38385079,29.68743905
40505,0.35,1016,1973,1695,UN,3,300300,2022,-82.3842332,29.68744694
40549,0.42,1016,1973,2715,UN,4,450500,2024,-82.38129714,29.68517611
40578,0.96,1016,1984,1560,LT,3,345600,2022,-82.38099593,29.68679931
40603,0.25,1016,1967,1560,UN,3,313200,2023,-82.37366143,29.6840591
40612,0.35,1016,1969,1672,UN,3,279500,2022,-82.37427061,29.68505302
40653,0.38,1016,1981,2987,UN,3,477500,2023,-82.38071002,29.67628218
40724,0.4,1016,1982,1977,UN,3,441900,2024,-82.38010224,29.67645908
40747,0.72,1016,1978,1922,UN,3,320000,2022,-82.37349542,29.67560802
40789,0.44,1016,1980,2774,UN,4,544000,2024,-82.37453452,29.68021661
40795,0.41,1016,1979,2070,UN,3,464300,2024,-82.37640169,29.67965301
40800,0.38,1016,1977,2237,UN,3,496900,2024,-82.37461477,29.67969626
40801,0.43,1016,1978,2738,UN,3,522100,2022,-82.37485888,29.67938949
40823,0.58,1016,1980,2330,UN,3,391900,2024,-82.37380985,29.67990354
40864,0.36,1016,1983,1526,UN,3,300600,2023,-82.38731485,29.68118482
40882,0.77,1016,2001,3623,UN,4,686000,2022,-82.38435802,29.68062095
41004,0.02,1016,1989,1340,UN,3,230800,2023,-82.38536825,29.67926928
41017,0.02,1016,1989,1050,UN,3,195900,2022,-82.38500113,29.68006202
41021,0.02,1016,1989,1050,UN,3,210700,2024,-82.38312891,29.6790614
41023,0.02,1016,1989,1340,UN,3,221200,2023,-82.38313394,29.67911715
41025,0.02,1016,1989,1340,UN,3,206800,2024,-82.38313948,29.67917279
41026,0.02,1016,1989,1340,UN,3,155900,2022,-82.38375821,29.67915623
41027,0.02,1016,1989,1050,UN,3,207400,2023,-82.38314127,29.67923086
41028,0.02,1016,1989,1050,UN,3,194100,2022,-82.38380884,29.67919675
41036,0.02,1016,1989,1340,UN,3,247500,2024,-82.38417654,29.67935238
41038,0.02,1016,1989,1340,UN,3,194400,2024,-82.38419873,29.67941051
41042,0.02,1016,1989,1050,UN,3,200700,2022,-82.38423691,29.67952436
41059,0.02,1016,1989,1050,UN,3,212900,2024,-82.38426026,29.6802391
41061,0.02,1016,1989,1050,UN,3,197900,2024,-82.38452393,29.68023968
41066,0.01,1016,1989,1050,UN,3,242500,2024,-82.38487736,29.68027536
41067,0.02,1016,1989,1050,UN,3,190800,2022,-82.38319094,29.67885647
41069,0.02,1016,1989,1588,UN,3,249200,2023,-82.38329184,29.67877326
41079,0.02,1016,1989,1340,UN,3,201600,2023,-82.38396932,29.67884911
41098,0.02,1016,1989,1588,UN,3,262200,2022,-82.38473456,29.67823082
41113,0.04,1016,1987,1232,UN,3,243000,2023,-82.3831972,29.67572407
41115,0.04,1016,1987,1045,UN,3,207400,2022,-82.38319783,29.67586824
41148,0.04,1016,1987,1045,UN,3,211200,2022,-82.38254893,29.67735825
41153,0.04,1016,1987,1232,UN,3,216300,2022,-82.38228567,29.6769615
41156,0.04,1016,1987,1232,UN,3,234300,2024,-82.38228007,29.67674894
41215,0.05,1016,1988,1684,UN,3,373300,2023,-82.38513736,29.67623634
41218,0.05,1016,1988,1326,UN,3,391600,2023,-82.38382228,29.67689997
41222,0.05,1016,1988,1326,UN,3,372800,2022,-82.38376956,29.6764993
41228,0.05,1016,1988,1771,UN,3,436800,2024,-82.38420327,29.67614837
41229,0.05,1016,1988,1198,UN,3,285400,2022,-82.38420282,29.67624919
41230,0.05,1016,1988,1326,UN,3,380200,2024,-82.38420239,29.67635002
41231,0.05,1016,1988,1198,UN,3,313600,2024,-82.38420195,29.67645085
41289,0.45,1016,1963,2142,UN,3,438200,2023,-82.37463804,29.68302942
41368,0.24,0,1985,1050,UN,3,188400,2022,-82.3959786,29.68756077
41369,0.24,0,1985,1203,UN,3,316300,2023,-82.39619905,29.68756152
41377,0.21,0,1985,1286,UN,3,232200,2022,-82.39642201,29.68703864
41388,0.21,0,1985,1136,UN,3,237000,2022,-82.39399714,29.68702994
41392,0.21,0,1985,1320,UN,3,286100,2022,-82.3933118,29.68750888
41393,0.21,0,1985,1610,UN,3,345000,2024,-82.39331099,29.68770137
41395,0.29,0,1985,1022,UN,3,284200,2024,-82.39338285,29.68807737
41397,0.2,0,1985,998,UN,3,204000,2024,-82.39399228,29.68780415
41434,0.29,0,1983,1387,UN,3,299000,2024,-82.39962744,29.68679031
41450,0.2,0,1985,1215,UN,3,256400,2024,-82.40200964,29.68839821
41468,0.18,0,1984,1102,UN,3,193500,2023,-82.40142956,29.6873932
41579,0.16,0,1991,1453,UN,3,290200,2022,-82.39764678,29.68654472
41595,0.17,0,1990,1177,UN,3,240700,2023,-82.39914948,29.68674404
41607,0.18,0,1991,1329,UN,3,282800,2024,-82.39780728,29.68536911
41618,0.25,0,1989,1958,UN,4,100,2023,-82.39293719,29.68547642
41618,0.25,0,1989,1958,UN,4,360000,2023,-82.39293719,29.68547642
41636,1.34,0,1962,1859,LT,3,358200,2022,-82.39091631,29.68541121
41641,0.78,0,1959,2440,LT,3,400800,2022,-82.38977596,29.68470961
41643,0.66,0,1963,2499,LT,3,356100,2023,-82.39074371,29.68479736
41664,0.24,0,1983,1044,UN,3,207900,2024,-82.39536683,29.68490401
41677,0.24,0,1982,1134,UN,3,233200,2022,-82.3961881,29.68381198
41707,0.3,0,1984,1516,UN,3,288500,2023,-82.39453233,29.68596464
41709,0.27,0,1986,1810,UN,3,307500,2023,-82.39488315,29.68551531
41731,0.27,0,1987,1394,UN,3,291800,2023,-82.39448993,29.68377143
41743,0.02,0,1982,1125,UN,3,171600,2022,-82.39763485,29.68492486
41747,0.02,0,1983,700,UN,3,195900,2023,-82.39797612,29.68493074
41766,0.02,0,1983,1344,UN,3,208000,2024,-82.39922074,29.68426189
41773,0.02,0,1983,1344,UN,3,205900,2024,-82.39922065,29.68383497
41782,0.02,0,1983,818,UN,3,156600,2024,-82.39897196,29.68335945
41787,0.03,0,1982,818,UN,3,149500,2023,-82.39863783,29.68336905
41803,0.02,0,1981,899,UN,3,184100,2024,-82.39761794,29.68351308
41804,0.03,0,1981,899,UN,3,191000,2024,-82.39761786,29.68357461
41806,0.02,0,1981,899,UN,3,181300,2024,-82.39762108,29.68369031
41827,0.02,0,1981,899,UN,3,183600,2024,-82.39824271,29.68408074
41834,0.03,0,1983,929,UN,3,164300,2022,-82.39857852,29.68377587
41868,0.03,0,1984,1057,UN,3,197800,2023,-82.40126023,29.68369277
41873,0.02,0,1985,1141,UN,3,160000,2022,-82.40100146,29.68339022
41884,0.03,0,1984,818,UN,3,143600,2024,-82.39993982,29.68338279
41892,0.03,0,1984,923,UN,3,181900,2023,-82.39953388,29.6838032
41906,0.02,0,1984,929,UN,3,169400,2022,-82.40023841,29.68433767
41969,0.2,0,1981,1346,UN,3,301300,2022,-82.40481886,29.68751032
41973,0.26,0,1982,1337,UN,3,255000,2024,-82.40425594,29.68792476
41974,0.23,0,1985,1954,UN,3,308900,2024,-82.40398802,29.68794385
42005,0.25,0,1973,1560,UN,3,303900,2024,-82.3913353,29.6830609
42006,0.25,0,1973,1626,UN,3,247200,2022,-82.39166589,29.68306252
42007,0.25,0,1973,1282,UN,3,272300,2022,-82.39199647,29.68306414
42018,0.25,0,1975,1750,UN,3,349000,2024,-82.39319202,29.68264785
42036,0.25,0,1973,2147,UN,3,267700,2024,-82.39286355,29.68235765
42043,0.23,0,1976,1470,UN,3,279100,2022,-82.39322167,29.68193989
42050,0.23,0,1974,1788,UN,3,371300,2022,-82.39097232,29.68192887
42096,0.34,0,1972,1248,UN,3,242100,2023,-82.38930617,29.68168044
42100,0.23,0,1979,1200,UN,3,229000,2022,-82.39001165,29.68164916
42120,0.21,0,1981,1419,UN,3,299800,2022,-82.39324347,29.67971268
42153,0.2,0,1996,1596,LT,3,345200,2024,-82.39923036,29.68009055
42157,0.24,0,1998,1492,LT,3,318500,2024,-82.39871585,29.68081522
42169,0.32,0,1996,1525,LT,3,318000,2022,-82.39762732,29.68113772
42173,0.18,0,1997,1563,LT,3,298800,2023,-82.39871286,29.68120842
42178,0.23,0,2000,1595,LT,3,300700,2023,-82.39956039,29.68169071
42224,1.02,0,1992,2908,UN,4,615000,2024,-82.40857532,29.67870696
42249,1.19,0,1992,4625,UN,5,1165200,2024,-82.40629,29.67923644
42262,1.12,0,1992,2890,LT,5,672600,2023,-82.40416026,29.68216956
42327,0.23,0,1993,1409,LT,3,307200,2023,-82.39562134,29.68014655
42329,0.23,0,1993,1435,LT,3,318500,2024,-82.39561834,29.68062051
42334,0.2,0,1992,1264,LT,3,225200,2022,-82.39615875,29.68085941
42340,0.21,0,1993,1465,LT,3,309700,2022,-82.39554079,29.68126527
42524,0.22,0,1979,1456,UN,3,296400,2022,-82.39759219,29.67568893
42525,0.23,0,1977,1156,UN,3,270800,2023,-82.39815303,29.67524701
42533,0.23,0,1978,1040,UN,3,244900,2024,-82.4004342,29.67525542
42549,0.27,0,1978,1406,UN,3,295200,2022,-82.39867749,29.67447104
42571,0.38,0,1959,1008,UN,3,153800,2023,-82.39435872,29.67534768
42591,0.32,0,1964,1647,UN,3,386600,2023,-82.39233004,29.67469035
42696,0.36,0,1984,1636,UN,3,334300,2023,-82.40696787,29.68524274
42706,0.2,0,1983,1960,UN,3,225400,2024,-82.40633367,29.68642088
42706,0.2,0,1983,1960,UN,3,256800,2024,-82.40633367,29.68642088
42771,0.35,0,1979,1603,UN,3,284300,2022,-82.41006093,29.67448624
42777,0.3,0,1976,1718,UN,3,238100,2023,-82.41005303,29.67619419
42779,0.3,0,1975,2322,UN,3,393400,2023,-82.41004915,29.67675568
42792,0.33,0,1976,2154,UN,3,421900,2022,-82.41102844,29.67646423
42823,0.47,0,1986,2024,UN,3,438400,2024,-82.41297186,29.67761036
42839,0.36,0,1978,1551,UN,3,348800,2024,-82.41358708,29.67768574
42846,0.32,0,1979,2642,UN,3,392000,2024,-82.4135917,29.67570821
42851,0.42,0,1993,1878,UN,4,350600,2022,-82.40601669,29.67440279
42852,0.54,0,1988,2169,UN,4,422300,2022,-82.40600356,29.67470997
42855,0.5,0,1997,2160,UN,4,419500,2023,-82.40661544,29.67547181
42889,0.31,0,1974,1581,UN,3,254800,2022,-82.4151636,29.67516114
42893,0.3,0,1973,1912,UN,3,349500,2022,-82.4142716,29.67585034
42894,0.3,0,1973,1581,UN,3,187800,2023,-82.41427298,29.67612404
42908,0.31,0,1973,1738,UN,3,318900,2022,-82.41583885,29.67600456
42923,0.3,0,1973,1568,UN,3,351100,2024,-82.41526084,29.67640925
42925,0.3,0,1974,1643,UN,3,299000,2023,-82.41525287,29.67586164
42946,1.96,0,1998,2490,UN,4,589600,2023,-82.41974552,29.67745148
42950,0.14,0,1989,1634,UN,3,311600,2022,-82.416661,29.67482687
42957,0.23,0,1987,1453,UN,3,309200,2022,-82.41621566,29.67661681
42965,0.21,0,1993,1502,UN,3,313200,2023,-82.41691563,29.67762891
42980,0.19,0,1993,1546,UN,3,308800,2022,-82.43091427,29.68565608
42985,0.22,0,1988,1903,UN,3,308400,2022,-82.43155465,29.68567082
42998,0.2,0,1991,1742,UN,3,337300,2023,-82.4327147,29.68706142
43003,0.17,0,1994,1342,UN,3,285400,2022,-82.43359701,29.68680726
43004,0.18,0,1994,1482,UN,3,280200,2023,-82.43340662,29.68668103
43007,0.24,0,1991,1303,UN,3,231800,2023,-82.43286579,29.68625152
43024,0.18,0,1987,1800,UN,3,314600,2022,-82.43431573,29.68635187
43025,0.18,0,1987,969,UN,3,225400,2024,-82.43409865,29.68625856
43041,0.19,0,1997,1663,LT,3,322100,2022,-82.4356435,29.6875324
43066,0.2,0,1997,1737,LT,3,298800,2022,-82.43611601,29.68576676
43141,0.28,0,1990,2360,UN,3,360500,2024,-82.42628002,29.68682755
43168,0.23,0,1987,2032,UN,3,391400,2024,-82.4237616,29.68725178
43198,0.23,0,1989,1660,UN,4,350400,2023,-82.42436874,29.68628801
43207,0.3,0,1990,2392,UN,4,364000,2022,-82.42438358,29.68582903
43247,0.33,0,1984,1248,UN,3,244700,2022,-82.4225234,29.68103124
43265,0.3,0,1984,1188,UN,3,191600,2024,-82.42510978,29.68072488
43293,0.1,0,2000,1245,UN,3,185500,2022,-82.42737406,29.6818549
43420,0.14,0,2000,1894,LT,4,400100,2023,-82.45457667,29.68183011
43432,0.13,0,1997,1487,LT,4,353300,2023,-82.45210735,29.68278119
43438,0.03,0,2003,1146,LT,3,229000,2022,-82.44991895,29.67876436
43466,0.02,0,2005,1775,LT,3,319100,2023,-82.45149242,29.68025607
43469,0.04,0,2005,1935,LT,3,326800,2023,-82.45166572,29.68054258
43481,0.03,0,2015,947,LT,3,229500,2024,-82.45212056,29.68129525
43483,0.02,0,2006,1568,LT,3,276600,2023,-82.4522828,29.68145284
43486,0.03,0,2008,938,LT,3,220100,2023,-82.4527673,29.68181395
43492,0.02,0,2008,1787,LT,3,276300,2023,-82.45233589,29.68185947
43529,0.03,0,2004,1200,LT,3,222300,2022,-82.45106588,29.68027247
43549,0.02,0,2004,1568,LT,3,246400,2022,-82.44987512,29.67962435
43553,0.03,0,2004,1200,LT,3,251700,2023,-82.44957859,29.67975928
43566,0.02,0,2001,1568,LT,3,284300,2022,-82.44930427,29.67892477
43574,0.61,0,2007,2580,LT,4,432600,2024,-82.4551784,29.67822425
43600,0.16,0,2000,1563,LT,4,327100,2022,-82.4417401,29.6746944
43601,0.17,0,1999,1678,LT,4,310900,2022,-82.44171691,29.67507702
43613,0.22,0,1999,2209,LT,4,416800,2024,-82.44165915,29.67736882
43614,0.22,0,2000,1913,LT,4,354400,2023,-82.4412045,29.67736119
43626,0.17,0,1999,1684,LT,4,329700,2023,-82.44124195,29.67507058
43687,0.18,0,2003,2496,LT,4,471200,2022,-82.44236199,29.6777973
43717,0.14,0,2003,2024,LT,4,399600,2024,-82.4438316,29.6765608
43739,0.23,0,2004,2379,LT,4,421400,2024,-82.44207613,29.67541826
43770,0.13,0,1986,1403,UN,4,253300,2023,-82.45390367,29.68603142
43792,0.11,0,2004,2242,UN,4,340100,2023,-82.45392261,29.68684725
43807,0.04,0,1990,1131,UN,3,212700,2024,-82.45265987,29.68467228
43837,0.08,0,1989,1075,UN,3,219600,2022,-82.45240114,29.68616231
43846,0.13,0,1999,1600,UN,3,286700,2023,-82.45300774,29.68658113
43846,0.13,0,1999,1600,UN,3,100,2023,-82.45300774,29.68658113
43857,0.08,0,1995,2046,UN,4,391400,2024,-82.45277164,29.68582844
43858,0.08,0,1995,2152,UN,4,394600,2023,-82.45285601,29.68575473
43871,0.05,0,1987,1318,UN,3,245000,2024,-82.4517882,29.68404455
