imprv_det_quality_cd,count,mean,std,min,25%,50%,75%,max,median
1.0,2.0,0.9131041751789224,0.13504072500162953,0.8176159627939225,0.8653600689864225,0.9131041751789224,0.9608482813714224,1.0085923875639224,0.9131041751789224
2.0,56.0,0.9001487188791586,0.22284763944683755,0.5591244218949382,0.7303161586689533,0.8591823012130562,1.0784152852182578,1.5242527584781085,0.8591823012130562
3.0,4737.0,0.8530649153652602,0.10720774077448322,0.3884028673692142,0.7857582798370881,0.8417126935031184,0.9063965567368678,1.6711612220074117,0.8417126935031184
4.0,1801.0,0.86841570641808,0.08938844079171153,0.5558630762957673,0.8112762044924012,0.8640910411452597,0.920885413379516,1.333893023829443,0.8640910411452597
5.0,295.0,0.8243807853421977,0.08197944523600052,0.5770318395416086,0.7728277526991418,0.8179886754402393,0.8740161190050751,1.0728978401728242,0.8179886754402393
6.0,13.0,0.726909749662054,0.10858514892956517,0.5768163535302969,0.6488248642387577,0.6992499115210131,0.8193320103493363,0.8826901650998393,0.6992499115210131
