tax_area_description,Market_Cluster_ID,era_built,imprv_det_quality_cd,count,mean,std,min,_25,_50,_75,max,PRD,COD,PRB
GAINESVILLE,Springtree_B,2000s,3.0,46,0.8741992697633367,0.08674873230189761,0.6537094785724615,0.8302051050764757,0.8652875678307899,0.9094411533285892,1.1317994245228806,1.0092620891969768,7.120956858597943,"{'PRB': -0.3310742408602779, 'Sig': 2.9405728233797077e-07}"
GAINESVILLE,Springtree_B,2000s,4.0,6,0.7977670286988977,0.061601936066266474,0.7340793808734055,0.7554905404591132,0.7806228908550445,0.8320544027216548,0.8949656792722306,1.0020673228775256,5.78550216553163,"{'PRB': -0.2826371586577845, 'Sig': 0.43034892731793356}"
GAINESVILLE,Springtree_B,2010s,3.0,12,0.8466978921408671,0.0675410303549275,0.74755850809198,0.8098130698853694,0.8330175056320683,0.8830477347147981,0.9757359174232678,1.0057879135653134,5.819723989898194,"{'PRB': -0.3443054908950391, 'Sig': 0.01109744312921846}"
GAINESVILLE,Springtree_B,2020s,3.0,1,0.8556469262458993,,0.8556469262458993,0.8556469262458993,0.8556469262458993,0.8556469262458993,0.8556469262458993,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}"
GAINESVILLE,TC_Forest,1980s,3.0,56,0.8594433580262738,0.07803374999043525,0.7098188139893441,0.8080356738090041,0.8497560812908188,0.9090581885198357,1.088638569778565,1.0005604337571752,6.9638059643968395,"{'PRB': -0.022245370392338, 'Sig': 0.748579944545458}"
GAINESVILLE,TC_Forest,1990s,3.0,4,0.8478468325126051,0.03765164356514393,0.801154967469188,0.8277437649585235,0.8509174255176495,0.8710204930717311,0.8883975115459333,1.0011961756635792,3.404090594678507,"{'PRB': -0.22556814379869217, 'Sig': 0.5000483472920543}"
GAINESVILLE,Westchesterish,1940s,1.0,1,0.8176159627939225,,0.8176159627939225,0.8176159627939225,0.8176159627939225,0.8176159627939225,0.8176159627939225,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}"
GAINESVILLE,Westchesterish,1940s,3.0,5,0.988544844618174,0.14388146408726565,0.7891111129099028,0.9649552796978887,0.9816746400698282,1.0140362676315111,1.1929469227817395,1.035882149618267,9.22743196815684,"{'PRB': -0.3004572326017218, 'Sig': 0.004752849296092445}"
GAINESVILLE,Westchesterish,1950s,2.0,2,0.7807615932370537,0.12426544363229758,0.6928926553775014,0.7368271243072776,0.7807615932370537,0.8246960621668299,0.868630531096606,1.0057432785202864,11.254259766447518,"{'PRB': -1.536100264510901, 'Sig': nan}"
GAINESVILLE,Westchesterish,1950s,3.0,16,0.8694642210351682,0.07351278643159988,0.7651249407176819,0.8104505175260872,0.8663854977814942,0.9145137965012391,0.9874446636325114,1.0040341376469606,6.840503333457803,"{'PRB': -0.06054429401532427, 'Sig': 0.41334352552109643}"
GAINESVILLE,Westchesterish,1960s,2.0,1,1.071946725908245,,1.071946725908245,1.071946725908245,1.071946725908245,1.071946725908245,1.071946725908245,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}"
GAINESVILLE,Westchesterish,1960s,3.0,2,0.9137973234251298,0.12982090236825794,0.8220000830207778,0.8678987032229537,0.9137973234251298,0.9596959436273057,1.0055945638294816,1.014152352056855,10.04568935048683,"{'PRB': -0.49801709408806705, 'Sig': nan}"
GAINESVILLE,Westchesterish,1970s,3.0,4,0.8540705164786051,0.166581731876941,0.7303365004300444,0.758561267886024,0.7940979689026684,0.8896072174952496,1.0977496276790393,1.0147105071148494,13.212161284862903,"{'PRB': -0.3554662528816002, 'Sig': 0.49101662792457434}"
GAINESVILLE,Westchesterish,1980s,2.0,1,0.7310389551586791,,0.7310389551586791,0.7310389551586791,0.7310389551586791,0.7310389551586791,0.7310389551586791,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}"
GAINESVILLE,Westchesterish,1980s,3.0,7,0.8496363751384248,0.13772858461913146,0.7443579327070923,0.7622721316631056,0.8058299860743615,0.8673499301587038,1.1380225835439015,1.0184552434136929,10.704495600147695,"{'PRB': -0.5776793772356275, 'Sig': 0.024490843455121005}"
GAINESVILLE,Westchesterish,1990s,3.0,1,0.7568037194552628,,0.7568037194552628,0.7568037194552628,0.7568037194552628,0.7568037194552628,0.7568037194552628,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}"
GAINESVILLE,Westchesterish,2000s,3.0,1,0.9048259716085264,,0.9048259716085264,0.9048259716085264,0.9048259716085264,0.9048259716085264,0.9048259716085264,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}"
HAWTHORNE,Hawthorne,1920s,3.0,2,1.0743330396906283,0.3351483881630602,0.8373473417167873,0.9558401907037078,1.0743330396906283,1.192825888677549,1.3113187376644695,1.0851521948341212,22.058867149993365,"{'PRB': -0.41103562694310736, 'Sig': nan}"
HAWTHORNE,Hawthorne,1930s,3.0,3,0.9217996948236261,0.14613159036998627,0.8296847998479341,0.8375529665859792,0.8454211333240244,0.9678571423114721,1.0902931512989198,1.0338711257765807,10.27528731652459,"{'PRB': -0.2444706494508443, 'Sig': 0.39190858372725806}"
HAWTHORNE,Hawthorne,1940s,2.0,1,0.8566918997265022,,0.8566918997265022,0.8566918997265022,0.8566918997265022,0.8566918997265022,0.8566918997265022,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}"
HAWTHORNE,Hawthorne,1950s,2.0,1,0.9049320827047976,,0.9049320827047976,0.9049320827047976,0.9049320827047976,0.9049320827047976,0.9049320827047976,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}"
HAWTHORNE,Hawthorne,1950s,3.0,2,0.7629833280703873,0.022644079238275196,0.7469715460872774,0.7549774370788324,0.7629833280703873,0.7709892190619423,0.7789951100534972,1.0004486425545576,2.0985756036903527,"{'PRB': -0.6806213388110285, 'Sig': nan}"
HAWTHORNE,Hawthorne,1960s,3.0,9,0.8764900948305614,0.11662689050381149,0.7189220720889775,0.8342569030335715,0.8697722388418503,0.8866807744615897,1.1474024664201377,1.016244649359805,8.07369189574678,"{'PRB': -0.1927162889448984, 'Sig': 0.13122220861311173}"
HAWTHORNE,Hawthorne,1970s,3.0,6,0.8040627971004795,0.03878360824344042,0.7341560056055559,0.7916848539078393,0.8204923067102518,0.8306183423940691,0.8331601063144407,1.003544567169167,3.308495590758163,"{'PRB': -0.04802228029009644, 'Sig': 0.49889891258464536}"
HAWTHORNE,Hawthorne,1980s,3.0,1,0.8249820806573201,,0.8249820806573201,0.8249820806573201,0.8249820806573201,0.8249820806573201,0.8249820806573201,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}"
HAWTHORNE,Hawthorne,1990s,3.0,4,0.8070211652987045,0.05331427531086492,0.7563604478302269,0.7776236557898641,0.7953984253125033,0.8247959348213436,0.8809273627395845,0.9998092806035357,4.5870401969995696,"{'PRB': 0.02116145430107006, 'Sig': 0.9400311522327203}"
HAWTHORNE,Hawthorne,2000s,3.0,14,0.8249380095727049,0.062455211409809114,0.7162946290356295,0.7830130796872139,0.8091807981498502,0.8635313825122553,0.9510562158454584,0.9964985599534018,6.0873525373098545,"{'PRB': 0.33118507243760603, 'Sig': 0.04491667405286449}"
HAWTHORNE,Hawthorne,2020s,3.0,1,0.8901880645902489,,0.8901880645902489,0.8901880645902489,0.8901880645902489,0.8901880645902489,0.8901880645902489,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}"
