prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,actual_year_built,sum_us_area,total_porch_area,total_garage_area,effective_age,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,Alachua_Main,Archer,Buck_Bay,Duck_Pond,EastMidtownEastA,Gainesvilleish_Region,Golfview,HSBUI,HaileLike,Hawthorne,HighSpringsAGNV,HighSprings_A,HighSprings_B,HighSprings_F,High_Springs_Main,Lugano,Magnolia_Heights,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,Newmans_Lake,Real_Tioga,Springtree_A,Springtree_B,Thornebrooke,Tioga_A,Tioga_B,Turkey_Creek,WaldoRural_A,West_Outer_Gainesville,West_of_Waldo_rd,WildsPlantation,swNewberry_A,swNewberry_B
3390,0.43,1416,1.0,HIGH SPRINGS,207100,1295,1998,100,1416.0,1951,0.0,40.0,0.0,27,174740.0,0.5628184411400002,-82.602809,29.833735,00823-000-000,High_Springs_Main,True,False,False,0.73,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3397,0.21,2408,1.15,HIGH SPRINGS,467100,2342,2002,100,1204.0,1929,1204.0,230.0,0.0,23,394693.0,0.27486482009162805,-82.603081,29.832167,00829-000-000,High_Springs_Main,True,False,False,0.77,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3398,0.14,1136,1.0,HIGH SPRINGS,226600,320,2009,100,608.0,1948,528.0,15.0,0.0,16,192290.0,0.1832432133944187,-82.603292,29.83226,00829-001-000,High_Springs_Main,True,False,False,0.84,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3404,0.11,911,1.0,HIGH SPRINGS,180400,1251,2010,100,585.0,1948,0.0,326.0,0.0,15,152089.0,0.14397681052418612,-82.603958,29.831443,00835-000-000,High_Springs_Main,True,False,True,0.85,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3405,0.34,1172,1.0,HIGH SPRINGS,171500,0,1995,100,968.0,1948,0.0,204.0,0.0,30,145775.0,0.4450192325293026,-82.603677,29.83132,00835-001-000,High_Springs_Main,True,False,False,0.7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3423,0.25,1657,1.0,HIGH SPRINGS,287900,1851,2009,100,1603.0,1929,0.0,744.0,0.0,16,242863.99999999997,0.32722002391860483,-82.605366,29.830445,00853-000-000,High_Springs_Main,True,False,False,0.84,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3432,0.2,1442,1.0,HIGH SPRINGS,142000,2739,1994,100,1266.0,1914,0.0,356.0,0.0,31,117960.99999999999,0.26177601913488385,-82.60508,29.830827,00861-000-000,High_Springs_Main,True,False,False,0.69,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3457,0.57,1648,1.0,HIGH SPRINGS,363700,8884,2006,100,1648.0,2002,0.0,280.0,576.0,19,300261.0,0.7460616545344189,-82.602067,29.836264,00886-000-000,High_Springs_Main,True,False,False,0.81,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3465,0.23,1084,1.0,HIGH SPRINGS,192200,3100,1998,100,2168.0,1978,0.0,130.0,0.0,27,160270.0,0.30104242200511644,-82.604526,29.835213,00893-002-000,High_Springs_Main,True,False,False,0.73,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3482,0.34,1083,0.9,HIGH SPRINGS,91900,0,1994,100,1083.0,1929,0.0,96.0,0.0,31,78115.0,0.4450192325293026,-82.606364,29.832009,00911-000-000,High_Springs_Main,True,False,False,0.69,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3500,0.68,1372,1.0,HIGH SPRINGS,218000,700,1995,100,1300.0,1930,0.0,339.0,0.0,30,184600.0,0.8900384650586052,-82.607954,29.831447,00930-000-000,High_Springs_Main,True,False,False,0.7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3517,0.11,702,1.0,HIGH SPRINGS,109900,2421,1994,100,702.0,1929,0.0,140.0,0.0,31,90994.0,0.14397681052418612,-82.608755,29.831954,00951-000-000,High_Springs_Main,True,False,True,0.69,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3547,1.15,2112,1.0,HIGH SPRINGS,260300,37536,1996,100,1618.0,1976,494.0,36.0,0.0,29,183719.0,1.505212110025582,-82.604646,29.836274,00983-000-000,High_Springs_Main,True,False,False,0.71,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3553,0.34,945,1.0,HIGH SPRINGS,118500,64,1994,100,945.0,1935,0.0,120.0,0.0,31,100661.0,0.4450192325293026,-82.604899,29.835802,00989-000-000,High_Springs_Main,True,False,True,0.69,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3557,0.34,1058,1.0,HIGH SPRINGS,211200,425,2012,100,1058.0,1997,0.0,276.0,0.0,13,179095.0,0.4450192325293026,-82.604832,29.834663,00994-001-000,High_Springs_Main,True,False,False,0.87,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3584,0.23,1064,1.0,HIGH SPRINGS,255400,21702,1995,100,852.0,1929,0.0,440.0,0.0,30,195388.0,0.30104242200511644,-82.606059,29.833688,01015-000-000,High_Springs_Main,True,False,False,0.7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3586,0.2,1248,1.0,HIGH SPRINGS,141100,680,2014,100,3744.0,1929,0.0,75.0,0.0,11,119255.0,0.26177601913488385,-82.606174,29.83349,01016-000-000,High_Springs_Main,True,False,False,0.89,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3766,0.23,1200,1.0,HIGH SPRINGS,259900,1628,1994,100,1200.0,1965,0.0,160.0,0.0,31,219287.0,0.30104242200511644,-82.59586,29.82393,01186-001-000,High_Springs_Main,True,False,False,0.69,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3782,0.18,839,1.0,HIGH SPRINGS,145100,576,2003,100,839.0,1929,0.0,241.0,0.0,22,122759.0,0.23559841722139543,-82.59939,29.825149,01201-000-000,High_Springs_Main,True,False,True,0.78,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3795,0.3,1284,1.0,HIGH SPRINGS,196400,8775,1994,100,1284.0,1929,0.0,0.0,0.0,31,158165.0,0.39266402870232575,-82.597731,29.823955,01213-000-000,High_Springs_Main,True,False,False,0.69,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3802,0.23,2201,1.0,HIGH SPRINGS,219800,5672,1994,100,2201.0,1929,0.0,216.0,0.0,31,181157.99999999997,0.30104242200511644,-82.599015,29.824212,01220-000-000,High_Springs_Main,True,False,False,0.69,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3821,0.23,1655,1.0,HIGH SPRINGS,286900,2477,1994,100,1655.0,1929,0.0,91.0,0.0,31,241388.00000000003,0.30104242200511644,-82.598506,29.823496,01231-000-000,High_Springs_Main,True,False,False,0.69,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3824,0.23,1100,1.0,HIGH SPRINGS,221500,2500,2009,100,1100.0,1900,0.0,144.0,0.0,16,185775.0,0.30104242200511644,-82.598647,29.82325,01234-000-000,High_Springs_Main,True,False,False,0.84,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3826,0.17,1580,1.0,HIGH SPRINGS,178500,1155,1994,100,1580.0,1940,0.0,0.0,0.0,31,150570.0,0.2225096162646513,-82.59935,29.82356,01236-000-000,High_Springs_Main,True,False,False,0.69,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3846,0.23,1328,1.0,HIGH SPRINGS,256300,482,2005,100,1328.0,1920,0.0,192.0,0.0,20,217373.0,0.30104242200511644,-82.599527,29.822344,01250-000-000,High_Springs_Main,True,False,False,0.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3850,0.23,1232,1.0,HIGH SPRINGS,222900,783,2011,100,1232.0,1977,0.0,0.0,0.0,14,188682.0,0.30104242200511644,-82.600265,29.822669,01252-000-000,High_Springs_Main,True,False,False,0.86,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3873,0.45,1679,1.0,HIGH SPRINGS,319500,1005,2008,100,1679.0,2008,0.0,265.0,420.0,17,270570.0,0.5889960430534886,-82.598082,29.820209,01266-001-000,High_Springs_Main,True,False,False,0.83,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3886,0.34,1344,1.0,HIGH SPRINGS,206100,240,1994,100,1056.0,1986,0.0,412.0,0.0,31,174945.0,0.4450192325293026,-82.599062,29.820027,01271-003-000,High_Springs_Main,True,False,False,0.69,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3929,0.34,984,1.0,HIGH SPRINGS,151100,1296,1994,100,984.0,1990,0.0,0.0,0.0,31,127138.99999999999,0.4450192325293026,-82.601344,29.821802,01301-000-000,High_Springs_Main,True,False,True,0.69,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3938,0.31,1600,1.0,HIGH SPRINGS,275600,3168,2010,100,1600.0,2003,0.0,304.0,0.0,15,231092.0,0.40575282965907,-82.602414,29.819989,01307-001-000,High_Springs_Main,True,False,False,0.85,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3947,0.23,1524,1.0,HIGH SPRINGS,290700,1616,2007,100,1524.0,2007,0.0,454.0,460.0,18,245478.99999999997,0.30104242200511644,-82.602403,29.821577,01313-000-000,High_Springs_Main,True,False,False,0.8200000000000001,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3950,0.23,1524,1.0,HIGH SPRINGS,300800,512,2007,100,1524.0,2007,0.0,454.0,460.0,18,255168.0,0.30104242200511644,-82.602694,29.82109,01313-003-000,High_Springs_Main,True,False,False,0.8200000000000001,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3956,0.46,1040,1.0,HIGH SPRINGS,200100,1546,1994,100,1040.0,1962,0.0,120.0,0.0,31,168538.99999999997,0.6020848440102329,-82.601729,29.823007,01317-002-000,High_Springs_Main,True,False,False,0.69,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3969,0.3,896,1.0,HIGH SPRINGS,153000,640,1994,100,896.0,1920,0.0,0.0,0.0,31,129409.99999999999,0.39266402870232575,-82.601761,29.82413,01327-000-000,High_Springs_Main,True,False,True,0.69,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4032,0.34,1352,1.0,HIGH SPRINGS,198300,352,1994,100,1352.0,1967,0.0,0.0,0.0,31,168203.0,0.4450192325293026,-82.593976,29.823021,01379-006-000,High_Springs_Main,False,False,False,0.69,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4050,0.74,1860,1.15,HIGH SPRINGS,385000,19073,2007,100,1859.5,2005,0.0,374.5,511.0,18,308177.0,0.9685712707990701,-82.595443,29.821512,01386-010-005,High_Springs_Main,True,False,False,0.8200000000000001,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4054,1.64,1503,1.15,HIGH SPRINGS,299000,7334,2010,100,1503.0,2004,0.0,96.0,408.0,15,246816.0,2.1465633569060474,-82.593542,29.820524,01386-010-009,High_Springs_Main,True,False,False,0.85,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4058,1.02,1958,1.15,HIGH SPRINGS,442000,38944,2006,100,1958.0,2006,0.0,530.0,462.0,19,336756.0,1.3350576975879078,-82.596054,29.820512,01386-010-013,High_Springs_Main,True,False,False,0.81,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4104,0.23,1012,1.0,HIGH SPRINGS,159300,232,1999,100,1012.0,1970,0.0,80.0,0.0,26,135172.99999999997,0.30104242200511644,-82.596146,29.819049,01386-100-045,High_Springs_Main,True,False,False,0.74,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4107,0.59,1200,1.0,HIGH SPRINGS,181400,1352,1994,100,1008.0,1977,0.0,304.0,0.0,31,152838.0,0.7722392564479073,-82.596504,29.818549,01386-100-048,High_Springs_Main,True,False,False,0.69,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4176,0.5,1398,1.0,HIGH SPRINGS,359800,3123,2014,100,2586.0,1920,0.0,120.0,0.0,11,302707.0,0.6544400478372097,-82.601177,29.82534,01403-000-000,High_Springs_Main,False,False,False,0.89,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4179,0.47,1431,1.0,HIGH SPRINGS,270300,567,2008,100,1431.0,2003,0.0,36.0,399.0,17,229188.0,0.6151736449669769,-82.592779,29.816665,01408-001-000,High_Springs_Main,True,False,False,0.83,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4181,0.31,1504,1.0,HIGH SPRINGS,235500,23656,2006,100,1504.0,2006,0.0,32.0,462.0,19,176519.0,0.40575282965907,-82.593415,29.816992,01408-003-000,High_Springs_Main,True,False,False,0.81,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4184,0.43,1347,1.0,HIGH SPRINGS,274700,491,2006,100,1347.0,2006,0.0,94.0,437.0,19,233003.99999999997,0.5628184411400002,-82.593821,29.817875,01408-006-000,High_Springs_Main,True,False,False,0.81,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4192,0.25,1347,1.0,HIGH SPRINGS,270700,1763,2005,100,1347.0,2005,0.0,94.0,437.0,20,228332.00000000003,0.32722002391860483,-82.594303,29.817465,01408-014-000,High_Springs_Main,True,False,False,0.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4199,0.37,1485,1.0,HIGH SPRINGS,233400,736,2000,100,1485.0,2000,0.0,168.0,441.0,25,197654.0,0.48428563539953506,-82.595135,29.817305,01408-021-000,High_Springs_Main,True,False,False,0.75,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4203,0.37,1485,1.0,HIGH SPRINGS,272300,1406,2007,100,1485.0,2000,0.0,65.0,400.0,18,230049.00000000003,0.48428563539953506,-82.59555,29.817302,01408-025-000,High_Springs_Main,True,False,False,0.8200000000000001,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4204,0.37,1422,1.0,HIGH SPRINGS,281600,653,2009,100,1422.0,1999,0.0,42.0,380.0,16,238707.0,0.48428563539953506,-82.59555,29.816972,01408-026-000,High_Springs_Main,True,False,False,0.84,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4209,0.25,1290,1.0,HIGH SPRINGS,273900,1174,2013,100,1289.5,2000,0.0,124.5,420.0,12,231640.99999999997,0.32722002391860483,-82.59607,29.817491,01408-031-000,High_Springs_Main,True,False,False,0.88,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4211,0.28,1477,1.0,HIGH SPRINGS,278400,2455,2003,100,2954.0,2001,0.0,324.0,840.0,22,234185.0,0.3664864267888374,-82.596385,29.817551,01408-033-000,High_Springs_Main,True,False,False,0.78,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4244,0.2984,1825,1.0,HIGH SPRINGS,250500,2820,1994,100,1545.0,1964,0.0,384.0,572.0,31,210105.0,0.3905698205492467,-82.599413,29.816633,01408-061-000,High_Springs_Main,True,False,False,0.69,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4252,0.3,1201,1.0,HIGH SPRINGS,198900,1309,1994,100,925.0,1964,0.0,332.0,0.0,31,167756.0,0.39266402870232575,-82.599729,29.81663,01408-069-000,High_Springs_Main,True,False,False,0.69,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4256,0.51,1384,1.0,HIGH SPRINGS,225500,6838,1994,100,1384.0,1989,0.0,72.0,506.0,31,184837.0,0.6675288487939539,-82.599415,29.815079,01408-071-000,High_Springs_Main,True,False,False,0.69,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4260,0.53,1471,1.0,HIGH SPRINGS,184900,0,1994,100,1133.0,1959,0.0,338.0,0.0,31,157165.0,0.6937064507074423,-82.601762,29.815212,01408-074-000,High_Springs_Main,True,False,False,0.69,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4268,0.38,925,1.0,HIGH SPRINGS,205000,4051,2013,100,925.0,1963,0.0,185.0,0.0,12,170199.0,0.4973744363562793,-82.600722,29.816129,01408-082-000,High_Springs_Main,True,False,True,0.88,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4278,0.25,925,1.0,HIGH SPRINGS,185000,4327,1999,100,925.0,1963,0.0,148.0,0.0,26,152923.0,0.32722002391860483,-82.599729,29.816136,01408-092-000,High_Springs_Main,True,False,True,0.74,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4285,0.25,1236,1.0,HIGH SPRINGS,252800,4652,2012,100,1236.0,2005,0.0,60.0,260.0,13,210227.99999999997,0.32722002391860483,-82.599414,29.816138,01408-101-000,High_Springs_Main,True,False,False,0.87,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4302,0.25,1292,1.0,HIGH SPRINGS,225000,1360,2000,100,1292.0,1999,0.0,48.0,420.0,25,189890.0,0.32722002391860483,-82.597648,29.815543,01408-119-000,High_Springs_Main,True,False,False,0.75,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4309,0.36,1327,1.0,HIGH SPRINGS,166600,731,1998,100,1327.0,1998,0.0,36.0,399.0,27,140879.0,0.47119683444279087,-82.597113,29.814941,01408-126-000,High_Springs_Main,True,False,False,0.73,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4315,0.74,1504,1.0,HIGH SPRINGS,302200,5464,2006,100,1504.0,2006,0.0,32.0,462.0,19,251406.0,0.9685712707990701,-82.59597,29.815594,01408-132-000,High_Springs_Main,True,False,False,0.81,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4318,0.41,1478,1.0,HIGH SPRINGS,312600,24021,2013,100,1478.0,1999,0.0,52.0,420.0,12,241689.0,0.5366408392265118,-82.595559,29.815775,01408-135-000,High_Springs_Main,True,False,False,0.88,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4321,0.25,1192,1.0,HIGH SPRINGS,253300,507,2007,100,1192.0,1999,0.0,325.0,400.0,18,214798.0,0.32722002391860483,-82.59503,29.815861,01408-138-000,High_Springs_Main,True,False,False,0.8200000000000001,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4339,0.25,1487,1.0,HIGH SPRINGS,288500,2912,2012,100,1317.0,2002,0.0,243.0,399.0,13,242312.99999999997,0.32722002391860483,-82.593926,29.816171,01408-156-000,High_Springs_Main,True,False,False,0.87,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4345,0.25,1518,1.0,HIGH SPRINGS,221300,948,2006,100,1518.0,2003,0.0,132.0,462.0,19,187157.0,0.32722002391860483,-82.593139,29.814965,01408-162-000,High_Springs_Main,True,False,False,0.81,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4347,0.25,1413,1.0,HIGH SPRINGS,275400,555,2003,100,1413.0,2003,0.0,40.0,380.0,22,233534.99999999997,0.32722002391860483,-82.593138,29.81557,01408-164-000,High_Springs_Main,True,False,False,0.78,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4351,0.28,1180,1.0,HIGH SPRINGS,243100,1579,2010,100,1180.0,2003,0.0,110.0,440.0,15,205056.0,0.3664864267888374,-82.592636,29.815875,01408-168-000,High_Springs_Main,True,False,False,0.85,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
