prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,effective_year_built,imprv_type_cd,base_area,actual_year_built,prop_val_yr,sup_num,sum_us_area,total_porch_area,total_garage_area,effective_age,actual_age,has_canal,has_lake,number_of_baths,MISC_Val,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,Alachua_Main,Archer,Buck_Bay,CarolEstates,Duck_Pond,EastGNV,EastMidtownEastA,Gainesvilleish_Region,Golfview,HSBUI,HaileLike,Hawthorne,HighSpringsAGNV,HighSprings_A,HighSprings_B,HighSprings_E,HighSprings_F,High_Springs_Main,Ironwood,Jonesville,Lincoln_Estates,Lugano,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,Newmans_Lake,QuailCreekish,Real_Tioga,Springtree_A,Springtree_B,SummerCreek,TC_Forest,Tioga_A,Tioga_B,Turkey_Creek,WaldoRural_A,WaldoRural_C,Westchesterish,WildsPlantation,swNewberry_A,swNewberry_B,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
42585,0.32,1584,3.0,ST. JOHN'S,312300,2000,100,1584.0,1962,2023,0,0.0,44.0,0.0,22,60,0,0,2.0,520,264935.0,0.37107007626545957,-82.393364,29.674391,06177-012-000,Gainesvilleish_Region,False,0.78,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.316012291047397,223242.14002127302,223762.14002127302,-88537.85997872698,-41692.85997872698,88537.85997872698,41692.85997872698,0.7164974064081749
42696,0.36,1636,3.0,ST. JOHN'S,334300,2000,100,908.0,1984,2023,0,728.0,64.0,380.0,22,38,0,0,2.5,4321,279834.0,0.417453835798642,-82.406968,29.685243,06196-014-000,Gainesvilleish_Region,True,0.78,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.520360888384246,273856.8732207583,278177.8732207583,-56122.12677924172,-5977.12677924172,56122.12677924172,5977.12677924172,0.8321204702984094
42762,0.34,2088,4.0,ST. JOHN'S,384300,2005,100,2088.0,1981,2023,0,0.0,16.0,345.0,17,41,0,0,3.0,9366,317289.0,0.39426195603205083,-82.413111,29.678048,06218-018-000,Gainesvilleish_Region,True,0.83,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.865128308269245,386593.2200669301,395959.2200669301,11659.22006693011,69304.22006693011,11659.22006693011,69304.22006693011,1.0303388500310438
42779,0.3,2322,3.0,ST. JOHN'S,393400,1995,100,1830.0,1975,2023,0,0.0,666.0,550.0,27,47,0,0,2.0,1383,333007.0,0.34787819649886836,-82.410049,29.676756,06221-001-009,Gainesvilleish_Region,True,0.73,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.633877708587693,306777.4081143434,308160.4081143434,-85239.59188565658,-26229.591885656584,85239.59188565658,26229.591885656584,0.7833258975961958
42840,0.32,1928,3.0,ST. JOHN'S,382600,2000,100,1928.0,1977,2023,0,0.0,56.0,520.0,22,45,0,0,2.0,1290,323920.0,0.37107007626545957,-82.413586,29.677389,06221-010-026,Gainesvilleish_Region,True,0.78,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.576379106054663,289635.6712327618,290925.6712327618,-91674.32876723818,-34284.328767238185,91674.32876723818,34284.328767238185,0.7603911950673335
42872,0.39,2225,3.0,ST. JOHN'S,362400,1986,100,2225.0,1986,2023,0,0.0,429.0,586.0,30,36,0,0,2.5,1252,306788.0,0.4522416554485289,-82.409374,29.675,06221-020-022,Gainesvilleish_Region,True,0.7,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.617161695528267,301691.93578175956,302943.93578175956,-59456.06421824044,-5096.064218240441,59456.06421824044,5096.064218240441,0.8359380126428244
42881,0.37,2153,3.0,ST. JOHN'S,425000,2005,100,2153.0,1991,2023,0,0.0,500.0,429.0,17,31,0,0,2.0,6900,354349.99999999994,0.4290497756819376,-82.407574,29.674442,06221-020-031,Gainesvilleish_Region,True,0.83,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.720383589461857,334497.1336521567,341397.1336521567,-83602.86634784332,-19852.866347843257,83602.86634784332,19852.866347843257,0.8032873732991922
42925,0.3,1643,3.0,ST. JOHN'S,299000,2000,100,1643.0,1974,2023,0,0.0,32.0,546.0,22,48,0,0,2.0,1387,252763.0,0.34787819649886836,-82.415253,29.675862,06224-039-000,Gainesvilleish_Region,True,0.78,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.48092069005094,263266.1272033762,264653.1272033762,-34346.87279662379,10503.127203376207,34346.87279662379,10503.127203376207,0.8851275157303552
42946,1.96,2490,4.0,ST. JOHN'S,589600,2012,100,2490.0,1998,2023,0,0.0,368.0,554.0,10,24,0,0,2.5,5085,496074.99999999994,2.2728042171259397,-82.419746,29.677451,06228-015-002,Gainesvilleish_Region,True,0.9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.176946108582001,528049.9225917731,533134.9225917731,-56465.077408226905,31974.922591773153,56465.077408226905,31974.922591773153,0.9042315512072135
42965,0.21,1502,3.0,ST. JOHN'S,313200,2012,100,1502.0,1993,2023,0,0.0,159.0,400.0,10,29,0,0,2.0,456,265764.0,0.24351473754920785,-82.416916,29.677629,06228-020-018,Gainesvilleish_Region,True,0.9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.545177355025226,280738.06344444706,281194.06344444706,-32005.936555552937,14974.063444447063,32005.936555552937,14974.063444447063,0.8978099088264593
42998,0.2,1742,3.0,ST. JOHN'S,337300,2000,100,1156.0,1991,2023,0,586.0,15.0,441.0,22,31,0,0,2.5,1380,285325.0,0.23191879766591222,-82.432715,29.687061,06230-001-019,Gainesvilleish_Region,True,0.78,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.498885968135543,268038.51668372704,269418.51668372704,-67881.48331627296,-17286.483316272963,67881.48331627296,17286.483316272963,0.7987504200525557
43004,0.18,1482,3.0,ST. JOHN'S,280200,2001,100,1482.0,1994,2023,0,0.0,16.0,276.0,21,28,0,0,2.0,1308,236862.0,0.208726917899321,-82.433407,29.686681,06230-001-025,Gainesvilleish_Region,True,0.79,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.380717974886714,238164.75829310418,239472.75829310418,-40727.24170689582,1302.7582931041834,40727.24170689582,1302.7582931041834,0.8546493871988015
70012,1.05,2086,3.0,ST. JOHN'S,398600,2007,100,2086.0,2007,2023,0,0.0,228.0,440.0,15,15,0,0,2.0,2412,336397.99999999994,1.2175736877460392,-82.444953,29.56278,07350-044-128,HighSprings_B,True,0.85,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.815190885221364,367761.85893634195,370173.85893634195,-28426.141063658055,31363.858936342003,28426.141063658055,31363.858936342003,0.928685044998349
70035,1.07,1600,3.0,ST. JOHN'S,413700,2010,100,1600.0,2006,2023,0,0.0,290.0,624.0,12,16,0,0,2.0,13134,338511.0,1.2407655675126306,-82.455531,29.560006,07350-045-004,HighSprings_B,True,0.88,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.712871956649067,331993.9273606849,345127.9273606849,-68572.0726393151,-6517.072639315098,68572.0726393151,6517.072639315098,0.8342468633325717
70043,1.06,1639,3.0,ST. JOHN'S,375400,2007,100,1639.0,2007,2023,0,0.0,178.0,504.0,15,15,0,0,2.0,1723,317367.0,1.229169627629335,-82.453376,29.558485,07350-045-012,HighSprings_B,True,0.85,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.68563203404007,323072.4996181012,324795.4996181012,-50604.500381898775,5705.499618101225,50604.500381898775,5705.499618101225,0.8651984539640416
70077,1.26,1790,3.0,ST. JOHN'S,402700,2006,100,1790.0,2006,2023,0,0.0,196.0,480.0,16,16,0,0,2.0,2201,340094.0,1.461088425295247,-82.452644,29.561061,07350-045-046,HighSprings_B,True,0.84,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.73578571307245,339688.9799451587,341889.9799451587,-60810.0200548413,-405.0200548412977,60810.0200548413,405.0200548412977,0.8489942387513253
70102,1.01,1781,3.0,ST. JOHN'S,422800,2006,100,1781.0,2006,2023,0,0.0,244.0,504.0,16,16,0,0,2.0,2084,357296.0,1.1711899282128568,-82.45008,29.561986,07350-045-071,HighSprings_B,True,0.84,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.718731862763862,333945.0918427049,336029.0918427049,-86770.90815729508,-23350.90815729508,86770.90815729508,23350.90815729508,0.7947707943299549
70123,1.07,1553,3.0,ST. JOHN'S,398800,2010,100,1553.0,2006,2023,0,0.0,348.0,576.0,12,16,0,0,2.0,14632,324348.0,1.2407655675126306,-82.44003,29.560989,07350-046-157,HighSprings_B,True,0.88,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.697101466915338,326799.28919356817,341431.28919356817,-57368.71080643183,2451.289193568169,57368.71080643183,2451.289193568169,0.8561466629728389
70318,1.25,1780,3.0,ST. JOHN'S,403900,2009,100,1780.0,1996,2023,0,0.0,192.0,552.0,13,26,0,0,2.0,736,342578.99999999994,1.4494924854119515,-82.412124,29.52966,07398-010-008,HighSprings_B,True,0.87,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.766361653048705,350235.7061861958,350971.7061861958,-52928.29381380422,7656.7061861958355,52928.29381380422,7656.7061861958355,0.8689569353458673
70325,1.34,1748,3.0,ST. JOHN'S,322200,2000,100,1748.0,1985,2023,0,0.0,36.0,550.0,22,37,0,0,2.0,2499,271371.0,1.553855944361612,-82.415012,29.531034,07398-010-015,HighSprings_B,True,0.78,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.647095216993577,310859.1569353593,313358.1569353593,-8841.843064640707,39488.15693535929,8841.843064640707,39488.15693535929,0.9725579048273101
72082,0.13,1444,3.0,GAINESVILLE,252000,1991,100,1444.0,1991,2023,0,0.0,56.0,296.0,30,31,0,0,2.0,2115,212085.0,0.15074721848284295,-82.353081,29.722261,07814-010-038,Springtree_A,True,0.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,12.247003445538542,208356.00237659278,210471.00237659278,-41528.997623407224,-3728.9976234072237,41528.997623407224,3728.9976234072237,0.8352023903833047
72119,0.11,1666,3.0,GAINESVILLE,300300,2017,100,1666.0,2017,2023,0,0.0,30.0,400.0,5,5,0,0,2.0,641,254614.00000000003,0.12755533871625174,-82.352945,29.723764,07814-030-010,Springtree_A,True,0.95,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,12.59068408044017,293808.6783097916,294449.6783097916,-5850.321690208395,39194.678309791576,5850.321690208395,39194.678309791576,0.9805184092900153
72164,0.11,1185,3.0,GAINESVILLE,257000,2017,100,1185.0,2017,2023,0,0.0,20.0,380.0,5,5,0,0,2.0,179,218271.0,0.12755533871625174,-82.351278,29.724539,07814-100-022,Buck_Bay,True,0.95,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.25113437009276,209218.48550270128,209397.48550270128,-47602.51449729872,-9052.514497298718,47602.51449729872,9052.514497298718,0.814776208181717
72174,0.11,1576,3.0,GAINESVILLE,280600,2017,100,736.0,2017,2023,0,840.0,240.0,420.0,5,5,0,0,2.5,351,238158.99999999997,0.12755533871625174,-82.352854,29.724541,07814-100-032,Buck_Bay,True,0.95,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.45590912367849,256763.09352801836,257114.09352801836,-23485.906471981638,18604.09352801839,23485.906471981638,18604.09352801839,0.9163011173486043
72179,0.11,1241,3.0,GAINESVILLE,241300,2016,100,1241.0,2016,2023,0,0.0,145.0,400.0,6,6,0,0,2.5,1069,204036.0,0.12755533871625174,-82.353558,29.724498,07814-100-037,Buck_Bay,True,0.94,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.31188826122007,222323.37857906675,223392.37857906675,-17907.621420933254,18287.378579066746,17907.621420933254,18287.378579066746,0.925786898379887
72191,0.13,1595,3.0,GAINESVILLE,272900,2009,100,1595.0,2009,2023,0,0.0,188.0,330.0,13,13,0,0,2.0,1070,230895.0,0.15074721848284295,-82.351791,29.724141,07814-100-049,Buck_Bay,True,0.87,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.361155265962491,233550.88749921526,234620.88749921526,-38279.112500784744,2655.887499215256,38279.112500784744,2655.887499215256,0.8597320905064685
72194,0.13,1185,3.0,GAINESVILLE,250300,2016,100,1185.0,2016,2023,0,0.0,20.0,380.0,6,6,0,0,2.0,426,212329.0,0.15074721848284295,-82.351318,29.724141,07814-100-052,Buck_Bay,True,0.94,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.254312400121421,209884.44579256975,210310.44579256975,-39989.55420743025,-2444.5542074302502,39989.55420743025,2444.5542074302502,0.840233502966719
72204,0.12,3572,3.0,GAINESVILLE,439600,2016,100,1646.0,2016,2023,0,1926.0,520.0,480.0,6,6,0,0,3.5,1289,372371.0,0.13915127859954735,-82.350196,29.724982,07814-100-062,Buck_Bay,True,0.94,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.958819250519547,424564.5143780251,425853.5143780251,-13746.48562197492,52193.51437802508,13746.48562197492,52193.51437802508,0.9687295595496476
72221,0.1,1576,3.0,GAINESVILLE,271400,2015,100,736.0,2015,2023,0,840.0,145.0,420.0,7,7,0,0,2.5,1275,229415.0,0.11595939883295611,-82.351989,29.726567,07814-100-079,Buck_Bay,True,0.9299999999999999,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.424605926747748,248850.08522144644,250125.08522144644,-21274.91477855356,19435.08522144644,21274.91477855356,19435.08522144644,0.9216104834983289
72230,0.21,1241,3.0,GAINESVILLE,250300,2015,100,1241.0,2015,2023,0,0.0,45.0,400.0,7,7,0,0,2.0,1357,211398.0,0.24351473754920785,-82.353489,29.726521,07814-100-088,Buck_Bay,True,0.9299999999999999,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.314207080683904,222839.50452676383,224196.50452676383,-26103.495473236166,11441.504526763834,26103.495473236166,11441.504526763834,0.895711164709404
72270,0.12,1185,3.0,GAINESVILLE,255400,2016,100,1185.0,2016,2023,0,0.0,20.0,380.0,6,6,0,0,2.0,367,216723.0,0.13915127859954735,-82.351578,29.725125,07814-100-128,Buck_Bay,True,0.94,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.248142231573192,208593.41043516897,208960.41043516897,-46439.589564831025,-8129.589564831025,46439.589564831025,8129.589564831025,0.8181691872951017
86803,0.14,2230,3.0,GAINESVILLE,511900,2010,100,1346.0,1935,2023,0,884.0,24.0,0.0,12,87,0,0,2.0,1680,433435.0,0.16234315836613858,-82.334752,29.647884,13109-000-000,MidtownEast_A,True,0.88,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.85050096945658,380979.5466965086,382659.5466965086,-129240.4533034914,-52455.453303491406,129240.4533034914,52455.453303491406,0.7475279286901907
87281,0.18,1627,3.0,GAINESVILLE,300900,1975,100,1627.0,1927,2023,0,0.0,101.0,0.0,30,95,0,0,2.0,778,254987.0,0.208726917899321,-82.333473,29.646595,13435-000-000,MidtownEast_A,True,0.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.502313613589816,268958.8340467729,269736.8340467729,-31163.165953227086,13971.834046772914,31163.165953227086,13971.834046772914,0.8964334797167595
87651,0.11,1134,3.0,GAINESVILLE,286900,2005,100,1134.0,1930,2023,0,0.0,84.0,0.0,17,92,0,0,2.0,559,243305.99999999997,0.12755533871625174,-82.329881,29.647374,13495-001-000,MidtownEast_A,True,0.83,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.423869882096465,248666.98783943837,249225.98783943837,-37674.01216056163,5360.9878394383995,37674.01216056163,5360.9878394383995,0.868685910907767
87700,0.31,1729,3.0,GAINESVILLE,290700,1990,100,1729.0,1930,2023,0,0.0,77.0,0.0,30,92,0,0,5.0,870,246225.0,0.35947413638216397,-82.331501,29.657147,13549-000-000,MidtownEast_A,True,0.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.739448275624415,340935.3932223977,341805.3932223977,51105.39322239772,94710.39322239772,51105.39322239772,94710.39322239772,1.175801146275878
87794,0.09,1242,3.0,GAINESVILLE,236600,1978,100,1066.0,1940,2023,0,0.0,288.0,0.0,30,82,0,0,1.0,1110,200000.0,0.1043634589496605,-82.332029,29.654317,13640-000-000,MidtownEast_A,True,0.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.25735632963523,210524.29258182846,211634.29258182846,-24965.707418171543,10524.292581828457,24965.707418171543,10524.292581828457,0.8944813718589537
87800,0.1,1291,3.0,GAINESVILLE,276900,2012,100,1291.0,2012,2023,0,0.0,245.0,0.0,10,10,0,0,2.0,329,235036.0,0.11595939883295611,-82.332426,29.654662,13651-000-000,MidtownEast_A,True,0.9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.570224185520589,287858.46159504325,288187.46159504325,11287.461595043249,52822.46159504325,11287.461595043249,52822.46159504325,1.0407636749550135
87864,0.14,1176,3.0,GAINESVILLE,303900,1970,100,1176.0,1935,2023,0,0.0,108.0,0.0,30,87,0,0,2.0,914,257401.0,0.16234315836613858,-82.334038,29.653679,13705-000-000,MidtownEast_A,True,0.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.308177558983829,221499.93144941566,222413.93144941566,-81486.06855058434,-35901.06855058434,81486.06855058434,35901.06855058434,0.7318655197414138
88416,0.2,1509,3.0,GAINESVILLE,333600,2000,100,1509.0,1930,2023,0,0.0,343.0,0.0,22,92,0,0,1.0,1170,282390.0,0.23191879766591222,-82.328512,29.653641,14276-001-000,MidtownEast_A,True,0.78,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.524832270698662,275084.133731085,276254.133731085,-57345.86626891501,-7305.866268915008,57345.86626891501,7305.866268915008,0.82809992125625
88976,0.13,1906,3.0,GAINESVILLE,428000,2000,100,1906.0,1930,2023,0,0.0,251.0,0.0,22,92,0,0,2.0,441,363359.0,0.15074721848284295,-82.321386,29.653864,14745-000-000,Duck_Pond,True,0.78,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.71437872405842,332494.5420507708,332935.5420507708,-95064.45794922923,-30864.457949229225,95064.45794922923,30864.457949229225,0.7778867804924551
88987,0.08,1236,4.0,GAINESVILLE,381800,2010,100,1036.0,1930,2023,0,0.0,375.0,0.0,12,92,0,0,1.5,1565,322965.0,0.09276751906636489,-82.326456,29.654286,14753-000-000,MidtownEast_A,True,0.88,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.63166012979462,306097.85879547655,307662.85879547655,-74137.14120452345,-16867.141204523447,74137.14120452345,16867.141204523447,0.8058220502762613
107690,0.364,3371,5.0,SUWANNEE,1078100,2018,100,2478.0,2018,2023,0,893.0,776.0,759.0,4,4,0,0,4.0,29328,887057.0,0.42209221175196027,-82.488765,29.643296,04333-117-386,Real_Tioga,True,0.96,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,13.679623224813284,872940.9784578644,902268.9784578644,-175831.02154213563,-14116.021542135626,175831.02154213563,14116.021542135626,0.83690657495396
107696,0.2738,3056,5.0,SUWANNEE,885800,2018,100,2510.0,2018,2023,0,545.9,586.0,678.0,4,4,0,0,3.0,8857,744073.0,0.3174968340046338,-82.48795,29.642777,04333-117-392,Real_Tioga,True,0.96,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,13.545460222803765,763341.0704745202,772198.0704745202,-113601.92952547979,19268.07047452021,113601.92952547979,19268.07047452021,0.871752168067871
108173,0.1692,1941,4.0,SUWANNEE,514100,2021,100,1941.0,2021,2023,0,0.0,379.0,420.0,1,1,0,0,2.0,1868,435116.99999999994,0.19620330282536175,-82.473874,29.648138,04340-010-027,Tioga_A,True,0.99,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,13.01563095838171,449383.0667689928,451251.0667689928,-62848.93323100719,14266.066768992867,62848.93323100719,14266.066768992867,0.8777495949601105
500601,0.71,1948,3.0,HAWTHORNE,201400,1996,100,1948.0,1963,2023,0,0.0,63.0,0.0,26,59,0,0,2.0,181,171008.99999999997,0.8233117317139884,-82.096199,29.594584,19766-003-000,Hawthorne,False,0.74,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.064227798939017,173551.1762649848,173732.1762649848,-27667.823735015205,2542.1762649848242,27667.823735015205,2542.1762649848242,0.8626225236593088
