hood_cd,predicted_Market_Val,market,count,pct_difference
114335.02,9759650.21096876,8986123,34,8.608019398006913
114335.03,14839963.010584712,14339019,47,3.4935724025800656
114335.04,18508098.927736893,15209051,60,21.691346341970274
114335.05,45150719.558969386,38571379,144,17.05757151946625
114335.06,868447.3565364354,587244,3,47.8852668629114
114335.07,8670291.31326854,7911049,24,9.597239421327568
114335.09,31728907.35238177,27542022,115,15.201808176544807
114335.1,18943374.284792084,19337395,51,-2.0376101083311156
114335.12,104894767.66778955,95860176,410,9.424760150439896
114335.15,15192994.538175413,16156631,33,-5.9643403493252185
114335.32,10897053.481290104,8439359,33,29.121814598598117
114335.33,8784117.261010991,8493199,27,3.425308426318416
114335.4,394811.128292725,310757,1,27.048185010385932
114336.01,25420794.586768456,25125647,54,1.174686513618757
114336.02,46937472.909598604,39998927,112,17.346830102714016
114336.04,9573602.296692006,8496315,18,12.679465117430395
114336.06,11943577.073298039,13646546,25,-12.479120553303092
114336.07,33667940.99119883,30565760,96,10.149202870135833
114336.08,12447849.827501485,12266694,32,1.476810520434317
114336.09,15067185.728014344,15035100,55,0.21340548459501002
114336.1,32008577.21882611,31274867,73,2.3460058801404697
114336.11,3237824.332477532,2800346,7,15.622295690515811
125303.01,43575251.84771477,36911917,133,18.05198805500881
125303.03,566417.470155664,498266,2,13.677728393200422
125305.01,700320.726382328,413556,2,69.34120805461122
125305.02,27749297.042824168,25857378,105,7.316747439837743
125305.03,7213752.805728648,5943217,16,21.3779137751263
125305.05,67133176.41185918,54514714,188,23.14689280376521
125306.02,46955946.41385396,42117304,157,11.488490369312238
125306.03,1311105.6045398624,1265852,3,3.574952248751226
125306.05,13506881.972405637,12928193,44,4.47617832132949
125307.02,15295027.068083484,16505951,35,-7.336286966540227
125307.03,44049205.168319225,42410774,81,3.863242789012116
125307.04,2876916.131759122,2939965,7,-2.144544858216951
125307.05,280354.26424514625,247234,1,13.396322611431374
125307.06,31263540.478341468,30634881,59,2.0521035428257997
125308.02,24745943.314639542,21729184,100,13.883445023244048
125308.03,62797014.49073534,62917946,139,-0.19220511309231686
125308.04,36301261.53077512,33241146,108,9.205806354495486
125308.05,31153387.407617886,29170274,102,6.798405142227618
125308.06,18695579.78233785,16092964,71,16.172383050989563
125308.08,20498494.981622923,17342822,54,18.195844837840827
125308.12,4970553.773541909,4324546,20,14.93816399552482
125308.13,129035027.41803776,125298775,261,2.9818746576235537
125308.14,2065151.6068147277,1632954,6,26.467224846182297
125309.03,15494700.741317004,14006713,73,10.623389951068491
125309.04,9299962.026137514,8135326,36,14.31578803526145
125309.06,6786883.910606509,5357027,28,26.691239573862685
125309.1,33866184.33632836,31725220,98,6.748461748502792
125309.12,924705.7856734423,563039,4,64.23476627257477
125309.13,721579.2468646528,669896,2,7.715115012577003
125309.14,368162.3665440364,357900,1,2.8673837787193146
125316.02,42779770.55919275,41911537,103,2.071586062789219
125316.03,2911081.163341804,2912234,8,-0.03958598993748642
125317.01,326973.8689150968,255428,1,28.010190313942402
125317.02,577856.7598722518,523253,1,10.435441339514876
125317.03,8637743.683127657,9147554,9,-5.57318728998313
125317.04,32245844.07128732,30986573,50,4.063924949968875
125317.05,11363359.42779091,12222900,11,-7.032214713440264
125317.06,25204423.577841803,20628329,53,22.183544667344616
125318.02,32469679.814832103,25508630,78,27.288999114543206
125318.03,76393654.32054763,69134046,154,10.500771675575917
125318.04,18865554.195624445,17005399,21,10.938615410461376
125318.05,11070195.665082714,10086569,28,9.75184589608928
125318.06,21094756.60015705,21147861,32,-0.25111002877762173
125318.08,28169169.20588049,25541567,45,10.287552857976525
125318.09,41190331.508788764,37502858,91,9.832513321488097
125318.1,9239312.880069159,8058137,16,14.658175705738918
125318.12,28437876.554484684,27653491,68,2.83647932365821
125318.13,93005638.89748853,91729006,121,1.3917439566373744
125318.14,29340283.35571838,29899953,31,-1.871807772679838
125318.15,33498727.78699057,31280352,65,7.091914397224723
125319.03,35903019.81539264,35794182,121,0.30406565902984795
125319.06,15188217.203568915,12985427,43,16.96355617392416
125319.09,18581948.15547399,19112494,37,-2.7759111109518804
125319.1,29299744.428858336,29237862,52,0.21165168936886036
125319.11,9809881.698707812,9291612,24,5.577823295977184
125319.12,29010820.32870041,27055637,68,7.2265285371045165
125319.14,40175008.949736744,44416644,50,-9.549652266081281
125319.15,21039865.852700286,22710292,29,-7.35537062799419
125319.17,7265865.423805185,6039212,15,20.311481428457633
125319.18,10532449.067796769,9867329,22,6.74062928069763
125319.19,25512805.240852855,23841337,40,7.010799104315564
125319.22,24969188.843534052,24057735,68,3.7886103722318514
125319.23,11946112.737764323,11131661,27,7.316533783811087
125319.25,7847628.001713485,7860017,10,-0.15762050243039605
125319.26,17454274.367577527,15674553,22,11.354208107736959
125319.28,60961164.30338742,58151628,76,4.831397503415413
125319.3,6886260.881810052,6210789,15,10.875782156019989
125320.02,20320041.610978156,19529013,49,4.050530413278727
125320.03,28607693.994653825,28419880,126,0.6608542845846807
125320.04,24446155.171450906,22173081,84,10.251503485018187
125320.05,69394330.28135416,64511496,252,7.568936676579566
125320.08,13724523.914465757,13098569,39,4.778803810292232
125320.09,29605254.23809249,27598049,95,7.272996863265551
125320.1,46678927.7969762,42148007,89,10.750023831438106
125320.11,30683903.09600159,26749711,79,14.707419067075497
125320.12,9716792.387538718,7949414,21,22.232813482084566
125320.13,23564655.760728937,22357303,50,5.400261206501234
125320.18,58712066.705104075,53218074,174,10.323546667818297
125320.19,11464481.136181971,10183318,17,12.580999004273174
125320.2,10007537.11221465,9899324,15,1.093136381985771
125320.23,7116640.564539852,6392721,12,11.324122616016743
125321.01,921885.9666656478,660999,4,39.46858719387591
125321.04,4808767.722696826,2832847,24,69.75035089070556
125321.08,2703892.667723452,1999815,10,35.207140046626925
125322.01,575026.6714052043,379499,2,51.522578822395936
125322.03,7309660.353035464,7297693,37,0.1639881677053824
125322.04,5464456.21599031,4825443,27,13.242581375229376
125327.01,1295847.8771447395,809948,5,59.99149045923189
125327.02,21853944.180195436,20395439,55,7.1511340363668365
125328.02,9111263.546839604,8727864,21,4.392822193833499
125329.01,307089.9616547474,179020,1,71.53947137456565
125329.02,5050622.054755595,4793037,10,5.374151185471645
125329.03,273303.9791624708,223056,1,22.527069059998738
125329.04,115182962.02489047,110445815,341,4.2891141007836895
125329.05,45115190.96151022,40463203,101,11.496835684288806
125329.06,2565480.848753579,2160069,7,18.768467523656835
125329.07,58949146.800870836,53294402,194,10.610391689676593
125330.03,23147807.12344031,19749995,59,17.204116372891793
125331.01,871477.3268450458,705125,4,23.59189177025999
125332.02,205894977.50548494,191233294,547,7.666909458498863
125332.03,82271605.37264948,71745081,226,14.672119991960809
134225.02,52347495.3261934,46790456,160,11.876437635472927
134227.01,75713964.63395743,81236689,120,-6.798312971670435
134227.02,64913858.6974667,61866581,189,4.925563443479609
134227.03,24326274.57049533,25107228,51,-3.1104725280890038
134234.01,9170729.474388288,9590982,12,-4.381746578314001
134236.01,6152137.176055953,5618376,14,9.50027509828379
134236.02,4029471.2543027415,4436838,8,-9.181465397142254
134236.03,21430828.087288067,22159700,49,-3.289177708687091
134314.45,14583589.826733164,14559377,51,0.16630400279602958
134324.0,252418.50730778184,162441,1,55.39088487991446
134324.12,30540454.76187104,29680791,132,2.896364055361732
134324.15,23662949.689051546,22493751,106,5.197882243168541
134324.21,4986652.489226141,4135242,17,20.589133337931393
134324.23,12339431.715579009,11153421,45,10.633604842666736
134324.24,6392441.234569435,6398856,19,-0.1002486292950645
134325.0,11892906.766147193,9714566,33,22.423449139644454
134325.01,23182228.315786712,21195540,68,9.373143197987464
134325.02,26114252.96770782,26051653,71,0.2402917300787794
134325.03,15293081.505907942,14635143,34,4.4956069503929115
134325.06,2965741.1696730293,3143883,5,-5.666299615061078
134325.07,26062057.973889858,23551852,114,10.658210547051066
134325.08,402475.73301933316,345370,1,16.53465356554801
134325.09,10782372.457800908,8896238,35,21.20148379349685
134325.1,8829805.081929918,9862306,27,-10.4691632775345
134325.11,6912998.87397051,7207091,9,-4.080594043137371
134325.13,18689174.682463165,16607559,72,12.534145941996444
134325.14,7103969.272407797,6988390,22,1.6538755336750977
134325.31,35563441.12453313,31793454,123,11.857746328955425
134325.36,11558125.358625188,10259007,40,12.663197896494157
136030.3,13672584.256484304,12656286,58,8.029988074576568
136030.31,1054224.6473948024,865363,4,21.824557716796583
136030.32,9062442.770165987,11811353,28,-23.273457577925345
136030.34,6246006.744888044,6623796,20,-5.70351585574127
136030.35,12293116.553691871,13748147,45,-10.583465875860423
136030.36,3616253.3916085456,2701809,13,33.845634225385496
136100.2,2432863.6053483537,2929421,8,-16.950700996942615
136100.3,2647470.113339958,1409403,12,87.84337150835906
145301.01,31021629.48935468,31930900,77,-2.8476194239602353
145301.02,85321033.15585503,83083274,258,2.6933930839738327
145301.03,4962176.631200794,4415917,10,12.37024226679972
145301.04,26919548.563606285,23651704,84,13.816529090700122
145301.09,8124925.155388342,8642330,22,-5.986867483788027
145302.01,94333459.20266646,89424131,371,5.489936718162195
145302.02,109093097.28475012,100664271,327,8.373205508784858
145302.03,7119375.30995373,5518921,19,28.99940604248058
145302.04,5859419.858293922,4868318,20,20.358198833640728
145302.06,2098996.7394335493,1884243,4,11.39734840111118
145302.09,3589845.2152328817,3061959,10,17.240146430206337
145302.1,4395040.308574399,4054477,17,8.39968530033341
145302.5,171172.07068237872,111201,1,53.93033397395591
145326.01,11579706.99129296,14419003,23,-19.69134765217152
145404.01,51181263.25589078,38130426,217,34.22683306997614
145404.02,44320618.99953002,35288086,126,25.596551197279492
145404.03,45261376.68561134,44978304,116,0.6293538449367442
145404.05,33592894.36185137,30086156,246,11.655654387524187
145404.08,6231208.600054265,4875864,31,27.797014027755186
145404.52,1617377.4004010968,1006394,9,60.710159281662726
145404.53,452537.75008769153,678964,1,-33.34878578426964
145404.6,1492841.3622319985,1015412,8,47.01829033259391
145404.82,1362301.9141527715,871319,3,56.349386866666684
145405.01,6029294.068240412,3404845,23,77.079839706078
145405.02,36400598.59455193,26309661,153,38.3544949307858
145405.04,16876634.918103922,11630702,69,45.104181313423055
145405.07,38212304.57451392,21489265,167,77.82043534068718
145405.51,807872.919134116,606665,2,33.166231632633504
145405.52,489613.98673042265,385128,2,27.130197422784804
145405.82,804293.8157228637,595082,2,35.1568045618694
145405.99,717677.2508253634,302091,4,137.569888154683
145406.02,35151549.73476752,34476623,88,1.957635858847077
145406.03,109221658.65924717,107534517,262,1.568930336337657
145408.01,9690543.826795569,10694009,26,-9.38343303436935
145409.01,37616256.7797528,33130424,214,13.539919621169952
145409.02,14381314.173197795,13082317,93,9.929412146164895
145409.04,1344800.745464846,1074847,9,25.11555090769626
145409.5,191753.62450477193,140331,1,36.64380963919015
145416.01,19169314.848441802,15764618,87,21.59707801636425
148100.01,4382432.085167382,2832974,17,54.693692394190066
148100.02,25985260.129055347,26496961,95,-1.9311681477157048
148100.03,465752.36695416464,437790,1,6.387164383417766
148100.09,594985.2659495097,416829,3,42.74085199194626
148100.84,14454247.318291832,14158870,67,2.086164491176427
148200.01,13625155.04909922,11595667,42,17.502124277104713
148200.02,19522084.548552472,18739020,51,4.178791359166445
148200.03,59445247.13436587,53627797,127,10.847826052533673
148200.04,2151876.7419974334,1474133,9,45.975752662577484
148200.05,657079.862514233,409343,3,60.52060558363841
148300.04,2941736.980609814,2681007,7,9.725076458577474
148400.01,12998371.06441889,12896303,34,0.7914521271630294
148400.02,19809359.570085216,14494513,51,36.66798994961208
148500.01,9331197.772360055,10061802,31,-7.261166813260142
148500.02,23039466.720718924,19819074,82,16.248956539134593
148500.03,472573.5493778426,356692,2,32.48784648319631
148500.04,6050403.8751443,5647224,21,7.13943479387926
148500.05,8254332.37864978,7723571,32,6.871968661255003
148500.06,19941509.531184264,18496353,49,7.813197181002458
148500.07,1444059.3699467606,1303843,5,10.754083884851212
154200.0,3239302.9993958403,2338527,10,38.51894801282347
154200.01,15357722.790751284,12773191,36,20.234033850674308
154200.02,22263046.347506236,19752312,68,12.7110909725719
154200.07,351661.59573319164,257106,1,36.77689191741603
154206.45,267928.77081998927,160523,1,66.90989504307126
154207.45,238688.04663583954,187954,1,26.99279964025216
154225.01,58637783.75736628,57449991,212,2.0675247057328128
154234.0,2133706.5305086053,2003286,4,6.510330053152935
154235.01,12535621.51158925,11462044,44,9.366370532073072
154235.02,24719194.420265455,22174906,88,11.473728097271099
154235.03,322294.5518972936,283251,1,13.784082632468586
154235.06,1126837.9526772778,1054101,3,6.900377921781485
154236.01,14997097.975323817,12948746,50,15.818921579926092
154236.03,63518491.59652758,60235134,180,5.4509011244626375
154236.04,24273882.633098137,20494514,77,18.440879510966383
154236.05,50730253.04557504,43314383,134,17.12103355039142
154324.01,23188471.477643207,20949149,108,10.689324314048301
154324.02,19573839.55644592,17928787,74,9.175481623190231
154324.03,207867.96724834916,176216,1,17.962027993115925
154324.04,25154047.000626147,22663805,91,10.987748970775856
154324.05,64983445.98501775,63898289,273,1.6982567170425278
154324.1,98121059.82229874,87933248,471,11.58584728076772
154324.24,2876666.517513253,2530523,11,13.678734297742118
154325.05,17791527.939938795,18023791,45,-1.2886471001644724
154325.35,24973345.38210141,23819539,76,4.8439492556989
164314.01,11295215.184770552,10036940,47,12.53644223010751
164314.06,23873742.76630105,22442110,88,6.37922533264943
164314.08,33274285.89121789,27996931,105,18.849762108632163
164314.09,14128342.98923681,12444299,47,13.532654504981032
164314.1,15261878.18862627,14179437,53,7.633879882722218
164314.11,19231276.099782962,18952385,78,1.471535639356009
164314.12,14450773.148315504,13300022,48,8.652249961056487
164314.13,14176624.794796718,12743964,49,11.24187729027419
164314.14,20690876.78382327,20616439,60,0.3610603355083308
164314.15,55723760.14908794,54131449,176,2.9415638755355378
164314.2,12362048.462659497,10669171,35,15.86700093811878
164314.4,20274183.81180606,19119636,47,6.038544937811893
174302.01,36886489.28461747,32548482,190,13.327832875946315
174302.03,7532284.074368138,7765098,41,-2.998209753848079
174302.05,16596213.846978175,15838528,100,4.783814802601444
174303.0,4351567.092470848,3520826,16,23.595062422023926
174313.01,96386758.55330062,87532150,420,10.115835785252184
174313.04,45782994.9138241,41892565,208,9.286683481481967
174313.05,17016475.408887584,15528147,76,9.5847135455865
174313.12,99884728.4134212,89354618,358,11.7846292101223
174323.0,515033.8058369765,352154,2,46.252436671733534
174323.01,26312057.17393993,26660621,83,-1.3074107540858542
174323.02,42779102.65172517,39179274,159,9.18809432692697
174323.03,42056765.002568334,38061149,158,10.497885921857836
174323.1,15928963.497898806,15428981,58,3.240541276827069
174323.16,17053883.69301512,16184467,52,5.371920453204427
174323.17,15872160.113190487,15075878,59,5.28182911264264
174323.18,85216385.79165135,79140843,291,7.6768739898959035
174323.19,464520.2589094582,282727,2,64.29992852096127
174323.2,11956242.728402248,11083003,30,7.879089524763709
215100.9,11728644.57092493,10544738,59,11.227463128291383
215103.13,46480405.02303849,34072120,122,36.41770756571206
215104.01,26187278.995423377,26071202,138,0.4452307009986596
215104.03,13125404.097324362,11538917,76,13.749012124139224
215104.04,12107680.07130146,10451379,62,15.847679730124229
215104.05,6385289.853232421,4406989,33,44.89007921808793
215104.06,16989433.402203184,14338377,83,18.489236279693184
215104.07,1740871.4521549086,1479223,7,17.688235793717958
215104.08,9059698.252066191,8536819,37,6.124989320567664
215104.09,6160344.419621542,6145437,17,0.24257704735305394
215104.11,4495855.973565235,4287614,18,4.856826513889422
215105.01,11407105.06367269,11266803,55,1.245269520312814
215109.01,84245173.38785599,78900899,311,6.7734011343216665
215109.03,2897074.3508025617,2696176,11,7.451232812789733
215200.0,554422.4559697482,328644,2,68.70000851065232
215200.02,26508250.23698316,24984586,51,6.098416987910712
215200.03,48903483.1425151,50786836,101,-3.7083484733817627
215200.04,20079910.768442,15461767,46,29.86815005323778
215200.05,3791940.2116563353,3912065,6,-3.0706235285882193
215201.01,177808.75609254555,67593,1,163.05794400684323
215201.03,653568.7960855111,420519,2,55.419563940157545
215202.02,26448181.463451326,19550222,80,35.283279460720834
215202.04,71442452.86377372,69660243,117,2.558431878817475
215202.05,32063751.741262414,27916819,63,14.85460338895493
215202.07,118849285.28875375,115380406,172,3.0064717303506003
215202.08,6552220.960960724,6737587,12,-2.75122293840919
215204.02,515633.5407062038,624875,1,-17.482129912989993
215212.06,108448835.35117975,111861654,191,-3.0509281123451393
216200.0,6078701.861688297,4199851,35,44.73613139343032
216202.01,3626199.613264382,3295014,14,10.051113994185817
216209.02,4264792.210589209,3124242,24,36.50646174621584
216216.01,29431588.77584493,20827485,180,41.31129503079672
216216.02,3797402.263219865,3561457,22,6.6249645361397045
216300.0,194205.48271094257,114986,1,68.8948939096434
216305.03,1660517.2015959118,1539241,5,7.878961228028084
216316.01,271379.2026390033,222353,1,22.048815459653472
216400.0,4572652.771953768,3015757,21,51.625372069227325
216425.01,2076196.8587001245,1351989,8,53.56610584110704
216425.02,239361.0934017473,140677,1,70.14941561289145
216426.01,30749369.296701863,24245007,155,26.82763629105928
216426.5,515781.24666298204,417180,2,23.635180656546826
216500.0,8852600.104820693,8041935,41,10.080473229648
216500.02,5594386.003743219,3677126,26,52.14017696818709
216600.0,2594251.107055111,1475211,13,75.85627459767524
216601.01,270392.7720804758,159946,1,69.05253778179873
216610.01,734573.0468639869,702400,2,4.5804451685630525
216621.02,2814396.4790382716,2376691,14,18.41659176722054
217500.0,260077.36401488422,159597,2,62.95880499939487
217600.0,1313823.287064209,727375,9,80.62530153829994
218708.2,1292517.6710415347,1335834,3,-3.24264309476067
222100.0,1368592.5931449411,1157684,6,18.218148747407852
222100.03,10298748.232232083,9564084,39,7.681490796526699
222100.05,19404982.395935245,16740589,65,15.915768530815999
222100.06,15905628.7472847,13872691,64,14.65424226117845
222135.01,5294883.648182916,4640629,19,14.098404509020575
223100.0,5893270.471700622,4031761,32,46.171126505281975
223100.01,4332283.885190038,3944866,19,9.820812296033326
223100.02,60356639.05332396,49682409,284,21.48492850522599
223100.03,327561.9715605088,310651,1,5.4437203036554935
223100.05,997912.5305708416,849758,3,17.43490859407521
223100.06,26959951.040775735,27173351,105,-0.7853280930433094
223100.07,43815743.952561274,39886428,210,9.851260565526886
223100.08,27575664.104476344,23640198,139,16.647348319486767
223100.09,7097687.282019662,5754254,36,23.34678451836957
223100.1,6876805.916976334,5982971,39,14.939649832438326
223100.11,3025024.4716769466,2258403,18,33.945291060849044
223100.12,6283575.59165537,5219112,42,20.395492406665536
223100.13,10221153.158718264,11253725,52,-9.175378297245901
223100.14,10967486.277491707,10510809,31,4.344834707696689
223100.15,28198277.887695182,26532483,102,6.278322642080584
223100.2,389361.78802221443,367615,1,5.915642186040948
223100.4,245730.5245039384,191112,1,28.57932756914186
223100.44,2945960.456443146,2140066,8,37.6574580617208
223100.6,163475.6730722073,110273,1,48.246327815700404
223104.01,7672931.025299617,7152753,38,7.272417002231407
223106.01,2543231.940613086,2325429,12,9.366140209530622
223121.42,1724682.2635718242,1542467,4,11.81323578214796
224100.0,165321.70242967646,95615,1,72.90352186338593
224100.01,85567896.90174983,83824562,285,2.0797423334581033
224100.03,43382237.87304464,43306812,164,0.17416630216197818
224100.04,8617890.583721496,7719396,22,11.639441527828035
224100.05,619358.1392199543,568404,2,8.964423054720632
224100.4,1049122.6063432614,833299,4,25.89989983706466
224100.5,939992.2286152756,799317,3,17.599429089494603
232200.0,231798.236255008,135620,1,70.9174430430674
232300.0,2324717.3212462924,1161866,11,100.08480506756308
232334.0,5013454.287813874,3177738,21,57.76801888053307
233200.0,11767765.361043107,10013783,62,17.51568174628017
233200.99,241188.73971078676,171065,1,40.992452992012836
233205.02,2512326.4305028077,2033174,7,23.56672033494466
233208.01,16185547.36660771,14730108,70,9.880710763340709
233208.02,18781139.093957506,19851334,63,-5.391047805867827
233209.0,363910.24314252054,243787,2,49.27385100211272
233210.01,7313152.9021778945,5383445,33,35.84522368442316
233211.01,4475926.785166276,3357461,24,33.31284518766638
233211.02,187987.1341267751,109534,1,71.62445827485084
233213.02,22778396.678937394,20101133,125,13.318969029941716
233214.02,23775234.313459225,21694420,138,9.591472431432715
233214.03,15462324.647489501,11792403,85,31.121067075892007
233214.04,4559028.374700889,3223404,22,41.43521490638123
233214.05,199158.28514772895,218527,1,-8.863305153263006
233214.06,11351920.418465074,8954069,45,26.779461030120206
233214.29,6189539.569303422,5732067,36,7.980935486333678
233215.01,8842647.868266793,8108231,33,9.05767075786066
233215.02,43077016.18998097,29994183,211,43.61790147769975
233215.03,3539641.2325567356,2184417,20,62.04054594689272
233215.04,20346114.862104252,20606954,55,-1.2657821136289624
233215.05,25307673.602463145,22833681,64,10.83483912411295
233215.11,1013453.5022926748,832435,3,21.74566209886356
233222.14,24668463.502012264,22737308,95,8.493333960257141
233222.15,270003.30912482046,243800,1,10.747870846932098
233223.01,16600238.39902081,16833202,73,-1.3839529816085514
233223.02,5395031.618774498,4991090,30,8.093254555107158
233228.01,10394431.390124714,9333408,48,11.368016807201764
233228.02,10487571.694138527,9043127,44,15.972845390079415
233228.03,360069.1632341179,283760,1,26.892149434070305
233230.01,428073.6332867292,296967,2,44.148552966063306
233300.0,358308.51325440774,267747,1,33.82353985456709
233300.4,3628473.4243767215,2609502,15,39.048501375999
233318.01,12624906.77311145,12309296,48,2.5640034418820505
233320.01,10176754.821923116,10103670,46,0.7233492574788787
233321.02,1080325.366255531,623755,7,73.19706715866504
233328.01,22883549.97146285,20983877,75,9.053012326858614
233328.02,24591175.225396458,23665112,101,3.9132002645770623
233328.03,105572283.13060029,102314711,299,3.1838746342158837
233328.04,23081011.76512712,22561953,90,2.300593238214434
233328.06,76917179.52505733,68099733,266,12.94784301879323
233328.07,998200.6134708114,937152,2,6.514270200651698
233328.09,2572896.064904681,2412459,12,6.650354053879504
233328.12,23715225.31242923,21215035,64,11.784992635785096
233332.01,11793462.028181138,10770541,37,9.49739691052787
233334.01,1238810.7803606398,1391665,3,-10.9835498945048
233334.02,7544683.779006479,6733321,28,12.049964334189314
257100.8,632442.3410914124,498385,3,26.898349888422075
257100.83,1701100.0081547878,1191347,8,42.78795415229885
257100.84,204312.2530196849,160826,1,27.03931765988391
257400.78,829785.9161568587,511817,5,62.12550895278169
313500.4,600907.1739652804,364728,4,64.7548786946109
313500.5,923568.563693792,859393,6,7.467545545959994
313523.0,686648.0014352814,723244,3,-5.059979559418211
313523.01,11290570.743301786,10149226,75,11.245633344865771
313523.02,6267786.523093687,5439796,39,15.220984814388029
313523.03,2405392.00577324,1875688,20,28.240517920530483
313531.12,391521.0503877595,235807,2,66.0345326422708
313600.0,723951.4501304296,430372,4,68.21527658175476
313600.2,25042117.563867133,28602928,80,-12.449111629875329
313600.23,720260.7829922291,709503,4,1.516242072581666
313600.24,6126359.26959364,5267424,22,16.306552682936484
