prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,effective_year_built,imprv_type_cd,base_area,actual_year_built,prop_val_yr,sup_num,hood_cd,sum_us_area,total_porch_area,total_garage_area,effective_age,actual_age,has_canal,has_lake,number_of_baths,MISC_Val,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,Alachua_Main,Archer,Buck_Bay,CarolEstates,Duck_Pond,EastGNV,EastMidtownEastA,Gainesvilleish_Region,Golfview,HSBUI,HaileLike,Hawthorne,HighSpringsAGNV,HighSprings_A,HighSprings_B,HighSprings_E,HighSprings_F,High_Springs_Main,Ironwood,Jonesville,Lincoln_Estates,Lugano,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,Newmans_Lake,QuailCreekish,Real_Tioga,Springtree_A,Springtree_B,SummerCreek,TC_Forest,Tioga_A,Tioga_B,Turkey_Creek,WaldoRural_A,WaldoRural_C,Westchesterish,WildsPlantation,swNewberry_A,swNewberry_B,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
49206,0.24,1432,3.0,GAINESVILLE,303900,2000,100,1432.0,1956,2023,0,145302.01,0.0,60.0,0.0,22,66,0,0,2.0,1315,257000.0,0.2841386994124948,-82.373001,29.654689,06481-019-000,HighSpringsAGNV,True,0.78,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.39892959780176,242541.8611598967,243856.8611598967,-60043.13884010329,-14458.13884010329,60043.13884010329,14458.13884010329,0.802424682987485
49234,0.24,1145,3.0,GAINESVILLE,263300,2000,100,1145.0,1956,2023,0,145302.01,0.0,44.0,0.0,22,66,0,0,1.0,1025,222780.0,0.2841386994124948,-82.375078,29.653849,06481-047-000,HighSpringsAGNV,True,0.78,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.233460957764134,205553.3639433295,206578.3639433295,-56721.63605667051,-17226.63605667051,56721.63605667051,17226.63605667051,0.7845741129636516
49392,0.26,1249,3.0,GAINESVILLE,251700,1990,100,1249.0,1956,2023,0,145302.01,0.0,28.0,0.0,30,66,0,0,1.0,6875,207070.0,0.3078169243635361,-82.377151,29.658143,06484-002-000,HighSpringsAGNV,True,0.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.18888071185727,196591.00087283054,203466.00087283054,-48233.99912716946,-10478.99912716946,48233.99912716946,10478.99912716946,0.8083671071626164
49431,0.26,2078,3.0,GAINESVILLE,290400,1975,100,1394.0,1956,2023,0,145302.01,0.0,684.0,0.0,30,66,0,0,2.0,716,246124.0,0.3078169243635361,-82.376867,29.656008,06484-041-000,HighSpringsAGNV,True,0.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.523436496343074,274700.44618450425,275416.44618450425,-14983.553815495747,28576.446184504253,14983.553815495747,28576.446184504253,0.9484037403047667
49475,0.24,1482,3.0,GAINESVILLE,276800,1990,100,1482.0,1956,2023,0,145302.01,0.0,40.0,0.0,30,66,0,0,2.0,2173,233107.0,0.2841386994124948,-82.378013,29.653284,06484-085-000,HighSpringsAGNV,True,0.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.31941489429635,224003.03823545942,226176.03823545942,-50623.96176454058,-9103.961764540581,50623.96176454058,9103.961764540581,0.8171099647234805
49484,0.24,1340,3.0,GAINESVILLE,255500,2000,100,1340.0,1956,2023,0,145302.01,0.0,48.0,0.0,22,66,0,0,1.0,98,217077.0,0.2841386994124948,-82.377693,29.652746,06484-094-000,HighSpringsAGNV,True,0.78,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.319049439470927,223921.19020101716,224019.19020101716,-31480.80979898284,6844.190201017162,31480.80979898284,6844.190201017162,0.8767874371859772
49488,0.24,1080,3.0,GAINESVILLE,220300,1975,100,1080.0,1956,2023,0,145302.01,0.0,416.0,0.0,30,66,0,0,1.5,285,186970.0,0.2841386994124948,-82.378011,29.652459,06484-098-000,HighSpringsAGNV,True,0.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.13848234139342,186928.66292945578,187213.66292945578,-33086.33707054422,-41.337070544221206,33086.33707054422,41.337070544221206,0.8498123600973935
49507,0.25,1881,3.0,GAINESVILLE,385000,2005,100,1881.0,1961,2023,0,145302.01,0.0,18.0,484.0,17,61,0,0,2.0,2278,324972.0,0.2959778118880154,-82.373064,29.65843,06485-009-000,HighSpringsAGNV,True,0.83,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.69347010889999,325614.7160816009,327892.7160816009,-57107.28391839907,642.7160816009273,57107.28391839907,642.7160816009273,0.8516693924197427
49516,0.25,2122,3.0,GAINESVILLE,325200,1995,100,2122.0,1960,2023,0,145302.01,0.0,96.0,0.0,27,62,0,0,3.0,5150,271270.0,0.2959778118880154,-82.375574,29.658913,06486-005-000,HighSpringsAGNV,True,0.73,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.601632718456072,297043.15743468306,302193.15743468306,-23006.84256531694,25773.15743468306,23006.84256531694,25773.15743468306,0.9292532516441668
49590,0.42,1670,3.0,GAINESVILLE,272700,1975,100,1670.0,1966,2023,0,145302.01,0.0,130.0,0.0,30,56,0,0,2.0,8999,222796.0,0.497242723971866,-82.379531,29.657607,06489-010-000,HighSpringsAGNV,True,0.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.436543431976109,251838.53625097458,260837.53625097458,-11862.463749025424,29042.536250974576,11862.463749025424,29042.536250974576,0.956499949581865
49618,0.26,1949,3.0,GAINESVILLE,416900,2005,100,1949.0,1992,2023,0,145302.04,0.0,225.0,441.0,17,30,0,0,3.5,648,353717.0,0.3078169243635361,-82.3852,29.657717,06490-010-029,HighSpringsAGNV,True,0.83,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.791369730182428,359104.8658265657,359752.8658265657,-57147.134173434286,5387.865826565714,57147.134173434286,5387.865826565714,0.8629236407449405
50021,0.4,1878,3.0,GAINESVILLE,365600,1978,100,1878.0,1966,2023,0,145302.02,0.0,150.0,543.0,30,56,0,0,2.0,2234,308526.0,0.4735644990208247,-82.385672,29.647185,06525-005-000,HighSpringsAGNV,True,0.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.59276441816483,294420.5358015565,296654.5358015565,-68945.46419844351,-14105.464198443515,68945.46419844351,14105.464198443515,0.8114183145556797
50034,0.3,2296,3.0,GAINESVILLE,398800,1995,100,2296.0,1972,2023,0,145302.02,0.0,120.0,0.0,27,50,0,0,2.0,691,338289.0,0.3551733742656185,-82.385741,29.652004,06527-002-000,HighSpringsAGNV,True,0.73,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.617786317849184,301880.4381641585,302571.4381641585,-96228.56183584151,-36408.56183584151,96228.56183584151,36408.56183584151,0.7587047095390133
50155,0.34,1692,3.0,GAINESVILLE,324100,1986,100,1530.0,1986,2023,0,145302.02,0.0,177.0,312.0,30,36,0,0,2.0,7831,267654.0,0.40252982416770106,-82.383136,29.646607,06532-007-000,HighSpringsAGNV,True,0.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.515187667872155,272443.80942353694,280274.80942353694,-43825.190576463065,4789.809423536935,43825.190576463065,4789.809423536935,0.8647788010599721
50247,0.34,2268,3.0,GAINESVILLE,303800,1978,100,1428.0,1964,2023,0,145302.02,0.0,1020.0,0.0,30,58,0,0,2.0,2709,255521.0,0.40252982416770106,-82.384129,29.646994,06535-039-000,HighSpringsAGNV,True,0.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.595155888940436,295125.47649522725,297834.47649522725,-5965.523504772747,39604.47649522725,5965.523504772747,39604.47649522725,0.9803636487663833
50330,0.4,2800,3.0,GAINESVILLE,720700,2015,100,2800.0,1964,2023,0,145302.02,0.0,260.0,441.0,7,58,0,0,2.5,2976,609619.0,0.4735644990208247,-82.388553,29.647516,06538-010-000,HighSpringsAGNV,True,0.9299999999999999,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.082298567126777,480363.5860699481,483339.5860699481,-237360.4139300519,-129255.4139300519,237360.4139300519,129255.4139300519,0.6706529569445652
50355,1.59,3199,4.0,GAINESVILLE,511900,1974,100,3199.0,1974,2023,0,125303.01,0.0,978.0,0.0,30,48,0,0,3.0,9121,425994.0,1.8824188836077784,-82.393631,29.651283,06539-002-001,HighSpringsAGNV,False,0.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.023743055036224,453043.3317810088,462164.3317810088,-49735.668218991195,27049.331781008805,49735.668218991195,27049.331781008805,0.902841046651707
50587,0.37,2084,3.0,GAINESVILLE,343400,2000,100,2084.0,1960,2023,0,125303.01,0.0,114.0,0.0,22,62,0,0,2.0,5161,286729.0,0.4380471615942628,-82.400628,29.658454,06549-043-000,HighSpringsAGNV,True,0.78,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.64133077285418,309072.38152121764,314233.38152121764,-29166.61847878236,22343.38152121764,29166.61847878236,22343.38152121764,0.9150651762411696
63004,0.14,1164,3.0,ST. JOHN'S,226400,2000,100,1164.0,1990,2023,0,125322.03,0.0,56.0,276.0,22,32,0,0,2.0,408,192032.0,0.16574757465728868,-82.404684,29.609271,06909-001-020,Gainesvilleish_Region,True,0.78,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.240529867702879,207011.5499814774,207419.5499814774,-18980.45001852259,14979.549981477408,18980.45001852259,14979.549981477408,0.9161640900241935
63007,0.14,672,3.0,ST. JOHN'S,188500,2000,100,672.0,1985,2023,0,125322.03,0.0,0.0,0.0,22,37,0,0,1.0,1312,158913.0,0.16574757465728868,-82.404524,29.608736,06909-001-023,Gainesvilleish_Region,True,0.78,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.79395926426858,132449.83702943005,133761.83702943005,-54738.162970569945,-26463.162970569945,54738.162970569945,26463.162970569945,0.709611867530133
63014,0.13,768,3.0,ST. JOHN'S,194600,2000,100,768.0,1984,2023,0,125322.03,0.0,0.0,0.0,22,38,0,0,1.0,342,165068.0,0.15390846218176804,-82.404105,29.608838,06909-001-030,Gainesvilleish_Region,True,0.78,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.860099268905854,141506.2647455981,141848.2647455981,-52751.735254401894,-23561.735254401894,52751.735254401894,23561.735254401894,0.7289222237697744
63596,0.12,3377,3.0,ST. JOHN'S,594700,2016,100,1493.5,2016,2023,0,125328.02,1883.0,173.5,660.0,6,6,0,0,5.0,241,505254.0,0.1420693497062474,-82.421363,29.593007,07027-002-054,HighSprings_B,True,0.94,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.106522741396557,492142.0835057081,492383.0835057081,-102316.91649429192,-13111.916494291916,102316.91649429192,13111.916494291916,0.827952048941833
63764,0.24,2637,4.0,ST. JOHN'S,483800,2005,100,2636.5,2005,2023,0,125329.05,0.0,307.5,504.0,17,17,0,0,3.0,2244,408986.0,0.2841386994124948,-82.436871,29.594222,07054-031-031,Gainesvilleish_Region,True,0.83,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.963086814742521,426380.2423220509,428624.2423220509,-55175.75767794909,17394.242322050908,55175.75767794909,17394.242322050908,0.8859533739604194
63765,0.22,2860,4.0,ST. JOHN'S,536500,2006,100,2860.0,2006,2023,0,125329.05,0.0,363.0,612.0,16,16,0,0,3.5,1717,454308.0,0.2604604744614536,-82.436856,29.594441,07054-031-032,Gainesvilleish_Region,True,0.84,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.03564013533758,458465.41420062864,460182.41420062864,-76317.58579937136,4157.414200628642,76317.58579937136,4157.414200628642,0.8577491411008922
63829,0.17,1941,4.0,ST. JOHN'S,464300,2009,100,1940.5,2007,2023,0,125329.05,0.0,418.5,460.0,13,15,0,0,2.0,844,393811.0,0.20126491208385053,-82.437484,29.592715,07054-032-095,Gainesvilleish_Region,True,0.87,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.767631428469645,350680.70934469224,351524.70934469224,-112775.29065530776,-43130.29065530776,112775.29065530776,43130.29065530776,0.7571068476086414
63832,0.18,2664,4.0,ST. JOHN'S,524500,2006,100,2379.0,2006,2023,0,125329.05,285.0,360.0,420.0,16,16,0,0,2.0,1566,444259.0,0.2131040245593711,-82.438099,29.592811,07054-032-098,Gainesvilleish_Region,True,0.84,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.910526624267174,404548.3846476922,406114.3846476922,-118385.6153523078,-39710.615352307796,118385.6153523078,39710.615352307796,0.7742886265923589
63890,0.25,2027,3.0,ST. JOHN'S,382700,1998,100,2027.0,1998,2023,0,125329.07,0.0,282.0,440.0,24,24,0,0,2.0,1643,323652.0,0.2959778118880154,-82.430931,29.596073,07054-100-052,Gainesvilleish_Region,True,0.76,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.581292047733319,291062.13559247716,292705.13559247716,-89994.86440752284,-32589.864407522837,89994.86440752284,32589.864407522837,0.7648422670302513
64024,0.28,1380,3.0,ST. JOHN'S,305900,2001,100,1380.0,2001,2023,0,125329.07,0.0,15.0,420.0,21,21,0,0,2.0,447,259567.99999999997,0.33149514931457735,-82.4324,29.595535,07054-202-183,Gainesvilleish_Region,True,0.79,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.401570947188796,243183.34577574505,243630.34577574505,-62269.65422425495,-16384.65422425492,62269.65422425495,16384.65422425492,0.7964378743894902
64025,0.32,1413,3.0,ST. JOHN'S,276800,2002,100,1413.0,2002,2023,0,125329.07,0.0,240.0,380.0,20,20,0,0,2.0,1620,233659.99999999997,0.3788515992166598,-82.432364,29.595308,07054-202-184,Gainesvilleish_Region,True,0.8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.448930494435125,254977.47691985633,256597.47691985633,-20202.52308014367,21317.47691985636,20202.52308014367,21317.47691985636,0.9270140062133538
64071,0.23,1673,4.0,ST. JOHN'S,337000,1997,100,1673.0,1997,2023,0,125329.04,0.0,100.0,440.0,25,25,0,0,2.0,1197,285253.0,0.27229958693697426,-82.427806,29.593342,07061-010-009,HighSprings_B,True,0.75,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.561658802219583,285403.3729327011,286600.3729327011,-50399.62706729892,150.37293270108057,50399.62706729892,150.37293270108057,0.8504462104827926
64101,0.22,1558,4.0,ST. JOHN'S,335600,1997,100,1558.0,1997,2023,0,125329.04,0.0,202.0,448.0,25,25,0,0,2.0,1639,283621.0,0.2604604744614536,-82.428629,29.593905,07061-010-039,HighSprings_B,True,0.75,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.523229146188699,274643.4929094204,276282.4929094204,-59317.5070905796,-8977.507090579602,59317.5070905796,8977.507090579602,0.8232493829243754
64121,0.24,1558,4.0,ST. JOHN'S,360400,2010,100,1558.0,1998,2023,0,125329.04,0.0,208.0,448.0,12,24,0,0,2.0,1035,305305.0,0.2841386994124948,-82.432451,29.58989,07061-020-014,HighSprings_B,True,0.88,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.672532736314468,318868.07438774384,319903.07438774384,-40496.925612256164,13563.074387743836,40496.925612256164,13563.074387743836,0.8876333917528964
64139,0.19,1778,4.0,ST. JOHN'S,351600,1998,100,1778.0,1998,2023,0,125329.04,0.0,190.0,440.0,24,24,0,0,2.0,867,297993.0,0.22494313703489172,-82.428326,29.590855,07061-020-032,HighSprings_B,True,0.76,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.593732233339837,294705.618395317,295572.618395317,-56027.381604683,-3287.3816046830034,56027.381604683,3287.3816046830034,0.8406502229673407
64219,0.23,1913,4.0,ST. JOHN'S,383700,2000,100,1913.0,2000,2023,0,125329.04,0.0,360.0,447.0,22,22,0,0,3.0,303,325842.0,0.27229958693697426,-82.427847,29.588842,07061-040-024,HighSprings_B,True,0.78,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.718602727047847,333901.97038847976,334204.97038847976,-49495.029611520236,8059.970388479764,49495.029611520236,8059.970388479764,0.8710059170927281
64236,0.22,1797,4.0,ST. JOHN'S,413200,1999,100,1797.0,1999,2023,0,125329.04,0.0,140.0,451.0,23,23,0,0,2.0,940,350279.99999999994,0.2604604744614536,-82.4292,29.588821,07061-040-041,HighSprings_B,True,0.77,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.62211682859735,303190.5693674762,304130.5693674762,-109069.43063252378,-47089.43063252373,109069.43063252378,47089.43063252373,0.7360371959522658
64250,0.26,2128,4.0,ST. JOHN'S,366000,2000,100,1467.0,2000,2023,0,125329.04,661.0,256.0,459.0,22,22,0,0,2.5,1471,309629.0,0.3078169243635361,-82.42852,29.587354,07061-051-008,HighSprings_B,True,0.78,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.763739860012187,349318.6633241692,350789.6633241692,-15210.336675830826,39689.663324169174,15210.336675830826,39689.663324169174,0.9584417030715005
64256,0.36,2199,4.0,ST. JOHN'S,433600,2000,100,2199.0,2000,2023,0,125329.04,0.0,345.0,576.0,22,22,0,0,2.0,3123,365437.0,0.4262080491187422,-82.430313,29.587128,07061-051-014,HighSprings_B,True,0.78,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.792140283331063,359381.68184865074,362504.68184865074,-71095.31815134926,-6055.31815134926,71095.31815134926,6055.31815134926,0.8360347828612794
64260,0.25,2201,4.0,ST. JOHN'S,435600,2005,100,2201.0,1999,2023,0,125329.04,0.0,265.0,440.0,17,23,0,0,3.0,975,369285.0,0.2959778118880154,-82.430744,29.5878,07061-051-018,HighSprings_B,True,0.83,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.85484086861555,382636.5525291418,383611.5525291418,-51988.44747085823,13351.552529141773,51988.44747085823,13351.552529141773,0.8806509470365973
64279,0.22,1981,4.0,ST. JOHN'S,422900,2001,100,1981.0,2001,2023,0,125329.04,0.0,358.0,447.0,21,21,0,0,3.0,1539,357926.0,0.2604604744614536,-82.431113,29.591813,07061-060-010,HighSprings_B,True,0.79,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.745100538207573,342867.9059785526,344406.9059785526,-78493.09402144741,-15058.09402144741,78493.09402144741,15058.09402144741,0.8143932513089444
64282,0.19,1433,4.0,ST. JOHN'S,300300,2001,100,1432.5,2001,2023,0,125329.04,0.0,219.5,462.0,21,21,0,0,2.0,829,254426.0,0.22494313703489172,-82.431109,29.591133,07061-060-013,HighSprings_B,True,0.79,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.512771240086847,271786.2634086986,272615.2634086986,-27684.736591301393,17360.263408698607,27684.736591301393,17360.263408698607,0.9078097349607013
64321,0.24,1904,4.0,ST. JOHN'S,422900,2008,100,1904.0,2003,2023,0,125329.04,0.0,580.0,495.0,14,19,0,0,3.0,808,358657.0,0.2841386994124948,-82.435109,29.590353,07061-070-011,HighSprings_B,True,0.86,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.810249737205588,365949.17521411524,366757.17521411524,-56142.82478588476,7292.175214115239,56142.82478588476,7292.175214115239,0.8672432613244626
64334,0.31,1838,4.0,ST. JOHN'S,323800,2005,100,1838.0,2005,2023,0,125329.04,0.0,95.0,462.0,17,17,0,0,2.0,842,274388.0,0.3670124867411392,-82.432724,29.591377,07061-070-024,HighSprings_B,True,0.83,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.727882980410433,337015.08819034457,337857.08819034457,14057.08819034457,62627.08819034457,14057.08819034457,62627.08819034457,1.0434128727311445
64352,0.24,1882,4.0,ST. JOHN'S,352600,2002,100,1881.5,2002,2023,0,125329.04,0.0,281.5,483.0,20,20,0,0,2.5,1732,297978.0,0.2841386994124948,-82.435112,29.589652,07061-080-001,HighSprings_B,True,0.8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.714298534696034,332467.8805944438,334199.8805944438,-18400.11940555618,34489.88059444382,18400.11940555618,34489.88059444382,0.9478158837051724
64379,0.19,1982,4.0,ST. JOHN'S,393600,2003,100,1981.5,2003,2023,0,125329.04,0.0,416.5,441.0,19,19,0,0,2.0,872,333687.99999999994,0.22494313703489172,-82.433765,29.588491,07061-080-028,HighSprings_B,True,0.81,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.713131094502042,332079.9707022838,332951.9707022838,-60648.02929771622,-1608.029297716159,60648.02929771622,1608.029297716159,0.8459145597110869
