prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,effective_year_built,imprv_type_cd,base_area,actual_year_built,prop_val_yr,sup_num,sum_us_area,total_porch_area,total_garage_area,effective_age,actual_age,has_canal,has_lake,number_of_baths,MISC_Val,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,Alachua_Main,Archer,Buck_Bay,CarolEstates,Duck_Pond,EastGNV,EastMidtownEastA,Gainesvilleish_Region,Golfview,HSBUI,HaileLike,Hawthorne,HighSpringsAGNV,HighSprings_A,HighSprings_B,HighSprings_E,HighSprings_F,High_Springs_Main,Ironwood,Jonesville,Lincoln_Estates,Lugano,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,Newmans_Lake,QuailCreekish,Real_Tioga,Springtree_A,Springtree_B,SummerCreek,TC_Forest,Tioga_A,Tioga_B,Turkey_Creek,WaldoRural_A,WaldoRural_C,Westchesterish,WildsPlantation,swNewberry_A,swNewberry_B,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
5144,0.3,1308,3.0,HIGH SPRINGS,201400,1995,100,1308.0,1982,2022,0,0.0,0.0,0.0,26,39,0,0,2.0,3190,167999.99999999997,0.35517337426561846,-82.598542,29.812272,01488-330-000,High_Springs_Main,True,0.74,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.117857079532808,183112.69821843313,186302.69821843313,-15097.301781566872,15112.698218433157,15097.301781566872,15112.698218433157,0.9250382235274733
5148,0.23,1308,3.0,HIGH SPRINGS,214400,1994,100,1308.0,1984,2022,0,0.0,68.0,0.0,27,37,0,0,2.0,1571,180669.0,0.2722995869369742,-82.598015,29.81145,01488-334-000,High_Springs_Main,True,0.73,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.107592075905885,181242.66010162185,182813.66010162185,-31586.33989837815,573.6601016218483,31586.33989837815,573.6601016218483,0.8526756534590572
5259,1.0,1930,3.0,HIGH SPRINGS,455100,2004,100,1930.0,2004,2022,0,0.0,418.0,529.0,17,17,0,0,2.0,12541,374294.0,1.1839112475520615,-82.568232,29.808994,01516-010-022,High_Springs_Main,True,0.83,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.66139252397151,315335.52951328194,327876.52951328194,-127223.47048671806,-58958.470486718055,127223.47048671806,58958.470486718055,0.7204494166409183
5287,1.25,1523,3.0,HIGH SPRINGS,355300,2004,100,1446.0,2004,2022,0,0.0,119.0,441.0,17,17,0,0,2.0,1264,300741.0,1.4798890594400769,-82.571476,29.810707,01516-010-050,High_Springs_Main,True,0.83,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.542146288533674,279888.4160268476,281152.4160268476,-74147.58397315239,-20852.58397315239,74147.58397315239,20852.58397315239,0.7913099240834439
5330,1.1,2205,3.0,HIGH SPRINGS,508200,2004,100,2205.0,2004,2022,0,0.0,370.0,441.0,17,17,0,0,2.0,15047,416923.0,1.302302372307268,-82.566489,29.805227,01516-011-089,High_Springs_Main,True,0.83,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.737787359700082,340369.59819767793,355416.59819767793,-152783.40180232207,-76553.40180232207,152783.40180232207,76553.40180232207,0.6993636328171545
5410,0.37,1932,3.0,HIGH SPRINGS,385500,2015,100,1932.0,2015,2022,0,0.0,267.0,531.0,6,6,0,0,2.0,1530,326145.0,0.4380471615942627,-82.561752,29.80616,01519-020-044,High_Springs_Main,True,0.94,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.687719343535296,323747.55619510787,325277.55619510787,-60222.44380489213,-2397.4438048921293,60222.44380489213,2397.4438048921293,0.8437809499224588
6103,1.26,1272,3.0,SUWANNEE,320000,2010,100,1056.0,1982,2022,0,0.0,304.0,0.0,11,39,0,0,1.5,3234,268766.0,1.4917281719155975,-82.591837,29.768546,01656-004-001,HighSprings_B,True,0.89,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.472545789354344,261070.50641749354,264304.50641749357,-55695.49358250643,-7695.49358250646,55695.49358250643,7695.49358250646,0.8259515825546674
6307,5.0,2512,4.0,SUWANNEE,779600,2011,100,2512.0,2011,2022,0,0.0,1158.0,774.0,10,10,0,0,3.0,31739,630921.0,5.9195562377603075,-82.594874,29.755815,01721-003-000,HighSprings_B,False,0.9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.231148473555905,557461.3617050195,589200.3617050195,-190399.6382949805,-73459.63829498051,190399.6382949805,73459.63829498051,0.7557726548294247
22319,3.38,2095,3.0,NEWBERRY,330800,1980,100,2095.0,1968,2022,0,0.0,66.0,0.0,30,53,0,0,2.5,4684,276496.0,4.001620016725968,-82.531562,29.625759,04398-004-000,Jonesville,False,0.7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.582841654739177,291513.5171586253,296197.5171586253,-34602.4828413747,15017.517158625298,34602.4828413747,15017.517158625298,0.8953975730309108
22488,1.62,3514,4.0,SUWANNEE,722500,2004,100,2739.0,1999,2022,0,0.0,1882.0,928.0,17,22,0,0,4.0,13531,600594.0,1.91793622103434,-82.47395,29.644834,04414-010-003,Tioga_A,True,0.83,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,13.480312529768998,715196.4432674325,728727.4432674325,6227.443267432507,114602.4432674325,6227.443267432507,114602.4432674325,1.008619298640045
