tax_area_description,Market_Cluster_ID,era_built,imprv_det_quality_cd,count,mean,std,min,25%,50%,75%,max,median
GAINESVILLE,MidtownEast_A,1920s,2.0,1.0,1.0998816416857615,,1.0998816416857615,1.0998816416857615,1.0998816416857615,1.0998816416857615,1.0998816416857615,1.0998816416857615
GAINESVILLE,MidtownEast_A,1920s,3.0,11.0,0.8335109775243006,0.1354569830187927,0.5901840194608555,0.7231675222598702,0.8643477208365831,0.9376877210845234,1.026922368462393,0.8643477208365831
GAINESVILLE,MidtownEast_A,1920s,4.0,1.0,0.9101495636808375,,0.9101495636808375,0.9101495636808375,0.9101495636808375,0.9101495636808375,0.9101495636808375,0.9101495636808375
GAINESVILLE,MidtownEast_A,1930s,2.0,1.0,0.709940936198984,,0.709940936198984,0.709940936198984,0.709940936198984,0.709940936198984,0.709940936198984,0.709940936198984
GAINESVILLE,MidtownEast_A,1930s,3.0,23.0,0.7911128749064804,0.1352585648179897,0.5905160360964505,0.70237696518386,0.7832282758520717,0.8939043447450917,1.125210340148696,0.7832282758520717
GAINESVILLE,MidtownEast_A,1930s,4.0,2.0,0.6949961657071844,0.01603589282489578,0.6836570771483198,0.689326621427752,0.6949961657071844,0.7006657099866166,0.7063352542660488,0.6949961657071844
GAINESVILLE,MidtownEast_A,1940s,2.0,4.0,0.6976996650606405,0.04255894415229422,0.6626724726044613,0.6689565242962878,0.6856751959309415,0.7144183366952942,0.7567757957762175,0.6856751959309415
GAINESVILLE,MidtownEast_A,1940s,3.0,31.0,0.87516006558237,0.153258580027772,0.6317861034069561,0.7804767526073167,0.8349160840140668,0.9528467172257752,1.2506676255968654,0.8349160840140668
GAINESVILLE,MidtownEast_A,1940s,4.0,1.0,0.5957226459951701,,0.5957226459951701,0.5957226459951701,0.5957226459951701,0.5957226459951701,0.5957226459951701,0.5957226459951701
GAINESVILLE,MidtownEast_A,1950s,3.0,39.0,0.9451471827495656,0.1198297438984144,0.6897588434840611,0.8742594174193719,0.919840434725552,1.016398347615423,1.2729896986558698,0.919840434725552
GAINESVILLE,MidtownEast_A,1950s,4.0,1.0,0.8577716451595055,,0.8577716451595055,0.8577716451595055,0.8577716451595055,0.8577716451595055,0.8577716451595055,0.8577716451595055
GAINESVILLE,MidtownEast_A,1960s,3.0,1.0,0.9986142135690615,,0.9986142135690615,0.9986142135690615,0.9986142135690615,0.9986142135690615,0.9986142135690615,0.9986142135690615
GAINESVILLE,MidtownEast_A,1970s,3.0,5.0,0.9842014405488936,0.149023116301828,0.7554399127286998,0.9555274588710928,0.9895630167808048,1.066203520344695,1.1542732940191751,0.9895630167808048
GAINESVILLE,MidtownEast_A,1980s,3.0,5.0,0.8293475373565631,0.08283822603919026,0.6959244246447647,0.8225702461733263,0.8381080976225889,0.8740191287264895,0.9161157896156464,0.8381080976225889
GAINESVILLE,MidtownEast_A,1990s,3.0,3.0,1.0312527681030963,0.0505858050289263,0.9860117874597186,1.0039435860772312,1.021875384694744,1.0538732584247854,1.085871132154827,1.021875384694744
GAINESVILLE,MidtownEast_A,2000s,3.0,2.0,1.0122713904018847,0.03670480778429609,0.9863171719154602,0.9992942811586725,1.0122713904018847,1.025248499645097,1.0382256088883093,1.0122713904018847
GAINESVILLE,MidtownEast_A,2010s,3.0,2.0,0.8798052012244272,0.08127217485115457,0.822337095265397,0.851071148244912,0.8798052012244272,0.9085392542039423,0.9372733071834574,0.8798052012244272
GAINESVILLE,MidtownEast_B,1950s,3.0,15.0,0.825647691871062,0.12025799412080201,0.6555687764839442,0.7699591242596993,0.8048511253423121,0.8652075954191187,1.0826171314741784,0.8048511253423121
GAINESVILLE,MidtownEast_B,1950s,4.0,1.0,0.928244251958671,,0.928244251958671,0.928244251958671,0.928244251958671,0.928244251958671,0.928244251958671,0.928244251958671
GAINESVILLE,MidtownEast_B,1960s,3.0,81.0,0.858596666209281,0.10733164647362842,0.6389080445843586,0.8071999351916757,0.8625612635926272,0.9335035799238748,1.090472803369005,0.8625612635926272
GAINESVILLE,MidtownEast_B,1960s,4.0,19.0,0.8739240983596998,0.08656060851326683,0.710014497279688,0.8174161356029259,0.8567384083060748,0.9231650129201134,1.0572046194772176,0.8567384083060748
GAINESVILLE,MidtownEast_B,1960s,5.0,5.0,0.8109962567418438,0.12663849863623688,0.6549639752979657,0.7627453198403172,0.7711494524628865,0.8778910324265938,0.9882315036814564,0.7711494524628865
GAINESVILLE,MidtownEast_B,1970s,3.0,34.0,0.8424895954303471,0.0924772961235449,0.6798694221447548,0.7761591300307007,0.8350338001588936,0.8919012456390105,1.0999787722704517,0.8350338001588936
GAINESVILLE,MidtownEast_B,1970s,4.0,24.0,0.9172575774285868,0.12810669983125283,0.6664321478075353,0.8301040628633312,0.8933529170490013,1.0300891064676425,1.1192941960175102,0.8933529170490013
GAINESVILLE,MidtownEast_B,1970s,5.0,1.0,0.740129119831355,,0.740129119831355,0.740129119831355,0.740129119831355,0.740129119831355,0.740129119831355,0.740129119831355
GAINESVILLE,MidtownEast_B,1980s,3.0,16.0,0.8631564853238478,0.10576899752041517,0.6936423286703302,0.7926142680981045,0.8346975686471998,0.9067745149991829,1.0592609940205702,0.8346975686471998
GAINESVILLE,MidtownEast_B,1980s,4.0,20.0,0.8835778283198049,0.11753809946939178,0.6449516760073725,0.8146192871894649,0.8757598429323368,0.9574396903974607,1.0794239549704574,0.8757598429323368
GAINESVILLE,MidtownEast_B,1980s,5.0,4.0,0.8497343670500517,0.09128705252991794,0.7910091832250498,0.8046972109751068,0.8110060790535798,0.8560432351285246,0.9859161268679972,0.8110060790535798
GAINESVILLE,MidtownEast_B,1990s,4.0,9.0,0.8811762803758832,0.10876778377022547,0.6679154506417876,0.8206021592709283,0.8788402074940043,0.9783027040688924,1.0001550063039133,0.8788402074940043
GAINESVILLE,MidtownEast_B,2000s,3.0,2.0,0.8023082107645935,0.08093562667208884,0.7450780803051766,0.773693145534885,0.8023082107645935,0.8309232759943019,0.8595383412240103,0.8023082107645935
GAINESVILLE,MidtownEast_B,2000s,4.0,6.0,0.8072376393707116,0.11877367569637283,0.6760727055040707,0.7716511785084927,0.7841999403115376,0.7954085755983156,1.0323402048290709,0.7841999403115376
GAINESVILLE,MidtownEast_B,2010s,4.0,2.0,0.7562296241918598,0.1392340933454892,0.6577762526149036,0.7070029384033817,0.7562296241918598,0.8054563099803378,0.8546829957688159,0.7562296241918598
GAINESVILLE,MidtownEast_C,1900s,3.0,2.0,0.721833978477646,0.03917245955718495,0.6941348666890047,0.7079844225833254,0.721833978477646,0.7356835343719665,0.7495330902662872,0.721833978477646
GAINESVILLE,MidtownEast_C,1920s,3.0,5.0,0.8329244065101165,0.018591877216914496,0.8125208094246493,0.8135826866217316,0.8413040551116778,0.8447277043436444,0.8524867770488793,0.8413040551116778
GAINESVILLE,MidtownEast_C,1930s,3.0,9.0,0.8018100410849721,0.17869621883548012,0.564944639246844,0.6805119359892323,0.7749762127677817,0.9076411819832298,1.15267126855981,0.7749762127677817
GAINESVILLE,MidtownEast_C,1930s,4.0,1.0,0.9352938471143722,,0.9352938471143722,0.9352938471143722,0.9352938471143722,0.9352938471143722,0.9352938471143722,0.9352938471143722
GAINESVILLE,MidtownEast_C,1940s,2.0,3.0,0.8329368615349922,0.09542299541335951,0.7329403555577606,0.7878998200548559,0.8428592845519514,0.8829351145236081,0.9230109444952648,0.8428592845519514
GAINESVILLE,MidtownEast_C,1940s,3.0,69.0,0.7975624044216657,0.09838127981437296,0.6036824484762623,0.7341971541677563,0.7845013518123104,0.8571654673508277,1.114931196330906,0.7845013518123104
GAINESVILLE,MidtownEast_C,1950s,2.0,1.0,1.0490535847910878,,1.0490535847910878,1.0490535847910878,1.0490535847910878,1.0490535847910878,1.0490535847910878,1.0490535847910878
GAINESVILLE,MidtownEast_C,1950s,3.0,92.0,0.8499327352144553,0.1193719200185048,0.6414378705508146,0.7729309771547495,0.8364722050949132,0.8958440916030318,1.1910765073422414,0.8364722050949132
GAINESVILLE,MidtownEast_C,1960s,2.0,5.0,0.8848720297354656,0.15790959472187574,0.7428076411210023,0.7806372826194068,0.8655393797609107,0.8891563831537359,1.146219462022272,0.8655393797609107
GAINESVILLE,MidtownEast_C,1960s,3.0,66.0,0.9126020464166616,0.11548086682502413,0.6580683295558372,0.8403807248066947,0.9029502803456767,0.9861801132859256,1.1862028587722206,0.9029502803456767
GAINESVILLE,MidtownEast_C,1970s,3.0,25.0,0.8775124320955118,0.0845616812667484,0.7326775729140586,0.8130466710354632,0.8733078656810653,0.92673478724529,1.0695226165928693,0.8733078656810653
GAINESVILLE,MidtownEast_C,1980s,3.0,5.0,0.8691125933268375,0.053591823681069524,0.8014242459542011,0.8538418895680211,0.864491429145141,0.8753732106925752,0.9504321912742498,0.864491429145141
GAINESVILLE,MidtownEast_C,1990s,3.0,1.0,0.7721942460540288,,0.7721942460540288,0.7721942460540288,0.7721942460540288,0.7721942460540288,0.7721942460540288,0.7721942460540288
GAINESVILLE,MidtownEast_C,2000s,3.0,1.0,0.7873089795737938,,0.7873089795737938,0.7873089795737938,0.7873089795737938,0.7873089795737938,0.7873089795737938,0.7873089795737938
GAINESVILLE,MidtownEast_C,2010s,3.0,1.0,1.0222331619734122,,1.0222331619734122,1.0222331619734122,1.0222331619734122,1.0222331619734122,1.0222331619734122,1.0222331619734122
GAINESVILLE,MidtownEast_C,2020s,3.0,1.0,0.9793617869762912,,0.9793617869762912,0.9793617869762912,0.9793617869762912,0.9793617869762912,0.9793617869762912,0.9793617869762912
GAINESVILLE,MidtownEast_D,1950s,4.0,1.0,0.8037919044407916,,0.8037919044407916,0.8037919044407916,0.8037919044407916,0.8037919044407916,0.8037919044407916,0.8037919044407916
GAINESVILLE,MidtownEast_D,1960s,3.0,1.0,0.855216832775213,,0.855216832775213,0.855216832775213,0.855216832775213,0.855216832775213,0.855216832775213,0.855216832775213
GAINESVILLE,MidtownEast_D,2000s,4.0,1.0,0.7898161135312234,,0.7898161135312234,0.7898161135312234,0.7898161135312234,0.7898161135312234,0.7898161135312234,0.7898161135312234
GAINESVILLE,QuailCreekish,1990s,3.0,12.0,0.8889437436588524,0.12335653735276823,0.7892100863030266,0.8177066927253341,0.8493774221085534,0.9146589997436843,1.2513346348637349,0.8493774221085534
GAINESVILLE,QuailCreekish,1990s,4.0,18.0,0.8353797844232447,0.048238469377632355,0.7740095928881437,0.7884852503437969,0.8349090816681909,0.8706679830634121,0.919900696930374,0.8349090816681909
GAINESVILLE,QuailCreekish,2000s,3.0,52.0,0.85962320698302,0.05633363028233017,0.7639022117032765,0.8138147197349934,0.8556920709593563,0.9117124255432899,0.9620858511302,0.8556920709593563
GAINESVILLE,QuailCreekish,2000s,4.0,6.0,0.7985176986355963,0.029089007511635283,0.7608492875378533,0.7816909180633982,0.7967114550001482,0.8119057909159255,0.8431793523030945,0.7967114550001482
GAINESVILLE,QuailCreekish,2010s,3.0,38.0,0.8422442301489381,0.044926451456386705,0.7712425122427674,0.812126299575299,0.8321286861223407,0.8701737993478861,0.9680661870879802,0.8321286861223407
GAINESVILLE,QuailCreekish,2010s,4.0,10.0,0.8926097422689526,0.07115983718244123,0.7798293796103299,0.8482086561632611,0.8967408223216684,0.9323307152519728,1.0176372142443142,0.8967408223216684
GAINESVILLE,Springtree_A,1980s,3.0,3.0,0.8841363856950694,0.04640049974132654,0.8365447909167097,0.8615814886416057,0.8866181863665016,0.9079321830842492,0.9292461798019968,0.8866181863665016
GAINESVILLE,Springtree_A,1990s,3.0,12.0,0.8894337023929687,0.09007814174464109,0.7692932191442211,0.8385091978439474,0.8647836876534416,0.9202178348617406,1.0824363549901013,0.8647836876534416
GAINESVILLE,Springtree_A,2000s,3.0,27.0,0.8088063998099883,0.04908069364021866,0.726732911005491,0.7785467308317862,0.8087781052410238,0.8430443208249268,0.919253590721172,0.8087781052410238
GAINESVILLE,Springtree_A,2010s,3.0,7.0,0.8963882323526731,0.050304542632677474,0.8306749380071904,0.8679892085293366,0.8931576371054591,0.9212945050977592,0.9723176241018702,0.8931576371054591
GAINESVILLE,Springtree_B,1900s,3.0,1.0,0.738611358002767,,0.738611358002767,0.738611358002767,0.738611358002767,0.738611358002767,0.738611358002767,0.738611358002767
GAINESVILLE,Springtree_B,1920s,3.0,1.0,0.7923572167221449,,0.7923572167221449,0.7923572167221449,0.7923572167221449,0.7923572167221449,0.7923572167221449,0.7923572167221449
GAINESVILLE,Springtree_B,1930s,3.0,1.0,0.96639739901155,,0.96639739901155,0.96639739901155,0.96639739901155,0.96639739901155,0.96639739901155,0.96639739901155
GAINESVILLE,Springtree_B,1940s,3.0,3.0,0.9062654840676349,0.04454181657958236,0.8755248990512698,0.880725116246395,0.8859253334415202,0.9216357765758175,0.9573462197101148,0.8859253334415202
GAINESVILLE,Springtree_B,1950s,3.0,32.0,0.8745435146389313,0.1132793340867127,0.6754599980517922,0.8067468002944843,0.8456724694029873,0.9151438447001986,1.1396929707113983,0.8456724694029873
GAINESVILLE,Springtree_B,1960s,2.0,2.0,1.0028896925176418,0.38972523751989974,0.7273123342677829,0.8651010133927124,1.0028896925176418,1.1406783716425715,1.278467050767501,1.0028896925176418
GAINESVILLE,Springtree_B,1960s,3.0,77.0,0.8522649527887223,0.10689160395834854,0.6486135110253948,0.7792870575900375,0.8443164870666143,0.9047277296401012,1.196189577530703,0.8443164870666143
GAINESVILLE,Springtree_B,1970s,2.0,5.0,0.7379070799963178,0.05743741760278978,0.6454275042116148,0.7185903532684985,0.7677071681947875,0.7756736970049319,0.7821366773017565,0.7677071681947875
GAINESVILLE,Springtree_B,1970s,3.0,304.0,0.8585177168722159,0.09260101444890087,0.6553152414709654,0.7995686722009689,0.8466859798754283,0.9032280132773594,1.2587313376207108,0.8466859798754283
GAINESVILLE,Springtree_B,1970s,4.0,5.0,0.9493484319687162,0.07315837236777198,0.8441477897288324,0.9324300281405348,0.9401894826751064,0.9889649404433304,1.0410099188557769,0.9401894826751064
GAINESVILLE,Springtree_B,1980s,3.0,131.0,0.8463088545288118,0.06721653698389417,0.7180215397049821,0.7989771689095625,0.8362386148790341,0.8843087014718678,1.0872007046832486,0.8362386148790341
GAINESVILLE,Springtree_B,1980s,4.0,10.0,0.8225437355024695,0.05450156439622011,0.7535694040528452,0.7789143846533277,0.8241521474462656,0.8444238522945665,0.9224620242592612,0.8241521474462656
GAINESVILLE,Springtree_B,1980s,5.0,1.0,0.6966740611733433,,0.6966740611733433,0.6966740611733433,0.6966740611733433,0.6966740611733433,0.6966740611733433,0.6966740611733433
GAINESVILLE,Springtree_B,1990s,3.0,53.0,0.854428993473481,0.06939736858501387,0.6999976304347826,0.8177650203683795,0.8527874868837221,0.8860417884746059,1.044747524112949,0.8527874868837221
GAINESVILLE,Springtree_B,1990s,4.0,10.0,0.8755331746892965,0.04470917558072319,0.809989847126059,0.8462483715486737,0.8753804258780542,0.9027509212350575,0.9595015828661072,0.8753804258780542
GAINESVILLE,Springtree_B,2000s,3.0,46.0,0.874199269763337,0.0867487323018976,0.6537094785724615,0.8302051050764757,0.8652875678307899,0.9094411533285892,1.1317994245228806,0.8652875678307899
GAINESVILLE,Springtree_B,2000s,4.0,6.0,0.7977670286988977,0.06160193606626647,0.7340793808734055,0.7554905404591132,0.7806228908550445,0.8320544027216548,0.8949656792722306,0.7806228908550445
GAINESVILLE,Springtree_B,2010s,3.0,12.0,0.8466978921408671,0.0675410303549275,0.74755850809198,0.8098130698853694,0.8330175056320683,0.8830477347147981,0.9757359174232678,0.8330175056320683
GAINESVILLE,Springtree_B,2020s,3.0,1.0,0.8556469262458993,,0.8556469262458993,0.8556469262458993,0.8556469262458993,0.8556469262458993,0.8556469262458993,0.8556469262458993
GAINESVILLE,TC_Forest,1980s,3.0,56.0,0.8594433580262739,0.07803374999043519,0.7098188139893441,0.8080356738090041,0.8497560812908188,0.9090581885198357,1.088638569778565,0.8497560812908188
GAINESVILLE,TC_Forest,1990s,3.0,4.0,0.8478468325126051,0.03765164356514393,0.801154967469188,0.8277437649585235,0.8509174255176495,0.8710204930717311,0.8883975115459333,0.8509174255176495
GAINESVILLE,Westchesterish,1940s,1.0,1.0,0.8176159627939225,,0.8176159627939225,0.8176159627939225,0.8176159627939225,0.8176159627939225,0.8176159627939225,0.8176159627939225
GAINESVILLE,Westchesterish,1940s,3.0,5.0,0.988544844618174,0.14388146408726563,0.7891111129099028,0.9649552796978887,0.9816746400698282,1.0140362676315111,1.1929469227817395,0.9816746400698282
GAINESVILLE,Westchesterish,1950s,2.0,2.0,0.7807615932370537,0.12426544363229758,0.6928926553775014,0.7368271243072776,0.7807615932370537,0.8246960621668299,0.868630531096606,0.7807615932370537
GAINESVILLE,Westchesterish,1950s,3.0,16.0,0.8694642210351682,0.07351278643159986,0.7651249407176819,0.8104505175260872,0.8663854977814942,0.9145137965012391,0.9874446636325114,0.8663854977814942
GAINESVILLE,Westchesterish,1960s,2.0,1.0,1.071946725908245,,1.071946725908245,1.071946725908245,1.071946725908245,1.071946725908245,1.071946725908245,1.071946725908245
GAINESVILLE,Westchesterish,1960s,3.0,2.0,0.9137973234251298,0.129820902368258,0.8220000830207778,0.8678987032229537,0.9137973234251298,0.9596959436273057,1.0055945638294816,0.9137973234251298
GAINESVILLE,Westchesterish,1970s,3.0,4.0,0.8540705164786051,0.166581731876941,0.7303365004300444,0.758561267886024,0.7940979689026684,0.8896072174952496,1.0977496276790393,0.7940979689026684
GAINESVILLE,Westchesterish,1980s,2.0,1.0,0.7310389551586791,,0.7310389551586791,0.7310389551586791,0.7310389551586791,0.7310389551586791,0.7310389551586791,0.7310389551586791
GAINESVILLE,Westchesterish,1980s,3.0,7.0,0.8496363751384248,0.13772858461913148,0.7443579327070923,0.7622721316631056,0.8058299860743615,0.8673499301587038,1.1380225835439015,0.8058299860743615
GAINESVILLE,Westchesterish,1990s,3.0,1.0,0.7568037194552628,,0.7568037194552628,0.7568037194552628,0.7568037194552628,0.7568037194552628,0.7568037194552628,0.7568037194552628
GAINESVILLE,Westchesterish,2000s,3.0,1.0,0.9048259716085264,,0.9048259716085264,0.9048259716085264,0.9048259716085264,0.9048259716085264,0.9048259716085264,0.9048259716085264
HAWTHORNE,Hawthorne,1920s,3.0,2.0,1.0743330396906283,0.3351483881630602,0.8373473417167873,0.9558401907037078,1.0743330396906283,1.192825888677549,1.3113187376644695,1.0743330396906283
HAWTHORNE,Hawthorne,1930s,3.0,3.0,0.9217996948236261,0.14613159036998624,0.8296847998479341,0.8375529665859792,0.8454211333240244,0.9678571423114721,1.0902931512989198,0.8454211333240244
HAWTHORNE,Hawthorne,1940s,2.0,1.0,0.8566918997265022,,0.8566918997265022,0.8566918997265022,0.8566918997265022,0.8566918997265022,0.8566918997265022,0.8566918997265022
HAWTHORNE,Hawthorne,1950s,2.0,1.0,0.9049320827047976,,0.9049320827047976,0.9049320827047976,0.9049320827047976,0.9049320827047976,0.9049320827047976,0.9049320827047976
HAWTHORNE,Hawthorne,1950s,3.0,2.0,0.7629833280703873,0.022644079238275158,0.7469715460872774,0.7549774370788324,0.7629833280703873,0.7709892190619423,0.7789951100534972,0.7629833280703873
HAWTHORNE,Hawthorne,1960s,3.0,9.0,0.8764900948305614,0.11662689050381148,0.7189220720889775,0.8342569030335715,0.8697722388418503,0.8866807744615897,1.1474024664201377,0.8697722388418503
HAWTHORNE,Hawthorne,1970s,3.0,6.0,0.8040627971004793,0.038783608243440425,0.7341560056055559,0.7916848539078393,0.8204923067102518,0.8306183423940691,0.8331601063144407,0.8204923067102518
HAWTHORNE,Hawthorne,1980s,3.0,1.0,0.8249820806573201,,0.8249820806573201,0.8249820806573201,0.8249820806573201,0.8249820806573201,0.8249820806573201,0.8249820806573201
HAWTHORNE,Hawthorne,1990s,3.0,4.0,0.8070211652987045,0.05331427531086491,0.7563604478302269,0.7776236557898641,0.7953984253125033,0.8247959348213436,0.8809273627395845,0.7953984253125033
HAWTHORNE,Hawthorne,2000s,3.0,14.0,0.824938009572705,0.0624552114098091,0.7162946290356295,0.7830130796872139,0.8091807981498502,0.8635313825122553,0.9510562158454584,0.8091807981498502
HAWTHORNE,Hawthorne,2020s,3.0,1.0,0.8901880645902489,,0.8901880645902489,0.8901880645902489,0.8901880645902489,0.8901880645902489,0.8901880645902489,0.8901880645902489
HIGH SPRINGS,HighSprings_B,2010s,3.0,1.0,0.6578473615897439,,0.6578473615897439,0.6578473615897439,0.6578473615897439,0.6578473615897439,0.6578473615897439,0.6578473615897439
HIGH SPRINGS,High_Springs_Main,1900s,3.0,2.0,0.7807863385449735,0.052374633190665196,0.7437518802536961,0.7622691093993348,0.7807863385449735,0.7993035676906122,0.8178207968362509,0.7807863385449735
HIGH SPRINGS,High_Springs_Main,1910s,3.0,1.0,1.1943976455417142,,1.1943976455417142,1.1943976455417142,1.1943976455417142,1.1943976455417142,1.1943976455417142,1.1943976455417142
HIGH SPRINGS,High_Springs_Main,1920s,3.0,12.0,0.8253587402806128,0.12832877730787398,0.6246282471464774,0.7537423882441956,0.8281844393764366,0.8999425046507492,1.0066266196793334,0.8281844393764366
HIGH SPRINGS,High_Springs_Main,1920s,4.0,2.0,0.773499247921527,0.07247274691948336,0.7222532771235439,0.7478762625225355,0.773499247921527,0.7991222333205187,0.8247452187195102,0.773499247921527
HIGH SPRINGS,High_Springs_Main,1930s,3.0,7.0,0.9012867081604001,0.19113948744162224,0.6677822654166569,0.778182939508276,0.8372879952157924,1.0373227287100661,1.1729253600536669,0.8372879952157924
HIGH SPRINGS,High_Springs_Main,1940s,3.0,4.0,0.9178902949689862,0.09307376391312977,0.8011602909963272,0.8790911211284134,0.9220555945473956,0.9608547683879685,1.0262896997848263,0.9220555945473956
HIGH SPRINGS,High_Springs_Main,1950s,3.0,12.0,0.8709496063229664,0.09560350065130742,0.7319808510491063,0.8015867878814922,0.8723121221275059,0.9327042066775588,1.0134798842691792,0.8723121221275059
HIGH SPRINGS,High_Springs_Main,1960s,3.0,26.0,0.8218177290777867,0.0755582639513663,0.6211084483736,0.7747473827967122,0.81505525342604,0.8609593752851357,0.9713766269624456,0.81505525342604
HIGH SPRINGS,High_Springs_Main,1970s,2.0,1.0,0.8424163423091775,,0.8424163423091775,0.8424163423091775,0.8424163423091775,0.8424163423091775,0.8424163423091775,0.8424163423091775
HIGH SPRINGS,High_Springs_Main,1970s,3.0,19.0,0.8693041462360909,0.0567968989740152,0.7910047708485164,0.8317925932358634,0.8612943364459145,0.9087980382508354,1.0281444202094585,0.8612943364459145
HIGH SPRINGS,High_Springs_Main,1980s,3.0,23.0,0.8025093848378092,0.0730794598774007,0.6114770233179024,0.7702968352251366,0.8146645226375469,0.8465657329907562,0.9232912629737968,0.8146645226375469
HIGH SPRINGS,High_Springs_Main,1980s,4.0,1.0,0.7982097988084387,,0.7982097988084387,0.7982097988084387,0.7982097988084387,0.7982097988084387,0.7982097988084387,0.7982097988084387
HIGH SPRINGS,High_Springs_Main,1990s,3.0,29.0,0.8897707490823117,0.11035208632242566,0.6072429361426157,0.8322995061361262,0.8910053210692439,0.9338430851561318,1.1144757061467312,0.8910053210692439
HIGH SPRINGS,High_Springs_Main,1990s,4.0,1.0,0.9736260881348716,,0.9736260881348716,0.9736260881348716,0.9736260881348716,0.9736260881348716,0.9736260881348716,0.9736260881348716
HIGH SPRINGS,High_Springs_Main,2000s,3.0,82.0,0.8351390760419836,0.08927984851167191,0.6476328948085797,0.7757661777220892,0.8343460759168826,0.8964179006942479,1.1015883526770454,0.8343460759168826
HIGH SPRINGS,High_Springs_Main,2000s,4.0,15.0,0.9097577135007828,0.06968452210307743,0.7517754555485566,0.8784357253483508,0.9110567082861956,0.9324771556209415,1.066162816622151,0.9110567082861956
HIGH SPRINGS,High_Springs_Main,2010s,3.0,59.0,0.8441172035985182,0.06374166300077234,0.7165679431540722,0.8050974035161296,0.8386823139004229,0.8821060062992049,1.108198553575518,0.8386823139004229
HIGH SPRINGS,High_Springs_Main,2010s,4.0,4.0,0.8448953493170186,0.04980337601171175,0.7854981095924178,0.8141867536784303,0.8491859950561498,0.8798945906947381,0.8957112975633569,0.8491859950561498
HIGH SPRINGS,High_Springs_Main,2020s,3.0,1.0,0.8342896006346187,,0.8342896006346187,0.8342896006346187,0.8342896006346187,0.8342896006346187,0.8342896006346187,0.8342896006346187
HIGH SPRINGS,High_Springs_Main,2020s,4.0,1.0,0.845712476930344,,0.845712476930344,0.845712476930344,0.845712476930344,0.845712476930344,0.845712476930344,0.845712476930344
LACROSSE,HSBUI,1920s,3.0,1.0,1.1814208438865312,,1.1814208438865312,1.1814208438865312,1.1814208438865312,1.1814208438865312,1.1814208438865312,1.1814208438865312
LACROSSE,HSBUI,1960s,3.0,1.0,1.048464720164849,,1.048464720164849,1.048464720164849,1.048464720164849,1.048464720164849,1.048464720164849,1.048464720164849
LACROSSE,HSBUI,2000s,3.0,1.0,1.0327527545996067,,1.0327527545996067,1.0327527545996067,1.0327527545996067,1.0327527545996067,1.0327527545996067,1.0327527545996067
MICANOPY,MidtownEast_D,1900s,3.0,2.0,0.8415857558237246,0.03512054820489837,0.816751778029052,0.8291687669263883,0.8415857558237246,0.854002744721061,0.8664197336183973,0.8415857558237246
MICANOPY,MidtownEast_D,1910s,3.0,1.0,0.7931140266518151,,0.7931140266518151,0.7931140266518151,0.7931140266518151,0.7931140266518151,0.7931140266518151,0.7931140266518151
MICANOPY,MidtownEast_D,1920s,3.0,2.0,0.6834393977271072,0.2631108824768781,0.4973919085237299,0.5904156531254185,0.6834393977271072,0.7764631423287958,0.8694868869304844,0.6834393977271072
MICANOPY,MidtownEast_D,1950s,3.0,2.0,0.7462402872733669,0.006928989262678716,0.741340751978958,0.7437905196261625,0.7462402872733669,0.7486900549205713,0.7511398225677758,0.7462402872733669
MICANOPY,MidtownEast_D,1960s,3.0,4.0,0.8052737821183379,0.17416403958558072,0.6402444316643835,0.6677888870307558,0.7913229511905921,0.9288078462781743,0.9982047944277838,0.7913229511905921
MICANOPY,MidtownEast_D,1960s,4.0,1.0,0.7209587745644861,,0.7209587745644861,0.7209587745644861,0.7209587745644861,0.7209587745644861,0.7209587745644861,0.7209587745644861
MICANOPY,MidtownEast_D,1980s,3.0,2.0,0.6987489216520243,0.06432226115736671,0.6532662146063982,0.6760075681292113,0.6987489216520243,0.7214902751748373,0.7442316286976504,0.6987489216520243
MICANOPY,MidtownEast_D,1990s,4.0,1.0,0.6991576879775933,,0.6991576879775933,0.6991576879775933,0.6991576879775933,0.6991576879775933,0.6991576879775933,0.6991576879775933
MICANOPY,MidtownEast_D,2000s,3.0,1.0,0.9075127676355016,,0.9075127676355016,0.9075127676355016,0.9075127676355016,0.9075127676355016,0.9075127676355016,0.9075127676355016
MICANOPY,MidtownEast_D,2000s,4.0,1.0,0.7251198064825797,,0.7251198064825797,0.7251198064825797,0.7251198064825797,0.7251198064825797,0.7251198064825797,0.7251198064825797
MICANOPY,MidtownEast_D,2010s,3.0,2.0,0.967772692513323,0.10926094042983392,0.890513540616568,0.9291431165649454,0.967772692513323,1.0064022684617004,1.045031844410078,0.967772692513323
NEWBERRY,HSBUI,1960s,3.0,2.0,0.9752879460170006,0.1934245821691091,0.838516112317049,0.9069020291670249,0.9752879460170006,1.0436738628669764,1.1120597797169522,0.9752879460170006
NEWBERRY,HSBUI,1990s,4.0,2.0,0.8799946393056064,0.002397823644436008,0.8782991219465363,0.8791468806260714,0.8799946393056064,0.8808423979851414,0.8816901566646765,0.8799946393056064
NEWBERRY,HSBUI,2000s,3.0,1.0,0.8379391669472348,,0.8379391669472348,0.8379391669472348,0.8379391669472348,0.8379391669472348,0.8379391669472348,0.8379391669472348
