prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,effective_year_built,imprv_type_cd,base_area,actual_year_built,prop_val_yr,sup_num,sum_us_area,total_porch_area,total_garage_area,effective_age,actual_age,has_canal,has_lake,number_of_baths,MISC_Val,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,Alachua_Main,Archer,Buck_Bay,CarolEstates,Duck_Pond,EastGNV,EastMidtownEastA,Gainesvilleish_Region,Golfview,HSBUI,HaileLike,Hawthorne,HighSpringsAGNV,HighSprings_A,HighSprings_B,HighSprings_E,HighSprings_F,High_Springs_Main,Ironwood,Jonesville,Lincoln_Estates,Lugano,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,Newmans_Lake,QuailCreekish,Real_Tioga,Springtree_A,Springtree_B,SummerCreek,TC_Forest,Tioga_A,Tioga_B,Turkey_Creek,WaldoRural_A,WaldoRural_C,Westchesterish,WildsPlantation,swNewberry_A,swNewberry_B,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
4467,0.33,1300,3.0,HIGH SPRINGS,255100,2005,100,1000.0,1970,2022,0,0.0,300.0,0.0,16,51,0,0,1.0,4094,212741.0,0.39069071169218034,-82.61117,29.82132,01442-001-045,High_Springs_Main,True,0.84,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.223726000404715,203562.01926454346,207656.01926454346,-47443.98073545654,-9178.980735456542,47443.98073545654,9178.980735456542,0.8140181076618717
4483,0.24,1212,3.0,HIGH SPRINGS,223000,1990,100,1008.0,1980,2022,0,0.0,316.0,0.0,30,41,0,0,2.0,1279,188271.0,0.28413869941249476,-82.609934,29.818409,01442-010-008,High_Springs_Main,True,0.7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.042114378956091,169755.48870632565,171034.48870632565,-51965.51129367435,-18515.511293674354,51965.51129367435,18515.511293674354,0.7669708013736576
4495,0.35,1260,3.0,HIGH SPRINGS,195500,1980,100,1008.0,1980,2022,0,0.0,316.0,0.0,30,41,0,0,1.0,220,165955.0,0.4143689366432215,-82.610448,29.819543,01442-010-020,High_Springs_Main,True,0.7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.049435668618557,171002.8784900999,171222.8784900999,-24277.121509900113,5047.878490099887,24277.121509900113,5047.878490099887,0.8758203503329918
4703,1.01,1981,3.0,HIGH SPRINGS,441000,2009,100,1981.0,2009,2022,0,0.0,310.0,540.0,12,12,0,0,3.0,5689,369161.0,1.195750360027582,-82.616108,29.816283,01481-020-062,High_Springs_Main,True,0.88,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.771360417036284,351990.8349038484,357679.8349038484,-83320.16509615158,-17170.165096151584,83320.16509615158,17170.165096151584,0.8110653852694976
4834,0.42,1112,3.0,SUWANNEE,201500,2000,100,1112.0,1958,2022,0,0.0,0.0,0.0,21,63,0,0,2.0,840,170435.0,0.49724272397186586,-82.60645,29.807822,01484-016-000,HighSprings_B,False,0.79,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.162403763823537,191454.17497999116,192294.17497999116,-9205.825020008837,21019.174979991163,9205.825020008837,21019.174979991163,0.9543135234739015
4842,1.53,2016,3.0,HIGH SPRINGS,373600,2005,100,2016.0,2005,2022,0,0.0,348.0,576.0,16,16,0,0,2.0,4660,312900.0,1.8113842087546543,-82.608055,29.802555,01486-010-001,High_Springs_Main,True,0.84,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.730496007809904,337896.86940733436,342556.86940733436,-31043.130592665635,24996.869407334365,31043.130592665635,24996.869407334365,0.9169081086920085
4894,1.39,2161,3.0,HIGH SPRINGS,423000,2014,100,2161.0,2014,2022,0,0.0,314.0,462.0,7,7,0,0,2.0,1795,357755.0,1.6456366340973654,-82.616635,29.817884,01486-030-033,High_Springs_Main,True,0.9299999999999999,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.846784799126983,379566.3892021668,381361.3892021668,-41638.610797833186,21811.389202166814,41638.610797833186,21811.389202166814,0.9015635678538223
4904,1.06,1636,3.0,HIGH SPRINGS,434900,2014,100,1636.0,2014,2022,0,0.0,512.0,1241.0,7,7,0,0,2.0,3056,366609.0,1.2549459224051853,-82.611726,29.816014,01486-030-043,High_Springs_Main,True,0.9299999999999999,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.69225702197691,325219.95661474334,328275.95661474334,-106624.04338525666,-41389.043385256664,106624.04338525666,41389.043385256664,0.7548308958720242
5119,0.35,1360,3.0,HIGH SPRINGS,230600,1990,100,1360.0,1965,2022,0,0.0,104.0,0.0,30,56,0,0,2.0,569,195441.0,0.4143689366432215,-82.600678,29.811154,01488-305-000,High_Springs_Main,True,0.7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.129186463529962,185199.04850702433,185768.04850702433,-44831.95149297567,-10241.95149297567,44831.95149297567,10241.95149297567,0.805585639666194
5136,0.23,1352,3.0,HIGH SPRINGS,206900,1990,100,1352.0,1984,2022,0,0.0,81.0,0.0,30,37,0,0,1.5,1135,174730.0,0.2722995869369742,-82.598903,29.811995,01488-322-000,High_Springs_Main,True,0.7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.067305654566253,174086.16461558072,175221.16461558072,-31678.835384419275,-643.8353844192752,31678.835384419275,643.8353844192752,0.8468881808389596
5144,0.3,1308,3.0,HIGH SPRINGS,201400,1995,100,1308.0,1982,2022,0,0.0,0.0,0.0,26,39,0,0,2.0,3190,167999.99999999997,0.35517337426561846,-82.598542,29.812272,01488-330-000,High_Springs_Main,True,0.74,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.11842252650936,183216.26801886468,186406.26801886468,-14993.731981135323,15216.268018864706,14993.731981135323,15216.268018864706,0.9255524727848295
5148,0.23,1308,3.0,HIGH SPRINGS,214400,1994,100,1308.0,1984,2022,0,0.0,68.0,0.0,27,37,0,0,2.0,1571,180669.0,0.2722995869369742,-82.598015,29.81145,01488-334-000,High_Springs_Main,True,0.73,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.108384443580219,181386.32783801504,182957.32783801504,-31442.672161984956,717.3278380150441,31442.672161984956,717.3278380150441,0.8533457455131299
5259,1.0,1930,3.0,HIGH SPRINGS,455100,2004,100,1930.0,2004,2022,0,0.0,418.0,529.0,17,17,0,0,2.0,12541,374294.0,1.1839112475520615,-82.568232,29.808994,01516-010-022,High_Springs_Main,True,0.83,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.660781556703164,315142.9286685995,327683.9286685995,-127416.07133140048,-59151.07133140048,127416.07133140048,59151.07133140048,0.720026211093385
5287,1.25,1523,3.0,HIGH SPRINGS,355300,2004,100,1446.0,2004,2022,0,0.0,119.0,441.0,17,17,0,0,2.0,1264,300741.0,1.4798890594400769,-82.571476,29.810707,01516-010-050,High_Springs_Main,True,0.83,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.541798821640402,279791.18096242903,281055.18096242903,-74244.81903757097,-20949.819037570967,74244.81903757097,20949.819037570967,0.7910362537642247
5330,1.1,2205,3.0,HIGH SPRINGS,508200,2004,100,2205.0,2004,2022,0,0.0,370.0,441.0,17,17,0,0,2.0,15047,416923.0,1.302302372307268,-82.566489,29.805227,01516-011-089,High_Springs_Main,True,0.83,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.736975753343291,340093.4641393584,355140.4641393584,-153059.53586064163,-76829.53586064163,153059.53586064163,76829.53586064163,0.6988202757563132
5410,0.37,1932,3.0,HIGH SPRINGS,385500,2015,100,1932.0,2015,2022,0,0.0,267.0,531.0,6,6,0,0,2.0,1530,326145.0,0.4380471615942627,-82.561752,29.80616,01519-020-044,High_Springs_Main,True,0.94,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.687362679061719,323632.10753284785,325162.10753284785,-60337.89246715215,-2512.8924671521527,60337.89246715215,2512.8924671521527,0.8434814721993459
6103,1.26,1272,3.0,SUWANNEE,320000,2010,100,1056.0,1982,2022,0,0.0,304.0,0.0,11,39,0,0,1.5,3234,268766.0,1.4917281719155975,-82.591837,29.768546,01656-004-001,HighSprings_B,True,0.89,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.472919452185938,261168.0769902801,264402.07699028007,-55597.92300971993,-7597.923009719903,55597.92300971993,7597.923009719903,0.8262564905946252
6307,5.0,2512,4.0,SUWANNEE,779600,2011,100,2512.0,2011,2022,0,0.0,1158.0,774.0,10,10,0,0,3.0,31739,630921.0,5.9195562377603075,-82.594874,29.755815,01721-003-000,HighSprings_B,False,0.9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.230679823437484,557200.1685807162,588939.1685807162,-190660.83141928376,-73720.83141928376,190660.83141928376,73720.83141928376,0.7554376200368346
22319,3.38,2095,3.0,NEWBERRY,330800,1980,100,2095.0,1968,2022,0,0.0,66.0,0.0,30,53,0,0,2.5,4684,276496.0,4.001620016725968,-82.531562,29.625759,04398-004-000,Jonesville,False,0.7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.582929212008054,291539.0424034725,296223.0424034725,-34576.95759652753,15043.042403472471,34576.95759652753,15043.042403472471,0.8954747351979216
22488,1.62,3514,4.0,SUWANNEE,722500,2004,100,2739.0,1999,2022,0,0.0,1882.0,928.0,17,22,0,0,4.0,13531,600594.0,1.91793622103434,-82.47395,29.644834,04414-010-003,Tioga_A,True,0.83,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,13.480436191870435,715284.8914312774,728815.8914312774,6315.891431277385,114690.89143127738,6315.891431277385,114690.89143127738,1.0087417182439826
22491,1.0,3345,4.0,SUWANNEE,728900,2006,100,2833.0,2001,2022,0,0.0,862.0,1024.0,15,20,0,0,2.0,10450,609115.0,1.1839112475520615,-82.475747,29.64492,04414-010-006,Tioga_A,True,0.85,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,13.342332198096575,623018.9396915962,633468.9396915962,-95431.0603084038,13903.939691596199,95431.0603084038,13903.939691596199,0.8690752362348693
22495,1.0,3293,4.0,SUWANNEE,728100,2002,100,2878.5,2002,2022,0,0.0,1243.5,600.0,19,19,0,0,3.0,11277,607608.0,1.1839112475520615,-82.477148,29.644208,04414-010-010,Tioga_A,True,0.81,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,13.329715260050097,615207.7287301862,626484.7287301862,-101615.27126981376,7599.728730186238,101615.27126981376,7599.728730186238,0.8604377540587642
22507,1.0,3004,4.0,SUWANNEE,668700,2012,100,2292.0,2003,2022,0,712.0,458.0,528.0,9,18,0,0,2.0,9389,559006.0,1.1839112475520615,-82.47399,29.643096,04414-020-022,Tioga_A,True,0.91,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,13.33151981657326,616318.9081416553,625707.9081416553,-42992.091858344735,57312.908141655265,42992.091858344735,57312.908141655265,0.9357079529559672
22510,1.11,2285,3.0,SUWANNEE,626600,2010,100,2285.0,2001,2022,0,0.0,282.0,506.0,11,20,0,0,2.0,8997,523613.0,1.3141414847827884,-82.475471,29.643055,04414-020-025,Tioga_A,True,0.89,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,13.049147671511921,464700.16563716385,473697.16563716385,-152902.83436283615,-58912.83436283615,152902.83436283615,58912.83436283615,0.7559801558205616
22574,6.33,6734,5.0,SUWANNEE,1937800,2008,100,5414.0,2001,2022,0,1320.0,665.5,1146.0,13,20,0,0,6.0,23273,1623857.0,7.494158197004549,-82.46113,29.638591,04422-003-008,Tioga_A,True,0.87,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,14.166422084908287,1420361.6566167367,1443634.6566167367,-494165.34338326333,-203495.34338326333,494165.34338326333,203495.34338326333,0.7449864055200416
22623,2.0,3100,4.0,SUWANNEE,773800,2001,100,1996.0,2001,2022,0,1104.0,764.0,608.0,20,20,0,0,4.0,8934,648796.0,2.367822495104123,-82.457044,29.637674,04422-010-027,Tioga_A,True,0.8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,13.385949517982457,650794.7048885,659728.7048885,-114071.29511149996,1998.7048885000404,114071.29511149996,1998.7048885000404,0.8525829734925046
22627,1.01,4271,4.0,SUWANNEE,1005600,2001,100,3743.0,2001,2022,0,528.0,987.0,888.0,20,20,0,0,3.0,21492,833268.0,1.195750360027582,-82.456379,29.636245,04422-010-031,Tioga_A,True,0.8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,13.464231227580276,703787.1372651005,725279.1372651005,-280320.8627348995,-129480.8627348995,280320.8627348995,129480.8627348995,0.7212401921888429
22653,1.34,3081,5.0,SUWANNEE,817700,1999,100,3081.0,1994,2022,0,0.0,464.0,868.0,22,27,0,0,3.0,8292,686752.9999999999,1.5864410717197626,-82.462799,29.63269,04422-020-016,Tioga_B,True,0.78,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,13.362291730882609,635579.0365021349,643871.0365021349,-173828.96349786513,-51173.963497865014,173828.96349786513,51173.963497865014,0.7874171902924482
22667,1.01,4425,6.0,SUWANNEE,1122000,2007,100,3813.0,2007,2022,0,612.0,862.0,912.0,14,14,0,0,5.0,17564,936135.9999999999,1.195750360027582,-82.45906,29.641149,04422-100-004,Tioga_A,True,0.86,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,13.807001210699731,991526.7547567729,1009090.7547567729,-112909.24524322711,55390.75475677301,112909.24524322711,55390.75475677301,0.8993678741147708
22674,1.01,3416,5.0,SUWANNEE,1028700,2011,100,3416.0,2011,2022,0,0.0,561.0,794.0,10,10,0,0,3.0,13584,860811.0,1.195750360027582,-82.458952,29.63848,04422-100-011,Tioga_A,True,0.9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,13.53743462353787,757239.3187978214,770823.3187978214,-257876.6812021786,-103571.68120217859,257876.6812021786,103571.68120217859,0.7493178952054257
22675,1.01,3597,6.0,SUWANNEE,1125100,2013,100,3597.0,2013,2022,0,0.0,492.5,719.0,8,8,0,0,3.5,16717,939618.0,1.195750360027582,-82.458238,29.639183,04422-100-012,Tioga_A,True,0.92,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,13.681366659695751,874464.221661878,891181.221661878,-233918.77833812195,-65153.77833812195,233918.77833812195,65153.77833812195,0.7920906778614151
22794,1.63,5857,6.0,SUWANNEE,1905800,2009,100,4437.0,2009,2022,0,1420.0,666.0,1004.0,12,12,0,0,5.0,33632,1586298.0,1.92977533350986,-82.457409,29.629009,04427-010-006,Tioga_B,True,0.88,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,14.002627199562049,1205767.9195445306,1239399.9195445306,-666400.0804554694,-380530.08045546943,666400.0804554694,380530.08045546943,0.6503305276233239
23064,5.0,2196,3.0,SUWANNEE,410400,2002,100,1755.0,1997,2022,0,0.0,615.0,0.0,19,24,0,0,3.0,1600,347240.0,5.9195562377603075,-82.524918,29.623535,04445-004-000,Jonesville,False,0.81,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.806082343590282,364427.29429876927,366027.29429876927,-44372.705701230734,17187.294298769266,44372.705701230734,17187.294298769266,0.8918793720730245
