prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,sum_us_area,total_porch_area,total_garage_area,effective_age,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,HighSprings_A,HighSprings_B,HighSprings_B1,HighSprings_C,HighSprings_D,HighSprings_E,HighSprings_F,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,MidtownEast_E,MidtownEast_F,Springtree_A,Springtree_B,Springtree_C,Tioga_A,Tioga_B,WaldoRural_A,WaldoRural_B,WaldoRural_C,swNewberry_A,swNewberry_B,swNewberry_C,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
6119,6.0,1775,1.0,SUWANNEE,390300,320,2002,100,1775.0,0.0,140.0,500.0,22,331435.0,7.769037709804295,-82.599936,29.770594,01656-008-014,HighSprings_B,False,False,False,0.78,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.684999426127115,322868.1860303946,323188.1860303946,-67111.81396960543,-8566.813969605428,67111.81396960543,8566.813969605428,0.8280506944155639
6163,4.37,2943,1.15,SUWANNEE,568300,36586,2004,100,2023.0,920.0,436.0,0.0,20,446468.99999999994,5.658449131974129,-82.611554,29.766474,01662-004-000,HighSprings_B,False,False,False,0.8,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.03869760351366,459869.3026929321,496455.3026929321,-71844.69730706792,13400.302692932135,71844.69730706792,13400.302692932135,0.8735796281768997
6188,6.58,2142,1.15,SUWANNEE,596700,4592,2021,100,1488.0,654.0,314.0,0.0,3,502602.99999999994,8.520044688418709,-82.616391,29.762298,01663-003-000,HighSprings_B,False,False,False,0.97,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.081168915748538,479821.24906643364,484413.24906643364,-112286.75093356636,-22781.750933566305,112286.75093356636,22781.750933566305,0.8118204274617624
6229,12.37,3208,1.0,SUWANNEE,588300,36916,2007,100,1712.0,1496.0,680.0,0.0,17,463139.0,16.017166078379855,-82.613645,29.746233,01681-010-006,HighSprings_B,False,False,False,0.83,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.06370133444765,471512.7086955988,508428.7086955988,-79871.29130440118,8373.70869559882,79871.29130440118,8373.70869559882,0.8642337390712201
6307,5.0,2512,1.15,SUWANNEE,779600,60306,2015,100,2512.0,0.0,1158.0,774.0,9,602354.0,6.474198091503579,-82.594874,29.755815,01721-003-000,HighSprings_B,False,False,False,0.91,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.23788214636616,561227.7908382717,621533.7908382717,-158066.20916172827,-41126.20916172827,158066.20916172827,41126.20916172827,0.7972470380172804
6353,7.5,2166,1.15,SUWANNEE,577500,28740,2000,100,1518.0,648.0,232.0,0.0,24,462134.99999999994,9.711297137255368,-82.605553,29.746816,01722-003-004,HighSprings_B,False,False,False,0.76,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.82157468393941,370117.0862700623,398857.0862700623,-178642.9137299377,-92017.91372993763,178642.9137299377,92017.91372993763,0.6906616212468611
6396,5.0,1425,1.0,SUWANNEE,325700,10096,2005,100,1425.0,0.0,0.0,0.0,19,266749.0,6.474198091503579,-82.582675,29.750843,01726-003-000,HighSprings_B,False,False,False,0.81,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.406617678204068,244413.72880392853,254509.72880392853,-71190.27119607147,-22335.271196071466,71190.27119607147,22335.271196071466,0.7814237912309749
6406,5.0,1560,1.0,SUWANNEE,405900,21204,2013,100,3120.0,0.0,624.0,0.0,11,323810.99999999994,6.474198091503579,-82.587408,29.75577,01726-020-000,HighSprings_B,False,False,False,0.89,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.623862242213033,303720.2244144971,324924.2244144971,-80975.77558550291,-20090.77558550285,80975.77558550291,20090.77558550285,0.8005031397252946
6564,1.0,1112,1.0,SUWANNEE,168800,4008,2007,100,1016.0,0.0,240.0,0.0,17,139472.0,1.2948396183007158,-82.603389,29.727786,01750-001-000,swNewberry_C,False,False,False,0.83,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,12.265278236531184,212198.66980070597,216206.66980070597,47406.669800705975,72726.66980070597,47406.669800705975,72726.66980070597,1.2808452002411492
6592,2.1,2842,1.15,SUWANNEE,486200,5217,2008,100,1577.0,1045.0,756.0,750.0,16,408052.99999999994,2.7191631984315032,-82.606088,29.736002,01751-015-000,HighSprings_B,True,False,False,0.84,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.21442286645247,548215.0228602623,553432.0228602623,67232.02286026231,140162.02286026237,67232.02286026231,140162.02286026237,1.138280590004653
6666,5.0,1593,1.0,SUWANNEE,315000,5013,1994,100,1593.0,0.0,75.0,384.0,30,262737.0,6.474198091503579,-82.608183,29.729541,01758-000-000,swNewberry_C,False,False,False,0.7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,12.526818529648462,275631.0650474537,280644.0650474537,-34355.93495254632,12894.065047453681,34355.93495254632,12894.065047453681,0.8909335398331862
6681,3.4,1242,1.0,SUWANNEE,319800,16309,2015,100,1242.0,0.0,36.0,594.0,9,255521.0,4.402454702222434,-82.608112,29.728552,01758-009-012,swNewberry_C,False,False,False,0.91,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,12.63976478055371,308588.7553277493,324897.7553277493,5097.755327749299,53067.7553277493,5097.755327749299,53067.7553277493,1.0159404481793286
6700,10.03,1496,1.0,SUWANNEE,463900,14904,2004,100,1496.0,0.0,448.0,816.0,20,379411.0,12.987241371556179,-82.625875,29.735841,01760-004-000,swNewberry_C,False,False,False,0.8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,12.716889328723337,333330.353155713,348234.353155713,-115665.646844287,-46080.646844286995,115665.646844287,46080.646844286995,0.7506668531056543
6740,20.0,4529,1.4,SUWANNEE,1542300,254508,2017,100,3665.0,864.0,684.0,576.0,7,1056447.0,25.896792366014317,-82.650877,29.717911,01773-002-000,swNewberry_A,False,False,False,0.9299999999999999,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,13.886900327051677,1073999.7562028118,1328507.7562028118,-213792.24379718816,17552.75620281184,213792.24379718816,17552.75620281184,0.8613808961958191
6804,10.0,2171,1.15,NEWBERRY,549600,14660,2006,100,2170.5,0.0,267.5,484.0,18,452500.0,12.948396183007159,-82.613932,29.716604,01783-010-007,swNewberry_C,True,False,False,0.8200000000000001,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,13.122620817777765,500128.7367570265,514788.7367570265,-34811.26324297348,47628.73675702652,34811.26324297348,47628.73675702652,0.9366607291794514
6875,1.77,2533,1.0,SUWANNEE,394500,17826,2015,100,2533.0,0.0,66.0,0.0,9,317499.0,2.291866124392267,-82.568938,29.722178,01797-005-001,swNewberry_C,False,False,False,0.91,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,12.915261754429595,406468.5163551002,424294.5163551002,29794.516355100204,88969.5163551002,29794.516355100204,88969.5163551002,1.0755247562866925
7004,4.68,1200,1.0,SUWANNEE,329600,11788,2003,100,1200.0,0.0,464.0,1200.0,21,268372.0,6.05984941364735,-82.557643,29.711451,01803-035-000,swNewberry_C,True,False,False,0.79,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,12.572850804835685,288615.5500465869,300403.5500465869,-29196.449953413103,20243.550046586897,29196.449953413103,20243.550046586897,0.911418537762703
7010,5.17,2051,1.0,SUWANNEE,353400,21563,1994,100,2051.0,0.0,0.0,0.0,30,278827.0,6.6943208266147005,-82.560401,29.707005,01803-041-000,swNewberry_C,True,False,False,0.7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,12.58340639904186,291678.194252444,313241.194252444,-40158.805747555976,12851.194252444024,40158.805747555976,12851.194252444024,0.8863644432723373
7032,4.89,1118,1.0,SUWANNEE,329800,11498,2003,100,1118.0,0.0,108.0,0.0,21,268832.0,6.3317657334905,-82.563975,29.708434,01803-062-000,swNewberry_C,True,False,False,0.79,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,12.373641362933464,236485.308134937,247983.308134937,-81816.69186506301,-32346.69186506301,81816.69186506301,32346.69186506301,0.7519202793660915
7147,5.09,1584,1.0,NEWBERRY,530000,25890,2015,100,1584.0,0.0,448.0,0.0,9,424610.0,6.590733657150643,-82.608377,29.710218,01821-010-010,swNewberry_C,False,False,False,0.91,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,12.6683049766478,317522.8225084245,343412.8225084245,-186587.17749157548,-107087.17749157548,186587.17749157548,107087.17749157548,0.6479487217140085
7309,2.25,2354,1.0,NEWBERRY,596100,32030,2015,100,2354.0,0.0,370.0,474.0,9,474654.99999999994,2.913389141176611,-82.605705,29.686714,01851-010-002,swNewberry_A,True,False,False,0.91,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.942144147830534,417543.55777478416,449573.55777478416,-146526.44222521584,-57111.44222521578,146526.44222521584,57111.44222521578,0.7541915077584033
7339,1.0,1182,1.0,NEWBERRY,163700,1485,1994,100,1182.0,0.0,48.0,0.0,30,137660.0,1.2948396183007158,-82.606402,29.683313,01851-010-033,swNewberry_A,True,False,False,0.7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.014111429904139,165067.7756245277,166552.7756245277,2852.7756245277124,27407.775624527712,2852.7756245277124,27407.775624527712,1.0174268517075609
7370,1.71,1228,1.0,SUWANNEE,200800,3461,2010,100,996.0,0.0,358.0,0.0,14,167219.0,2.214175747294224,-82.583507,29.676755,01864-000-000,swNewberry_C,False,False,False,0.86,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,12.408862744124868,244963.07016008257,248424.07016008257,47624.07016008257,77744.07016008257,47624.07016008257,77744.07016008257,1.2371716641438375
7404,1.53,1188,1.0,NEWBERRY,301000,2927,2015,100,1188.0,0.0,64.0,273.0,9,252923.0,1.9811046160000954,-82.605682,29.682463,01874-010-003,swNewberry_A,True,False,False,0.91,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.45894591616823,257544.01491003545,260471.01491003545,-40528.98508996455,4621.0149100354465,40528.98508996455,4621.0149100354465,0.86535220900344
7412,1.53,1169,1.0,NEWBERRY,294000,8491,2007,100,1169.0,0.0,93.0,483.0,17,241408.99999999997,1.9811046160000954,-82.605972,29.67812,01874-010-011,swNewberry_A,True,False,False,0.83,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.360549752307344,233409.51205436353,241900.51205436353,-52099.48794563647,-7999.487945636443,52099.48794563647,7999.487945636443,0.8227908573277671
7422,1.04,1819,1.0,NEWBERRY,425000,5287,2015,100,1818.5,0.0,433.5,576.0,9,355963.0,1.3466332030327446,-82.604773,29.677956,01874-010-021,swNewberry_A,True,False,False,0.91,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.730720193276104,337972.6294663647,343259.6294663647,-81740.37053363532,-17990.370533635316,81740.37053363532,17990.370533635316,0.8076697163914464
7423,1.07,1737,1.0,NEWBERRY,346500,7264,2001,100,1737.0,0.0,144.0,0.0,23,287260.99999999994,1.3854783915817661,-82.604694,29.678752,01874-010-022,swNewberry_A,True,False,False,0.77,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.376816841931227,237237.4558467963,244501.4558467963,-101998.5441532037,-50023.544153203635,101998.5441532037,50023.544153203635,0.7056319072057613
7425,1.0,1804,1.0,NEWBERRY,381600,38807,2005,100,1554.0,0.0,285.0,484.0,19,285553.0,1.2948396183007158,-82.60369,29.678734,01874-010-024,swNewberry_A,True,False,False,0.81,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.585200910315265,292202.0839826613,331009.0839826613,-50590.91601733869,6649.083982661308,50590.91601733869,6649.083982661308,0.8674242242732214
7446,1.1,1632,1.0,NEWBERRY,262900,15459,2004,100,1631.5,0.0,36.0,460.0,20,208006.0,1.4243235801307876,-82.601447,29.68251,01874-030-006,swNewberry_A,True,False,False,0.8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.49661643185092,267430.88332822727,282889.88332822727,19989.883328227268,59424.88332822727,19989.883328227268,59424.88332822727,1.0760360719978215
7460,1.05,1512,1.0,NEWBERRY,330300,563,2009,100,1512.0,0.0,96.0,440.0,15,280192.0,1.3595815992157516,-82.600248,29.677415,01874-030-020,swNewberry_A,True,False,False,0.85,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.5205417564353,273906.4096593298,274469.4096593298,-55830.5903406702,-6285.590340670198,55830.5903406702,6285.590340670198,0.8309700564920672
7471,1.01,1366,1.0,NEWBERRY,281800,3020,2004,100,1366.0,0.0,94.0,380.0,20,236509.99999999997,1.307788014483723,-82.601788,29.676971,01874-030-031,swNewberry_A,True,False,False,0.8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.382886076650514,238681.68389679992,241701.68389679992,-40098.31610320008,2171.68389679995,40098.31610320008,2171.68389679995,0.8577064723094391
7475,1.05,2178,1.0,NEWBERRY,404200,30333,2006,100,2178.0,0.0,90.0,0.0,18,313236.99999999994,1.3595815992157516,-82.603495,29.680402,01874-030-035,swNewberry_A,True,False,False,0.8200000000000001,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.584153053634516,291896.0584402872,322229.0584402872,-81970.94155971281,-21340.94155971275,81970.94155971281,21340.94155971275,0.797202024839899
7476,1.0,1763,1.0,NEWBERRY,414000,30071,2004,100,1763.0,0.0,344.0,483.0,20,321829.0,1.2948396183007158,-82.603316,29.67999,01874-030-036,swNewberry_A,True,False,False,0.8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.558394782505044,284473.3293628365,314544.3293628365,-99455.67063716351,-37355.67063716351,99455.67063716351,37355.67063716351,0.7597689115044359
7487,1.0,1553,1.0,NEWBERRY,297400,971,2000,100,1553.0,0.0,72.0,380.0,24,251819.0,1.2948396183007158,-82.60105,29.679795,01874-030-047,swNewberry_A,True,False,False,0.76,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.403096051804884,243554.50877820537,244525.50877820537,-52874.491221794626,-8264.491221794626,52874.491221794626,8264.491221794626,0.8222108566852905
7524,10.0,2450,1.15,NEWBERRY,640600,43143,2012,100,2450.0,0.0,900.0,0.0,12,501367.0,12.948396183007159,-82.630991,29.678561,01880-001-001,swNewberry_A,False,False,False,0.88,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,13.010186571616789,446943.0996372652,490086.0996372652,-150513.9003627348,-54423.9003627348,150513.9003627348,54423.9003627348,0.7650423035236734
7662,0.2,1661,1.0,NEWBERRY,291300,3460,2005,100,1541.0,0.0,230.0,462.0,19,244145.0,0.25896792366014315,-82.608636,29.660255,01894-101-002,swNewberry_A,True,False,False,0.81,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.416350403866511,246804.1543831203,250264.1543831203,-41035.8456168797,2659.1543831203016,41035.8456168797,2659.1543831203016,0.8591285766670796
7664,0.2,1207,1.0,NEWBERRY,257300,408,2005,100,2414.0,0.0,284.0,800.0,19,218297.0,0.25896792366014315,-82.609109,29.660249,01894-101-004,swNewberry_A,True,False,False,0.81,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.228760057232805,204589.34567781648,204997.34567781648,-52302.654322183516,-13707.654322183516,52302.654322183516,13707.654322183516,0.7967250123506276
7668,0.2,1369,1.0,NEWBERRY,272000,1403,2005,100,2738.0,0.0,284.0,800.0,19,229797.0,0.25896792366014315,-82.610257,29.660228,01894-101-008,swNewberry_A,True,False,False,0.81,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.307898391234026,221438.10444242627,222841.10444242627,-49158.895557573735,-8358.895557573735,49158.895557573735,8358.895557573735,0.8192687663324495
7671,0.18,1559,1.0,NEWBERRY,293800,4368,2006,100,1559.0,0.0,271.0,160.0,18,245362.0,0.23307113129412882,-82.610977,29.660221,01894-101-011,swNewberry_A,True,False,False,0.8200000000000001,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.362517197538402,233869.18452766957,238237.18452766957,-55562.81547233043,-11492.815472330432,55562.81547233043,11492.815472330432,0.8108821801486371
7675,0.23,1716,1.0,NEWBERRY,306300,594,2006,100,1716.0,0.0,242.0,441.0,18,259761.0,0.2978131122091647,-82.612163,29.66021,01894-101-015,swNewberry_A,True,False,False,0.8200000000000001,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.45996030489627,257805.39720494836,258399.39720494836,-47900.60279505164,-1955.6027950516436,47900.60279505164,1955.6027950516436,0.8436154006038145
7684,0.19,1897,1.0,NEWBERRY,315300,3424,2006,100,1897.0,0.0,297.0,441.0,18,264581.0,0.24601952747713599,-82.61105,29.660669,01894-101-024,swNewberry_A,True,False,False,0.8200000000000001,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.511155587552253,271347.5057787348,274771.5057787348,-40528.494221265195,6766.505778734805,40528.494221265195,6766.505778734805,0.8714605321241192
7686,0.19,1705,1.0,NEWBERRY,295500,400,2006,100,1705.0,0.0,199.0,441.0,18,250775.0,0.24601952747713599,-82.610531,29.660676,01894-101-026,swNewberry_A,True,False,False,0.8200000000000001,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.440705263074769,252888.82975908072,253288.82975908072,-42211.17024091928,2113.8297590807197,42211.17024091928,2113.8297590807197,0.8571534001999348
7691,0.19,1802,1.0,NEWBERRY,340700,809,2005,100,3604.0,0.0,200.0,882.0,19,288786.0,0.24601952747713599,-82.611055,29.660944,01894-101-031,swNewberry_A,True,False,False,0.81,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.475969604599454,261965.8955462051,262774.8955462051,-77925.10445379489,-26820.10445379489,77925.10445379489,26820.10445379489,0.7712794116413417
7692,0.19,1913,1.0,NEWBERRY,320400,3128,2005,100,1913.0,0.0,300.0,441.0,19,269212.0,0.24601952747713599,-82.611315,29.66094,01894-101-032,swNewberry_A,True,False,False,0.81,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.502773295022983,269082.49784986995,272210.49784986995,-48189.50215013005,-129.50215013005072,48189.50215013005,129.50215013005072,0.8495958110170723
7695,0.18,1318,1.0,NEWBERRY,280200,375,2005,100,1318.0,0.0,142.0,400.0,19,237794.99999999997,0.23307113129412882,-82.611339,29.661386,01894-101-035,swNewberry_A,True,False,False,0.81,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.256494946119773,210343.028506746,210718.028506746,-69481.97149325401,-27451.97149325398,69481.97149325401,27451.97149325398,0.752027225220364
7696,0.18,1479,1.0,NEWBERRY,282200,437,2005,100,1479.0,0.0,102.0,441.0,19,239433.00000000003,0.23307113129412882,-82.611103,29.661389,01894-101-036,swNewberry_A,True,False,False,0.81,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.328116249178368,225960.6728509446,226397.6728509446,-55802.3271490554,-13472.327149055433,55802.3271490554,13472.327149055433,0.8022596486567846
7697,0.18,1513,1.0,NEWBERRY,303800,334,2005,100,1513.0,0.0,168.0,440.0,19,257895.99999999997,0.23307113129412882,-82.610867,29.661391,01894-101-037,swNewberry_A,True,False,False,0.81,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.346570916000132,230169.4178277026,230503.4178277026,-73296.5821722974,-27726.582172297378,73296.5821722974,27726.582172297378,0.7587340942320691
7711,0.2,1562,1.0,NEWBERRY,311100,833,2005,100,1562.0,0.0,230.0,441.0,19,263602.0,0.25896792366014315,-82.609503,29.660689,01894-101-051,swNewberry_A,True,False,False,0.81,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.37678307572193,237229.4453724515,238062.4453724515,-73037.5546275485,-26372.554627548496,73037.5546275485,26372.554627548496,0.7652280468416957
7713,0.21,1707,1.0,NEWBERRY,303100,3145,2005,100,1707.0,0.0,287.0,462.0,19,254490.0,0.27191631984315034,-82.608945,29.660702,01894-101-053,swNewberry_A,True,False,False,0.81,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.438856680405017,252421.77567805807,255566.77567805807,-47533.22432194193,-2068.2243219419324,47533.22432194193,2068.2243219419324,0.8431764291588851
7716,0.24,1555,1.0,NEWBERRY,300300,2660,2010,100,1555.0,0.0,207.0,483.0,14,252594.99999999997,0.3107615083921718,-82.6137,29.660622,01894-102-055,swNewberry_A,True,False,False,0.86,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.454964145230472,256520.57254498627,259180.57254498627,-41119.427455013734,3925.572544986295,41119.427455013734,3925.572544986295,0.8630721696469739
7717,0.25,1692,1.0,NEWBERRY,316100,359,2006,100,1692.0,0.0,280.0,441.0,18,268326.0,0.32370990457517895,-82.614065,29.660619,01894-102-056,swNewberry_A,True,False,False,0.8200000000000001,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.458263571368033,257368.34103253428,257727.34103253428,-58372.658967465715,-10957.658967465715,58372.658967465715,10957.658967465715,0.8153348340162426
7721,0.24,2315,1.0,NEWBERRY,362600,4829,2006,100,4244.0,0.0,470.0,882.0,18,303381.0,0.3107615083921718,-82.612986,29.660882,01894-102-060,swNewberry_A,True,False,False,0.8200000000000001,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.67095933400279,318366.761109538,323195.761109538,-39404.23889046197,14985.761109538027,39404.23889046197,14985.761109538027,0.8913286296457199
7722,0.25,1663,1.0,NEWBERRY,335200,1577,2006,100,1663.0,0.0,171.0,441.0,18,283343.0,0.32370990457517895,-82.612501,29.6609,01894-102-061,swNewberry_A,True,False,False,0.8200000000000001,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.4432175978721,253524.96992988375,255101.96992988375,-80098.03007011625,-29818.03007011625,80098.03007011625,29818.03007011625,0.7610440630366461
7733,0.23,1607,1.0,NEWBERRY,320500,939,2006,100,1487.0,0.0,220.0,400.0,18,271486.0,0.2978131122091647,-82.614048,29.661328,01894-102-072,swNewberry_A,True,False,False,0.8200000000000001,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.415916464287946,246697.0795260685,247636.0795260685,-72863.9204739315,-24788.920473931503,72863.9204739315,24788.920473931503,0.7726554743403073
7734,0.28,1685,1.0,NEWBERRY,289600,3578,2006,100,1685.0,0.0,287.0,484.0,18,242581.99999999997,0.3625550931242005,-82.614332,29.66134,01894-102-073,swNewberry_A,True,False,False,0.8200000000000001,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.465813248002924,259318.7419675639,262896.74196756387,-26703.258032436133,16736.741967563925,26703.258032436133,16736.741967563925,0.9077926172913117
7739,0.32,1707,1.0,NEWBERRY,360400,1200,2006,100,1707.0,0.0,287.0,484.0,18,305140.0,0.4143486778562291,-82.614585,29.660236,01894-102-078,swNewberry_A,True,False,False,0.8200000000000001,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.483437898856284,263929.6577890749,265129.6577890749,-95270.34221092513,-41210.342210925126,95270.34221092513,41210.342210925126,0.7356538784380546
