tax_area_description,Market_Cluster_ID,actual_year_built,imprv_det_quality_cd,count,mean,std,min,25%,50%,75%,max,median
GAINESVILLE,HighSpringsAGNV,1968,3.0,15.0,0.8577588476579145,0.10691955508125209,0.699585045546571,0.7884315927720011,0.8235241147657593,0.9748038315622175,1.0184327304991343,0.8235241147657593
GAINESVILLE,HighSpringsAGNV,1969,3.0,16.0,0.8827491668593378,0.1301012421643387,0.7296715183340154,0.7927169759430339,0.8667865881731296,0.9267398908590981,1.2211136565724718,0.8667865881731296
GAINESVILLE,HighSpringsAGNV,1969,4.0,2.0,0.847433282036707,0.11043547997996687,0.7693436052592812,0.8083884436479941,0.847433282036707,0.88647812042542,0.9255229588141328,0.847433282036707
GAINESVILLE,HighSpringsAGNV,1970,3.0,6.0,0.8824931565101727,0.08631969448915049,0.7744330582454357,0.8234864326107338,0.8882588997358752,0.9166891680357012,1.015946546972521,0.8882588997358752
GAINESVILLE,HighSpringsAGNV,1970,4.0,1.0,0.7942272485827022,,0.7942272485827022,0.7942272485827022,0.7942272485827022,0.7942272485827022,0.7942272485827022,0.7942272485827022
GAINESVILLE,HighSpringsAGNV,1971,3.0,8.0,0.8192516210611861,0.04915753907219937,0.7474672478038261,0.7834921932485694,0.8435131002986085,0.8497788318247858,0.872045367275675,0.8435131002986085
GAINESVILLE,HighSpringsAGNV,1971,4.0,4.0,0.8227579032941826,0.05043027517532025,0.771255109807524,0.7852231148852095,0.8209335493722805,0.8584683377812535,0.8779094046246457,0.8209335493722805
GAINESVILLE,HighSpringsAGNV,1972,3.0,10.0,0.8712831041024094,0.11727034201799241,0.6922197683883007,0.7713718873629675,0.9001177086927807,0.9563487299962322,1.0201077567507246,0.9001177086927807
GAINESVILLE,HighSpringsAGNV,1973,3.0,10.0,0.8921443567950782,0.05295587806872017,0.8528104865705131,0.8588749279881646,0.875167962399136,0.8952764505249063,1.0253624022228975,0.875167962399136
GAINESVILLE,HighSpringsAGNV,1974,3.0,8.0,0.8585494117376207,0.07295537312446736,0.7338131314376658,0.8293760990327796,0.8604212576048336,0.9171614244282766,0.9483686488565904,0.8604212576048336
GAINESVILLE,HighSpringsAGNV,1974,4.0,1.0,0.8949147466566393,,0.8949147466566393,0.8949147466566393,0.8949147466566393,0.8949147466566393,0.8949147466566393,0.8949147466566393
GAINESVILLE,HighSpringsAGNV,1975,3.0,6.0,0.9016650688524176,0.09412668717425107,0.7835135989716809,0.8340113979129354,0.9137802613943639,0.9439534488091331,1.0374833366542484,0.9137802613943639
GAINESVILLE,HighSpringsAGNV,1976,3.0,1.0,1.1620991854707494,,1.1620991854707494,1.1620991854707494,1.1620991854707494,1.1620991854707494,1.1620991854707494,1.1620991854707494
GAINESVILLE,HighSpringsAGNV,1976,4.0,1.0,0.9663490455378168,,0.9663490455378168,0.9663490455378168,0.9663490455378168,0.9663490455378168,0.9663490455378168,0.9663490455378168
GAINESVILLE,HighSpringsAGNV,1977,3.0,2.0,0.8632330215070877,0.0012439235749649889,0.8623534347119521,0.8627932281095199,0.8632330215070877,0.8636728149046555,0.8641126083022233,0.8632330215070877
GAINESVILLE,HighSpringsAGNV,1977,4.0,1.0,0.8878689085913661,,0.8878689085913661,0.8878689085913661,0.8878689085913661,0.8878689085913661,0.8878689085913661,0.8878689085913661
GAINESVILLE,HighSpringsAGNV,1978,3.0,6.0,0.9293861886026558,0.12364693904837741,0.8206253775864807,0.8379512032467493,0.8787462863168493,1.0139784310967765,1.1147905264822875,0.8787462863168493
GAINESVILLE,HighSpringsAGNV,1979,3.0,2.0,0.8026640567058305,0.11759176258348639,0.7195141239713687,0.7610890903385996,0.8026640567058305,0.8442390230730613,0.8858139894402922,0.8026640567058305
GAINESVILLE,HighSpringsAGNV,1980,3.0,2.0,0.8241374761641788,0.12861550231164248,0.7331925823139023,0.7786650292390405,0.8241374761641788,0.8696099230893171,0.9150823700144552,0.8241374761641788
GAINESVILLE,HighSpringsAGNV,1980,4.0,1.0,0.7632838136574231,,0.7632838136574231,0.7632838136574231,0.7632838136574231,0.7632838136574231,0.7632838136574231,0.7632838136574231
GAINESVILLE,HighSpringsAGNV,1981,3.0,4.0,0.8256323961713887,0.1309222599935131,0.6924544505298377,0.7652121436311318,0.8024001264250047,0.8628203789652616,1.0052748813057082,0.8024001264250047
GAINESVILLE,HighSpringsAGNV,1986,3.0,1.0,0.853281245056664,,0.853281245056664,0.853281245056664,0.853281245056664,0.853281245056664,0.853281245056664,0.853281245056664
GAINESVILLE,HighSpringsAGNV,1986,4.0,1.0,0.929284223178896,,0.929284223178896,0.929284223178896,0.929284223178896,0.929284223178896,0.929284223178896,0.929284223178896
GAINESVILLE,HighSpringsAGNV,1986,5.0,4.0,0.8677826882572292,0.05417748460242435,0.8031859778865078,0.839098995156558,0.8683084901811021,0.8969921832817734,0.9313277947802048,0.8683084901811021
GAINESVILLE,HighSpringsAGNV,1987,3.0,1.0,0.932031537355806,,0.932031537355806,0.932031537355806,0.932031537355806,0.932031537355806,0.932031537355806,0.932031537355806
GAINESVILLE,HighSpringsAGNV,1988,3.0,2.0,1.0221260379503072,0.031683294703749386,0.9997225654149542,1.0109243016826306,1.0221260379503072,1.0333277742179838,1.0445295104856602,1.0221260379503072
GAINESVILLE,HighSpringsAGNV,1988,5.0,1.0,0.8751413027134913,,0.8751413027134913,0.8751413027134913,0.8751413027134913,0.8751413027134913,0.8751413027134913,0.8751413027134913
GAINESVILLE,HighSpringsAGNV,1992,3.0,2.0,0.8498401886945892,0.022404899110165143,0.8339975326019909,0.84191886064829,0.8498401886945892,0.8577615167408883,0.8656828447871874,0.8498401886945892
GAINESVILLE,HighSpringsAGNV,1993,3.0,1.0,1.016575021055537,,1.016575021055537,1.016575021055537,1.016575021055537,1.016575021055537,1.016575021055537,1.016575021055537
GAINESVILLE,HighSpringsAGNV,1993,4.0,1.0,1.0501729135964335,,1.0501729135964335,1.0501729135964335,1.0501729135964335,1.0501729135964335,1.0501729135964335,1.0501729135964335
GAINESVILLE,HighSpringsAGNV,1994,3.0,3.0,0.8988538270501198,0.09236865228028539,0.8253360309236825,0.8470142593561014,0.8686924877885205,0.9356127251133385,1.0025329624381565,0.8686924877885205
GAINESVILLE,HighSpringsAGNV,1995,3.0,3.0,0.8630927968443506,0.058728044317976666,0.8121169983677805,0.8309833872082648,0.8498497760487491,0.8885806960826357,0.9273116161165222,0.8498497760487491
GAINESVILLE,HighSpringsAGNV,1995,4.0,2.0,0.7100338136237105,0.09527087849419998,0.6426671293908621,0.6763504715072863,0.7100338136237105,0.7437171557401347,0.777400497856559,0.7100338136237105
GAINESVILLE,HighSpringsAGNV,1996,3.0,4.0,0.8750958482367196,0.05383340809875802,0.7968474056694989,0.8647766270023509,0.8921893095057409,0.9025085307401095,0.9191573682658974,0.8921893095057409
GAINESVILLE,HighSpringsAGNV,1996,4.0,3.0,0.814051636543037,0.048150096292600045,0.7665147928962943,0.789681251827244,0.8128477107581936,0.8378200583664084,0.8627924059746231,0.8128477107581936
GAINESVILLE,HighSpringsAGNV,1997,4.0,3.0,0.8494564107999377,0.127733150595725,0.7166126295408641,0.7884958929807877,0.8603791564207113,0.9158783014294745,0.9713774464382376,0.8603791564207113
GAINESVILLE,HighSpringsAGNV,1998,4.0,4.0,0.9320442364572584,0.049751367165521206,0.883622957231818,0.8922150742240132,0.9319685449354245,0.9717977071686696,0.9806168987263668,0.9319685449354245
GAINESVILLE,HighSpringsAGNV,1999,3.0,1.0,0.9483445425325818,,0.9483445425325818,0.9483445425325818,0.9483445425325818,0.9483445425325818,0.9483445425325818,0.9483445425325818
GAINESVILLE,HighSpringsAGNV,2000,3.0,3.0,0.8175124643881456,0.06654505957552993,0.7523709338076885,0.7835799807124275,0.8147890276171665,0.8500832296783742,0.8853774317395818,0.8147890276171665
GAINESVILLE,HighSpringsAGNV,2003,4.0,1.0,0.7012086802316646,,0.7012086802316646,0.7012086802316646,0.7012086802316646,0.7012086802316646,0.7012086802316646,0.7012086802316646
GAINESVILLE,HighSpringsAGNV,2004,3.0,1.0,1.1733819668714311,,1.1733819668714311,1.1733819668714311,1.1733819668714311,1.1733819668714311,1.1733819668714311,1.1733819668714311
GAINESVILLE,HighSpringsAGNV,2004,4.0,2.0,0.9400923389466798,0.22625181633856298,0.7801081453579085,0.8601002421522941,0.9400923389466798,1.0200844357410652,1.100076532535451,0.9400923389466798
GAINESVILLE,HighSpringsAGNV,2005,3.0,1.0,0.856199222058384,,0.856199222058384,0.856199222058384,0.856199222058384,0.856199222058384,0.856199222058384,0.856199222058384
GAINESVILLE,HighSpringsAGNV,2005,4.0,2.0,0.8550622595067798,0.07228579566230635,0.8039484832104979,0.8295053713586389,0.8550622595067798,0.8806191476549209,0.9061760358030618,0.8550622595067798
GAINESVILLE,HighSpringsAGNV,2006,4.0,2.0,0.8343162900779932,0.06637042845240261,0.7873853100490428,0.810850800063518,0.8343162900779932,0.8577817800924685,0.8812472701069437,0.8343162900779932
GAINESVILLE,HighSpringsAGNV,2007,4.0,3.0,0.9575124745308848,0.04285527146386401,0.9093700807216064,0.9405193885350676,0.9716686963485288,0.9815836714355242,0.9914986465225194,0.9716686963485288
GAINESVILLE,HighSpringsAGNV,2008,4.0,5.0,0.8725403607983155,0.06114845250686258,0.8020942975481485,0.8436187602628283,0.848831059300797,0.9114809950711156,0.9566766918086888,0.848831059300797
GAINESVILLE,HighSpringsAGNV,2011,3.0,1.0,1.0111293356026472,,1.0111293356026472,1.0111293356026472,1.0111293356026472,1.0111293356026472,1.0111293356026472,1.0111293356026472
GAINESVILLE,HighSpringsAGNV,2011,4.0,1.0,0.8628679595283777,,0.8628679595283777,0.8628679595283777,0.8628679595283777,0.8628679595283777,0.8628679595283777,0.8628679595283777
GAINESVILLE,HighSpringsAGNV,2012,3.0,1.0,0.739165156071347,,0.739165156071347,0.739165156071347,0.739165156071347,0.739165156071347,0.739165156071347,0.739165156071347
GAINESVILLE,HighSpringsAGNV,2014,4.0,1.0,0.8189539272017939,,0.8189539272017939,0.8189539272017939,0.8189539272017939,0.8189539272017939,0.8189539272017939,0.8189539272017939
GAINESVILLE,HighSprings_B,1972,3.0,2.0,0.7929518882702797,0.08174369911587002,0.7351503643061752,0.7640511262882275,0.7929518882702797,0.8218526502523319,0.8507534122343842,0.7929518882702797
GAINESVILLE,HighSprings_B,1973,3.0,10.0,0.8125806219385732,0.06880871485785969,0.7242473655427855,0.7516283045473406,0.8153701752095751,0.8550084925148873,0.9345921781471646,0.8153701752095751
GAINESVILLE,HighSprings_B,1973,4.0,1.0,0.9313934245546316,,0.9313934245546316,0.9313934245546316,0.9313934245546316,0.9313934245546316,0.9313934245546316,0.9313934245546316
GAINESVILLE,HighSprings_B,1974,3.0,2.0,0.8218247319647742,0.0007008012664760553,0.8213291906369848,0.8215769613008795,0.8218247319647742,0.8220725026286688,0.8223202732925635,0.8218247319647742
GAINESVILLE,HighSprings_B,1975,3.0,5.0,0.8417362445379613,0.04533636954664922,0.7693607826245787,0.8367214131130893,0.8491599333381193,0.8616295573671652,0.8918095362468538,0.8491599333381193
GAINESVILLE,HighSprings_B,1976,3.0,3.0,0.7916143880830177,0.0914431032748385,0.6915008681316691,0.752053256473877,0.8126056448160849,0.8416711480586918,0.8707366513012987,0.8126056448160849
GAINESVILLE,HighSprings_B,1977,3.0,3.0,0.8194146925640803,0.050559958799290816,0.7610338921290418,0.8046862265471316,0.8483385609652214,0.8486050927815996,0.8488716245979777,0.8483385609652214
GAINESVILLE,HighSprings_B,1981,3.0,2.0,0.8061520952291517,0.07829624985456116,0.7507882860155152,0.7784701906223334,0.8061520952291517,0.8338339998359698,0.861515904442788,0.8061520952291517
GAINESVILLE,HighSprings_B,1983,3.0,1.0,0.8054840064338514,,0.8054840064338514,0.8054840064338514,0.8054840064338514,0.8054840064338514,0.8054840064338514,0.8054840064338514
GAINESVILLE,HighSprings_B,1984,3.0,1.0,0.7700829246360062,,0.7700829246360062,0.7700829246360062,0.7700829246360062,0.7700829246360062,0.7700829246360062,0.7700829246360062
GAINESVILLE,HighSprings_B,1985,3.0,1.0,0.890047834435011,,0.890047834435011,0.890047834435011,0.890047834435011,0.890047834435011,0.890047834435011,0.890047834435011
GAINESVILLE,HighSprings_B,1985,4.0,1.0,0.7937792104715916,,0.7937792104715916,0.7937792104715916,0.7937792104715916,0.7937792104715916,0.7937792104715916,0.7937792104715916
GAINESVILLE,HighSprings_B,1986,3.0,4.0,0.7877567519410499,0.039140836261261115,0.7306514064502028,0.7791571843223979,0.801405894155969,0.810005461774621,0.8175638130020587,0.801405894155969
GAINESVILLE,HighSprings_B,1986,4.0,1.0,0.8686441479053874,,0.8686441479053874,0.8686441479053874,0.8686441479053874,0.8686441479053874,0.8686441479053874,0.8686441479053874
GAINESVILLE,HighSprings_B,1987,3.0,1.0,0.8571330433158955,,0.8571330433158955,0.8571330433158955,0.8571330433158955,0.8571330433158955,0.8571330433158955,0.8571330433158955
GAINESVILLE,HighSprings_B,1987,4.0,1.0,0.6995535851656018,,0.6995535851656018,0.6995535851656018,0.6995535851656018,0.6995535851656018,0.6995535851656018,0.6995535851656018
GAINESVILLE,HighSprings_B,1988,3.0,4.0,0.80298214554847,0.03267336666839172,0.7569419924242009,0.794898476081884,0.810607746024009,0.818691415490595,0.8337710977216612,0.810607746024009
GAINESVILLE,HighSprings_B,1988,4.0,2.0,0.8377374362592276,0.155677063253967,0.7276571291571404,0.782697282708184,0.8377374362592276,0.8927775898102712,0.9478177433613147,0.8377374362592276
GAINESVILLE,HighSprings_B,1989,3.0,4.0,0.7943862996057922,0.06557959979675575,0.7158683830264108,0.7577119440377362,0.7966333067274447,0.8333076622955006,0.8684102019418684,0.7966333067274447
GAINESVILLE,HighSprings_B,1990,3.0,2.0,0.8073236848709432,0.04301095002943509,0.7769103504398539,0.7921170176553985,0.8073236848709432,0.8225303520864878,0.8377370193020325,0.8073236848709432
GAINESVILLE,HighSprings_B,1990,4.0,4.0,0.7727838655088355,0.07449663054386112,0.6874400101560295,0.7227351299333385,0.7788684212492332,0.82891715682473,0.8459586093808457,0.7788684212492332
GAINESVILLE,HighSprings_B,1991,3.0,4.0,0.757313369823447,0.027466393970076112,0.7169157599894129,0.7525679007890191,0.7673534869924203,0.7720989560268481,0.7776307453195345,0.7673534869924203
GAINESVILLE,HighSprings_B,1991,4.0,2.0,0.8061981532848059,0.13610059149263595,0.7099605021168629,0.7580793277008344,0.8061981532848059,0.8543169788687774,0.902435804452749,0.8061981532848059
GAINESVILLE,HighSprings_B,1992,3.0,2.0,0.7716123072323355,0.03372681060235883,0.7477638507476132,0.7596880789899744,0.7716123072323355,0.7835365354746966,0.7954607637170578,0.7716123072323355
GAINESVILLE,HighSprings_B,1992,4.0,1.0,0.8085728655986871,,0.8085728655986871,0.8085728655986871,0.8085728655986871,0.8085728655986871,0.8085728655986871,0.8085728655986871
GAINESVILLE,HighSprings_B,1993,3.0,10.0,0.7650314574688645,0.06737428471150035,0.6675526203779757,0.7136662150319952,0.7735945368744694,0.8154840279839615,0.8686025235931522,0.7735945368744694
GAINESVILLE,HighSprings_B,1993,4.0,12.0,0.8593449741629478,0.08877717568674391,0.7204733752978904,0.8124019283339379,0.8697267992252828,0.9276624589929066,0.9922240045573072,0.8697267992252828
GAINESVILLE,HighSprings_B,1994,3.0,9.0,0.8003890010501697,0.05028435417548159,0.7300565311185749,0.7616572126151901,0.8107896329991144,0.8283421930645513,0.8679078099638381,0.8107896329991144
GAINESVILLE,HighSprings_B,1994,4.0,12.0,0.8717463846657525,0.07337643138380164,0.7675618124078816,0.8263042146569977,0.8651018025005388,0.9437842010541213,0.9860592329209068,0.8651018025005388
GAINESVILLE,HighSprings_B,1994,5.0,3.0,0.8505621435928797,0.05927135094113044,0.7845777202848105,0.8261978271542811,0.8678179340237516,0.8835543552469143,0.8992907764700768,0.8678179340237516
GAINESVILLE,HighSprings_B,1995,3.0,12.0,0.8037147229148225,0.04889639904517765,0.6914853184977707,0.774340326049089,0.8113441622370194,0.834761808920334,0.8762273702755795,0.8113441622370194
GAINESVILLE,HighSprings_B,1995,4.0,4.0,0.8420045669144942,0.02238316721425271,0.8225595581893924,0.8229301424103139,0.8402356456023273,0.8593100701065077,0.8649874182639299,0.8402356456023273
GAINESVILLE,HighSprings_B,1995,5.0,1.0,0.8454947374344999,,0.8454947374344999,0.8454947374344999,0.8454947374344999,0.8454947374344999,0.8454947374344999,0.8454947374344999
GAINESVILLE,HighSprings_B,1996,3.0,9.0,0.8079450104422178,0.07822151452461552,0.6734432259298287,0.7783432052733752,0.7986286649916874,0.8418991549730681,0.9608944335570474,0.7986286649916874
GAINESVILLE,HighSprings_B,1996,4.0,2.0,0.8865027627311576,0.024485767130045206,0.869188710750948,0.8778457367410528,0.8865027627311576,0.8951597887212623,0.9038168147113672,0.8865027627311576
GAINESVILLE,HighSprings_B,1997,3.0,2.0,0.8316109661388709,0.15554880609574503,0.7216213505430982,0.7766161583409845,0.8316109661388709,0.8866057739367572,0.9416005817346436,0.8316109661388709
GAINESVILLE,HighSprings_B,1997,4.0,7.0,0.8499199828363597,0.08489698826676331,0.7317794105224031,0.8128726639001141,0.8304230582260602,0.8787621023285082,1.0039678786488102,0.8304230582260602
GAINESVILLE,HighSprings_B,1997,5.0,2.0,0.8680830003888685,1.1477795976494205e-05,0.8680748843615005,0.8680789423751845,0.8680830003888685,0.8680870584025526,0.8680911164162366,0.8680830003888685
GAINESVILLE,HighSprings_B,1998,4.0,1.0,0.7815860670317296,,0.7815860670317296,0.7815860670317296,0.7815860670317296,0.7815860670317296,0.7815860670317296,0.7815860670317296
GAINESVILLE,HighSprings_B,1999,3.0,1.0,0.8586105652910061,,0.8586105652910061,0.8586105652910061,0.8586105652910061,0.8586105652910061,0.8586105652910061,0.8586105652910061
GAINESVILLE,HighSprings_B,1999,4.0,2.0,0.8683531178204817,0.01424793795465612,0.8582783042748192,0.8633157110476505,0.8683531178204817,0.873390524593313,0.8784279313661443,0.8683531178204817
GAINESVILLE,HighSprings_B,2000,3.0,2.0,0.8351677483237174,0.12501321081071423,0.7467700592215579,0.7909689037726376,0.8351677483237174,0.8793665928747971,0.9235654374258768,0.8351677483237174
GAINESVILLE,HighSprings_B,2000,4.0,3.0,0.8781656081267256,0.06377033141141557,0.8083035597227987,0.8506238143091669,0.8929440688955351,0.9130966323286891,0.9332491957618432,0.8929440688955351
GAINESVILLE,HighSprings_B,2002,5.0,1.0,0.9253219623090748,,0.9253219623090748,0.9253219623090748,0.9253219623090748,0.9253219623090748,0.9253219623090748,0.9253219623090748
GAINESVILLE,HighSprings_B,2003,4.0,1.0,0.8873516213374127,,0.8873516213374127,0.8873516213374127,0.8873516213374127,0.8873516213374127,0.8873516213374127,0.8873516213374127
GAINESVILLE,HighSprings_B,2005,4.0,2.0,0.9177337429191332,0.06661748219594141,0.870628069512809,0.8941809062159711,0.9177337429191332,0.9412865796222954,0.9648394163254576,0.9177337429191332
GAINESVILLE,HighSprings_B,2006,4.0,5.0,0.8970209496034138,0.10342447100296502,0.757531308459208,0.8668601236673298,0.8708910169508658,0.9590524436852892,1.0307698552543765,0.8708910169508658
GAINESVILLE,HighSprings_B,2007,4.0,3.0,0.9003552699520342,0.018276048426688306,0.8819216331045829,0.891298132817302,0.9006746325300209,0.9095720883757598,0.9184695442214986,0.9006746325300209
GAINESVILLE,HighSprings_B,2014,4.0,2.0,1.0003758686076651,0.04032325399874721,0.9718630222656434,0.9861194454366542,1.0003758686076651,1.0146322917786759,1.0288887149496868,1.0003758686076651
GAINESVILLE,HighSprings_B,2015,4.0,8.0,0.8283853513945336,0.08939023815242145,0.7273282037737997,0.7779601709610182,0.8037059224694459,0.863742370394737,0.980646491037474,0.8037059224694459
GAINESVILLE,HighSprings_B,2016,4.0,11.0,0.8349329813885057,0.060481790605828666,0.7100039869318764,0.8002132327373255,0.8511256705296658,0.878837764175171,0.9092236057108504,0.8511256705296658
GAINESVILLE,HighSprings_B,2017,4.0,1.0,0.6867850474444751,,0.6867850474444751,0.6867850474444751,0.6867850474444751,0.6867850474444751,0.6867850474444751,0.6867850474444751
GAINESVILLE,HighSprings_B,2020,3.0,1.0,0.7195566383537747,,0.7195566383537747,0.7195566383537747,0.7195566383537747,0.7195566383537747,0.7195566383537747,0.7195566383537747
GAINESVILLE,Ironwood,2002,3.0,1.0,0.7059205161039827,,0.7059205161039827,0.7059205161039827,0.7059205161039827,0.7059205161039827,0.7059205161039827,0.7059205161039827
GAINESVILLE,Ironwood,2006,3.0,3.0,0.8729708651015574,0.028006994832843825,0.8436226749352684,0.8597515441890967,0.875880413442925,0.8876449601847017,0.8994095069264785,0.875880413442925
GAINESVILLE,Ironwood,2007,3.0,3.0,0.862821054048356,0.07701858677697121,0.8055298612173561,0.8190442572702814,0.8325586533232068,0.891466650463856,0.9503746476045052,0.8325586533232068
GAINESVILLE,Ironwood,2008,3.0,2.0,0.8818860946584444,0.07918663178170426,0.8258926903462791,0.8538893925023617,0.8818860946584444,0.909882796814527,0.9378794989706096,0.8818860946584444
GAINESVILLE,Ironwood,2014,3.0,1.0,0.8385119721108505,,0.8385119721108505,0.8385119721108505,0.8385119721108505,0.8385119721108505,0.8385119721108505,0.8385119721108505
GAINESVILLE,MidtownEast_A,1900,3.0,1.0,0.7769060924391091,,0.7769060924391091,0.7769060924391091,0.7769060924391091,0.7769060924391091,0.7769060924391091,0.7769060924391091
GAINESVILLE,MidtownEast_A,1905,2.0,1.0,1.122906911490101,,1.122906911490101,1.122906911490101,1.122906911490101,1.122906911490101,1.122906911490101,1.122906911490101
GAINESVILLE,MidtownEast_A,1906,3.0,1.0,0.8649554865077733,,0.8649554865077733,0.8649554865077733,0.8649554865077733,0.8649554865077733,0.8649554865077733,0.8649554865077733
GAINESVILLE,MidtownEast_A,1914,3.0,1.0,0.650899061584528,,0.650899061584528,0.650899061584528,0.650899061584528,0.650899061584528,0.650899061584528,0.650899061584528
GAINESVILLE,MidtownEast_A,1915,3.0,1.0,0.7264449254270402,,0.7264449254270402,0.7264449254270402,0.7264449254270402,0.7264449254270402,0.7264449254270402,0.7264449254270402
GAINESVILLE,MidtownEast_A,1917,3.0,1.0,0.8344005711064487,,0.8344005711064487,0.8344005711064487,0.8344005711064487,0.8344005711064487,0.8344005711064487,0.8344005711064487
GAINESVILLE,MidtownEast_A,1920,2.0,1.0,1.0998816416857615,,1.0998816416857615,1.0998816416857615,1.0998816416857615,1.0998816416857615,1.0998816416857615,1.0998816416857615
GAINESVILLE,MidtownEast_A,1920,3.0,1.0,0.9753716088885316,,0.9753716088885316,0.9753716088885316,0.9753716088885316,0.9753716088885316,0.9753716088885316,0.9753716088885316
GAINESVILLE,MidtownEast_A,1920,4.0,1.0,0.9101495636808375,,0.9101495636808375,0.9101495636808375,0.9101495636808375,0.9101495636808375,0.9101495636808375,0.9101495636808375
GAINESVILLE,MidtownEast_A,1922,3.0,1.0,0.7084218456869463,,0.7084218456869463,0.7084218456869463,0.7084218456869463,0.7084218456869463,0.7084218456869463,0.7084218456869463
GAINESVILLE,MidtownEast_A,1926,3.0,2.0,0.9512938896182468,0.10695482048303809,0.8756654107741008,0.9134796501961738,0.9512938896182468,0.9891081290403199,1.026922368462393,0.9512938896182468
GAINESVILLE,MidtownEast_A,1927,3.0,4.0,0.7555560283497437,0.13625576966904895,0.5901840194608555,0.6838270881343219,0.7605193681639599,0.8322483083793819,0.9110013576101996,0.7605193681639599
GAINESVILLE,MidtownEast_A,1928,3.0,1.0,0.9643740845588472,,0.9643740845588472,0.9643740845588472,0.9643740845588472,0.9643740845588472,0.9643740845588472,0.9643740845588472
GAINESVILLE,MidtownEast_A,1929,3.0,2.0,0.7978206604987564,0.09408347099456764,0.7312936001609298,0.7645571303298431,0.7978206604987564,0.8310841906676698,0.8643477208365831,0.7978206604987564
GAINESVILLE,MidtownEast_A,1930,3.0,14.0,0.7779956349830213,0.11508337653514848,0.5905160360964505,0.7231527485805643,0.7672980808634682,0.8371705114869199,1.02766322328737,0.7672980808634682
GAINESVILLE,MidtownEast_A,1930,4.0,2.0,0.6949961657071844,0.01603589282489578,0.6836570771483198,0.689326621427752,0.6949961657071844,0.7006657099866166,0.7063352542660488,0.6949961657071844
GAINESVILLE,MidtownEast_A,1932,3.0,1.0,0.5906857010849799,,0.5906857010849799,0.5906857010849799,0.5906857010849799,0.5906857010849799,0.5906857010849799,0.5906857010849799
GAINESVILLE,MidtownEast_A,1935,3.0,5.0,0.8339030119821116,0.18914072253328856,0.6544872676525383,0.6873962949139567,0.8065812101595372,0.8958399470358299,1.125210340148696,0.8065812101595372
GAINESVILLE,MidtownEast_A,1938,3.0,1.0,0.9253849856220135,,0.9253849856220135,0.9253849856220135,0.9253849856220135,0.9253849856220135,0.9253849856220135,0.9253849856220135
GAINESVILLE,MidtownEast_A,1939,2.0,1.0,0.709940936198984,,0.709940936198984,0.709940936198984,0.709940936198984,0.709940936198984,0.709940936198984,0.709940936198984
GAINESVILLE,MidtownEast_A,1939,3.0,2.0,0.809035743234601,0.12965242339636326,0.7173576354537632,0.7631966893441822,0.809035743234601,0.8548747971250199,0.9007138510154389,0.809035743234601
GAINESVILLE,MidtownEast_A,1940,2.0,1.0,0.6710512081935633,,0.6710512081935633,0.6710512081935633,0.6710512081935633,0.6710512081935633,0.6710512081935633,0.6710512081935633
GAINESVILLE,MidtownEast_A,1940,3.0,7.0,0.8992558273052716,0.13790914364869897,0.6927180283688144,0.8131389414715057,0.9456275356736176,0.9561550231721561,1.1178572978071462,0.9456275356736176
GAINESVILLE,MidtownEast_A,1941,2.0,1.0,0.7567757957762175,,0.7567757957762175,0.7567757957762175,0.7567757957762175,0.7567757957762175,0.7567757957762175,0.7567757957762175
GAINESVILLE,MidtownEast_A,1941,3.0,2.0,0.9904998393006128,0.24729139001100484,0.8156384204947841,0.9030691298976985,0.9904998393006128,1.0779305487035273,1.1653612581064416,0.9904998393006128
GAINESVILLE,MidtownEast_A,1942,3.0,2.0,0.7406847736712054,0.06983142980161915,0.6913064961185282,0.7159956348948668,0.7406847736712054,0.7653739124475442,0.7900630512238828,0.7406847736712054
GAINESVILLE,MidtownEast_A,1943,3.0,1.0,0.811907337959304,,0.811907337959304,0.811907337959304,0.811907337959304,0.811907337959304,0.811907337959304,0.811907337959304
GAINESVILLE,MidtownEast_A,1946,2.0,2.0,0.6814858281363905,0.026606102547001246,0.6626724726044613,0.6720791503704259,0.6814858281363905,0.6908925059023552,0.7002991836683198,0.6814858281363905
GAINESVILLE,MidtownEast_A,1946,3.0,7.0,0.8253993904783113,0.09346991700242809,0.6755705169308628,0.7769315252662039,0.8349160840140668,0.8807988176718068,0.9518484465272296,0.8349160840140668
GAINESVILLE,MidtownEast_A,1946,4.0,1.0,0.5957226459951701,,0.5957226459951701,0.5957226459951701,0.5957226459951701,0.5957226459951701,0.5957226459951701,0.5957226459951701
GAINESVILLE,MidtownEast_A,1947,3.0,6.0,0.8822982095341154,0.1760783930198683,0.6317861034069561,0.8063661528047331,0.8778388841104057,0.9449558089061803,1.156455359369311,0.8778388841104057
GAINESVILLE,MidtownEast_A,1948,3.0,4.0,0.9520167003605345,0.25287641762116686,0.7099178546003716,0.7610367649219626,0.9237406606224505,1.1147205960610225,1.2506676255968654,0.9237406606224505
GAINESVILLE,MidtownEast_A,1949,3.0,2.0,0.8406214430093062,0.10360714011061838,0.7673601316577432,0.8039907873335247,0.8406214430093062,0.8772520986850877,0.9138827543608692,0.8406214430093062
GAINESVILLE,MidtownEast_A,1950,3.0,9.0,0.9331121558950262,0.09260913788521777,0.8107679520843762,0.884945502938745,0.9166463084036768,1.0075418503425633,1.0934235579369451,0.9166463084036768
