prop_id
"25106,"
"58389,"
"82976,"
"93694,"
"102418,"
"74824,"
"54085,"
"28491,"
"33993,"
"61480,"
"60220,"
"300015,"
"88110,"
"31748,"
"12558,"
"18126,"
"22793,"
"93101,"
"29233,"
"4256,"
"38206,"
"47498,"
"33675,"
"9503,"
"3969,"
"46510,"
"55551,"
"60208,"
"60623,"
"103696,"
"91042,"
"42201,"
"34304,"
"29420,"
"41067,"
"77410,"
"107530,"
"106286,"
"69563,"
"64352,"
"21339,"
"33519,"
"79709,"
"78702,"
"88298,"
"69493,"
"45933,"
"69513,"
"10206,"
"104344,"
"7772,"
"52239,"
"47166,"
"61406,"
"77835,"
"24900,"
"15605,"
"21307,"
"93177,"
"43770,"
"75274,"
"53621,"
"91136,"
"81214,"
"30194,"
"73298,"
"19977,"
"93299,"
"59809,"
"64866,"
"51045,"
"53678,"
"40253,"
"9868,"
"84297,"
"48544,"
"59191,"
"18593,"
"28642,"
"73140,"
"6353,"
"7797,"
"97206,"
"78953,"
"27312,"
"49254,"
"60935,"
"61534,"
"3947,"
"35785,"
"83882,"
"20592,"
"33880,"
"46030,"
"18752,"
"50038,"
"102989,"
"52916,"
"93187,"
"29760,"
"5681,"
"61261,"
"49469,"
"76813,"
"53886,"
"82055,"
"67940,"
"46044,"
"28429,"
"86009,"
"85704,"
"55626,"
"50653,"
"39060,"
"64149,"
"64978,"
"86090,"
"58314,"
"28667,"
"49412,"
"23865,"
"19682,"
"59406,"
"50597,"
"41873,"
"47869,"
"4032,"
"53951,"
"30552,"
"100894,"
"48163,"
"65514,"
"103097,"
"58360,"
"60596,"
"35614,"
"36048,"
"52604,"
"41468,"
"81516,"
"32647,"
"21744,"
"49351,"
"46350,"
"31339,"
"500802,"
"105711,"
"46305,"
"1846,"
"107232,"
"33783,"
"33883,"
"28486,"
"54819,"
"69646,"
"4449,"
"4104,"
"43879,"
"38808,"
"84228,"
"7978,"
"38399,"
"40606,"
"5331,"
"12559,"
"84002,"
"91644,"
"55320,"
"2534,"
"45679,"
"32128,"
"77456,"
"59873,"
"55217,"
"29333,"
"56665,"
"22927,"
"46271,"
"35929,"
"53161,"
"73620,"
"21740,"
"4969,"
"4351,"
"44792,"
"75131,"
"42324,"
"55245,"
"504017,"
"26364,"
"40536,"
"33991,"
"25294,"
"502745,"
"99166,"
"13707,"
"102863,"
"58068,"
"48775,"
"64740,"
"59593,"
"9502,"
"46590,"
"19165,"
"94617,"
"63576,"
"60962,"
"59169,"
"81638,"
"39971,"
"22807,"
"39107,"
"20116,"
"44744,"
"35553,"
"1610,"
"38269,"
"14763,"
"59011,"
"63015,"
"7476,"
"2033,"
"31028,"
"2259,"
"64765,"
"79644,"
"12823,"
"100230,"
"30942,"
"30320,"
"86511,"
"18470,"
"53988,"
"1960,"
"61439,"
"37070,"
"21233,"
"8066,"
"78983,"
"60752,"
"53617,"
"50354,"
"33777,"
"12708,"
"4848,"
"57988,"
"39195,"
"61419,"
"41706,"
"45932,"
"102629,"
"21700,"
"39934,"
"93431,"
"29675,"
"101753,"
"59681,"
"13836,"
"39578,"
"39984,"
"46702,"
"8429,"
"43613,"
"28444,"
"4347,"
"8402,"
"73125,"
"100372,"
"37681,"
"18478,"
"55058,"
"20798,"
"38188,"
"105469,"
"58507,"
"82227,"
"14239,"
"83134,"
"32058,"
"105668,"
"12021,"
"63339,"
"72460,"
"44954,"
"29666,"
"47196,"
"28555,"
"28474,"
"81154,"
"58946,"
"93900,"
"45127,"
"17624,"
"103943,"
"107710,"
"53652,"
"20595,"
"3071,"
"63799,"
"94987,"
"50181,"
"52173,"
"60132,"
"55892,"
"500456,"
"46802,"
"36089,"
"64977,"
"99042,"
"42779,"
"48351,"
"34448,"
"81837,"
"69380,"
"94064,"
"54220,"
"30384,"
"53154,"
"28357,"
"37863,"
"61158,"
"105205,"
"50626,"
"11208,"
"39544,"
"54047,"
"18652,"
"79441,"
"19700,"
"18853,"
"60880,"
"3956,"
"85418,"
"21350,"
"47824,"
"62609,"
"41709,"
"55457,"
"67036,"
"38323,"
"54534,"
"47232,"
"61420,"
"59575,"
"33667,"
"21783,"
"38166,"
"55838,"
"500871,"
"32495,"
"65784,"
"84368,"
"73296,"
"21116,"
"27565,"
"48561,"
"33380,"
"50027,"
"61524,"
"30776,"
"61600,"
"41865,"
"93511,"
"58912,"
"46894,"
"22582,"
"504347,"
"96441,"
"42017,"
"35722,"
"38090,"
"30502,"
"80852,"
"8632,"
"31571,"
"106441,"
"52160,"
"50200,"
"64231,"
"42771,"
"58921,"
"61541,"
"72204,"
"19769,"
"63345,"
"104976,"
"60280,"
"12386,"
"20678,"
"51030,"
"12115,"
"34741,"
"3938,"
"48144,"
"73858,"
"14542,"
"65022,"
"59694,"
"59078,"
"52712,"
"2602,"
"92890,"
"64828,"
"504552,"
"20988,"
"36018,"
"9289,"
"98590,"
"18278,"
"76858,"
"31474,"
"21304,"
"63502,"
"2962,"
"28963,"
"18425,"
"3310,"
"93038,"
"93039,"
"38116,"
"75076,"
"28340,"
"55276,"
"59786,"
"48350,"
"37306,"
"30126,"
"60839,"
"38018,"
"66029,"
"500590,"
"12682,"
"80267,"
"56458,"
"3821,"
"78924,"
"7032,"
"33990,"
"72281,"
"15396,"
"42925,"
"47732,"
"74905,"
"53910,"
"49532,"
"58013,"
"54839,"
"62377,"
"58245,"
"32206,"
"39205,"
"28857,"
"58137,"
"39998,"
"47482,"
"31938,"
"46772,"
"58373,"
"81418,"
"42365,"
"61630,"
"48665,"
"37076,"
"100453,"
"80058,"
"53727,"
"60848,"
"59143,"
"89793,"
"84740,"
"86000,"
"56599,"
"40316,"
"21605,"
"74116,"
"53943,"
"20581,"
"70039,"
"38893,"
"84736,"
"92102,"
"2363,"
"41804,"
"55314,"
"64457,"
"61005,"
"63341,"
"59427,"
"55209,"
"60236,"
"93214,"
"38051,"
"76657,"
"25115,"
"19988,"
"37876,"
"46583,"
"28445,"
"81811,"
"65255,"
"54826,"
"1786,"
"41892,"
"70008,"
"33404,"
"3824,"
"105761,"
"58043,"
"56577,"
"22613,"
"47006,"
"14802,"
"35623,"
"20976,"
"105712,"
"44473,"
"43807,"
"20344,"
"55896,"
"52405,"
"28568,"
"74518,"
"39858,"
"83878,"
"87668,"
"1719,"
"38940,"
"46098,"
"34822,"
"20938,"
"20710,"
"61654,"
"88299,"
"34893,"
"67948,"
"52882,"
"92312,"
"8750,"
"77440,"
"7990,"
"32712,"
"55478,"
"44735,"
"39009,"
"61309,"
"70509,"
"64705,"
"67909,"
"49021,"
"28614,"
"67913,"
"65249,"
"55601,"
"65179,"
"100906,"
"79504,"
"38848,"
"63764,"
"66881,"
"32549,"
"89630,"
"2967,"
"73872,"
"9396,"
"21944,"
"39966,"
"9928,"
"81933,"
"61627,"
"21929,"
"60273,"
"91033,"
"60929,"
"8652,"
"64879,"
"94886,"
"22802,"
"55814,"
"83417,"
"51054,"
"15594,"
"96813,"
"98290,"
"82430,"
"69668,"
"50852,"
"33089,"
"40232,"
"38129,"
"34626,"
"7713,"
"20771,"
"53305,"
"3212,"
"7722,"
"47058,"
"81439,"
"66871,"
"47802,"
"47529,"
"65823,"
"48951,"
"69993,"
"73312,"
"59534,"
"9858,"
"46413,"
"53659,"
"94542,"
"33124,"
"9429,"
"35327,"
"63928,"
"88626,"
"41270,"
"22042,"
"20173,"
"99406,"
"43627,"
"106297,"
"8421,"
"65158,"
"53176,"
"16039,"
"1965,"
"51022,"
"39292,"
"64428,"
"8405,"
"82707,"
"77098,"
"80027,"
"4871,"
"69912,"
"73974,"
"15786,"
"14073,"
"38802,"
"31447,"
"39365,"
"79756,"
"59251,"
"38530,"
"7915,"
"4179,"
"79938,"
"50617,"
"4604,"
"62994,"
"78692,"
"12676,"
"18648,"
"39115,"
"35413,"
"40347,"
"38411,"
"49501,"
"52657,"
"74522,"
"61489,"
"19485,"
"75194,"
"46921,"
"59833,"
"2047,"
"53171,"
"24995,"
"35584,"
"38822,"
"78521,"
"60984,"
"99781,"
"2857,"
"59723,"
"17796,"
"30991,"
"84304,"
"15981,"
"502272,"
"39668,"
"3547,"
"33587,"
"31639,"
"62512,"
"59991,"
"10722,"
"96464,"
"34624,"
"41884,"
"19896,"
"79481,"
"8075,"
"50907,"
"27154,"
"55508,"
"10001,"
"39744,"
"59532,"
"46054,"
"92656,"
"41004,"
"108167,"
"76690,"
"15571,"
"25210,"
"79135,"
"11573,"
"65223,"
"59784,"
"76208,"
"59586,"
"105527,"
"13991,"
"37696,"
"82637,"
"52443,"
"40441,"
"39096,"
"72105,"
"39965,"
"28550,"
"79989,"
"36896,"
"55549,"
"55460,"
"67800,"
"30827,"
"37032,"
"14140,"
"76827,"
"77197,"
"61916,"
"83509,"
"21115,"
"74852,"
"66837,"
"20467,"
"76724,"
"81883,"
"105644,"
"18476,"
"76688,"
"13894,"
"51009,"
"35575,"
"6188,"
"22585,"
"79164,"
"64753,"
"77648,"
"31686,"
"93207,"
"60149,"
"30929,"
"43026,"
"9791,"
"504568,"
"53713,"
"65052,"
"66317,"
"29054,"
"41083,"
"82041,"
"44092,"
"78216,"
"18680,"
"73792,"
"65048,"
"7795,"
"36834,"
"84823,"
"84067,"
"35756,"
"48681,"
"105198,"
"59597,"
"40061,"
"46999,"
"59054,"
"34807,"
"21279,"
"92292,"
"92737,"
"95008,"
"78989,"
"22546,"
"35097,"
"100721,"
"106531,"
"15543,"
"19698,"
"56547,"
"31386,"
"79623,"
"20415,"
"55867,"
"81411,"
"59399,"
"77294,"
"33234,"
"82922,"
"65050,"
"7460,"
"73132,"
"65398,"
"20918,"
"20185,"
"38948,"
"47289,"
"31468,"
"39866,"
"82238,"
"70044,"
"504275,"
"39243,"
"35183,"
"73752,"
"73275,"
"36094,"
"29660,"
"87154,"
"32122,"
"100922,"
"31977,"
"61521,"
"43064,"
"43908,"
"36097,"
"38224,"
"67932,"
"60122,"
"21260,"
"23258,"
"502090,"
"19828,"
"105619,"
"38677,"
"44769,"
"43891,"
"62490,"
"47870,"
"55281,"
"83593,"
"9688,"
"61787,"
"22930,"
"37724,"
"44294,"
"30421,"
"3850,"
"50584,"
"60278,"
"48352,"
"63729,"
"25105,"
"73232,"
"30635,"
"60691,"
"86079,"
"54593,"
"44309,"
"504426,"
"102132,"
"93044,"
"71063,"
"45165,"
"60771,"
"66328,"
"55271,"
"53612,"
"82067,"
"81481,"
"22623,"
"4423,"
"18630,"
"5541,"
"41105,"
"51021,"
"34247,"
"108100,"
"47615,"
"34586,"
"16113,"
"32166,"
"64011,"
"64381,"
"5562,"
"20090,"
"32689,"
"61105,"
"64425,"
"55604,"
"94168,"
"60722,"
"50819,"
"60025,"
"19487,"
"42153,"
"54859,"
