prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,sum_us_area,total_porch_area,total_garage_area,effective_age,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,HighSprings_A,HighSprings_B,HighSprings_C,HighSprings_D,HighSprings_E,HighSprings_F,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,MidtownEast_E,MidtownEast_F,Springtree_A,Springtree_B,Springtree_C,Tioga_A,Tioga_B,WaldoRural_A,WaldoRural_B,WaldoRural_C,swNewberry_A,swNewberry_B,swNewberry_C,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
33806,0.23,1633,1.0,GAINESVILLE,384100,9988,2009,100,1632.5,0.0,55.5,483.0,15,316497.0,0.2978131122091647,-82.381181,29.7092,06020-012-063,HighSprings_B,True,False,False,0.85,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.53504642784088,277908.284908943,287896.284908943,-96203.715091057,-38588.715091057005,96203.715091057,38588.715091057005,0.7495347172844129
33829,0.2,2367,1.0,GAINESVILLE,387800,3264,1999,100,4734.0,0.0,310.0,966.0,25,326366.0,0.25896792366014315,-82.380706,29.711501,06020-012-086,HighSprings_B,True,False,False,0.75,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.661344025566166,315320.2366137955,318584.2366137955,-69215.76338620449,-11045.76338620449,69215.76338620449,11045.76338620449,0.8215168556312417
33832,0.24,1267,1.0,GAINESVILLE,304900,922,2008,100,1267.0,0.0,100.0,460.0,16,258242.99999999997,0.3107615083921718,-82.386801,29.712177,06020-013-088,HighSprings_B,True,False,False,0.84,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.364815035180893,234407.19583788872,235329.19583788872,-69570.80416211128,-23835.80416211125,69570.80416211128,23835.80416211125,0.7718241910065226
33834,0.24,1347,1.0,GAINESVILLE,294900,5563,2005,100,1347.0,0.0,20.0,460.0,19,245101.99999999997,0.3107615083921718,-82.386717,29.712645,06020-013-090,HighSprings_B,True,False,False,0.81,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.35226610296814,231484.0155832887,237047.0155832887,-57852.98441671129,-13617.98441671126,57852.98441671129,13617.98441671126,0.8038216872949769
33835,0.22,1334,1.0,GAINESVILLE,269300,327,1996,100,1334.0,0.0,182.0,480.0,28,228577.99999999997,0.2848647160261575,-82.386591,29.712852,06020-013-091,HighSprings_B,True,False,False,0.72,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.233592565638281,205580.4181648171,205907.4181648171,-63392.58183518291,-22997.58183518288,63392.58183518291,22997.58183518288,0.7646023697171077
33854,0.22,1569,1.0,GAINESVILLE,310700,2827,2002,100,1569.0,0.0,25.0,528.0,22,261267.99999999997,0.2848647160261575,-82.387474,29.709791,06020-020-007,HighSprings_B,True,False,False,0.78,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.40980650764033,245194.36649568882,248021.36649568882,-62678.633504311176,-16073.633504311147,62678.633504311176,16073.633504311147,0.7982663871763399
33863,0.2,1512,1.0,GAINESVILLE,299400,2534,2004,100,1512.0,0.0,120.0,441.0,20,251955.99999999997,0.25896792366014315,-82.385062,29.709528,06020-020-016,HighSprings_B,True,False,False,0.8,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.416206987422875,246768.76114707065,249302.76114707065,-50097.23885292935,-5187.238852929324,50097.23885292935,5187.238852929324,0.8326745529294277
33872,0.24,2038,1.0,GAINESVILLE,396900,3300,2009,100,2038.0,0.0,204.0,462.0,15,334065.0,0.3107615083921718,-82.38253,29.70979,06020-020-025,HighSprings_B,True,False,False,0.85,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.690768862336261,324736.3373415702,328036.3373415702,-68863.66265842982,-9328.662658429821,68863.66265842982,9328.662658429821,0.8264961888172592
33875,0.23,1476,1.0,GAINESVILLE,339600,5349,2010,100,1475.5,0.0,175.5,462.0,14,283311.0,0.2978131122091647,-82.381799,29.710276,06020-020-028,HighSprings_B,True,False,False,0.86,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.49085338828687,265894.1000251838,271243.1000251838,-68356.89997481619,-17416.899974816188,68356.89997481619,17416.899974816188,0.7987134865288098
33880,0.21,1525,1.0,GAINESVILLE,308900,2947,2002,100,1525.0,0.0,25.0,483.0,22,259618.0,0.27191631984315034,-82.382414,29.710349,06020-020-033,HighSprings_B,True,False,False,0.78,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.38666063883935,239584.3051844351,242531.3051844351,-66368.6948155649,-20033.6948155649,66368.6948155649,20033.6948155649,0.7851450475378281
33881,0.21,1615,1.0,GAINESVILLE,339900,3591,2003,100,1615.0,0.0,259.0,462.0,21,285324.0,0.27191631984315034,-82.382657,29.710204,06020-020-034,HighSprings_B,True,False,False,0.79,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.455760220499538,256724.86353350914,260315.86353350914,-79584.13646649086,-28599.13646649086,79584.13646649086,28599.13646649086,0.7658601457296532
33883,0.21,1482,1.0,GAINESVILLE,314500,370,2000,100,2964.0,0.0,336.0,1008.0,24,266955.0,0.27191631984315034,-82.383184,29.709985,06020-020-036,HighSprings_B,True,False,False,0.76,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.377449803916772,237387.66567143414,237757.66567143414,-76742.33432856586,-29567.334328565863,76742.33432856586,29567.334328565863,0.7559862183511419
33907,0.2,1644,1.0,GAINESVILLE,284400,2941,1998,100,1644.0,0.0,0.0,462.0,26,238799.0,0.25896792366014315,-82.383325,29.709234,06020-030-059,HighSprings_B,True,False,False,0.74,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.347550845207746,230395.07811042454,233336.07811042454,-51063.92188957546,-8403.92188957546,51063.92188957546,8403.92188957546,0.8204503449733633
33918,0.2,1590,1.0,GAINESVILLE,350400,2509,2010,100,1590.0,0.0,25.0,552.0,14,295331.0,0.25896792366014315,-82.386253,29.709382,06020-030-070,HighSprings_B,True,False,False,0.86,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.517991790671019,273208.8474499389,275717.8474499389,-74682.15255006112,-22122.152550061117,74682.15255006112,22122.152550061117,0.786866002996401
33920,0.19,1593,1.0,GAINESVILLE,354400,2081,2013,100,1593.0,0.0,123.0,483.0,11,299159.0,0.24601952747713599,-82.386784,29.709441,06020-030-072,HighSprings_B,True,False,False,0.89,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.56304590075966,285799.5302257118,287880.5302257118,-66519.46977428818,-13359.469774288184,66519.46977428818,13359.469774288184,0.8123039791921891
33927,0.26,1500,1.0,GAINESVILLE,188300,3934,1995,100,1500.0,0.0,36.0,441.0,29,156121.0,0.33665830075818615,-82.387919,29.709095,06020-030-079,HighSprings_B,True,False,False,0.71,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.289536463427757,217409.17659516976,221343.17659516976,33043.17659516976,61288.17659516976,33043.17659516976,61288.17659516976,1.175481553877694
33931,0.26,1538,1.0,GAINESVILLE,301800,1042,2002,100,1538.0,0.0,182.0,483.0,22,255487.99999999997,0.33665830075818615,-82.386746,29.708991,06020-030-083,HighSprings_B,True,False,False,0.78,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.421731388796553,248135.78334310267,249177.78334310267,-52622.21665689733,-7352.216656897304,52622.21665689733,7352.216656897304,0.8256387784728385
33934,0.25,2040,1.0,GAINESVILLE,374500,4397,2007,100,2040.0,0.0,43.0,462.0,17,313928.0,0.32370990457517895,-82.385886,29.708893,06020-030-086,HighSprings_B,True,False,False,0.83,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.655509881892486,313485.9689435142,317882.9689435142,-56617.03105648578,-442.0310564857791,56617.03105648578,442.0310564857791,0.8488196767517069
33940,0.26,1774,1.0,GAINESVILLE,314700,296,1995,100,1774.0,0.0,199.0,483.0,29,267199.0,0.33665830075818615,-82.384066,29.708705,06020-030-092,HighSprings_B,True,False,False,0.71,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.414078913967678,246244.17747117305,246540.17747117305,-68159.82252882695,-20954.822528826946,68159.82252882695,20954.822528826946,0.7834133380081763
33944,0.2,1549,1.0,GAINESVILLE,343000,2185,2010,100,1549.0,0.0,42.0,441.0,14,289365.0,0.25896792366014315,-82.383016,29.708877,06020-030-096,HighSprings_B,True,False,False,0.86,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.500579362851832,268492.7962203677,270677.7962203677,-72322.20377963228,-20872.203779632284,72322.20377963228,20872.203779632284,0.7891480939369321
33948,0.2,1322,1.0,GAINESVILLE,297700,1258,2008,100,1322.0,0.0,20.0,483.0,16,251787.0,0.25896792366014315,-82.382036,29.709247,06020-030-100,HighSprings_B,True,False,False,0.84,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.368860484689478,235357.39901669958,236615.39901669958,-61084.60098330042,-16429.60098330042,61084.60098330042,16429.60098330042,0.7948115519539791
33957,0.65,2024,1.15,GAINESVILLE,404500,4322,1994,100,2023.5,0.0,296.5,504.0,30,339503.0,0.8416457518954653,-82.385132,29.71772,06020-040-007,HighSprings_B,True,False,False,0.7,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.69935054542257,327535.113604334,331857.113604334,-72642.88639566599,-11967.886395665992,72642.88639566599,11967.886395665992,0.8204131362282671
33980,0.42,2340,1.15,GAINESVILLE,562400,36804,2013,100,2339.5,0.0,344.5,441.0,11,441236.0,0.5438326396863007,-82.380796,29.715191,06020-040-030,HighSprings_B,True,False,False,0.89,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.021687410422471,452112.99224757124,488916.99224757124,-73483.00775242876,10876.992247571237,73483.00775242876,10876.992247571237,0.8693403133847284
33984,0.43,2533,1.15,GAINESVILLE,483000,6652,2007,100,1989.0,0.0,593.0,410.0,17,403897.99999999994,0.5567810358693078,-82.380796,29.716454,06020-040-034,HighSprings_B,True,False,False,0.83,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.002650719488468,443587.66145095974,450239.66145095974,-32760.338549040258,39689.6614509598,32760.338549040258,39689.6614509598,0.9321732121137883
33990,0.33,2757,1.15,GAINESVILLE,579400,21932,2005,100,2756.5,0.0,241.5,538.0,19,470557.99999999994,0.4272970740392363,-82.381738,29.717707,06020-040-040,HighSprings_B,True,False,False,0.81,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.013179778426792,448282.8969116443,470214.8969116443,-109185.10308835568,-22275.103088355623,109185.10308835568,22275.103088355623,0.811554879032869
33991,0.39,1999,1.15,GAINESVILLE,495100,21770,2010,100,1999.0,0.0,366.0,559.0,14,399065.0,0.5049874511372793,-82.382118,29.717671,06020-040-041,HighSprings_B,True,False,False,0.86,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.88410802566358,394000.7239297673,415770.7239297673,-79329.27607023268,-5064.276070232678,79329.27607023268,5064.276070232678,0.8397712056751512
33993,0.34,2784,1.15,GAINESVILLE,599000,24630,2004,100,2783.5,0.0,328.5,600.0,20,484520.0,0.4402454702222434,-82.38174,29.717167,06020-040-043,HighSprings_B,True,False,False,0.8,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.012906320164307,448160.3270091929,472790.3270091929,-126209.6729908071,-36359.6729908071,126209.6729908071,36359.6729908071,0.7892993773108395
34009,0.27,2100,1.0,GAINESVILLE,442900,3780,2010,100,2100.0,0.0,163.0,462.0,14,372685.0,0.3496066969411933,-82.384585,29.71394,06020-050-010,HighSprings_B,True,False,False,0.86,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.728067695053706,337077.34556188446,340857.34556188446,-102042.65443811554,-35607.65443811554,102042.65443811554,35607.65443811554,0.769603399326901
34040,0.28,1975,1.0,GAINESVILLE,399700,2775,2007,100,1975.0,0.0,153.0,492.0,17,336970.0,0.3625550931242005,-82.381925,29.712837,06020-050-041,HighSprings_B,True,False,False,0.83,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.653432229324878,312835.3301499572,315610.3301499572,-84089.66985004279,-24134.66985004279,84089.66985004279,24134.66985004279,0.7896180389040711
34046,0.26,1928,1.0,GAINESVILLE,414500,5696,2009,100,1928.0,0.0,171.0,442.0,15,346629.0,0.33665830075818615,-82.380883,29.713224,06020-050-047,HighSprings_B,True,False,False,0.85,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.657438704975629,314091.2114318517,319787.2114318517,-94712.78856814827,-32537.788568148273,94712.78856814827,32537.788568148273,0.7715011132252153
34048,0.24,2027,1.0,GAINESVILLE,412200,4240,2005,100,2027.0,0.0,238.0,441.0,19,346130.0,0.3107615083921718,-82.381525,29.713211,06020-050-049,HighSprings_B,True,False,False,0.81,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.635965804547794,307418.65804357536,311658.65804357536,-100541.34195642464,-38711.34195642464,100541.34195642464,38711.34195642464,0.7560860214545739
34050,0.23,2373,1.0,GAINESVILLE,411600,4680,2000,100,2373.0,0.0,66.0,529.0,24,345179.99999999994,0.2978131122091647,-82.382016,29.713487,06020-050-051,HighSprings_B,True,False,False,0.76,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.660158627413411,314946.6780393521,319626.6780393521,-91973.32196064788,-30233.321960647823,91973.32196064788,30233.321960647823,0.7765468368303016
34070,0.42,1718,1.0,SUWANNEE,365000,7093,1994,100,2654.0,782.0,256.0,932.0,30,303157.0,0.5438326396863007,-82.39757,29.706342,06023-010-001,HighSprings_B,True,False,False,0.7,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.423812660874724,248652.7592176809,255745.7592176809,-109254.2407823191,-54504.2407823191,109254.2407823191,54504.2407823191,0.7006733129251531
34071,0.67,1561,1.0,SUWANNEE,342200,3400,1994,100,1561.0,0.0,372.0,713.0,30,287470.0,0.8675425442614796,-82.398298,29.706153,06023-010-002,HighSprings_B,True,False,False,0.7,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.388180021353246,239948.60207141394,243348.60207141394,-98851.39792858606,-47521.397928586055,98851.39792858606,47521.397928586055,0.7111297547382056
34075,0.43,1734,1.0,SUWANNEE,365300,21997,2010,100,1734.0,0.0,312.0,440.0,14,288508.0,0.5567810358693078,-82.398881,29.705486,06023-010-006,HighSprings_B,True,False,False,0.86,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.6374287836467,307868.7342606807,329865.7342606807,-35434.26573931932,19360.734260680678,35434.26573931932,19360.734260680678,0.9029995462925833
34082,0.54,2060,1.0,SUWANNEE,297100,7346,1994,100,1285.0,375.0,565.0,294.0,30,245189.0,0.6992133938823866,-82.399791,29.705965,06023-010-013,HighSprings_B,True,False,False,0.7,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.538911313936296,278984.4470575673,286330.4470575673,-10769.552942432696,33795.447057567304,10769.552942432696,33795.447057567304,0.963751084003929
34094,0.35,1507,1.0,SUWANNEE,268300,1180,1994,100,1307.0,0.0,215.0,330.0,30,226875.0,0.4531938664052505,-82.399025,29.704223,06023-010-025,HighSprings_B,True,False,False,0.7,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.304411370412316,220667.28986580254,221847.28986580254,-46452.71013419746,-6207.710134197463,46452.71013419746,6207.710134197463,0.8268628023324731
34095,0.35,1442,1.0,SUWANNEE,331800,3649,2005,100,1442.0,0.0,24.0,609.0,19,278381.0,0.4531938664052505,-82.399371,29.704223,06023-010-026,HighSprings_B,True,False,False,0.81,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.427035306998132,249455.37164153266,253104.37164153266,-78695.62835846734,-28925.628358467337,78695.62835846734,28925.628358467337,0.7628220965688145
34099,0.42,2079,1.0,SUWANNEE,260000,3064,1994,100,1719.0,0.0,380.0,0.0,30,217936.0,0.5438326396863007,-82.399364,29.703673,06023-010-030,HighSprings_B,True,False,False,0.7,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.40541988310145,244121.14649836195,247185.14649836195,-12814.853501638048,26185.14649836195,12814.853501638048,26185.14649836195,0.9507121019167767
34103,0.5,1338,1.0,SUWANNEE,326600,6950,2003,100,2676.0,0.0,84.0,1056.0,21,270660.0,0.6474198091503579,-82.397595,29.703648,06023-010-034,HighSprings_B,True,False,False,0.79,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.395851873375934,241796.531697203,248746.531697203,-77853.468302797,-28863.468302797002,77853.468302797,28863.468302797002,0.7616244081359553
34125,0.43,1758,1.0,SUWANNEE,316900,8378,1994,100,1538.0,0.0,234.0,462.0,30,260987.0,0.5567810358693078,-82.397571,29.710844,06023-020-013,HighSprings_B,True,False,False,0.7,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.42453732711254,248833.01478189844,257211.01478189844,-59688.98521810156,-12153.98521810156,59688.98521810156,12153.98521810156,0.8116472539662305
34140,0.33,1434,1.0,SUWANNEE,279500,3105,1994,100,994.0,440.0,0.0,441.0,30,234469.99999999997,0.4272970740392363,-82.398171,29.710049,06023-020-028,HighSprings_B,True,False,False,0.7,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.229673063396268,204776.2223081755,207881.2223081755,-71618.7776918245,-29693.777691824478,71618.7776918245,29693.777691824478,0.7437610816034901
34141,0.37,1344,1.0,SUWANNEE,292100,5974,1994,100,1344.0,0.0,0.0,273.0,30,242311.0,0.47909065877126483,-82.398139,29.709739,06023-020-029,HighSprings_B,True,False,False,0.7,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.184706344569257,195772.06828156082,201746.06828156082,-90353.93171843918,-46538.931718439184,90353.93171843918,46538.931718439184,0.6906746603271511
34145,0.4,1862,1.0,SUWANNEE,409600,25457,2012,100,1862.0,0.0,112.0,414.0,12,322703.0,0.5179358473202863,-82.398578,29.709468,06023-020-033,HighSprings_B,True,False,False,0.88,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.693767796699628,325711.6620390593,351168.6620390593,-58431.33796094073,3008.6620390592725,58431.33796094073,3008.6620390592725,0.8573453663062971
34151,0.35,1411,1.0,SUWANNEE,146400,6342,1994,100,2822.0,0.0,90.0,528.0,30,118098.0,0.4531938664052505,-82.399173,29.709901,06023-020-039,HighSprings_B,True,False,False,0.7,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.264545649876439,212043.27281488417,218385.27281488417,71985.27281488417,93945.27281488417,71985.27281488417,93945.27281488417,1.4917026831617772
34152,0.37,1422,1.0,SUWANNEE,340400,8755,2003,100,1422.0,0.0,0.0,420.0,21,280585.0,0.47909065877126483,-82.399164,29.7096,06023-020-040,HighSprings_B,True,False,False,0.79,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.359780666486222,233230.06912048036,241985.06912048036,-98414.93087951964,-47354.93087951964,98414.93087951964,47354.93087951964,0.7108844568756767
34161,0.4,2450,1.0,SUWANNEE,427200,3779,2003,100,4180.0,0.0,888.0,840.0,21,359340.99999999994,0.5179358473202863,-82.400247,29.710304,06023-020-049,HighSprings_B,True,False,False,0.79,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.787946099619331,357877.5256111311,361656.5256111311,-65543.4743888689,-1463.474388868839,65543.4743888689,1463.474388868839,0.8465742640709998
34166,0.41,1544,1.0,SUWANNEE,240700,3220,1994,100,1340.0,0.0,236.0,252.0,30,201375.0,0.5308842435032934,-82.400255,29.708761,06023-020-054,HighSprings_B,True,False,False,0.7,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.324949036474369,225246.13947418527,228466.13947418527,-12233.860525814729,23871.13947418527,12233.860525814729,23871.13947418527,0.9491738241553189
34167,0.41,1350,1.0,SUWANNEE,309000,3280,2005,100,1350.0,0.0,254.0,520.0,19,259370.0,0.5308842435032934,-82.400257,29.707636,06023-020-055,HighSprings_B,True,False,False,0.81,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.410355407724657,245328.99064835918,248608.99064835918,-60391.00935164082,-14041.009351640823,60391.00935164082,14041.009351640823,0.8045598402859521
34172,0.45,1499,1.0,SUWANNEE,288100,8636,1994,100,1499.0,0.0,20.0,506.0,30,236249.0,0.5826778282353221,-82.399239,29.706661,06023-020-060,HighSprings_B,True,False,False,0.7,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.30596848538855,221011.16186225598,229647.16186225598,-58452.838137744024,-15237.838137744024,58452.838137744024,15237.838137744024,0.7971092046589934
34178,0.36,1536,1.0,SUWANNEE,289700,3522,1995,100,1000.0,536.0,40.0,480.0,29,242723.0,0.46614226258825764,-82.398893,29.707294,06023-020-066,HighSprings_B,True,False,False,0.71,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.32763057083651,225850.9552919069,229372.9552919069,-60327.044708093104,-16872.044708093104,60327.044708093104,16872.044708093104,0.7917602875108971
34185,0.35,1418,1.0,SUWANNEE,293700,2761,1994,100,1418.0,0.0,12.0,416.0,30,246884.0,0.4531938664052505,-82.399648,29.708824,06023-020-073,HighSprings_B,True,False,False,0.7,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.246360297643287,208222.04173507038,210983.04173507038,-82716.95826492962,-38661.95826492962,82716.95826492962,38661.95826492962,0.7183624165307129
34191,0.35,1746,1.0,SUWANNEE,337100,10510,2000,100,1746.0,0.0,55.0,506.0,24,276025.0,0.4531938664052505,-82.398569,29.708218,06023-020-079,HighSprings_B,True,False,False,0.76,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.485321641350417,264427.30187040876,274937.30187040876,-62162.69812959124,-11597.698129591241,62162.69812959124,11597.698129591241,0.815595674489495
34198,0.43,1694,1.15,SUWANNEE,472800,14729,2010,100,1694.0,0.0,14.0,484.0,14,387151.0,0.5567810358693078,-82.400193,29.71762,06023-030-001,HighSprings_B,True,False,False,0.86,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.753229146018295,345666.3028439602,360395.3028439602,-112404.69715603982,-41484.69715603982,112404.69715603982,41484.69715603982,0.76225740872242
34202,0.48,1816,1.0,SUWANNEE,338000,7592,1996,100,1816.0,0.0,0.0,484.0,28,279708.0,0.6215230167843436,-82.400133,29.716406,06023-030-005,HighSprings_B,True,False,False,0.72,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.437617217595278,252109.102088409,259701.102088409,-78298.89791159099,-27598.89791159099,78298.89791159099,27598.89791159099,0.7683464558828669
34204,0.67,1705,1.0,SUWANNEE,387000,3890,2002,100,1705.0,0.0,25.0,309.0,22,325060.0,0.8675425442614796,-82.40002,29.715786,06023-030-007,HighSprings_B,True,False,False,0.78,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.52102540024773,274038.9148396189,277928.9148396189,-109071.0851603811,-51021.0851603811,109071.0851603811,51021.0851603811,0.7181625706450101
