hood_cd,predicted_Market_Val,market,count,pct_difference
125306.03,1326922.4184264317,1265852,3,4.8244517073427
125306.05,13540823.25572971,12928193,44,4.738715269254649
125307.02,15427913.735223163,16505951,35,-6.531203593036458
125307.03,44381774.401162036,42410774,81,4.647404928667503
125307.04,2889009.218688406,2939965,7,-1.73321047398843
125307.05,278041.7269771401,247234,1,12.460958839455786
125307.06,31515020.436093375,30634881,59,2.872997731224662
125308.02,24863249.652025398,21729184,100,14.423301178844994
125308.03,63241422.4894971,62917946,139,0.5141243636546922
125308.04,36506908.226633355,33241146,108,9.824457395762936
125308.05,31435143.13021745,29170274,102,7.764305300037468
125308.06,18792405.148849323,16092964,71,16.77404578081032
125308.08,20741318.98412077,17342822,54,19.59598607493504
125308.12,4988868.404174369,4324546,20,15.361668119020328
125308.13,130309161.72199315,125298775,261,3.9987515616119538
125308.14,2043844.4084939286,1632954,6,25.162399460972484
125309.03,15573603.214309122,14006713,73,11.18670893241778
125309.04,9342231.30043479,8135326,36,14.8353649311016
125309.06,6815712.475793122,5357027,28,27.22938442895887
125309.1,33589417.57144202,31725220,98,5.876074528220838
125309.12,929406.4066410224,563039,4,65.06963223524879
125309.13,723527.9356568673,669896,2,8.006009239772641
125309.14,366282.68429419055,357900,1,2.342186167697834
125316.02,43051134.46595724,41911537,103,2.7190543404725034
125316.03,2939623.7539608753,2912234,8,0.9405066337689666
125317.01,329295.87978969,255428,1,28.919257007724298
125317.02,573977.7037228566,523253,1,9.694106622008205
125317.03,8715952.071921077,9147554,9,-4.71822224912718
125317.04,32547587.41189875,30986573,50,5.037712340434519
125317.05,11481549.342586406,12222900,11,-6.0652599416962785
125317.06,25285616.144328374,20628329,53,22.57714206675865
125318.02,32032866.817630336,25508630,78,25.57658650280448
125318.03,76892793.35628042,69134046,154,11.222758980836181
125318.04,19125761.649395555,17005399,21,12.468761535060455
125318.05,11156685.990435846,10086569,28,10.609326029850648
125318.06,21307863.569751073,21147861,32,0.7565898496830137
125318.08,28558167.278946735,25541567,45,11.810552887952158
125318.09,41473907.31158567,37502858,91,10.588657833986073
125318.1,9255688.687815772,8058137,16,14.861396471861577
125318.12,28239027.603648145,27653491,68,2.117405732419624
125318.13,91454187.79800902,91729006,121,-0.2995979286976869
125318.14,29247407.625193786,29899953,31,-2.1824294332710625
125318.15,33571183.56036532,31280352,65,7.323547894746578
125319.03,35934078.93703356,35794182,121,0.3908370836175455
125319.06,15175196.691184757,12985427,43,16.86328598347022
125319.09,18662641.019976832,19112494,37,-2.3537115565512696
125319.1,29392753.6003593,29237862,52,0.5297637712336773
125319.11,9906662.13025183,9291612,24,6.619412543828029
125319.12,29248639.678838685,27055637,68,8.105529649287819
125319.14,40759532.80440853,44416644,50,-8.233650420755499
125319.15,21365610.065738574,22710292,29,-5.921024415984728
125319.17,7290128.426537331,6039212,15,20.71323918645895
125319.18,10584498.487493927,9867329,22,7.268121773318055
125319.19,25817447.107574727,23841337,40,8.288587622307958
125319.22,25140599.389019746,24057735,68,4.501106978773132
125319.23,12029524.58769285,11131661,27,8.065854571863529
125319.25,7976142.195253178,7860017,10,1.4774165915058142
125319.26,17703117.02552299,15674553,22,12.94176634908178
125319.28,61752952.79037064,58151628,76,6.19299048750732
125319.3,6918922.527869753,6210789,15,11.401667773124359
125320.02,20316635.974053524,19529013,49,4.033091554875428
125320.03,28294909.99669691,28419880,126,-0.439727413708602
125320.04,24256702.439979985,22173081,84,9.397076752572119
125320.05,69015589.47533986,64511496,252,6.9818462671209165
125320.08,13867122.797943758,13098569,39,5.867463827107815
125320.09,29500484.939670186,27598049,95,6.893371120799831
125320.1,46958370.168332405,42148007,89,11.413026405572166
125320.11,30772472.9093427,26749711,79,15.038524750202717
125320.12,9787133.809107605,7949414,21,23.11767646153044
125320.13,23754012.32935012,22357303,50,6.247217427567723
125320.18,58006150.57270752,53218074,174,8.997087291636143
125320.19,11461969.206486948,10183318,17,12.556331899749647
125320.2,9961231.17682213,9899324,15,0.6253677202820075
125320.23,7131966.1816140255,6392721,12,11.563858044391823
125321.01,944219.2679696714,660999,4,42.84730657227491
125321.04,4926069.3508261265,2832847,24,73.89111910477786
125321.08,2771956.379525361,1999815,10,38.61064046051065
125322.01,579775.2987271699,379499,2,52.77386731642768
125322.03,7531768.727449567,7297693,37,3.207530481887455
125322.04,5494962.847251335,4825443,27,13.874785118202313
125327.01,1280156.933618932,809948,5,58.05421256907012
125327.02,21885026.561669778,20395439,55,7.303532724496777
125328.02,8922391.673497893,8727864,21,2.2288119234888732
125329.01,299395.8475849034,179020,1,67.24156383918188
125329.02,5012420.752976428,4793037,10,4.577134559495947
125329.03,270410.6931707644,223056,1,21.229957127700857
125329.04,116000594.32054785,110445815,341,5.029415845722944
125329.05,44643054.47808961,40463203,101,10.330006445830817
125329.06,2515034.3862502994,2160069,7,16.433057751872713
125329.07,58208260.96332378,53294402,194,9.220215968130722
125330.03,23306541.280735366,19749995,59,18.007833828491428
125331.01,873928.0661945811,705125,4,23.939452748743996
125332.02,206541072.88157964,191233294,547,8.004766618505059
125332.03,82593307.73771122,71745081,226,15.120516398484826
134225.02,53006529.746059865,46790456,160,13.28491807401891
134227.01,76887820.5318751,81236689,120,-5.353330523016388
134227.02,65055485.228095815,61866581,189,5.1544859543730315
134227.03,24654232.475893438,25107228,51,-1.8042434796328857
134234.01,9358991.294799445,9590982,12,-2.4188420455856847
134236.01,6182961.408087814,5618376,14,10.048907515050866
134236.02,4054246.191531471,4436838,8,-8.623073649940093
134236.03,21562926.02895444,22159700,49,-2.6930597934338514
134314.45,14610808.226201795,14559377,51,0.3532515587843837
134324.0,251144.1125534262,162441,1,54.60635711022845
134324.12,30765974.139112752,29680791,132,3.6561799822408774
134324.15,23686829.788797136,22493751,106,5.304045504892165
134324.21,5002301.84202327,4135242,17,20.9675719588665
134324.23,12383041.249471672,11153421,45,11.024601774394348
134324.24,6384401.833377919,6398856,19,-0.2258867307231299
134325.0,11888807.811341695,9714566,33,22.381255234064966
134325.01,23247551.201606505,21195540,68,9.681334854438738
134325.02,26453893.273454443,26051653,71,1.5440105603066439
134325.03,15442137.698195755,14635143,34,5.514088234025151
134325.06,3002826.508613495,3143883,5,-4.486696591015151
134325.07,26220617.93046686,23551852,114,11.331448288936516
134325.08,408288.7193208017,345370,1,18.217772047601624
134325.09,10805675.641237892,8896238,35,21.463428038209997
134325.1,8888298.098160759,9862306,27,-9.876066528854828
134325.11,7029974.8065923145,7207091,9,-2.457526808079508
134325.13,18735595.38108993,16607559,72,12.813661424234166
134325.14,7089345.548484137,6988390,22,1.4446181235468725
134325.31,35469086.68885318,31793454,123,11.560973176595352
134325.36,11564844.235981496,10259007,40,12.728690369170195
136030.3,13647390.503407892,12656286,58,7.830926888092541
136030.31,1038854.1757476684,865363,4,20.048369961238045
136030.32,8910471.353062054,11811353,28,-24.56011302801589
136030.34,6252179.775116189,6623796,20,-5.610321104149503
136030.35,12327246.759961234,13748147,45,-10.335212738405879
136030.36,3563424.5985961566,2701809,13,31.890322320939656
136100.2,2432837.6126213274,2929421,8,-16.951588296071908
136100.3,2646454.8248125482,1409403,12,87.77133472914052
145301.01,33418390.28015515,31930900,77,4.658466501586703
145301.02,85093783.677513,83083274,258,2.419872954829637
145301.03,4958669.359620997,4415917,10,12.29081886323943
145301.04,26510157.71580011,23651704,84,12.085614278785622
145301.09,7981936.70294194,8642330,22,-7.641380241879908
145302.01,94475066.2021641,89424131,371,5.648291066048043
145302.02,109456085.26332523,100664271,327,8.733798174851163
145302.03,7143949.168075868,5518921,19,29.44467166817332
145302.04,5923886.646235251,4868318,20,21.68240953518753
145302.06,2105390.0142145297,1884243,4,11.736650432801378
145302.09,3661815.045437319,3061959,10,19.590596916461624
145302.1,4410315.1572867995,4054477,17,8.776425597846517
145302.5,174361.55133819554,111201,1,56.79854618051595
145326.01,11814307.066847151,14419003,23,-18.064327562403925
145404.01,51284121.7218477,38130426,217,34.49658737578148
145404.02,44813872.77599769,35288086,126,26.99434244180229
145404.03,46056006.482262276,44978304,116,2.396049620417604
145404.05,34073407.50755863,30086156,246,13.252778146728444
145404.08,6135421.4491801,4875864,31,25.832497567202452
145404.52,1632622.0513708927,1006394,9,62.224938877903945
145404.53,454046.31513311167,678964,1,-33.12659947609716
145404.6,1513211.7700824845,1015412,8,49.024412758809675
145404.82,1373369.6131547773,871319,3,57.619610401561005
145405.01,6029457.37917586,3404845,23,77.08463613397556
145405.02,36555364.935116865,26309661,153,38.94274401755638
145405.04,16956347.73050455,11630702,69,45.78954675740596
145405.07,38312771.087402396,21489265,167,78.28795488073881
145405.51,811832.1688446361,606665,2,33.81885700421749
145405.52,489438.946827216,385128,2,27.08474762344364
145405.82,801710.5191199363,595082,2,34.7226968921823
145405.99,718575.3338855476,302091,4,137.86717707099768
145406.02,34455346.15771479,34476623,88,-0.061713823552870604
145406.03,107181018.2122195,107534517,262,-0.3287305301055041
145408.01,9647192.733207198,10694009,26,-9.788810415184821
145409.01,38334010.25365494,33130424,214,15.706367819666124
145409.02,14626654.881443812,13082317,93,11.804773431524488
145409.04,1367091.222916816,1074847,9,27.189378852694002
145409.5,193892.6888287045,140331,1,38.168108848867675
145416.01,18590482.141158745,15764618,87,17.92535753900757
148100.01,4387531.13745964,2832974,17,54.87368177256976
148100.02,26019431.18788929,26496961,95,-1.8022059666039092
148100.03,474674.56544422364,437790,1,8.42517312963376
148100.09,597600.0656522289,416829,3,43.368159521585326
148100.84,14542595.3483616,14158870,67,2.7101410519455307
148200.01,13734643.886763802,11595667,42,18.446346266789153
148200.02,19839956.108023517,18739020,51,5.875099701177099
148200.03,60038116.19357008,53627797,127,11.953351717151605
148200.04,2165052.991624133,1474133,9,46.86958311252331
148200.05,661455.410752666,409343,3,61.58952534980834
148300.04,2947581.216048218,2681007,7,9.943063037441448
148400.01,12679205.342899889,12896303,34,-1.683410021462052
148400.02,20032988.020869453,14494513,51,38.21083896278166
148500.01,9411852.094777308,10061802,31,-6.459577570923098
148500.02,23093652.542598233,19819074,82,16.522358928566653
148500.03,462367.2524772028,356692,2,29.62647115079755
148500.04,6115474.836228182,5647224,21,8.291699359334455
148500.05,8298686.403389698,7723571,32,7.446237024165349
148500.06,20096690.57021281,18496353,49,8.652179000978254
148500.07,1457224.0443590481,1303843,5,11.763766370571313
154200.0,3236117.684665162,2338527,10,38.38273770904343
154200.01,15460337.433011808,12773191,36,21.03739334213203
154200.02,22379224.073551152,19752312,68,13.299263769988809
154200.07,352171.4214466154,257106,1,36.97518589477314
154206.45,267454.38195796346,160523,1,66.61436800830003
154207.45,233812.02384413345,187954,1,24.39853572902596
154225.01,58887553.04729079,57449991,212,2.502284199297415
154234.0,2158860.1967423973,2003286,4,7.765950380644465
154235.01,12564932.913764516,11462044,44,9.622096318636675
154235.02,24905167.132342916,22174906,88,12.312391007848763
154235.03,322353.071542742,283251,1,13.804742628531594
154235.06,1124417.5611463904,1054101,3,6.670761259726572
154236.01,14955722.646433849,12948746,50,15.499390029226372
154236.03,64288904.08924051,60235134,180,6.729909639182519
154236.04,24520604.67359475,20494514,77,19.644723820212327
154236.05,51503446.94520702,43314383,134,18.906107805361145
154324.01,23211707.99197671,20949149,108,10.800242969185565
154324.02,19685954.911126472,17928787,74,9.800818711976845
154324.03,208472.34657716006,176216,1,18.305004413424466
154324.04,25261475.82206496,22663805,91,11.461759497423131
154324.05,65229402.88070756,63898289,273,2.0831760936627925
154324.1,98352739.06926037,87933248,471,11.849319007595822
154324.24,2883515.768773911,2530523,11,13.949399739655046
154325.05,17980003.687773693,18023791,45,-0.24294174419968945
154325.35,25013638.750851937,23819539,76,5.013110248909253
164314.01,11337773.735651014,10036940,47,12.960461412054016
164314.06,23892029.531449623,22442110,88,6.460709494114517
164314.08,33672296.76741512,27996931,105,20.27138534368328
164314.09,14094733.669379536,12444299,47,13.26257645673361
164314.1,15268302.749873009,14179437,53,7.67918888368423
164314.11,19386510.481241807,18952385,78,2.2906113464970628
164314.12,14448389.607857034,13300022,48,8.634328633870183
164314.13,14187881.035567228,12743964,49,11.330203346205527
164314.14,20627297.26853679,20616439,60,0.05266801185593305
164314.15,55597877.325725086,54131449,176,2.709013619282732
164314.2,12483653.917594299,10669171,35,17.00678447832825
164314.4,20410029.5123396,19119636,47,6.749048529687488
174302.01,37527994.4059486,32548482,190,15.298754657586185
174302.03,7676233.30612526,7765098,41,-1.144411749532846
174302.05,16909574.09952979,15838528,100,6.762283082934169
174303.0,4431677.4900663,3520826,16,25.870392063291405
174313.01,96815320.24038213,87532150,420,10.605440675662754
174313.04,46035182.624369085,41892565,208,9.888670279246652
174313.05,17051191.149086107,15528147,76,9.808280080592402
174313.12,100475036.79162848,89354618,358,12.445264766985495
174323.0,518069.4229015933,352154,2,47.11445075211223
174323.01,26665866.840947263,26660621,83,0.019676364430006872
174323.02,42803546.79437388,39179274,159,9.25048482106605
174323.03,42255531.29031036,38061149,158,11.02011473776149
174323.1,15994743.032089012,15428981,58,3.66687879185937
174323.16,17078528.77520608,16184467,52,5.524196596687933
174323.17,15842983.25011669,15075878,59,5.088295687433191
174323.18,85357848.8899051,79140843,291,7.855622525912562
174323.19,467979.92858119664,282727,2,65.52360707721463
174323.2,12065211.123634284,11083003,30,8.862292319457861
215100.9,11715434.796120975,10544738,59,11.102189510265454
215103.13,46089249.528018385,34072120,122,35.26968538505495
215104.01,26200295.09175215,26071202,138,0.4951558879109186
215104.03,13103525.028480396,11538917,76,13.559401012074145
215104.04,12105257.349815426,10451379,62,15.82449885144751
215104.05,6380432.0617381465,4406989,33,44.77984995510872
215104.06,17001258.087775927,14338377,83,18.57170506659106
215104.07,1749331.1025357705,1479223,7,18.26013403900362
215104.08,9079363.139902474,8536819,37,6.355343130766558
215104.09,6201886.271922683,6145437,17,0.9185558638496065
215104.11,4502943.91754554,4287614,18,5.022138596094243
215105.01,11467812.28897527,11266803,55,1.7840845266866783
215109.01,84565010.48162869,78900899,311,7.178766723087257
215109.03,2898691.8748241123,2696176,11,7.511226078123694
215200.0,545671.8324852783,328644,2,66.03736337352218
215200.02,26720004.620771583,24984586,51,6.945957082385049
215200.03,49186289.573443346,50786836,101,-3.1514986020327282
215200.04,20003937.173591483,15461767,46,29.3767858071557
215200.05,3825451.0777608585,3912065,6,-2.2140205298005413
215201.01,179276.4615883712,67593,1,165.2293308306647
215201.03,659179.7533027697,420519,2,56.75385732934058
215202.02,26541440.249967173,19550222,80,35.760301084904164
215202.04,71302104.82725696,69660243,117,2.356956789910943
215202.05,32074835.989999108,27916819,63,14.894307943892562
215202.07,118468903.49014239,115380406,172,2.6767954778581644
215202.08,6573634.0382768065,6737587,12,-2.4334077129273957
215204.02,520391.2944872661,624875,1,-16.72073702944331
215212.06,108877195.09562773,111861654,191,-2.667991038620147
216200.0,6248718.260082456,4199851,35,48.78428449205594
216202.01,3597949.950374096,3295014,14,9.193768232065057
216209.02,4475597.237903135,3124242,24,43.25385926900461
216216.01,30875116.76739737,20827485,180,48.24217502688092
216216.02,4000130.576858017,3561457,22,12.317250407853223
216300.0,193689.62072340422,114986,1,68.44626365244831
216305.03,1660883.389983872,1539241,5,7.902751419944762
216316.01,268466.5937457023,222353,1,20.738912335656497
216400.0,4396427.569404176,3015757,21,45.781890563602325
216425.01,1999572.1216666265,1351989,8,47.89854959371907
216425.02,232024.19271455158,140677,1,64.93399256065425
216426.01,29500009.126685865,24245007,155,21.674574590495542
216426.5,490819.35310656024,417180,2,17.651697853818554
216500.0,8504338.767715968,8041935,41,5.749906803722838
216500.02,5382024.731802908,3677126,26,46.36497992733749
216600.0,2483908.7826402048,1475211,13,68.37650903092539
216601.01,259223.9820214435,159946,1,62.069687282860144
216610.01,706272.5814034105,702400,2,0.5513356212144829
216621.02,2717978.699850798,2376691,14,14.359784248385596
217500.0,251568.1132452041,159597,2,57.62709402131876
217600.0,1249450.0164348616,727375,9,71.77522136928842
218708.2,1255122.4191920143,1335834,3,-6.042036720729203
222100.0,1359356.1111975843,1157684,6,17.42030737209673
222100.03,10400187.359633582,9564084,39,8.742116439311717
222100.05,19527517.292326815,16740589,65,16.647731404951255
222100.06,16057461.076900352,13872691,64,15.748711456921747
222135.01,5339119.187516379,4640629,19,15.051627430600014
223100.0,5951748.376817523,4031761,32,47.621557349692175
223100.01,4383494.789877819,3944866,19,11.118978182727092
223100.02,60977473.4419175,49682409,284,22.73453455511286
223100.03,330418.8922977005,310651,1,6.363376360514053
223100.05,1021107.9730704853,849758,3,20.16456133045941
223100.06,27172216.802016653,27173351,105,-0.004173934909047027
223100.07,43933642.71597525,39886428,210,10.1468467318639
223100.08,27711785.921598006,23640198,139,17.223154905885334
223100.09,7126406.162049128,5754254,36,23.845874062026592
223100.1,6851941.102573016,5982971,39,14.524056736578128
223100.11,3053564.446577501,2258403,18,35.20901480282753
223100.12,6255034.407076158,5219112,42,19.848633389667775
223100.13,10311801.302134432,11253725,52,-8.369883730636461
223100.14,11047054.626375802,10510809,31,5.101849214230816
223100.15,28411800.640704356,26532483,102,7.083082426565038
223100.2,396484.1274701069,367615,1,7.853087461095678
223100.4,247423.74338331434,191112,1,29.46531007122229
223100.44,2986387.8721248186,2140066,8,39.54653137449119
223100.6,164474.12168252084,110273,1,49.15176124937277
223104.01,7720900.081211326,7152753,38,7.94305467015743
223106.01,2544911.6610291614,2325429,12,9.438372920831444
223121.42,1747607.3087044253,1542467,4,13.29949416774721
224100.0,167240.07159088098,95615,1,74.90986936242324
224100.01,85617627.88879396,83824562,285,2.1390697976971955
224100.03,43523431.727517046,43306812,164,0.5001978153391804
224100.04,8542780.849684516,7719396,22,10.666441385887133
224100.05,618734.0339581661,568404,2,8.854623464677614
224100.4,1045810.5855587353,833299,4,25.502440967616103
224100.5,938051.4358400473,799317,3,17.356622696633163
232200.0,216338.35921013405,135620,1,59.51803510554051
232300.0,2178242.6707347287,1161866,11,87.47795965582337
232334.0,4702780.606011061,3177738,21,47.991451970271335
233200.0,11888728.950113343,10013783,62,18.723652690629937
233200.99,240812.2400780366,171065,1,40.77236142871808
233205.02,2527004.29442912,2033174,7,24.288639065280204
233208.01,16266438.209945502,14730108,70,10.429863853988728
233208.02,18945891.600359466,19851334,63,-4.561116142827147
233209.0,368975.05330353265,243787,2,51.35140647513307
233210.01,7374559.128350871,5383445,33,36.985872955902224
233211.01,4512150.476105925,3357461,24,34.391746504454545
233211.02,189652.02898079957,109534,1,73.14443823908519
233213.02,23087070.80538569,20101133,125,14.854574642064655
233214.02,24003660.056143474,21694420,138,10.644396375397331
233214.03,15574479.121355327,11792403,85,32.072141033132326
233214.04,4580858.354969125,3223404,22,42.112448671315335
233214.05,203624.20686966332,218527,1,-6.819657584800358
233214.06,11495242.583059076,8954069,45,28.38009828893519
233214.29,6258948.159593253,5732067,36,9.191817883378778
233215.01,8948418.58659309,8108231,33,10.362156512229236
233215.02,43431532.806650035,29994183,211,44.799852713607955
233215.03,3580824.34641371,2184417,20,63.92585968767457
233215.04,20462093.909739852,20606954,55,-0.7029670190953405
233215.05,25275075.316001344,22833681,64,10.692075079797009
233215.11,1022423.8049627658,832435,3,22.82326006988723
233222.14,24950397.123649348,22737308,95,9.733294388453318
233222.15,272751.9286253875,243800,1,11.875278353317263
233223.01,16860956.937108554,16833202,73,0.1648821009131474
233223.02,5449536.664522528,4991090,30,9.185301497719491
233228.01,10537034.492830992,9333408,48,12.89589497031515
233228.02,10666128.025862241,9043127,44,17.947343058017886
233228.03,362833.0199729942,283760,1,27.866161535450463
233230.01,431002.75485040364,296967,2,45.13489877676767
233300.0,356912.1463597084,267747,1,33.30201509623203
233300.4,3456418.2814679123,2609502,15,32.455092253920945
233318.01,12833820.016165534,12309296,48,4.261202396672678
233320.01,10337851.667049687,10103670,46,2.3177881606355646
233321.02,1071547.3428794658,623755,7,71.78978010267906
233328.01,22939531.05017566,20983877,75,9.319793716745762
233328.02,24567335.64003013,23665112,101,3.812463004739343
233328.03,106188148.77503558,102314711,299,3.785807277543476
233328.04,22966366.110688135,22561953,90,1.7924561348396348
233328.06,77002472.44540405,68099733,266,13.073090088920104
233328.07,988159.3548973538,937152,2,5.442804891560153
233328.09,2546783.654633769,2412459,12,5.5679559583714715
233328.12,23790826.90574438,21215035,64,12.14135119618884
233332.01,11798730.451906556,10770541,37,9.546312036754294
233334.01,1263455.3950103456,1391665,3,-9.212677259947933
233334.02,7638718.749578547,6733321,28,13.446525861139646
257100.8,637573.4397656292,498385,3,27.927895054150753
257100.83,1705123.5727319708,1191347,8,43.1256865323009
257100.84,205116.81741382575,160826,1,27.539587761820695
257400.78,831403.8269477219,511817,5,62.441620139175114
313500.4,573603.2880281543,364728,4,57.26878332021514
313500.5,940851.0679851039,859393,6,9.47855846918743
313523.0,697490.7600702145,723244,3,-3.5607955171125494
313523.01,11570345.27219039,10149226,75,14.00224285271005
313523.02,6428698.851809009,5439796,39,18.17904296060016
313523.03,2462340.4024505424,1875688,20,31.276651684637446
313531.12,404546.39989408327,235807,2,71.55826582505323
313600.0,739292.6433438156,430372,4,71.779912109481
313600.2,25716441.567489214,28602928,80,-10.09157675224993
313600.23,741704.593309941,709503,4,4.538612706350925
313600.24,6290016.941276056,5267424,22,19.413530053325037
