hood_cd,predicted_Market_Val,market,count,pct_difference
125318.12,28279679.151827756,27653491,68,2.2644090463216973
125318.13,92904660.03595702,91729006,121,1.281660062856261
125318.14,29364597.379701193,29899953,31,-1.7904898388930797
125318.15,33393153.989577148,31280352,65,6.754406055204072
125319.03,35862657.80954618,35794182,121,0.19130430064355172
125319.06,15117411.140254837,12985427,43,16.418282897087916
125319.09,18570222.59776985,19112494,37,-2.837261334026585
125319.1,29304209.047280926,29237862,52,0.2269216787497193
125319.11,9798589.048036408,9291612,24,5.456287327068841
125319.12,28991728.190148342,27055637,68,7.155962323667864
125319.14,40264247.53627607,44416644,50,-9.348739773594618
125319.15,21128537.480970096,22710292,29,-6.964923740434091
125319.17,7274156.13375454,6039212,15,20.448762748427114
125319.18,10516660.21094094,9867329,22,6.580617824144105
125319.19,25586089.87132583,23841337,40,7.3181838389593326
125319.22,24901532.277556244,24057735,68,3.507384537888726
125319.23,11928617.689307941,11131661,27,7.159369022358309
125319.25,7873463.197603874,7860017,10,0.17107084633371542
125319.26,17530713.866863593,15674553,22,11.84187432243582
125319.28,61096014.00872649,58151628,76,5.063290762429717
125319.3,6869791.604556185,6210789,15,10.610610094082816
125320.02,20318388.899968717,19529013,49,4.042067563622991
125320.03,28557904.592993446,28419880,126,0.4856621245179279
125320.04,24458026.74304451,22173081,84,10.305043954173579
125320.05,69390656.2830798,64511496,252,7.563241570277339
125320.08,13708651.929451264,13098569,39,4.657630382763678
125320.09,29639990.103089917,27598049,95,7.398860343678343
125320.1,46648497.94268868,42148007,89,10.677826220083624
125320.11,30563345.819244407,26749711,79,14.256732789540818
125320.12,9703708.816803725,7949414,21,22.068228133592307
125320.13,23533124.549379706,22357303,50,5.259228044544131
125320.18,58693648.58849921,53218074,174,10.288937905755873
125320.19,11459769.138744451,10183318,17,12.534727274002943
125320.2,10022102.87969394,9899324,15,1.2402753934909119
125320.23,7120054.353260921,6392721,12,11.377523800286628
125321.01,922035.5048435341,660999,4,39.49121025047452
125321.04,4788271.915224858,2832847,24,69.0268452629054
125321.08,2700682.2828081273,1999815,10,35.046605951456876
125322.01,572834.3841761963,379499,2,50.94489950597928
125322.03,7321802.627588323,7297693,37,0.3303732780801182
125322.04,5426343.382496066,4825443,27,12.45275060747928
125327.01,1286921.60354303,809948,5,58.88941062179672
125327.02,21775840.272821512,20395439,55,6.768186126425188
125328.02,9102971.378245696,8727864,21,4.297814198819968
125329.01,305343.3470041316,179020,1,70.56381801146888
125329.02,5056541.550102892,4793037,10,5.4976531602591905
125329.03,270756.88018671743,223056,1,21.385158967576498
125329.04,115263972.19012864,110445815,341,4.362462434750144
125329.05,45119093.68901408,40463203,101,11.506480811749077
125329.06,2545526.1538879555,2160069,7,17.844668567900168
125329.07,58797903.16901439,53294402,194,10.326602724643363
125330.03,23118290.137410205,19749995,59,17.054663241232237
125331.01,866632.5559888846,705125,4,22.904812053023882
125332.02,205606801.8491,191233294,547,7.516216213427769
125332.03,82117663.32543597,71745081,226,14.457551905803781
134225.02,51528078.09906104,46790456,160,10.125188989526073
134227.01,75963606.26236676,81236689,120,-6.491011392196502
134227.02,64729828.57950859,61866581,189,4.628100556435449
134227.03,24347631.021241214,25107228,51,-3.025411561797208
134234.01,9230662.541556126,9590982,12,-3.756856789470301
134236.01,6059921.030889682,5618376,14,7.858944130647033
134236.02,3969659.1074656313,4436838,8,-10.52954587330817
134236.03,21069054.395215802,22159700,49,-4.9217525723913145
134314.45,14573537.867154574,14559377,51,0.09726286471305758
134324.0,251893.89866751994,162441,1,55.06793153669328
134324.12,30591229.58864704,29680791,132,3.0674337103988956
134324.15,23631308.757992093,22493751,106,5.0572168154261705
134324.21,5000586.611161502,4135242,17,20.926093591656837
134324.23,12375642.199907478,11153421,45,10.958262939303358
134324.24,6377525.364608766,6398856,19,-0.333350764437181
134325.0,11881083.50033719,9714566,33,22.301742562016575
134325.01,23209508.01424224,21195540,68,9.501848097487676
134325.02,26260141.747536335,26051653,71,0.8002898992103692
134325.03,15368404.792921878,14635143,34,5.01028102644353
134325.06,2990476.0785826137,3143883,5,-4.879536592722639
134325.07,26098214.092417505,23551852,114,10.811727640006843
134325.08,403359.2493034739,345370,1,16.79047088730171
134325.09,10810687.653717758,8896238,35,21.51976659929465
134325.1,8842950.673508653,9862306,27,-10.33587202112109
134325.11,6956870.921513593,7207091,9,-3.4718595683946156
134325.13,18692265.35509646,16607559,72,12.552755977542873
134325.14,7082001.2458878495,6988390,22,1.3395252109262574
134325.31,35464480.22550223,31793454,123,11.546484460298746
134325.36,11579553.329839082,10259007,40,12.872067733642082
136030.3,13674034.31209682,12656286,58,8.041445271518196
136030.31,1053266.2867474537,865363,4,21.71381105356408
136030.32,9062600.810488317,11811353,28,-23.272119540510584
136030.34,6276046.42693789,6623796,20,-5.250004273412251
136030.35,12328448.058813183,13748147,45,-10.326474841931915
136030.36,3611956.351318683,2701809,13,33.68659114388482
136100.2,2438953.647930481,2929421,8,-16.742808632474436
136100.3,2646403.884330747,1409403,12,87.76772039868989
145301.01,30913742.549543627,31930900,77,-3.185495712480304
145301.02,85407031.70338412,83083274,258,2.7969019412789584
145301.03,4990815.948185002,4415917,10,13.018789714231549
145301.04,26903502.484318383,23651704,84,13.748685863472598
145301.09,8129359.780627243,8642330,22,-5.935554640620722
145302.01,94106004.3940019,89424131,371,5.23558165077601
145302.02,109215756.98146674,100664271,327,8.495055789423777
145302.03,7126817.430354941,5518921,19,29.134253422995922
145302.04,5884796.4917356875,4868318,20,20.879459635457
145302.06,2096725.1360506355,1884243,4,11.276790522806001
145302.09,3608966.550097953,3061959,10,17.8646268646299
145302.1,4390159.186040861,4054477,17,8.279296837566488
145302.5,171490.52328161927,111201,1,54.216709635362335
145326.01,11662583.806402277,14419003,23,-19.116572717251827
145404.01,51173638.11549679,38130426,217,34.206835547803195
145404.02,44434532.43119839,35288086,126,25.91936108747408
145404.03,45446090.33769914,44978304,116,1.04002662639111
145404.05,33605730.921147786,30086156,246,11.698320387449252
145404.08,6221439.40486872,4875864,31,27.596655790003986
145404.52,1619142.9803107495,1006394,9,60.88559553323544
145404.53,457502.32552752155,678964,1,-32.61758715815249
145404.6,1494956.641258482,1015412,8,47.226607648765416
145404.82,1366978.8896919212,871319,3,56.88615646989463
145405.01,6035882.21867835,3404845,23,77.27333310850713
145405.02,36451308.78154347,26309661,153,38.54723852786804
145405.04,16902995.80359628,11630702,69,45.33083044855143
145405.07,38208908.78295159,21489265,167,77.80463307121762
145405.51,812035.1020596635,606665,2,33.85230762606439
145405.52,488498.15494739957,385128,2,26.840467311491135
145405.82,802692.4805791462,595082,2,34.88770969028574
145405.99,716567.5031989601,302091,4,137.20253274641087
145406.02,35176363.89737913,34476623,88,2.0296097369488018
145406.03,109334020.36171356,107534517,262,1.6734193000686082
145408.01,9736683.838560168,10694009,26,-8.951976395754224
145409.01,37736272.64066285,33130424,214,13.90217233761587
145409.02,14388991.191419704,13082317,93,9.988094550985913
145409.04,1348759.7933428,1074847,9,25.483886854854703
145409.5,190388.52335191163,140331,1,35.67103729889449
145416.01,19116440.1934998,15764618,87,21.26167721602769
148100.01,4368640.91001783,2832974,17,54.20688329712276
148100.02,25912456.613486383,26496961,95,-2.2059299046166725
148100.03,470285.43765589525,437790,1,7.422608478013489
148100.09,591541.3146392782,416829,3,41.91462557530264
148100.84,14439768.618844641,14158870,67,1.9839056283774155
148200.01,13638716.067272363,11595667,42,17.61907329067283
148200.02,19639653.80378985,18739020,51,4.8061947945508905
148200.03,59870992.52256331,53627797,127,11.641715438289044
148200.04,2142750.873951582,1474133,9,45.356685858845964
148200.05,653739.9048907141,409343,3,59.70467429288252
148300.04,2939742.4259375846,2681007,7,9.650680730695019
148400.01,13028974.118726447,12896303,34,1.0287531141789024
148400.02,19955303.08193117,14494513,51,37.6748779481668
148500.01,9334648.85034302,10061802,31,-7.226868006913467
148500.02,22997877.068791457,19819074,82,16.039109944245915
148500.03,469844.3938674503,356692,2,31.72271704087849
148500.04,6057271.450950336,5647224,21,7.261044558358863
148500.05,8242236.177548947,7723571,32,6.7153545626621
148500.06,19925541.551490713,18496353,49,7.726866758494028
148500.07,1441828.5408935582,1303843,5,10.582987437410653
154200.0,3208687.9306441075,2338527,10,37.20978764171239
154200.01,15343195.292484947,12773191,36,20.12029955932661
154200.02,22176749.799488373,19752312,68,12.274197569825613
154200.07,348955.48139235383,257106,1,35.72436325575982
154206.45,261745.40520863526,160523,1,63.057882800991294
154207.45,235859.60860002204,187954,1,25.48794311375232
154225.01,57702997.974506676,57449991,212,0.44039515081329816
154234.0,2135540.0486138645,2003286,4,6.6018555819720435
154235.01,12480796.02272519,11462044,44,8.88804843817725
154235.02,24737514.316017777,22174906,88,11.556343535425931
154235.03,320330.2734086862,283251,1,13.090606355736156
154235.06,1120602.8930625482,1054101,3,6.308872969720003
154236.01,14727017.620641978,12948746,50,13.733157022633529
154236.03,62598604.27198738,60235134,180,3.92374037382797
154236.04,24252422.986823987,20494514,77,18.33617028841956
154236.05,50694970.45132263,43314383,134,17.03957655664316
154324.01,23131489.885327794,20949149,108,10.417324757811373
154324.02,19619768.238849,17928787,74,9.43165446077863
154324.03,208879.9297187925,176216,1,18.536301878826265
154324.04,25214316.474939123,22663805,91,11.25367728384145
154324.05,65046162.92237577,63898289,273,1.796407916925238
154324.1,97912782.66902846,87933248,471,11.348989029756368
154324.24,2882752.181166794,2530523,11,13.919224649086143
154325.05,17904404.176605858,18023791,45,-0.6623846414671702
154325.35,25069217.252712123,23819539,76,5.24644180860143
164314.01,11293868.59807286,10036940,47,12.523025922969156
164314.06,23862103.429567695,22442110,88,6.32736150730789
164314.08,33335184.780224577,27996931,105,19.067281982530787
164314.09,14105359.763516508,12444299,47,13.34796571117833
164314.1,15238546.377961947,14179437,53,7.4693330769193915
164314.11,19292298.745626695,18952385,78,1.7935143551943225
164314.12,14421305.344747888,13300022,48,8.43068789471091
164314.13,14151090.168884546,12743964,49,11.041510858666468
164314.14,20653839.701305695,20616439,60,0.181412033890503
164314.15,55655479.495264456,54131449,176,2.8154252720344797
164314.2,12396082.007366583,10669171,35,16.185990526973303
164314.4,20300065.73826242,19119636,47,6.173913239051301
174302.01,36909650.60236001,32548482,190,13.398992316630956
174302.03,7541084.374628498,7765098,41,-2.8848782767648493
174302.05,16587216.344077697,15838528,100,4.727007106201391
174303.0,4369588.574305256,3520826,16,24.10691622662568
174313.01,96419061.92804739,87532150,420,10.152740368021794
174313.04,45766835.56207409,41892565,208,9.24811016483256
174313.05,17004227.879784033,15528147,76,9.505840457229267
174313.12,100099566.15435164,89354618,358,12.025061932838923
174323.0,515570.18159649323,352154,2,46.404749512001345
174323.01,26479674.410597757,26660621,83,-0.6787035808439852
174323.02,42753761.386570126,39179274,159,9.123414044298334
174323.03,42118117.21110454,38061149,158,10.659079711714805
174323.1,15952193.613897681,15428981,58,3.3911028466344035
174323.16,17092679.09638882,16184467,52,5.611628090000249
174323.17,15860469.216056867,15075878,59,5.20428207270493
174323.18,85392988.10141402,79140843,291,7.900023381623601
174323.19,465693.78638885135,282727,2,64.7150029494358
174323.2,12019408.591449492,11083003,30,8.44902407271289
215100.9,11692947.808946723,10544738,59,10.888936348600819
215103.13,46607397.36194081,34072120,122,36.79042384782869
215104.01,26110617.00743188,26071202,138,0.151182164258785
215104.03,13067776.902851444,11538917,76,13.249596152320391
215104.04,12066045.441593828,10451379,62,15.449314789883973
215104.05,6350226.37116208,4406989,33,44.09444568983677
215104.06,16930614.05757633,14338377,83,18.07901310989611
215104.07,1736415.9418492788,1479223,7,17.38702966687773
215104.08,9035381.125661159,8536819,37,5.840139350045479
215104.09,6154529.638042622,6145437,17,0.1479575503356758
215104.11,4478680.9084861,4287614,18,4.4562525564591375
215105.01,11400335.82199725,11266803,55,1.1851882206270004
215109.01,84249714.75180267,78900899,311,6.779156916580466
215109.03,2894656.638989633,2696176,11,7.3615609288723345
215200.0,549992.3925008503,328644,2,67.35202605276538
215200.02,26479329.475332495,24984586,51,5.982662571765227
215200.03,48964986.198596805,50786836,101,-3.587248084135808
215200.04,20025187.990460623,15461767,46,29.514226869804876
215200.05,3787095.965203586,3912065,6,-3.1944519019089403
215201.01,175949.81737861555,67593,1,160.30774988329495
215201.03,651946.1354050301,420519,2,55.03369298534194
215202.02,26337040.60838605,19550222,80,34.714790493867795
215202.04,71470141.52484141,69660243,117,2.598180033396399
215202.05,32026967.996450055,27916819,63,14.722841439957953
215202.07,118765776.0596866,115380406,172,2.9340944247384613
215202.08,6531508.0781978965,6737587,12,-3.0586458000780326
215204.02,513839.89275264065,624875,1,-17.76917099377625
215212.06,108407360.01218545,111861654,191,-3.0880054641553447
216200.0,7015881.208351566,4784160,40,46.648130671874824
216202.01,3596722.791045737,3295014,14,9.156525315089313
216209.02,4261852.8326833565,3124242,24,36.41237883247701
216216.01,29420296.648642182,20827485,180,41.25707760030644
216216.02,3799949.7015894786,3561457,22,6.69649251947949
216300.0,192685.3505924568,114986,1,67.57287895261751
216305.03,1656168.253074408,1539241,5,7.596422722264287
216316.01,268713.4817238328,222353,1,20.84994658216115
216400.0,4573431.598024764,3015757,21,51.6511972955634
216425.01,2077952.7101703752,1351989,8,53.69597756863222
216425.02,239902.98682904794,140677,1,70.5346196102049
216426.01,30709051.159517266,24245007,155,26.661341691991534
216426.5,516125.53890738945,417180,2,23.71770912013746
216500.0,8860666.535961173,8041935,41,10.180777834702388
216500.02,5601529.985954121,3677126,26,52.33445864933975
216600.0,2592431.7008910873,1475211,13,75.73294266996974
216601.01,270194.5319042516,159946,1,68.92859584125368
216610.01,735515.7175298575,702400,2,4.714652267918214
216621.02,2821854.1784399706,2376691,14,18.730376748175114
217500.0,259600.32842597086,159597,2,62.65990490170296
217600.0,1307415.2378825976,727375,9,79.74431866404504
218708.2,1306720.1012112391,1335834,3,-2.1794548416016424
222100.0,1483081.9732004164,1157684,6,28.107667826489475
222100.03,11506282.1849042,9564084,39,20.307205425048537
222100.05,21642666.207584847,16740589,65,29.282585024844987
222100.06,17760231.486275416,13872691,64,28.022973237675487
222135.01,5909270.540167186,4640629,19,27.337706594670387
223100.0,6209173.541939648,4031761,32,54.00648852795709
223100.01,4837392.577890382,3944866,19,22.625016360261213
223100.02,59629430.880933374,49682409,284,20.021214915189347
223100.03,366525.11078918324,310651,1,17.986135820964115
223100.05,988520.9874553556,849758,3,16.329706511189727
223100.06,30095894.079866454,27173351,105,10.75518098546791
223100.07,48784087.80281389,39886428,210,22.307487155314803
223100.08,27263685.80596735,23640198,139,15.327654218324863
223100.09,7899450.493378806,5754254,36,37.28018424940585
223100.1,7641890.488494678,5982971,39,27.72735299059077
223100.11,2979779.3106161994,2258403,18,31.94187709705484
223100.12,6172832.872277018,5219112,42,18.273623410975233
223100.13,11410689.41209121,11253725,52,1.3947773922964217
223100.14,12233676.449872524,10510809,31,16.391387664570097
223100.15,31476219.84324425,26532483,102,18.632771170509184
223100.2,431703.41385285364,367615,1,17.433568775173384
223100.4,269977.82750528527,191112,1,41.26681082573845
223100.44,2888289.8813087847,2140066,8,34.9626544839638
223100.6,182048.3809057449,110273,1,65.08880769158807
223104.01,8543220.663755624,7152753,38,19.439615260804107
223106.01,2824840.9252969,2325429,12,21.476120117918022
223121.42,1686957.416314885,1542467,4,9.367488336209789
224100.0,163904.68408796683,95615,1,71.42151763631944
224100.01,85522048.19325341,83824562,285,2.025046302363516
224100.03,43329407.978538975,43306812,164,0.052176499482287274
224100.04,8617306.55886874,7719396,22,11.631875847135447
224100.05,617259.0293441825,568404,2,8.595124127237398
224100.4,1048959.8664218332,833299,4,25.880370241873944
224100.5,936368.9577700247,799317,3,17.14613323250033
232200.0,226718.73260656215,135620,1,67.17204881769808
232300.0,2270311.767054447,1161866,11,95.4022036150853
232334.0,4891442.98555816,3177738,21,53.92845431430029
233200.0,11757410.619511314,10013783,62,17.41227685392537
233200.99,240825.54697178162,171065,1,40.780140281052006
233205.02,2507296.080846658,2033174,7,23.319306702065735
233208.01,16159190.041442432,14730108,70,9.701775719787197
233208.02,18777174.08719074,19851334,63,-5.411021308740562
233209.0,362504.585174368,243787,2,48.69725833386029
233210.01,7299020.584720956,5383445,33,35.5827093008465
233211.01,4461242.622906786,3357461,24,32.875486056480966
233211.02,186860.15861408453,109534,1,70.59557636358075
233213.02,22756457.492385563,20101133,125,13.209825000339844
233214.02,23707180.090853572,21694420,138,9.277777838050392
233214.03,15405446.635102056,11792403,85,30.638739492723033
233214.04,4547335.637997752,3223404,22,41.072469910620946
233214.05,199956.42734103164,218527,1,-8.498067817234649
233214.06,11322350.842384066,8954069,45,26.449224842739838
233214.29,6181146.357302067,5732067,36,7.834509912428918
233215.01,8847275.903774425,8108231,33,9.114748997338944
233215.02,42990137.411273666,29994183,211,43.32824938513467
233215.03,3531615.1248269076,2184417,20,61.67312032578521
233215.04,20323989.82578057,20606954,55,-1.373148958450771
233215.05,25415310.188633442,22833681,64,11.306233053853393
233215.11,1009182.3906190244,832435,3,21.232575590769777
233222.14,24653158.502420384,22737308,95,8.42602168392311
233222.15,268886.73653779336,243800,1,10.289883731662576
233223.01,16633467.891565274,16833202,73,-1.1865485154560942
233223.02,5381458.335620146,4991090,30,7.821304276623868
233228.01,10387630.757134607,9333408,48,11.295153465214497
233228.02,10503040.83088473,9043127,44,16.143904988669632
233228.03,358249.01860871224,283760,1,26.25071137888083
233230.01,425818.33874930145,296967,2,43.38911015341821
233300.0,356080.2529370779,267747,1,32.991313791406775
233300.4,3562721.3585267616,2609502,15,36.52878436294594
233318.01,12648603.759423627,12309296,48,2.7565163712337943
233320.01,10184949.015491275,10103670,46,0.8044504174352004
233321.02,1070304.9757001656,623755,7,71.59060459638249
233328.01,22878333.081430368,20983877,75,9.028150905718558
233328.02,24535768.617528506,23665112,101,3.6790724570773454
233328.03,105832188.74260649,102314711,299,3.4379002865057116
233328.04,22972707.886012368,22561953,90,1.8205644077548069
233328.06,76824696.85944328,68099733,266,12.812038278392777
233328.07,995286.3964774924,937152,2,6.2033049577328345
233328.09,2567801.636314806,2412459,12,6.439182440605459
233328.12,23694193.884051718,21215035,64,11.6858580909799
233332.01,11784095.4577177,10770541,37,9.410432193867512
233334.01,1246735.734132045,1391665,3,-10.414091456489533
233334.02,7553291.119895605,6733321,28,12.177796363720152
257100.8,705168.2024949447,498385,3,41.490655315658515
257100.83,1892975.684678072,1191347,8,58.89372992739077
257100.84,227144.9337617696,160826,1,41.23645042578289
257400.78,889180.9328612309,511817,5,73.73024593970715
313500.4,590588.0070549219,364728,4,61.92560128504583
313500.5,932095.9520120779,859393,6,8.459802676083923
313523.0,691346.1962593911,723244,3,-4.410379310524367
313523.01,11371306.54033909,10149226,75,12.041120577461669
313523.02,6329982.512106819,5439796,39,16.364336311634094
313523.03,2418013.1103718686,1875688,20,28.913396597508147
313531.12,393071.08221323474,235807,2,66.69186335148437
313600.0,723764.6526396268,430372,4,68.17187285409524
313600.2,25173804.972066626,28602928,80,-11.988713281148607
313600.23,721488.3722167315,709503,4,1.6892630780604934
313600.24,6155845.156671767,5267424,22,16.866330803667353
